YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
2004,1,10023,1,2,2,2,1,1,2,4,2,3,1987,2,2
2004,2,10023,1,2,2,2,2,2,2,4,2,3,1997,2,2
2004,1,10024,1,2,2,2,2,2,2,4,1,3,1993,2,2
2004,1,10025,1,3,3,1,1,1,2,4,1,3,2000,2,2
2004,2,10025,7,2,2,2,4,1,2,1,2,3,1989,2,2
2004,1,10026,1,2,2,2,2,2,2,4,2,3,1986,2,2
2004,2,10026,4,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10027,1,2,2,2,1,1,2,4,2,3,1993,2,2
2004,1,10028,2,2,2,2,1,1,2,4,1,3,1989,2,2
2004,1,10029,4,2,2,2,1,1,2,4,2,3,1987,2,2
2004,2,10029,7,2,2,2,4,1,2,1,1,3,1997,2,2
2004,1,10030,1,2,2,1,1,1,2,4,1,3,2000,2,2
2004,1,10031,4,2,2,2,1,1,2,4,2,3,2002,2,2
2004,2,10031,2,5,5,1,1,1,2,4,2,3,2001,1,2
2004,1,10033,4,4,6,1,1,1,2,4,1,3,2000,2,2
2004,2,10033,1,2,3,2,1,1,2,4,1,3,2002,2,2
2004,1,10034,3,5,5,2,1,1,2,4,2,3,2002,2,2
2004,1,10035,1,5,5,2,1,1,2,4,2,3,1989,2,2
2004,2,10035,1,2,2,2,1,1,2,4,2,3,2002,2,2
2004,3,10035,3,6,6,2,1,1,2,4,2,3,1997,2,2
2004,1,10036,2,2,2,2,1,1,2,4,2,3,2002,2,2
2004,2,10036,1,2,2,2,2,2,2,4,2,3,1987,2,2
2004,1,10037,1,2,6,1,2,2,2,4,1,3,1989,2,2
2004,1,10038,1,2,2,2,1,1,2,4,2,3,1997,2,2
2004,2,10038,1,6,6,2,1,1,2,4,2,3,1995,2,2
2004,1,10039,1,3,3,2,2,2,2,4,1,3,1995,2,2
2004,1,10040,9,3,3,1,2,2,2,4,2,3,2003,2,2
2004,1,10041,2,6,6,1,2,2,2,4,1,3,1993,2,2
2004,1,10042,3,2,2,1,1,1,2,4,1,3,2003,2,2
2004,1,10043,1,2,6,1,2,2,2,4,2,3,1991,2,2
2004,1,10044,3,6,6,1,1,1,2,4,2,3,1996,2,2
2004,1,10045,3,6,6,1,1,1,2,4,2,3,1994,2,2
2004,1,10046,2,2,2,2,1,1,2,4,2,3,1992,2,2
2004,2,10046,2,2,2,2,1,1,2,4,2,3,1988,2,2
2004,1,10047,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,2,10047,1,5,5,2,1,1,2,4,2,3,1994,2,2
2004,1,10048,1,2,2,2,1,1,2,4,2,3,2004,2,2
2004,1,10049,2,2,2,2,1,1,2,4,2,3,1992,2,2
2004,1,10050,1,2,3,2,1,1,2,4,2,3,2000,2,2
2004,1,10051,2,1,1,1,1,1,2,4,2,3,1999,2,1
2004,1,10052,1,2,2,2,1,1,2,4,1,3,1993,2,2
2004,1,10053,1,2,5,2,2,2,2,4,1,3,1986,2,2
2004,1,10055,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10056,1,2,5,2,1,1,2,4,1,3,1993,2,1
2004,1,10057,3,5,6,1,1,1,1,4,2,3,1974,2,2
2004,1,10058,1,5,5,2,1,1,2,4,2,3,2000,2,2
2004,1,10059,1,5,5,2,1,1,2,4,1,3,1986,2,2
2004,1,10060,1,5,5,2,1,1,2,4,2,3,1992,2,2
2004,2,10060,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10061,1,2,2,2,1,1,2,4,2,3,1996,2,2
2004,1,10062,1,2,2,2,1,1,2,4,2,3,1992,2,2
2004,2,10062,2,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10063,4,3,3,2,1,1,2,4,1,3,1993,2,2
2004,1,10064,2,3,3,2,1,1,2,4,1,3,2002,2,2
2004,1,10065,2,2,2,2,2,2,2,4,2,3,1996,2,2
2004,1,10066,6,1,1,1,1,1,1,4,2,3,2001,2,2
2004,1,10067,2,2,2,2,1,1,2,4,1,3,1988,2,2
2004,1,10068,1,2,2,2,1,1,2,4,1,3,1995,2,2
2004,2,10068,6,2,2,2,1,1,1,4,2,3,1991,2,2
2004,1,10069,3,1,1,1,1,1,2,4,2,3,2000,2,2
2004,1,10070,1,5,5,2,1,1,2,4,2,3,1995,2,2
2004,2,10070,7,2,2,2,4,1,2,1,1,3,1995,2,2
2004,1,10071,1,4,4,2,1,1,2,4,2,3,2000,2,2
2004,2,10071,1,2,2,2,1,1,2,4,2,3,1998,2,2
2004,3,10071,1,2,2,2,1,1,2,4,2,3,1987,2,2
2004,1,10072,1,2,2,2,1,1,2,4,1,3,1999,2,2
2004,2,10072,1,2,2,2,1,1,2,4,2,3,1994,2,2
2004,1,10073,3,1,1,1,1,1,2,4,1,3,1993,2,2
2004,1,10074,2,3,3,2,1,1,2,4,1,3,1985,2,2
2004,1,10075,6,2,2,1,1,1,1,4,2,3,2001,2,1
2004,2,10075,3,4,4,2,1,1,2,4,2,3,1985,2,2
2004,1,10076,4,2,2,1,1,1,2,4,2,3,2002,2,2
2004,1,10077,3,2,2,1,1,1,2,4,2,3,1996,2,2
2004,1,10078,1,5,5,2,1,1,2,4,2,3,1996,2,2
2004,2,10078,1,2,2,2,1,1,2,4,2,3,1987,2,2
2004,1,10079,3,2,2,2,2,2,2,4,2,3,1991,2,2
2004,2,10079,6,2,2,2,1,1,1,4,2,3,1999,2,2
2004,1,10080,1,2,2,2,2,2,2,4,1,3,1990,2,2
2004,1,10081,3,2,2,2,1,1,2,4,2,3,1999,2,2
2004,2,10081,7,2,2,2,4,1,1,1,2,3,2002,2,2
2004,1,10082,1,2,6,1,1,1,2,4,1,3,1999,2,2
2004,1,10083,9,2,2,2,3,3,3,4,2,3,9999,2,2
2004,1,10084,1,1,1,1,1,1,2,4,2,3,1996,2,2
2004,1,10085,7,2,2,2,4,1,2,1,2,3,2001,2,2
2004,2,10085,4,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10086,8,2,6,2,1,1,1,4,2,2,1999,2,2
2004,1,10087,1,2,2,2,1,1,2,4,2,3,1978,2,2
2004,1,10088,3,2,2,2,1,1,2,4,1,3,2000,2,2
2004,1,10089,1,2,2,2,1,1,2,4,1,3,1996,2,2
2004,2,10089,1,2,2,2,1,1,2,4,2,3,1988,2,2
2004,1,10090,3,2,2,1,1,1,2,4,2,3,2003,2,2
2004,1,10091,1,2,2,2,1,1,2,4,2,3,1988,2,2
2004,2,10091,1,3,2,2,1,1,1,4,2,3,2003,2,2
2004,3,10091,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10092,1,5,2,2,2,2,2,4,1,3,1994,2,2
2004,1,10093,1,2,2,2,1,1,2,4,2,3,1997,1,2
2004,2,10093,6,2,2,1,1,1,1,4,2,3,1992,2,2
2004,1,10094,3,2,2,2,1,1,2,4,1,3,1999,2,2
2004,1,10095,4,2,6,1,1,1,2,4,2,3,1999,2,2
2004,1,10096,2,2,6,1,1,1,1,4,1,3,1995,2,1
2004,1,10097,2,6,3,1,1,1,2,4,2,3,2002,2,2
2004,1,10098,1,5,5,2,1,1,2,4,2,3,1994,2,2
2004,2,10098,4,2,2,2,1,1,2,4,2,3,1994,2,2
2004,1,10099,1,2,2,2,2,2,2,4,2,3,1988,2,2
2004,2,10099,2,2,2,2,1,1,2,4,2,3,1991,2,2
2004,1,10100,2,2,2,2,1,1,2,4,2,3,1992,2,2
2004,1,10101,1,3,3,2,1,1,2,4,1,3,1986,2,2
2004,2,10101,2,2,2,2,1,1,2,4,2,3,1993,2,2
2004,1,10102,6,2,2,2,1,1,1,4,2,3,2002,2,2
2004,2,10102,1,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10103,1,2,2,2,1,1,2,4,2,3,1977,2,2
2004,1,10104,6,2,2,2,1,1,1,4,2,3,2000,2,2
2004,2,10104,4,2,2,2,1,1,2,4,2,3,2002,2,2
2004,1,10105,7,2,2,2,4,2,2,2,1,3,2002,2,2
2004,2,10105,2,2,2,2,1,1,2,4,2,3,2004,2,2
2004,3,10105,2,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10106,9,3,3,2,1,1,2,4,2,3,1997,2,2
2004,2,10106,1,2,2,2,1,1,2,4,2,3,1991,2,2
2004,1,10107,1,2,2,2,1,1,2,4,2,3,1986,2,2
2004,2,10107,2,2,2,2,1,1,2,4,2,3,1979,2,2
2004,1,10108,1,5,2,2,1,1,2,4,1,3,1997,2,2
2004,1,10109,1,5,5,2,1,1,2,4,2,3,1994,2,2
2004,2,10109,3,2,2,1,2,2,2,4,2,3,1991,2,2
2004,1,10110,1,2,2,2,2,2,2,4,1,3,1993,2,2
2004,2,10110,1,2,2,2,2,2,2,4,2,3,1993,2,2
2004,1,10111,2,2,6,1,1,1,1,4,2,3,1988,2,2
2004,1,10112,3,2,2,2,1,1,2,4,2,3,1989,2,2
2004,1,10113,1,3,3,2,1,1,2,4,2,3,2001,2,1
2004,1,10114,7,2,2,2,4,2,2,2,1,3,1992,2,2
2004,2,10114,3,5,5,2,2,2,2,4,2,3,1995,2,2
2004,1,10115,2,2,6,1,1,1,2,4,1,3,1979,2,2
2004,1,10116,9,2,2,2,1,1,2,4,1,3,1993,2,2
2004,2,10116,9,4,4,2,1,1,2,4,2,3,1999,2,2
2004,1,10117,3,1,1,1,1,1,2,4,1,3,2003,2,2
2004,1,10118,2,2,2,2,2,2,2,4,1,3,1984,2,2
2004,2,10118,3,5,5,1,1,1,2,4,2,3,1993,2,2
2004,3,10118,3,5,5,2,1,1,2,4,2,3,1992,2,2
2004,1,10119,1,2,2,2,2,2,2,4,1,3,2003,2,2
2004,1,10120,6,2,2,2,1,1,2,4,2,3,2000,2,2
2004,2,10120,1,4,2,2,1,1,2,4,2,3,1985,2,2
2004,1,10121,1,5,2,2,1,1,2,4,2,3,1989,2,2
2004,1,10122,7,2,2,2,4,1,2,1,1,3,2001,2,2
2004,1,10123,1,2,2,1,2,2,2,4,1,3,2001,2,2
2004,1,10124,1,2,2,2,1,1,1,4,2,3,1993,2,2
2004,2,10124,1,4,4,2,1,1,2,4,2,3,1989,2,2
2004,1,10125,1,2,2,2,1,1,2,4,1,3,1968,2,2
2004,2,10125,6,5,5,2,1,1,1,4,2,3,1986,2,2
2004,1,10126,1,2,2,2,2,2,2,4,2,3,1996,2,2
2004,2,10126,1,2,2,2,1,1,1,4,2,3,2002,2,2
2004,1,10127,1,5,2,1,1,1,2,4,2,3,2002,2,2
2004,1,10128,2,1,1,1,1,1,2,4,1,3,1994,2,2
2004,1,10129,3,3,3,1,1,1,2,4,1,3,2000,2,2
2004,2,10129,6,2,2,2,1,1,1,4,2,3,2002,2,2
2004,1,10130,7,1,1,2,4,1,2,1,2,3,2003,2,2
2004,1,10131,1,5,5,2,2,2,2,4,1,3,1996,2,2
2004,1,10132,1,2,2,1,1,1,2,4,1,3,1990,2,2
2004,1,10133,1,2,6,1,1,1,2,4,2,3,1995,2,2
2004,1,10134,1,2,2,2,1,1,2,4,2,3,1996,2,2
2004,2,10134,3,2,2,2,1,1,2,4,2,3,2001,2,2
2004,1,10135,2,2,2,2,1,1,2,4,2,3,1997,2,1
2004,2,10135,6,4,4,2,1,1,1,4,2,3,1992,2,2
2004,3,10135,6,4,4,2,1,1,2,4,2,3,2003,2,2
2004,1,10136,1,2,6,1,1,1,2,4,1,3,1999,2,2
2004,1,10137,3,1,1,1,1,1,2,4,1,3,2003,2,2
2004,1,10138,2,3,3,1,1,1,2,4,2,3,1995,2,2
2004,2,10138,4,2,2,2,1,1,2,4,2,3,1991,2,2
2004,1,10139,3,2,2,2,1,1,2,4,1,3,2001,2,2
2004,1,10140,3,2,2,2,1,1,2,4,2,3,1998,1,2
2004,2,10140,1,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10141,3,2,2,2,1,1,2,4,1,3,2000,2,2
2004,2,10141,3,2,2,2,1,1,2,4,2,3,2002,2,2
2004,1,10142,1,1,1,1,1,1,2,4,1,3,1994,2,1
2004,1,10143,1,2,2,2,2,2,2,4,1,3,1994,2,2
2004,2,10143,1,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10144,1,4,6,1,1,1,2,4,1,3,1999,2,2
2004,1,10145,7,2,2,2,4,2,2,2,2,3,2000,2,2
2004,2,10145,2,5,5,2,1,1,2,4,2,3,2004,2,2
2004,1,10146,2,2,2,2,1,1,2,4,2,3,1994,2,2
2004,2,10146,6,2,2,2,1,1,1,4,2,3,2001,2,2
2004,1,10147,1,2,2,2,2,2,2,4,1,3,1983,2,2
2004,2,10147,1,2,2,2,2,2,2,4,1,3,1987,2,2
2004,1,10148,2,2,2,1,1,1,1,4,1,3,1997,2,1
2004,1,10149,2,2,2,2,1,1,2,4,2,3,1993,2,2
2004,1,10150,1,1,1,1,2,2,2,4,1,3,2001,2,2
2004,1,10151,7,2,2,2,4,2,2,2,2,3,2003,2,2
2004,2,10151,4,2,2,2,1,1,2,4,2,3,2001,2,2
2004,3,10151,3,2,2,2,2,2,2,4,2,3,2000,2,2
2004,4,10151,7,2,2,2,4,1,2,1,2,3,2003,2,2
2004,1,10152,1,2,2,1,2,2,2,4,1,3,1997,2,2
2004,2,10152,1,4,4,2,1,1,2,4,2,3,1998,2,2
2004,3,10152,6,6,6,2,1,1,1,4,2,3,2002,2,2
2004,4,10152,3,6,6,2,1,1,2,4,2,3,2000,2,2
2004,1,10153,1,2,4,2,1,1,2,4,1,3,1999,2,1
2004,1,10154,2,2,2,1,1,1,2,4,2,3,2001,2,2
2004,1,10155,1,2,2,2,2,2,2,4,2,3,1993,2,1
2004,2,10155,1,2,2,2,1,1,2,4,2,3,1982,2,2
2004,1,10156,1,2,6,1,1,1,2,4,1,3,1990,2,2
2004,1,10157,7,2,2,2,4,2,2,2,1,3,2003,2,2
2004,2,10157,2,3,6,2,1,1,2,4,2,3,1993,2,2
2004,1,10158,4,2,2,2,2,2,2,4,1,3,1986,2,2
2004,1,10159,1,2,2,1,1,1,2,4,2,3,1988,2,1
2004,1,10160,1,2,2,2,2,2,2,4,2,3,1986,2,2
2004,1,10161,6,2,2,2,1,1,1,4,2,3,1989,2,2
2004,2,10161,1,3,3,2,1,1,2,4,2,3,1996,2,2
2004,1,10162,1,2,2,2,1,1,2,4,2,3,1984,2,2
2004,2,10162,1,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10163,1,4,4,2,1,1,2,4,2,3,1995,2,2
2004,1,10164,1,2,2,1,2,2,2,4,1,3,1996,2,2
2004,1,10165,4,2,6,1,2,2,2,4,2,3,1993,2,2
2004,1,10166,1,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10167,1,3,3,2,1,1,2,4,2,3,1994,2,2
2004,1,10168,1,5,5,2,1,1,2,4,2,3,1994,2,2
2004,2,10168,2,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10169,2,2,2,2,1,1,2,4,1,3,2003,2,2
2004,2,10169,1,2,2,2,2,2,2,4,2,3,1996,2,2
2004,1,10170,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,2,10170,1,5,5,2,1,1,2,4,2,3,2003,2,2
2004,1,10171,9,2,2,2,1,1,2,4,2,3,1987,2,2
2004,2,10171,2,4,2,2,1,1,2,4,2,3,2001,2,2
2004,3,10171,2,5,5,2,1,1,2,4,2,3,1982,2,2
2004,1,10172,3,4,4,1,1,1,2,4,2,3,2000,2,2
2004,2,10172,6,2,2,2,1,1,1,4,2,3,1998,2,2
2004,1,10173,6,2,2,2,1,1,1,4,2,3,2001,2,2
2004,2,10173,1,4,5,2,1,1,2,4,2,3,1999,2,2
2004,1,10174,2,3,6,1,1,1,2,4,1,3,2002,2,2
2004,1,10175,1,2,2,2,1,1,2,4,2,3,1993,2,2
2004,2,10175,1,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10176,1,2,2,2,2,2,2,4,1,3,1985,2,2
2004,2,10176,1,2,2,2,1,1,2,4,2,3,1988,2,2
2004,3,10176,1,2,2,2,2,2,2,4,2,3,1992,2,2
2004,1,10177,1,2,2,1,1,1,2,4,2,3,1994,2,2
2004,1,10178,2,2,2,1,2,2,2,4,1,3,1999,2,2
2004,2,10178,2,4,4,2,1,1,2,4,2,3,2000,2,2
2004,1,10179,7,2,2,2,4,1,2,1,2,3,2004,1,2
2004,1,10180,4,2,2,2,1,1,2,4,2,3,1992,2,2
2004,2,10180,1,2,2,2,1,1,2,4,1,3,2000,2,2
2004,1,10181,2,5,5,1,1,1,1,4,1,3,2004,2,2
2004,1,10182,2,2,2,2,1,1,2,4,2,3,1987,2,2
2004,2,10182,3,5,5,2,1,1,2,4,2,3,1991,2,2
2004,1,10183,1,3,3,2,1,1,2,4,2,3,1986,2,2
2004,2,10183,1,2,2,2,1,1,2,4,1,3,1997,2,2
2004,1,10184,2,2,2,2,1,1,2,4,2,3,2001,2,2
2004,2,10184,6,2,2,1,1,1,1,4,2,3,1998,2,2
2004,1,10185,3,2,6,1,2,2,2,4,1,3,1997,2,2
2004,1,10186,3,2,2,1,1,1,2,4,2,3,2000,2,2
2004,2,10186,1,2,2,1,1,1,1,4,2,3,2001,2,2
2004,1,10187,2,5,5,2,1,1,2,4,2,3,1996,2,2
2004,2,10187,4,2,2,2,1,1,1,4,2,3,1998,2,2
2004,1,10188,1,4,3,2,2,2,2,4,2,3,1994,2,2
2004,1,10189,2,2,2,2,1,1,2,4,1,3,1989,2,2
2004,1,10190,3,2,2,1,1,1,1,4,2,3,1995,1,2
2004,2,10190,6,4,4,2,1,1,1,4,2,3,2000,2,2
2004,1,10191,1,2,6,1,1,1,2,4,2,3,1993,2,2
2004,1,10192,1,2,2,2,2,2,2,4,2,3,1983,2,2
2004,1,10193,3,1,1,1,1,1,2,4,2,3,2004,2,2
2004,1,10195,1,2,2,2,2,2,2,4,1,3,1972,2,2
2004,2,10195,2,2,2,2,2,2,2,4,2,3,1994,2,2
2004,1,10196,1,2,2,2,2,2,2,4,1,3,1993,2,2
2004,1,10197,1,2,2,2,1,1,2,4,2,3,1998,2,2
2004,2,10197,1,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10198,3,3,3,2,1,1,2,4,1,3,1998,2,2
2004,1,10199,1,2,2,2,1,1,2,4,1,3,1992,2,1
2004,1,10200,2,2,2,2,1,1,2,4,1,3,2001,2,2
2004,2,10200,1,3,3,2,1,1,2,4,2,3,2001,2,2
2004,1,10201,1,3,3,2,1,1,2,4,1,3,2002,2,2
2004,2,10201,1,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10202,1,5,5,2,1,1,2,4,2,3,1991,2,2
2004,1,10203,2,2,2,2,1,1,2,4,1,3,1994,2,2
2004,1,10204,1,2,2,2,1,1,2,4,2,3,1990,2,2
2004,2,10204,1,3,3,2,2,2,2,4,1,3,1996,2,2
2004,1,10205,1,2,2,2,1,1,2,4,2,3,1971,2,2
2004,1,10206,1,2,2,2,1,1,2,4,2,3,1993,2,2
2004,2,10206,1,2,2,2,1,1,2,4,2,3,1998,2,2
2004,1,10207,6,2,2,2,1,1,1,4,2,3,1988,2,2
2004,1,10208,1,5,5,2,1,1,2,4,1,3,2002,2,2
2004,2,10208,1,2,2,2,1,1,2,4,2,3,1997,2,2
2004,1,10209,1,5,5,2,1,1,2,4,2,3,1995,2,2
2004,1,10210,1,2,2,2,1,1,2,4,1,3,1985,2,2
2004,2,10210,8,4,4,2,1,1,1,4,2,2,1997,2,2
2004,1,10211,3,2,2,2,1,1,2,4,2,3,1996,2,2
2004,2,10211,3,5,2,1,1,1,2,4,2,3,1990,2,2
2004,1,10212,3,2,2,2,1,1,2,4,2,3,1991,2,2
2004,2,10212,1,2,2,2,1,1,2,4,2,3,2001,2,2
2004,1,10213,6,2,2,1,1,1,1,4,2,3,1994,2,1
2004,2,10213,1,2,2,2,1,1,2,4,2,3,2003,2,2
2004,1,10214,2,6,6,1,1,1,2,4,2,3,2001,2,2
2004,1,10215,2,2,2,2,1,1,2,4,2,3,1968,2,1
2004,1,10216,1,2,2,2,1,1,2,4,1,3,2002,2,2
2004,1,10217,3,1,1,1,2,2,2,4,1,3,2001,2,2
2004,1,10218,7,1,1,2,4,1,2,1,2,3,2003,2,2
2004,1,10219,1,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10220,3,5,5,1,1,1,2,4,2,3,1999,2,2
2004,2,10220,3,2,2,2,1,1,2,4,2,3,1989,2,2
2004,1,10221,6,2,2,2,1,1,1,4,2,3,2002,2,2
2004,1,10222,2,2,2,2,1,1,1,4,2,3,2004,2,2
2004,1,10223,6,2,2,2,1,1,1,4,2,3,2003,2,2
2004,2,10223,3,5,5,1,1,1,2,4,2,3,2000,2,2
2004,1,10224,9,3,3,1,1,1,2,4,1,3,1997,2,2
2004,1,10225,3,3,3,1,1,1,2,4,2,3,1995,1,2
2004,2,10225,6,2,2,2,1,1,1,4,2,3,2002,2,2
2004,1,10226,1,4,4,2,1,1,2,4,2,3,1995,2,2
2004,2,10226,1,2,2,2,2,2,2,4,2,3,1990,2,2
2004,3,10226,2,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10227,1,2,2,2,2,2,2,4,1,3,1999,2,2
2004,2,10227,1,2,2,2,1,1,2,4,2,3,2002,2,2
2004,1,10228,1,5,5,2,1,1,2,4,2,3,1997,2,2
2004,2,10228,1,2,2,2,1,1,2,4,2,3,2003,2,2
2004,1,10229,1,2,2,2,1,1,2,4,2,3,2003,2,2
2004,2,10229,4,2,2,2,1,1,2,4,2,3,1995,2,2
2004,1,10230,1,4,4,2,3,3,3,4,2,3,2001,2,2
2004,2,10230,3,2,2,2,2,2,2,4,2,3,1998,2,2
2004,3,10230,3,4,4,2,3,3,3,4,2,3,1994,2,2
2004,4,10230,6,2,2,2,1,1,1,4,2,3,1999,2,2
2004,1,10231,2,5,5,2,2,2,2,4,2,3,1998,2,2
2004,1,10232,1,2,2,2,1,1,2,4,2,3,2004,2,2
2004,2,10232,2,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10233,1,2,2,2,1,1,2,4,2,3,1993,2,2
2004,1,10234,2,2,2,2,1,1,2,4,2,3,1984,2,2
2004,1,10235,1,2,2,2,1,1,2,4,2,3,1996,2,2
2004,2,10235,1,2,2,2,1,1,2,4,1,3,1996,2,2
2004,1,10236,1,1,1,1,2,2,2,4,2,3,1991,2,2
2004,1,10237,3,1,1,1,1,1,2,4,2,3,1989,2,1
2004,1,10238,1,2,2,1,1,1,2,4,2,3,2004,2,2
2004,2,10238,1,2,2,2,1,1,2,4,2,3,2004,2,2
2004,1,10239,1,2,2,2,1,1,2,4,2,3,2002,2,2
2004,1,10240,1,2,2,2,1,1,2,4,2,3,1999,2,2
2004,1,10241,3,3,6,1,1,1,2,4,2,3,2002,2,2
2004,2,10241,3,2,2,2,1,1,2,4,2,3,1998,2,2
2004,1,10242,1,1,1,1,1,1,2,4,1,3,2003,2,2
2004,1,10243,9,7,7,2,3,3,3,4,2,3,9999,2,2
2004,1,10244,3,2,2,2,1,1,2,4,2,3,1995,2,2
2004,2,10244,3,2,2,2,1,1,2,4,2,3,2003,2,2
2004,1,10245,3,2,6,1,1,1,2,4,1,3,2000,2,2
2004,2,10245,3,2,6,1,1,1,2,4,2,3,2000,2,2
2004,1,10246,1,3,3,2,1,1,2,4,2,3,1992,2,2
2004,2,10246,6,2,2,2,1,1,1,4,2,3,1997,2,2
2004,1,10247,3,2,2,2,1,1,2,4,2,3,1998,2,2
2004,1,10248,1,2,2,2,1,1,2,4,2,3,1991,2,2
2004,2,10248,2,2,2,2,1,1,1,4,2,3,2000,2,2
2004,1,10249,1,2,2,2,2,2,2,4,2,3,1985,2,2
2004,2,10249,7,2,2,2,4,1,1,1,2,3,2002,2,2
2004,1,10250,3,2,2,2,1,1,2,4,2,3,1999,2,2
2004,2,10250,1,4,4,1,1,1,2,4,2,3,1999,2,2
2004,3,10250,3,2,2,1,1,1,2,4,2,3,1995,2,2
2004,4,10250,1,5,5,2,1,1,2,4,2,3,1994,2,2
2004,1,10251,2,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10252,6,2,2,2,1,1,1,4,2,3,1999,2,2
2004,1,10253,1,2,2,2,1,1,2,4,2,3,1996,2,2
2004,2,10253,3,4,4,2,1,1,2,4,2,3,1995,2,2
2004,3,10253,1,2,2,2,1,1,2,4,2,3,1994,2,2
2004,1,10254,1,3,3,2,1,1,2,4,1,3,1990,2,2
2004,2,10254,4,2,2,2,1,1,2,4,2,3,2000,2,2
2004,1,10255,1,2,2,1,2,2,2,4,1,3,1991,2,2
2004,1,10256,4,2,2,2,1,1,2,4,2,3,2002,2,2
2004,2,10256,8,5,5,1,1,1,1,4,2,2,1997,2,2
2004,1,10257,6,2,2,2,1,2,2,4,2,3,2001,2,2
2004,2,10257,1,3,3,2,1,1,2,4,2,3,1998,2,2
2004,1,10258,4,2,2,2,1,1,2,4,2,3,1991,2,2
2004,1,10259,6,4,4,2,2,2,2,4,2,3,1996,2,2
2004,2,10259,1,2,2,2,1,1,2,4,1,3,1992,2,2
2004,1,10260,1,2,2,1,1,1,2,4,1,3,2002,2,2
2004,1,10261,7,2,2,2,4,1,2,1,1,3,2004,2,2
2004,1,10262,3,4,4,2,1,1,2,4,2,3,2001,2,2
2004,2,10262,1,2,2,2,1,1,2,4,2,3,1987,2,2
