YEAR,ST_CASE,veh_no,per_no,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2004,122135,1,1,0,0,0,0,0,0,0,0,0,0
2004,122135,2,1,0,0,0,0,0,0,0,0,0,0
2004,122136,0,1,0,0,0,0,0,0,0,0,0,0
2004,122136,1,1,0,0,0,0,0,0,0,0,0,0
2004,122137,0,1,0,0,0,0,0,0,0,0,0,0
2004,122137,1,1,0,0,0,0,0,0,0,0,0,0
2004,122137,2,1,0,0,0,0,0,0,0,0,0,0
2004,122138,1,1,0,0,0,0,0,0,0,0,0,0
2004,122139,1,1,0,0,0,0,0,0,0,0,0,0
2004,122139,2,1,0,0,0,0,0,0,0,0,0,0
2004,122140,1,1,11,11,11,11,11,11,11,11,11,11
2004,122141,0,1,0,0,0,0,0,0,0,0,0,0
2004,122141,1,1,0,0,0,0,0,0,0,0,0,0
2004,122142,0,1,0,0,0,0,0,0,0,0,0,0
2004,122142,1,1,0,0,0,0,0,0,0,0,0,0
2004,122143,1,1,0,0,0,0,0,19,0,18,0,15
2004,122143,2,1,0,0,0,0,0,0,0,0,0,0
2004,122143,3,1,0,0,0,0,0,0,0,0,0,0
2004,122144,1,1,20,20,20,20,20,20,20,20,20,20
2004,122145,1,1,0,0,0,0,0,0,0,0,0,0
2004,122145,2,1,0,0,0,0,0,0,0,0,0,0
2004,122145,3,1,0,0,0,0,0,0,0,0,0,26
2004,122146,0,1,27,27,27,27,27,27,27,27,27,27
2004,122146,1,1,14,0,0,0,0,0,14,0,13,0
2004,122147,1,1,22,22,22,22,22,22,22,22,22,22
2004,122148,1,1,14,0,14,13,39,12,0,9,29,0
2004,122149,1,1,0,0,0,0,0,0,0,0,0,0
2004,122149,2,1,0,0,0,0,0,0,0,0,0,0
2004,122150,1,1,8,8,8,8,8,8,8,8,8,8
2004,122151,1,1,16,16,16,16,16,16,16,16,16,16
2004,122152,1,1,0,0,0,0,0,0,0,0,0,0
2004,122153,1,1,8,8,8,8,8,8,8,8,8,8
2004,122154,1,1,0,0,0,0,0,0,0,0,0,0
2004,122155,0,1,0,0,0,0,0,0,0,0,0,0
2004,122155,1,1,0,0,0,0,0,0,0,0,0,0
2004,122156,0,1,24,24,24,24,24,24,24,24,24,24
2004,122156,1,1,0,0,0,0,0,0,0,0,0,0
2004,122157,1,1,0,0,0,0,0,0,0,0,0,0
2004,122157,2,1,0,0,0,0,0,0,0,0,0,0
2004,122158,1,1,0,0,0,0,0,0,0,0,0,0
2004,122158,2,1,0,0,0,0,16,0,0,0,0,0
2004,122159,1,1,0,0,0,0,0,0,0,0,0,0
2004,122159,2,1,0,0,0,0,0,0,0,0,0,0
2004,122159,3,1,0,0,0,0,0,0,0,0,0,0
2004,122160,1,1,0,0,0,15,18,0,0,14,14,0
2004,122161,1,1,0,0,0,0,0,11,0,11,0,0
2004,122162,1,1,0,0,0,0,0,0,0,0,0,0
2004,122162,2,1,23,0,0,0,0,0,8,0,0,0
2004,122163,1,1,0,0,0,0,0,0,0,0,0,0
2004,122163,2,1,0,0,0,0,0,0,0,0,0,0
2004,122164,1,1,0,0,0,0,0,0,0,0,0,0
2004,122164,2,1,0,6,0,0,0,0,0,0,0,0
2004,122165,1,1,0,0,0,0,0,0,0,0,0,0
2004,122165,2,1,0,0,0,0,0,0,0,0,0,0
2004,122166,1,1,0,0,0,0,0,0,0,0,0,0
2004,122166,2,1,0,0,0,0,0,0,0,0,0,0
2004,122167,1,1,14,14,14,14,14,14,14,14,14,14
2004,122168,1,1,23,23,23,23,23,23,23,23,23,23
2004,122168,2,1,0,0,0,7,0,0,0,0,0,0
2004,122169,1,1,17,17,17,17,17,17,17,17,17,17
2004,122170,1,1,0,0,0,0,0,0,0,0,0,0
2004,122170,2,1,0,0,13,11,0,0,0,0,0,0
2004,122171,1,1,0,0,0,0,0,0,0,0,0,0
2004,122171,2,1,0,0,0,0,0,0,0,0,0,0
2004,122172,0,1,0,0,16,0,0,0,0,0,0,0
2004,122172,1,1,0,0,0,0,0,0,0,0,0,0
2004,122172,2,1,0,0,0,0,0,0,0,0,0,0
2004,122173,1,1,0,0,0,0,0,0,0,0,0,0
2004,122173,2,1,0,0,0,0,0,0,0,0,0,0
2004,122174,1,1,0,0,0,0,0,0,0,14,0,5
2004,122175,1,1,17,0,22,0,0,0,13,18,22,10
2004,122176,1,1,24,24,24,24,24,24,24,24,24,24
2004,122177,1,1,0,0,0,0,0,5,0,0,0,0
2004,122177,2,1,0,0,0,0,0,0,0,0,0,17
2004,122178,1,1,0,0,0,0,0,0,0,0,0,0
2004,122178,2,1,0,0,0,0,0,0,0,0,0,0
2004,122178,3,1,0,0,0,0,0,0,0,0,0,0
2004,122179,1,1,0,0,0,0,0,0,0,0,0,0
2004,122179,2,1,0,0,0,0,0,0,0,0,0,0
2004,122180,0,1,0,0,0,0,0,0,0,0,0,0
2004,122180,1,1,0,0,0,0,0,0,0,0,0,0
2004,122181,1,1,0,0,0,0,0,0,0,0,0,0
2004,122181,2,1,0,0,0,0,0,0,0,0,0,0
2004,122182,1,1,0,13,0,0,0,20,0,0,0,0
2004,122183,1,1,0,15,14,23,0,29,0,5,0,9
2004,122184,1,1,17,17,17,17,17,17,17,17,17,17
2004,122185,0,1,0,0,0,10,26,0,11,12,0,7
2004,122185,1,1,0,0,0,0,0,0,0,0,0,0
2004,122186,0,1,29,29,29,29,29,29,29,29,29,29
2004,122186,1,1,0,0,0,0,0,0,0,0,0,0
2004,122186,2,1,0,0,0,0,0,0,0,0,0,0
2004,122187,1,1,0,0,0,0,0,0,0,0,0,0
2004,122188,1,1,45,45,45,45,45,45,45,45,45,45
2004,122188,2,1,0,0,0,0,0,0,0,0,0,0
2004,122189,1,1,22,22,22,22,22,22,22,22,22,22
2004,122189,2,1,0,0,0,0,0,0,0,0,0,0
2004,122190,1,1,0,0,0,0,0,0,0,0,0,0
2004,122190,2,1,0,0,0,0,0,0,0,0,0,0
2004,122190,3,1,0,0,21,0,0,0,10,7,0,0
2004,122191,0,1,0,21,0,0,0,0,0,0,34,34
2004,122191,1,1,0,0,0,0,0,0,0,0,0,13
2004,122192,0,1,24,24,24,24,24,24,24,24,24,24
2004,122192,1,1,0,0,0,0,0,0,0,0,0,0
2004,122193,1,1,0,0,0,0,0,0,0,0,21,0
2004,122193,2,1,0,0,0,0,0,0,0,0,0,0
2004,122194,0,1,27,27,27,27,27,27,27,27,27,27
2004,122194,1,1,27,27,27,27,27,27,27,27,27,27
2004,122195,0,1,38,38,38,38,38,38,38,38,38,38
2004,122195,1,1,0,0,0,0,0,8,0,13,0,0
2004,122196,0,1,22,0,14,27,0,29,33,8,13,0
2004,122196,1,1,0,0,18,0,0,0,0,9,0,0
2004,122197,1,1,15,15,15,15,15,15,15,15,15,15
2004,122198,1,1,0,0,0,13,0,0,0,0,0,0
2004,122198,2,1,0,0,0,0,0,5,0,0,0,0
2004,122199,1,1,0,0,0,0,0,0,0,0,0,0
2004,122199,2,1,0,0,0,0,0,0,0,0,0,0
2004,122200,1,1,0,0,0,0,0,0,0,12,0,0
2004,122201,1,1,19,19,19,19,19,19,19,19,19,19
2004,122202,0,1,0,0,0,0,0,6,31,13,0,15
2004,122202,1,1,0,0,0,0,0,12,0,22,0,0
2004,122203,1,1,14,0,0,0,0,0,0,0,0,0
2004,122203,2,1,0,0,0,0,0,0,0,0,0,7
2004,122204,0,1,0,0,0,0,0,0,0,0,0,0
2004,122204,1,1,0,0,0,0,0,0,0,0,0,0
2004,122205,1,1,0,0,0,0,0,9,0,0,0,0
2004,122205,2,1,0,0,0,0,0,0,0,0,0,0
2004,122206,1,1,0,0,0,0,0,0,0,0,0,0
2004,122206,2,1,0,0,0,0,0,0,0,0,0,0
2004,122207,0,1,0,0,0,0,11,0,4,39,0,0
2004,122207,1,1,0,14,5,15,0,0,15,16,0,0
2004,122208,0,1,0,0,0,0,0,0,0,0,0,0
2004,122208,1,1,0,0,0,0,0,0,0,0,0,0
2004,122209,1,1,0,0,0,0,0,0,0,0,0,0
2004,122209,2,1,0,0,0,0,0,0,0,0,0,0
2004,122209,3,1,0,0,0,0,0,0,0,0,0,0
2004,122210,1,1,0,0,11,17,0,0,0,0,22,0
2004,122211,1,1,0,0,0,0,15,0,0,0,0,0
2004,122211,2,1,0,0,0,0,0,11,0,0,0,0
2004,122211,3,1,0,16,0,0,0,0,0,0,0,0
2004,122212,0,1,30,27,0,19,0,10,0,23,0,8
2004,122212,1,1,0,0,0,0,0,0,0,0,0,0
2004,122213,1,1,4,0,0,0,0,7,0,0,0,0
2004,122213,2,1,0,17,0,0,0,0,4,0,0,4
2004,122213,3,1,0,0,0,0,0,0,0,0,0,0
2004,122214,0,1,0,0,0,0,0,0,0,0,0,0
2004,122214,1,1,0,0,0,0,0,0,0,0,0,0
2004,122215,1,1,22,0,24,30,8,9,16,0,6,0
2004,122216,0,1,0,38,13,14,0,0,25,0,41,30
2004,122216,1,1,0,26,0,0,0,0,0,0,0,0
2004,122217,0,1,16,16,16,16,16,16,16,16,16,16
2004,122217,1,1,0,0,0,10,0,0,0,0,0,0
2004,122218,1,1,0,0,0,0,0,0,0,0,0,0
2004,122218,2,1,0,0,0,0,0,0,0,0,0,0
2004,122219,1,1,0,0,0,0,0,0,0,0,0,0
2004,122219,2,1,0,0,0,0,0,0,17,0,0,0
2004,122220,1,1,0,0,0,0,0,0,0,0,0,0
2004,122220,2,1,0,0,0,0,0,12,15,0,0,19
2004,122221,0,1,0,0,0,7,0,0,0,0,0,0
2004,122221,1,1,0,0,0,0,0,0,0,0,0,0
2004,122222,1,1,17,0,0,0,0,0,0,0,0,0
2004,122222,2,1,0,0,0,0,0,0,0,0,0,0
2004,122223,0,1,0,0,0,0,0,0,0,0,0,0
2004,122223,1,1,0,0,0,0,0,0,0,0,0,0
2004,122224,1,1,2,2,2,2,2,2,2,2,2,2
2004,122225,1,1,0,0,0,0,0,0,0,0,0,0
2004,122225,2,1,0,0,0,0,0,0,0,0,0,0
2004,122226,1,1,0,16,0,8,0,0,0,0,0,0
2004,122226,2,1,0,0,0,0,22,0,0,0,0,0
2004,122226,3,1,0,0,0,0,0,0,0,0,0,0
2004,122227,1,1,0,0,0,0,0,0,0,0,0,0
2004,122227,2,1,0,19,0,0,0,0,0,0,0,0
2004,122228,0,1,0,0,0,0,0,0,0,0,0,0
2004,122228,1,1,0,0,4,0,0,5,0,0,0,0
2004,122228,2,1,0,0,0,0,0,0,0,0,0,0
2004,122229,1,1,0,0,0,0,0,0,0,0,0,0
2004,122229,2,1,0,0,0,0,0,0,0,0,0,0
2004,122230,1,1,0,0,0,0,0,0,8,0,0,0
2004,122230,2,1,0,0,0,0,0,0,0,0,0,0
2004,122231,0,1,5,0,0,0,0,0,0,0,0,0
2004,122231,1,1,0,0,0,0,0,0,0,0,0,0
2004,122231,2,1,0,0,0,0,0,0,0,0,0,0
2004,122232,1,1,14,14,14,14,14,14,14,14,14,14
2004,122232,2,1,0,0,0,0,0,0,0,0,0,0
2004,122233,1,1,0,0,0,0,0,0,0,0,0,0
2004,122233,2,1,0,0,0,0,0,0,0,0,0,0
2004,122234,1,1,18,18,18,18,18,18,18,18,18,18
2004,122235,0,1,0,0,0,0,0,24,0,8,0,0
2004,122235,1,1,0,0,0,0,0,0,0,0,0,0
2004,122236,0,1,26,26,26,26,26,26,26,26,26,26
2004,122237,1,1,0,12,0,8,0,13,13,24,14,7
2004,122237,2,1,0,0,0,0,0,0,9,0,0,17
2004,122238,1,1,0,0,0,0,0,0,0,0,0,0
2004,122239,1,1,15,15,15,15,15,15,15,15,15,15
2004,122240,1,1,0,0,0,0,0,0,0,0,0,0
2004,122241,1,1,24,24,24,24,24,24,24,24,24,24
2004,122242,1,1,4,4,4,4,4,4,4,4,4,4
2004,122243,0,1,0,0,0,0,0,0,0,0,0,0
2004,122243,1,1,0,0,0,0,0,0,0,0,0,0
2004,122244,1,1,19,19,19,19,19,19,19,19,19,19
2004,122244,2,1,0,0,0,0,0,0,0,0,0,0
2004,122245,1,1,23,23,23,23,23,23,23,23,23,23
2004,122245,2,1,0,0,0,0,0,0,0,0,0,0
2004,122246,1,1,0,0,0,0,0,0,0,0,0,0
2004,122246,2,1,0,0,0,0,0,31,0,0,0,0
2004,122247,1,1,0,0,0,0,0,0,0,0,0,0
2004,122248,1,1,0,0,0,0,0,0,0,0,0,0
2004,122249,1,1,0,21,0,0,0,0,0,0,0,0
2004,122249,2,1,0,0,0,0,0,0,0,0,0,0
2004,122250,1,1,0,0,0,0,0,0,0,0,0,0
2004,122250,2,1,12,12,12,12,12,12,12,12,12,12
2004,122251,1,1,0,0,0,0,13,10,0,0,0,0
2004,122251,2,1,0,0,0,0,0,0,0,0,0,0
2004,122251,3,1,0,0,0,0,0,0,0,0,0,0
2004,122252,1,1,0,0,0,0,0,16,0,0,0,12
2004,122252,2,1,0,0,0,0,0,0,0,0,0,0
2004,122253,0,1,0,0,0,0,0,0,0,0,20,0
2004,122253,1,1,0,0,0,0,0,0,0,0,0,0
2004,122254,1,1,0,0,0,0,0,3,0,0,21,0
2004,122255,1,1,0,0,0,0,0,0,0,0,0,0
2004,122255,2,1,9,9,9,9,9,9,9,9,9,9
2004,122256,0,1,27,27,27,27,27,27,27,27,27,27
2004,122256,1,1,0,0,0,0,0,0,0,0,0,0
2004,122257,1,1,0,0,0,0,0,0,0,0,0,0
2004,122257,2,1,0,0,0,0,7,0,0,0,0,0
2004,122258,1,1,0,0,0,0,0,0,0,0,0,0
2004,122258,2,1,0,0,19,0,0,0,0,18,0,9
2004,122259,1,1,0,0,0,0,0,0,0,0,0,0
2004,122259,2,1,0,17,0,20,0,0,0,0,0,0
2004,122260,1,1,0,0,0,0,0,0,0,0,0,0
2004,122260,2,1,0,0,0,0,0,0,0,0,0,0
2004,122261,1,1,0,0,0,0,0,0,0,0,0,0
2004,122261,2,1,0,0,0,0,0,0,0,0,0,0
2004,122262,1,1,0,0,0,0,0,0,0,0,0,0
2004,122262,2,1,0,0,0,0,0,0,0,0,0,0
2004,122263,1,1,0,0,0,0,32,22,18,0,12,21
2004,122264,0,1,0,0,0,0,0,0,0,0,0,0
2004,122264,1,1,0,0,0,0,0,0,0,0,0,0
2004,122265,1,1,18,25,19,0,7,0,12,21,16,10
2004,122266,0,1,0,0,0,0,0,0,0,0,0,0
2004,122266,1,1,0,0,0,0,0,0,14,0,0,0
2004,122267,0,1,0,0,0,0,0,0,0,0,0,0
2004,122267,1,1,0,0,0,26,0,0,0,0,0,0
2004,122268,0,1,0,0,0,0,13,0,0,0,8,0
2004,122268,1,1,0,0,0,0,0,0,0,0,0,0
2004,122269,1,1,0,0,0,0,0,0,0,0,0,0
2004,122269,2,1,0,13,0,0,20,0,0,0,0,0
2004,122270,1,1,0,0,0,0,0,0,0,0,0,21
2004,122271,1,1,0,0,0,0,0,0,0,0,0,0
2004,122271,2,1,0,0,0,0,0,0,0,0,0,0
2004,122272,0,1,0,0,0,0,0,0,0,0,0,0
2004,122272,1,1,0,0,0,0,0,0,0,0,0,0
2004,122273,1,1,0,0,0,0,0,0,0,0,0,0
2004,122273,2,1,10,10,10,10,10,10,10,10,10,10
2004,122274,1,1,26,26,26,26,26,26,26,26,26,26
2004,122275,1,1,0,0,0,0,0,0,0,0,0,0
2004,122276,1,1,0,0,0,0,0,0,0,0,0,0
2004,122276,2,1,0,0,0,0,0,0,0,0,0,0
2004,122277,0,1,15,0,0,14,0,17,0,0,0,35
2004,122277,1,1,0,0,0,0,0,0,0,0,0,0
2004,122278,1,1,0,0,0,0,0,0,0,0,0,0
2004,122278,2,1,0,0,0,0,0,0,0,0,0,18
2004,122279,1,1,0,0,10,0,0,0,0,0,0,0
2004,122279,2,1,16,13,0,0,26,0,0,0,0,0
2004,122280,1,1,14,14,14,14,14,14,14,14,14,14
2004,122281,1,1,0,0,0,0,0,0,0,0,0,0
2004,122281,2,1,0,0,8,0,0,0,0,0,0,0
2004,122282,1,1,19,19,19,19,19,19,19,19,19,19
2004,122283,0,1,0,0,0,0,0,0,0,0,0,0
2004,122283,1,1,0,0,0,0,0,0,0,0,0,0
2004,122284,1,1,0,0,0,0,0,0,0,0,0,12
2004,122284,2,1,0,0,0,0,0,0,0,0,0,0
2004,122285,1,1,0,0,34,17,22,6,18,9,26,0
2004,122286,0,1,0,23,14,0,30,0,27,0,18,7
2004,122286,1,1,0,0,0,0,0,0,0,0,0,0
2004,122287,1,1,9,0,0,0,0,0,20,24,0,34
2004,122287,2,1,28,28,28,28,28,28,28,28,28,28
2004,122288,0,1,0,0,0,0,0,0,0,0,0,0
2004,122288,1,1,0,0,0,0,0,0,0,0,0,0
2004,122289,0,1,14,31,0,0,0,28,0,0,18,0
2004,122289,1,1,0,0,0,0,0,0,0,0,0,0
2004,122290,1,1,0,0,0,0,0,0,0,0,0,0
2004,122291,1,1,0,0,0,0,0,0,0,0,0,0
2004,122291,2,1,0,0,19,12,0,0,35,0,0,0
2004,122292,0,1,0,17,0,0,0,0,0,0,0,0
2004,122292,1,1,0,0,5,0,0,0,0,0,9,0
2004,122293,1,1,0,0,0,0,0,0,0,0,0,0
2004,122294,1,1,16,16,16,16,16,16,16,16,16,16
2004,122294,2,1,18,18,18,18,18,18,18,18,18,18
2004,122295,1,1,10,0,0,0,0,0,0,0,0,0
2004,122296,1,1,0,0,0,0,0,12,0,0,0,0
2004,122297,1,1,0,0,0,0,0,0,0,0,0,0
2004,122297,2,1,0,0,0,0,0,0,0,0,0,0
2004,122298,1,1,0,0,0,0,0,0,0,0,0,0
2004,122298,2,1,0,0,0,0,0,8,0,0,0,0
2004,122299,0,1,0,16,0,0,0,0,0,0,0,0
2004,122299,1,1,0,0,0,0,0,0,0,0,0,0
2004,122300,1,1,0,0,0,0,0,0,0,0,0,0
2004,122301,0,1,0,0,0,0,0,0,0,0,0,0
2004,122301,1,1,0,0,0,0,0,0,0,0,0,0
2004,122302,1,1,12,12,12,12,12,12,12,12,12,12
2004,122303,1,1,0,0,0,0,0,0,0,0,0,0
2004,122303,2,1,0,0,0,0,0,0,0,0,0,0
2004,122304,1,1,0,0,0,0,0,0,0,0,0,0
2004,122305,0,1,0,0,0,0,0,0,0,0,0,0
2004,122305,1,1,0,0,0,0,0,0,0,0,0,0
2004,122306,1,1,19,19,19,19,19,19,19,19,19,19
2004,122307,0,1,0,0,0,0,0,0,0,0,0,0
2004,122307,1,1,0,0,0,0,0,0,0,0,0,0
2004,122309,1,1,0,20,0,0,0,0,24,0,0,0
2004,122309,2,1,19,0,0,0,14,0,0,16,21,0
2004,122310,1,1,0,0,0,0,0,0,0,0,0,0
2004,122310,2,1,0,0,0,0,0,0,19,0,0,0
2004,122311,1,1,0,0,0,0,0,0,0,0,0,0
2004,122311,2,1,0,0,0,0,0,0,0,0,0,0
2004,122312,1,1,0,0,0,0,0,0,0,0,0,0
2004,122312,2,1,29,29,29,29,29,29,29,29,29,29
2004,122313,1,1,0,0,0,0,0,0,0,0,0,0
2004,122314,0,1,6,17,32,19,0,26,24,15,21,22
2004,122314,1,1,0,0,0,0,0,0,0,0,0,0
2004,122315,1,1,0,0,0,0,0,0,0,0,0,0
2004,122316,1,1,0,0,0,0,0,0,15,0,0,0
2004,122316,2,1,0,0,0,0,0,0,0,0,0,0
2004,122317,1,1,0,0,0,0,0,0,0,0,0,10
2004,122317,2,1,0,0,0,0,0,0,0,0,0,0
2004,122318,1,1,0,0,0,0,0,0,0,0,0,0
2004,122318,2,1,0,0,0,0,0,0,0,0,0,0
2004,122319,1,1,23,23,23,23,23,23,23,23,23,23
2004,122319,2,1,0,0,0,0,0,0,0,0,0,0
2004,122320,1,1,21,21,21,21,21,21,21,21,21,21
2004,122321,1,1,0,0,0,0,0,0,0,0,0,0
2004,122322,0,1,0,0,0,0,0,0,0,0,0,0
2004,122322,1,1,0,0,0,0,0,0,0,0,0,0
2004,122323,1,1,12,12,12,12,12,12,12,12,12,12
2004,122324,1,1,0,0,0,0,0,0,0,0,0,0
2004,122325,1,1,0,0,0,0,0,0,0,0,0,0
2004,122325,2,1,0,0,0,0,0,0,0,0,0,0
2004,122326,1,1,19,19,19,19,19,19,19,19,19,19
2004,122326,2,1,0,0,0,0,0,15,0,0,0,0
2004,122327,1,1,0,0,0,0,0,0,0,0,0,0
2004,122328,1,1,0,0,0,0,0,0,0,0,0,0
2004,122328,2,1,0,0,0,0,0,0,0,0,0,0
2004,122329,1,1,0,0,0,0,0,0,0,8,0,0
2004,122329,2,1,0,0,0,0,0,0,0,0,0,0
2004,122330,1,1,0,0,0,0,0,2,0,0,0,0
2004,122330,2,1,0,0,0,0,0,0,0,17,0,0
2004,122331,1,1,0,0,0,0,0,0,0,0,0,0
2004,122332,1,1,0,0,0,0,0,0,0,0,0,0
2004,122332,2,1,0,0,0,0,0,0,0,0,0,0
2004,122332,3,1,0,0,0,0,0,0,0,0,0,0
2004,122332,4,1,0,0,0,0,0,0,0,0,0,0
2004,122333,1,1,23,28,20,5,24,0,15,0,0,21
2004,122334,1,1,12,12,12,12,12,12,12,12,12,12
2004,122335,1,1,0,0,2,0,0,0,0,0,0,0
2004,122335,2,1,0,0,0,0,0,0,0,0,0,0
2004,122336,1,1,0,0,0,0,0,0,0,0,0,0
2004,122336,2,1,0,0,0,0,0,0,0,0,0,0
2004,122337,1,1,0,0,0,0,0,0,0,0,0,0
2004,122337,2,1,0,0,0,0,0,0,0,0,0,0
2004,122338,1,1,0,0,0,0,0,0,0,0,0,0
2004,122339,0,1,0,0,0,0,0,0,0,0,0,0
2004,122339,1,1,0,0,0,0,0,0,0,0,0,0
2004,122340,1,1,0,0,0,0,0,0,0,0,0,0
2004,122341,1,1,0,0,0,0,0,0,0,0,0,0
2004,122341,2,1,0,0,0,0,0,0,0,0,0,0
2004,122342,1,1,24,24,24,24,24,24,24,24,24,24
2004,122343,1,1,0,0,0,0,0,0,0,0,0,0
2004,122343,2,1,0,0,0,0,0,0,0,0,0,0
2004,122344,1,1,0,0,0,0,0,0,0,0,0,0
2004,122344,2,1,0,0,0,0,0,0,0,0,0,0
2004,122345,1,1,0,12,0,11,8,0,5,0,0,0
2004,122346,1,1,23,23,23,23,23,23,23,23,23,23
2004,122347,1,1,3,3,3,3,3,3,3,3,3,3
2004,122347,2,1,0,0,0,0,10,0,0,0,22,0
2004,122348,1,1,31,31,31,31,31,31,31,31,31,31
2004,122349,1,1,14,30,39,0,9,0,15,19,20,20
2004,122350,1,1,0,0,0,0,0,0,0,0,0,0
2004,122351,1,1,0,0,0,0,0,0,0,0,0,0
2004,122351,2,1,0,0,0,0,0,0,0,0,0,0
2004,122352,1,1,0,0,0,0,16,0,21,3,0,0
2004,122353,1,1,0,0,0,0,0,0,0,0,0,0
2004,122353,2,1,0,0,0,0,0,0,0,0,0,0
2004,122354,1,1,0,0,0,0,0,0,0,0,0,0
2004,122354,2,1,0,0,0,0,0,0,0,0,0,0
2004,122354,3,1,0,7,0,0,0,0,0,0,0,0
2004,122354,4,1,0,0,0,0,0,0,0,0,0,0
2004,122355,1,1,0,0,0,0,0,0,0,0,0,0
2004,122356,1,1,0,0,0,0,0,0,0,0,0,0
2004,122356,2,1,0,0,0,0,0,0,0,0,0,0
2004,122357,1,1,0,0,0,0,0,0,0,0,0,0
2004,122357,2,1,0,0,0,0,0,0,0,0,0,0
2004,122358,1,1,0,0,0,0,0,0,0,0,0,0
2004,122358,2,1,0,0,12,0,0,0,0,0,0,0
2004,122359,1,1,0,0,0,0,0,0,0,0,0,0
2004,122360,1,1,19,19,19,19,19,19,19,19,19,19
2004,122361,0,1,23,23,23,23,23,23,23,23,23,23
2004,122361,1,1,0,0,0,0,0,0,0,0,0,0
2004,122362,0,1,0,0,0,0,0,0,0,0,0,0
2004,122362,1,1,2,0,0,0,0,0,0,0,0,0
2004,122363,1,1,0,0,0,0,0,0,0,0,0,0
2004,122363,2,1,0,0,0,0,0,0,0,0,0,0
2004,122364,0,1,0,0,0,0,0,0,0,0,0,0
2004,122364,0,2,0,10,0,0,0,9,15,0,17,0
2004,122364,1,1,0,0,0,0,0,0,0,0,0,0
2004,122365,1,1,0,17,0,16,20,7,15,13,0,11
2004,122366,1,1,0,0,0,0,0,0,0,0,0,0
2004,122366,2,1,0,0,0,0,0,0,0,0,0,0
2004,122367,1,1,0,0,0,0,0,0,0,0,0,0
2004,122368,1,1,0,0,0,0,0,0,0,0,0,0
2004,122369,1,1,0,0,0,0,0,0,0,0,12,0
2004,122370,1,1,0,0,0,0,22,0,0,0,0,0
2004,122370,2,1,0,0,0,0,0,0,0,0,0,0
2004,122371,1,1,1,1,1,1,1,1,1,1,1,1
2004,122371,2,1,0,18,0,0,0,0,0,19,0,0
2004,122372,0,1,32,32,32,32,32,32,32,32,32,32
2004,122372,1,1,0,0,0,0,0,0,0,0,0,0
2004,122373,0,1,0,0,0,0,0,0,0,0,0,0
2004,122373,1,1,0,0,0,0,0,0,0,0,0,0
2004,122374,1,1,0,0,0,0,0,0,0,0,0,0
2004,122374,2,1,0,0,19,0,0,0,0,0,0,0
2004,122375,1,1,5,5,5,5,5,5,5,5,5,5
2004,122376,1,1,18,18,18,18,18,18,18,18,18,18
2004,122377,1,1,18,18,18,18,18,18,18,18,18,18
2004,122377,2,1,0,0,18,0,0,0,30,0,0,0
2004,122378,0,1,0,0,0,0,0,0,0,0,0,0
2004,122378,1,1,0,0,0,0,0,0,0,0,0,0
2004,122379,1,1,19,0,15,0,19,0,0,0,0,6
2004,122380,0,1,0,0,0,0,0,0,0,0,0,0
2004,122380,1,1,0,0,0,0,0,0,0,0,0,0
2004,122381,1,1,0,0,0,0,0,9,0,0,0,0
2004,122381,2,1,0,0,0,7,0,0,0,0,0,0
2004,122382,1,1,0,0,0,0,0,0,0,0,0,0
2004,122382,2,1,0,0,0,0,0,0,0,0,0,23
2004,122383,1,1,0,0,0,0,0,0,0,0,0,0
2004,122383,2,1,0,0,0,0,0,0,0,0,0,0
2004,122384,1,1,0,0,0,14,0,0,22,14,14,0
2004,122385,1,1,0,0,0,0,0,0,0,0,0,0
2004,122385,2,1,0,0,0,0,0,0,0,0,0,2
2004,122386,1,1,0,0,0,0,0,0,0,0,0,0
2004,122386,2,1,0,0,0,0,0,0,0,0,0,0
2004,122387,1,1,0,0,0,0,0,0,0,0,0,0
2004,122388,1,1,0,0,0,0,0,0,0,0,0,0
2004,122388,2,1,0,0,0,0,0,0,0,0,0,0
2004,122389,1,1,1,1,1,1,1,1,1,1,1,1
2004,122390,0,1,22,0,20,0,0,0,21,0,0,23
2004,122390,1,1,0,0,0,0,0,0,0,0,0,0
2004,122391,1,1,0,0,0,0,0,0,0,0,0,0
2004,122391,2,1,0,0,0,0,0,0,0,0,0,0
2004,122392,1,1,17,17,17,17,17,17,17,17,17,17
2004,122393,1,1,0,0,0,0,0,0,0,0,0,0
2004,122393,2,1,0,0,0,0,0,0,0,0,0,0
2004,122393,3,1,0,0,0,0,0,0,0,0,0,0
2004,122394,1,1,0,0,0,0,0,0,0,0,0,0
2004,122394,2,1,0,0,0,0,0,0,0,0,0,0
2004,122394,3,1,0,0,0,0,0,0,0,0,0,0
2004,122394,4,1,0,0,0,0,0,0,0,0,0,0
2004,122394,5,1,0,0,0,0,12,0,0,0,0,0
2004,122394,6,1,0,0,0,0,0,0,0,0,0,0
2004,122395,1,1,16,0,0,15,0,0,0,0,13,0
2004,122395,2,1,0,0,0,0,0,0,0,0,0,0
2004,122396,0,1,12,0,27,18,19,0,0,0,12,0
2004,122396,1,1,22,22,22,22,22,22,22,22,22,22
2004,122397,1,1,6,6,6,6,6,6,6,6,6,6
2004,122397,2,1,13,13,13,13,13,13,13,13,13,13
2004,122398,1,1,25,25,25,25,25,25,25,25,25,25
