ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10055,2004,13,30,24,14,3,4,15,24,7,11
10056,2004,0,0,9,0,10,0,0,0,0,0
10057,2004,0,0,0,0,0,0,0,0,0,0
10058,2004,0,0,0,0,0,0,0,0,0,0
10059,2004,28,25,0,0,0,20,0,0,10,0
10060,2004,0,0,0,0,15,0,0,0,0,0
10061,2004,14,16,0,8,25,12,16,7,28,15
10062,2004,0,0,0,13,0,0,0,0,0,0
10063,2004,12,7,18,26,14,17,16,16,20,26
10064,2004,7,5,21,15,0,24,0,0,0,0
10065,2004,10,6,14,36,18,17,24,18,10,23
10066,2004,8,12,0,0,0,0,0,0,0,0
10067,2004,0,5,14,14,0,5,0,9,18,27
10068,2004,0,3,0,0,0,0,0,0,0,0
10069,2004,0,0,0,0,0,0,0,0,19,0
10070,2004,0,0,0,0,12,0,0,0,5,0
10071,2004,0,0,4,0,0,0,0,16,0,20
10072,2004,0,0,19,0,0,0,5,13,0,0
10073,2004,18,21,10,20,15,10,16,34,14,11
10074,2004,32,26,21,12,21,10,39,8,8,30
10075,2004,0,0,0,0,0,0,0,0,0,0
10076,2004,0,0,0,0,0,0,0,0,0,0
10077,2004,0,0,0,0,0,0,0,0,0,0
10078,2004,0,0,0,0,0,0,0,0,0,0
10079,2004,6,16,9,18,13,27,14,13,11,14
10080,2004,22,20,8,18,31,19,9,28,16,21
10081,2004,0,0,0,0,0,0,0,0,0,0
10082,2004,25,25,25,25,25,25,25,25,25,25
10083,2004,8,16,13,0,0,0,0,12,0,14
10084,2004,5,0,3,0,0,12,0,0,0,0
10085,2004,0,0,0,8,0,0,0,0,0,0
10086,2004,0,0,0,0,0,0,0,0,0,0
10087,2004,0,0,0,0,0,0,0,0,19,0
10088,2004,0,0,0,0,0,0,11,25,0,0
10089,2004,0,0,0,0,0,0,0,0,0,0
10090,2004,12,0,15,0,0,22,20,18,18,27
10091,2004,0,15,0,0,0,0,0,0,0,0
10092,2004,17,18,17,0,6,30,22,33,5,14
10093,2004,40,0,0,0,0,0,0,17,0,0
10094,2004,20,12,12,5,0,24,7,21,13,18
10095,2004,0,0,0,0,0,0,0,0,0,0
10096,2004,0,0,0,0,0,0,0,4,0,0
10097,2004,0,0,0,0,0,0,0,0,0,0
10098,2004,0,5,0,0,8,0,22,0,0,0
10099,2004,0,11,0,0,0,0,0,0,0,0
10100,2004,0,0,19,20,0,0,0,17,18,0
10101,2004,0,0,0,0,0,0,0,0,0,0
10102,2004,0,0,0,0,0,0,0,0,0,0
10103,2004,11,26,13,15,7,19,6,6,15,19
10104,2004,0,0,0,0,0,0,0,0,0,0
10105,2004,12,0,0,0,0,0,0,0,0,0
10106,2004,0,0,0,0,0,0,0,0,0,0
10107,2004,0,17,0,0,0,0,0,0,0,0
10108,2004,12,0,23,0,0,0,0,14,0,0
10109,2004,0,0,0,0,0,5,0,0,0,0
10110,2004,9,10,0,6,20,17,21,19,0,7
10111,2004,6,7,9,7,10,4,13,6,13,25
10112,2004,0,0,0,0,0,0,0,0,0,0
10113,2004,0,0,0,0,0,0,0,0,0,0
10114,2004,12,0,0,0,0,0,0,0,20,0
10115,2004,29,15,16,7,31,23,17,16,12,12
10116,2004,22,34,11,14,9,27,16,6,11,6
10117,2004,0,0,0,0,0,0,0,0,0,0
10118,2004,18,11,19,16,22,16,27,14,22,26
10119,2004,16,24,15,20,25,17,0,28,13,28
10120,2004,0,0,20,0,21,0,26,0,18,13
10121,2004,0,0,0,0,0,0,0,0,0,0
10122,2004,0,0,0,0,0,0,33,0,0,0
10123,2004,10,22,38,21,9,14,9,20,17,10
10124,2004,0,0,0,0,0,0,0,19,0,12
10125,2004,0,0,0,0,0,0,0,0,0,0
10126,2004,40,0,0,25,8,0,7,0,0,12
10127,2004,9,19,10,7,5,5,0,7,0,14
10128,2004,26,20,12,31,25,14,22,17,0,20
10129,2004,0,0,0,0,0,0,0,0,0,0
10130,2004,0,13,0,0,0,0,0,0,0,0
10131,2004,18,20,7,29,31,34,13,6,14,32
10132,2004,0,0,0,0,23,0,0,0,0,0
10133,2004,0,15,22,9,0,0,0,0,0,0
10134,2004,0,0,0,0,0,0,0,0,0,0
10135,2004,0,0,0,0,0,0,0,0,0,0
10136,2004,14,41,0,0,13,35,12,19,25,17
10137,2004,0,0,0,0,0,0,0,0,0,0
10138,2004,0,0,0,0,10,0,0,0,0,0
10139,2004,14,0,0,0,18,0,0,0,0,0
10140,2004,0,0,0,0,0,0,0,0,0,0
10141,2004,0,0,0,0,0,0,0,0,0,0
10142,2004,4,25,0,10,0,4,0,13,0,8
10143,2004,15,15,15,15,15,15,15,15,15,15
10144,2004,0,17,27,0,36,0,0,7,16,0
10145,2004,0,0,0,0,0,0,8,22,0,0
10146,2004,18,44,14,0,15,19,24,27,0,0
10147,2004,18,9,19,29,13,22,19,31,19,24
10148,2004,0,0,0,0,0,0,0,0,18,0
10149,2004,22,20,11,4,11,31,26,19,3,12
10150,2004,0,4,18,13,0,15,0,21,21,9
10151,2004,0,0,0,0,0,0,0,0,0,0
10152,2004,27,0,21,0,12,0,10,20,13,20
10153,2004,0,0,5,0,0,0,0,0,0,0
10154,2004,33,25,11,28,12,25,22,16,13,25
10155,2004,0,0,0,0,23,0,0,0,0,0
10156,2004,0,11,33,16,12,0,20,18,0,28
10157,2004,0,0,17,0,0,0,0,0,0,0
10158,2004,27,11,0,0,0,0,22,9,22,14
10159,2004,0,17,0,0,0,0,0,0,0,0
10160,2004,0,0,34,34,9,0,7,15,18,26
10161,2004,0,0,0,0,0,12,0,0,0,0
10162,2004,0,0,0,0,0,0,0,0,0,0
10163,2004,0,10,0,10,0,0,0,0,0,6
10164,2004,0,19,0,0,0,26,0,0,0,0
10165,2004,10,0,0,0,0,0,0,0,0,0
10166,2004,0,17,0,0,0,0,0,0,0,13
10167,2004,0,0,0,0,0,0,0,0,0,0
10168,2004,0,0,3,0,0,0,0,0,0,0
10169,2004,0,7,19,0,0,20,0,20,0,0
10170,2004,0,0,0,0,0,8,0,0,0,0
10171,2004,0,0,21,0,0,0,0,0,0,0
10172,2004,0,0,0,0,0,0,0,0,0,0
10173,2004,0,0,0,0,0,0,0,0,0,0
10174,2004,7,7,7,7,7,7,7,7,7,7
10175,2004,0,0,7,0,0,0,0,0,7,0
10176,2004,17,12,14,24,19,17,8,0,18,0
10177,2004,0,29,19,0,0,0,13,22,0,13
10178,2004,14,19,28,13,2,10,20,31,2,2
10179,2004,0,0,0,22,0,0,9,0,0,0
10180,2004,14,18,19,12,0,15,16,0,17,12
10181,2004,18,39,11,23,37,9,13,10,7,15
10182,2004,0,0,4,0,14,14,0,0,25,0
10183,2004,0,0,0,0,0,0,0,0,0,0
10184,2004,0,0,0,0,0,0,0,0,0,0
10185,2004,0,0,0,0,0,0,0,0,23,0
10186,2004,18,18,21,20,25,25,0,0,30,22
10187,2004,0,0,0,0,21,0,0,10,0,0
10188,2004,12,12,20,18,25,8,18,23,22,17
10189,2004,23,5,19,9,22,22,7,9,14,17
10190,2004,0,0,0,21,0,0,0,0,0,0
10191,2004,0,8,20,0,27,5,39,9,0,0
10192,2004,0,0,7,15,30,13,0,0,27,20
10193,2004,0,0,0,0,0,0,0,0,0,0
10195,2004,20,0,20,18,19,9,0,12,19,5
10196,2004,24,33,8,16,18,17,20,7,18,19
10197,2004,0,0,0,0,0,0,0,0,0,0
10198,2004,0,0,0,0,0,0,0,21,0,0
10199,2004,15,0,0,0,0,0,18,0,27,0
10200,2004,0,0,0,0,0,0,0,0,0,0
10201,2004,0,0,0,0,0,0,0,0,0,0
10202,2004,0,0,0,0,0,0,0,0,0,0
10203,2004,16,0,0,16,0,0,0,0,0,0
10204,2004,19,22,12,37,17,12,31,40,15,36
10205,2004,7,13,10,15,18,0,0,0,0,0
10206,2004,0,0,0,0,0,0,0,0,0,0
10207,2004,0,0,0,0,0,0,0,0,0,0
10208,2004,0,0,0,0,0,0,0,0,0,0
10209,2004,0,0,10,0,0,0,12,0,0,0
10210,2004,0,0,14,0,0,0,0,0,0,0
10211,2004,6,18,6,7,0,12,6,0,13,12
10212,2004,0,0,0,0,0,0,0,0,0,0
10213,2004,6,6,0,0,0,0,12,0,0,0
10214,2004,0,22,0,0,14,0,15,18,0,0
10215,2004,0,0,0,0,0,0,12,0,0,0
10216,2004,0,0,0,0,0,0,0,0,0,0
10217,2004,0,0,0,0,0,0,22,18,0,0
10218,2004,0,0,26,0,0,0,0,0,0,0
10219,2004,0,0,0,0,0,0,0,0,0,0
10220,2004,0,0,0,0,13,0,0,11,0,23
10221,2004,0,0,0,0,0,0,0,0,0,0
10222,2004,0,0,0,0,0,0,0,0,0,0
10223,2004,0,19,0,0,0,0,0,0,0,0
10224,2004,26,0,0,0,0,9,3,0,0,0
10225,2004,11,0,0,0,0,0,0,0,0,0
10226,2004,2,18,22,0,12,16,10,0,11,0
10227,2004,11,0,20,13,15,7,25,32,19,13
10228,2004,0,0,0,0,0,0,0,0,0,0
10229,2004,0,0,16,0,0,19,12,0,0,0
10230,2004,16,13,10,12,19,0,20,3,16,9
10231,2004,0,0,29,0,11,0,0,0,0,0
10232,2004,0,0,21,0,0,24,26,0,25,22
10233,2004,24,24,24,24,24,24,24,24,24,24
10234,2004,18,6,0,6,29,10,21,29,15,16
10235,2004,0,0,0,0,0,0,0,0,0,0
10236,2004,24,0,0,0,0,0,0,0,0,0
10237,2004,0,0,0,0,0,0,0,0,0,0
10238,2004,0,0,10,0,0,1,0,0,0,0
10239,2004,0,0,0,0,0,0,0,0,0,0
10240,2004,0,0,17,0,0,19,0,6,0,0
10241,2004,0,0,0,0,0,0,0,0,0,0
10242,2004,10,12,8,36,9,28,24,15,7,17
10243,2004,12,0,18,0,0,0,21,0,10,10
10244,2004,0,0,0,0,0,24,0,0,0,0
10245,2004,23,23,23,23,23,23,23,23,23,23
10246,2004,0,0,0,0,0,0,0,0,0,0
10247,2004,21,0,0,10,0,0,0,0,0,16
10248,2004,0,0,12,0,0,0,0,0,0,0
10249,2004,0,17,0,17,3,18,19,0,29,0
10250,2004,0,0,0,0,0,0,0,0,0,0
10251,2004,11,21,21,13,22,46,10,0,29,24
10252,2004,0,0,0,0,0,0,0,0,0,0
10253,2004,0,0,0,0,0,0,0,14,0,0
10254,2004,0,15,0,0,19,0,0,0,0,0
10255,2004,0,0,0,7,0,0,0,13,28,0
10256,2004,0,0,0,12,0,0,0,0,0,0
10257,2004,0,0,0,0,0,0,22,0,0,0
10258,2004,8,0,2,20,17,24,23,10,8,19
10259,2004,0,11,0,0,15,0,0,0,6,13
10260,2004,0,0,0,0,0,0,0,0,0,0
10261,2004,0,0,0,0,0,0,0,0,0,0
10262,2004,0,0,0,0,0,0,0,0,0,0
10263,2004,0,3,0,0,21,15,0,0,0,0
10264,2004,6,0,9,0,0,0,0,0,12,11
10265,2004,0,0,0,0,0,0,0,14,0,0
10266,2004,0,0,13,0,0,0,0,26,0,0
10267,2004,0,0,0,0,0,0,0,0,4,0
10268,2004,0,0,0,0,0,0,0,0,0,0
10269,2004,4,7,13,23,14,21,15,19,13,20
10270,2004,24,24,24,24,24,24,24,24,24,24
10271,2004,0,0,20,0,0,0,0,0,20,13
10272,2004,0,0,0,0,0,0,0,0,0,0
10273,2004,0,16,0,0,0,7,0,16,0,0
10274,2004,11,11,11,11,11,11,11,11,11,11
10275,2004,36,17,0,0,0,6,14,19,0,0
10276,2004,0,21,0,0,0,0,19,0,0,0
10277,2004,15,17,17,0,18,7,15,0,0,24
10278,2004,0,11,0,0,0,0,0,0,0,0
10279,2004,9,0,0,0,10,0,0,0,0,18
10280,2004,0,0,0,0,24,0,0,0,0,0
10281,2004,16,16,16,16,16,16,16,16,16,16
10282,2004,0,0,0,0,0,0,0,0,0,0
10283,2004,0,0,0,0,0,0,0,0,0,0
10284,2004,14,0,0,0,22,25,0,0,7,0
10285,2004,12,17,25,30,12,12,9,30,15,31
10286,2004,0,0,0,0,0,0,0,0,0,0
10287,2004,0,0,0,0,0,0,0,0,0,0
10288,2004,0,0,0,0,0,0,0,0,0,0
10289,2004,0,0,0,0,0,0,0,0,0,0
10290,2004,6,0,18,18,0,0,11,21,16,14
10291,2004,0,0,0,0,0,0,0,0,0,0
10292,2004,16,26,38,22,19,17,19,11,41,12
10293,2004,15,10,26,18,6,11,18,7,11,0
10294,2004,0,0,0,0,0,0,0,0,0,0
10295,2004,0,0,27,9,8,11,34,11,8,26
10296,2004,18,12,17,30,12,19,27,19,10,13
10297,2004,1,1,1,1,1,1,1,1,1,1
10298,2004,16,22,18,17,17,21,24,5,16,16
10299,2004,0,0,10,17,0,0,5,0,0,0
10300,2004,33,33,33,33,33,33,33,33,33,33
10301,2004,0,0,10,26,0,0,0,0,0,0
10302,2004,0,0,0,0,0,0,0,0,0,0
10303,2004,18,5,19,6,22,14,20,19,19,24
10304,2004,0,15,30,0,0,0,0,0,18,0
10305,2004,0,0,0,0,0,19,0,0,0,0
10306,2004,0,0,0,0,0,0,36,0,0,0
10307,2004,0,0,0,0,0,15,8,0,0,0
10308,2004,13,13,13,13,13,13,13,13,13,13
10309,2004,0,0,0,0,3,0,0,0,0,0
10310,2004,0,0,0,0,0,0,0,0,0,0
10311,2004,29,23,20,30,17,27,12,12,24,26
10312,2004,0,0,0,0,0,0,0,0,0,0
10313,2004,8,0,17,12,17,19,5,8,3,11
10314,2004,25,28,19,31,12,9,9,20,26,44
10315,2004,0,0,0,0,0,0,0,0,0,0
10316,2004,0,0,0,0,0,0,0,0,0,0
10317,2004,0,0,0,0,0,0,0,0,0,0
10318,2004,0,6,0,0,15,0,0,0,0,10
10319,2004,0,0,0,0,0,9,0,0,0,0
10320,2004,20,22,16,18,8,10,6,16,18,20
10321,2004,20,20,20,20,20,20,20,20,20,20
10322,2004,0,0,0,0,0,0,0,0,0,0
10323,2004,0,0,22,25,30,30,22,0,0,10
10324,2004,0,0,0,0,0,0,0,0,0,0
10325,2004,0,0,0,0,0,0,0,0,0,0
10326,2004,12,19,14,11,19,0,20,19,16,23
10327,2004,0,0,0,0,0,0,0,0,0,0
10328,2004,0,22,0,0,0,0,0,21,0,31
10329,2004,17,0,14,8,11,14,0,0,20,22
10330,2004,7,14,22,16,10,13,32,4,15,10
10331,2004,0,0,0,0,0,0,0,0,0,0
10332,2004,18,14,15,16,44,16,28,18,31,24
10333,2004,0,0,0,0,0,0,0,0,0,0
10334,2004,0,0,0,0,0,0,0,0,0,0
10335,2004,15,6,18,21,30,5,19,26,15,0
10336,2004,0,0,0,0,0,0,0,0,0,0
10337,2004,18,28,17,15,15,24,14,48,24,21
10338,2004,0,0,0,11,0,14,0,14,0,0
10339,2004,61,0,0,11,21,0,10,92,5,18
10340,2004,0,0,0,0,0,0,0,0,0,0
10341,2004,0,0,0,19,0,0,0,0,0,0
10342,2004,0,0,0,0,0,0,0,0,0,0
10343,2004,0,0,0,0,0,0,0,0,0,0
10344,2004,0,0,0,0,0,0,0,0,14,0
10345,2004,0,0,0,0,0,0,0,0,0,0
10346,2004,0,0,0,0,0,0,0,0,0,0
10347,2004,31,15,7,20,19,27,9,22,9,19
10348,2004,0,0,0,0,0,0,0,0,0,0
10349,2004,0,0,0,0,0,0,20,0,0,0
10350,2004,5,17,30,26,14,19,12,14,42,22
10351,2004,0,8,0,7,8,7,0,24,0,18
10352,2004,0,0,0,0,0,17,0,0,0,0
10353,2004,0,0,0,0,0,0,0,0,0,0
10354,2004,0,0,0,0,0,0,0,0,0,0
10355,2004,0,0,0,0,0,0,0,0,0,0
10356,2004,24,24,24,24,24,24,24,24,24,24
10357,2004,0,0,14,0,0,0,23,0,0,0
10358,2004,19,8,16,15,17,25,8,13,9,29
10359,2004,0,0,0,0,0,0,0,0,0,0
10360,2004,23,23,23,23,23,23,23,23,23,23
10361,2004,7,0,0,0,0,0,0,0,0,0
10362,2004,31,28,0,0,0,20,0,0,0,0
10363,2004,0,0,0,0,0,11,0,0,0,0
10364,2004,0,18,0,21,0,0,0,22,0,16
10365,2004,29,0,23,9,0,0,23,0,0,19
10366,2004,31,17,32,8,26,24,22,17,18,26
10367,2004,0,0,0,0,34,0,0,0,0,10
10368,2004,19,26,5,29,10,14,22,5,0,20
10369,2004,0,0,0,0,0,0,0,0,0,0
10370,2004,18,22,17,18,14,20,13,14,13,13
10371,2004,0,18,0,0,0,0,0,0,8,0
10372,2004,16,16,16,16,16,16,16,16,16,16
10373,2004,0,33,0,0,19,33,22,22,0,0
10374,2004,18,25,15,21,39,28,27,17,24,19
10375,2004,0,0,0,0,0,0,0,0,0,2
10376,2004,0,21,0,0,0,0,0,28,0,11
10377,2004,0,0,0,0,0,0,0,0,0,0
10378,2004,0,4,0,0,0,0,0,0,0,0
10379,2004,18,20,0,21,0,16,0,10,0,0
10380,2004,0,0,0,0,0,0,0,0,0,0
10382,2004,0,0,0,0,0,0,0,0,7,0
10383,2004,21,15,19,18,11,28,30,14,28,9
10384,2004,9,9,9,9,9,9,9,9,9,9
10385,2004,0,7,0,0,0,0,0,0,0,0
10386,2004,7,22,4,22,32,33,20,9,9,17
10387,2004,18,26,45,21,22,24,22,21,17,0
10388,2004,18,12,17,15,10,16,29,18,14,17
10389,2004,0,16,0,0,0,0,0,17,0,17
10390,2004,18,31,29,8,19,0,25,24,23,39
10391,2004,0,0,0,0,0,0,17,0,0,15
10392,2004,0,18,24,25,15,21,26,14,11,25
10393,2004,0,11,7,8,0,19,0,13,15,15
10394,2004,0,7,0,0,0,0,9,0,0,12
10395,2004,5,0,0,31,0,10,0,22,10,0
10396,2004,0,0,0,0,0,0,0,0,0,0
10397,2004,10,0,0,13,13,0,0,35,18,0
10398,2004,0,0,0,0,0,0,0,0,0,0
10399,2004,0,0,5,0,0,0,0,0,0,0
10400,2004,0,0,0,0,0,0,0,0,0,0
10401,2004,0,0,0,0,0,0,0,0,0,0
10402,2004,0,8,18,20,14,9,32,0,20,0
10403,2004,0,0,0,0,0,0,0,0,22,0
10404,2004,37,37,37,37,37,37,37,37,37,37
10405,2004,7,11,21,10,13,18,23,20,19,10
10406,2004,0,8,0,0,0,0,0,20,0,0
10407,2004,0,0,0,0,0,0,0,0,0,0
10408,2004,0,0,0,0,0,0,23,0,0,0
10409,2004,0,0,17,0,0,0,2,0,0,0
10410,2004,0,0,6,21,10,29,14,13,15,13
10411,2004,0,0,0,0,0,0,14,0,0,0
10412,2004,13,27,16,23,17,16,22,11,22,6
10413,2004,0,11,0,0,0,0,0,0,0,0
10414,2004,6,12,19,4,14,8,7,14,22,21
10415,2004,10,10,10,10,10,10,10,10,10,10
10416,2004,0,14,0,0,0,0,0,0,6,0
10417,2004,0,0,0,0,0,0,0,0,0,0
10418,2004,0,0,0,0,0,0,0,0,0,0
10419,2004,0,0,0,0,0,0,0,0,0,0
10420,2004,0,0,0,0,0,0,0,0,0,0
10421,2004,20,0,0,0,0,0,0,0,0,0
10422,2004,8,0,0,15,0,0,0,3,0,0
10423,2004,0,0,0,0,0,0,12,0,0,0
10424,2004,0,31,0,0,0,0,17,10,16,0
10425,2004,0,0,0,0,0,0,33,0,0,0
10426,2004,0,0,0,0,0,0,0,0,0,0
10427,2004,21,0,29,0,0,12,0,5,10,16
10428,2004,14,12,20,16,14,19,19,28,25,7
10429,2004,0,0,0,20,27,16,0,27,11,32
10430,2004,6,0,6,0,17,0,0,0,0,13
10431,2004,0,0,0,0,0,0,0,0,0,0
10432,2004,0,0,0,0,0,0,0,0,33,0
10433,2004,0,0,0,0,0,0,0,0,0,0
10434,2004,0,0,0,0,0,0,0,0,0,0
10435,2004,0,0,8,0,16,0,0,0,16,0
10436,2004,0,0,0,0,0,0,0,0,0,0
10437,2004,18,30,6,9,8,0,13,14,28,10
10438,2004,16,0,14,18,24,5,0,0,0,0
10439,2004,0,0,0,13,0,0,0,28,13,10
10440,2004,11,0,0,0,0,0,0,20,0,0
10441,2004,14,10,21,14,14,4,19,21,15,5
10442,2004,0,0,0,0,0,0,0,0,0,0
10443,2004,0,0,17,0,0,0,0,0,0,0
10444,2004,0,0,0,0,0,9,0,0,0,0
10445,2004,0,0,11,0,14,0,0,8,0,0
10446,2004,0,0,0,0,0,0,0,0,0,0
10447,2004,0,0,0,0,0,0,0,0,0,0
10448,2004,0,0,0,0,0,0,12,0,0,0
10449,2004,0,0,0,0,0,0,25,0,0,0
10450,2004,0,0,0,0,0,0,0,0,0,0
10451,2004,12,11,7,11,23,18,13,20,15,9
10452,2004,0,0,0,0,0,26,0,0,42,0
10453,2004,23,9,13,19,35,6,27,15,13,27
10454,2004,0,0,5,11,0,0,0,16,0,0
10455,2004,9,14,25,17,9,20,7,11,33,8
10456,2004,0,0,0,0,0,0,0,0,0,0
10457,2004,0,0,0,0,21,14,0,0,0,0
10458,2004,0,0,0,0,0,16,0,10,9,0
10459,2004,0,7,0,0,0,7,0,0,0,0
10460,2004,15,15,15,15,28,15,15,15,15,15
10461,2004,0,0,0,0,18,0,0,0,13,0
10462,2004,0,0,0,0,0,0,0,0,11,0
10463,2004,12,0,10,4,28,0,21,23,0,22
10464,2004,25,14,16,29,26,26,10,14,22,13
10465,2004,0,5,8,25,14,17,2,18,15,23
10466,2004,0,0,0,0,0,0,0,0,0,0
10467,2004,0,0,0,0,0,0,0,0,0,0
10468,2004,0,0,0,0,0,0,0,0,0,0
10469,2004,0,0,0,3,0,0,16,0,0,9
10470,2004,11,27,21,0,20,19,9,16,3,23
10471,2004,4,7,17,2,22,17,13,21,29,17
10472,2004,0,0,0,0,0,0,0,0,0,0
10473,2004,14,0,0,0,0,0,13,0,0,0
10474,2004,0,17,8,0,0,0,0,0,0,25
10475,2004,5,5,12,5,5,5,5,26,5,5
10476,2004,0,0,0,0,0,0,0,0,0,0
10477,2004,0,0,0,0,0,0,0,0,0,0
10478,2004,0,0,0,0,0,0,0,0,0,0
10479,2004,15,8,14,0,0,0,9,0,0,0
10480,2004,0,0,20,0,0,0,0,0,0,0
10481,2004,0,0,0,11,0,0,0,14,0,0
10482,2004,0,0,0,0,0,0,12,0,0,0
10483,2004,22,21,0,11,8,17,20,0,20,0
10484,2004,17,13,7,0,14,16,21,0,6,8
10485,2004,0,0,0,0,0,0,0,0,0,0
10486,2004,7,31,8,23,17,18,24,12,17,13
10487,2004,0,0,0,0,0,0,0,0,0,0
10488,2004,0,0,0,0,0,0,0,0,0,0
10489,2004,0,0,0,0,0,0,0,0,0,0
10490,2004,0,0,0,0,0,0,0,0,23,0
10491,2004,0,0,0,0,0,13,0,0,0,0
10492,2004,24,1,24,21,0,23,0,0,0,0
10493,2004,0,0,0,0,0,0,0,13,0,0
10494,2004,0,0,0,0,0,0,0,0,20,0
10495,2004,0,0,0,23,0,0,0,0,31,0
10496,2004,25,18,0,18,0,0,0,0,0,0
10497,2004,0,0,0,0,0,0,0,0,21,0
10498,2004,0,0,0,0,0,0,0,0,0,0
10499,2004,15,0,11,0,10,20,16,10,17,13
10500,2004,0,0,0,0,0,0,0,0,0,0
10501,2004,20,25,13,8,11,20,17,33,17,11
10502,2004,0,0,22,0,0,0,25,0,0,14
10503,2004,0,0,0,0,0,0,0,0,13,0
10504,2004,0,0,0,5,0,0,0,0,0,0
10505,2004,0,13,0,0,23,0,0,0,0,0
10506,2004,0,0,0,0,0,0,0,0,0,0
10507,2004,0,0,0,0,0,0,0,0,0,0
10508,2004,0,0,24,0,5,0,5,0,0,0
10509,2004,0,28,20,17,13,0,0,0,0,16
10510,2004,16,27,0,16,0,0,25,12,0,0
10511,2004,0,0,0,0,16,17,0,15,0,0
10512,2004,21,0,22,8,10,10,0,29,6,25
10513,2004,13,13,13,13,13,13,13,13,13,13
10514,2004,0,0,0,0,0,0,0,0,0,0
10515,2004,0,23,20,10,0,14,0,0,27,0
10516,2004,0,0,0,0,0,0,0,0,0,0
10517,2004,38,0,0,0,0,11,0,0,0,0
10518,2004,23,23,26,19,0,11,14,27,20,0
10520,2004,18,18,18,18,18,18,18,18,18,18
10521,2004,14,0,0,9,11,18,28,22,0,12
10522,2004,19,25,0,9,12,0,0,0,8,20
10523,2004,0,10,0,0,0,0,0,0,0,0
10524,2004,11,0,0,0,0,0,0,0,0,0
10525,2004,0,0,0,0,0,0,0,0,0,0
10526,2004,0,0,0,0,0,0,0,0,0,0
10527,2004,0,0,0,0,0,0,0,0,16,0
10528,2004,17,0,0,0,0,0,0,0,9,0
10529,2004,0,0,0,0,0,0,0,0,0,0
10530,2004,0,0,6,0,0,0,0,0,0,0
10531,2004,0,0,0,0,0,0,0,0,0,0
10532,2004,0,0,0,0,0,0,0,0,0,0
10533,2004,0,0,0,0,0,0,0,0,0,0
10534,2004,0,0,0,0,0,0,0,0,0,0
10535,2004,0,0,0,12,0,0,29,0,0,0
10536,2004,0,0,23,0,0,15,0,0,0,0
10537,2004,39,9,14,7,20,14,11,25,24,32
10538,2004,0,0,0,0,0,0,0,7,0,0
10539,2004,0,0,0,0,0,0,0,0,0,0
10540,2004,13,0,0,0,0,23,0,15,16,0
