A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
2,2,5,2,2,2,4,1,2,50233,1,1,2014,1,2,2,1,1,2,3,1,1
2,2,5,2,2,2,4,1,2,50233,1,2,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50234,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50234,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50235,0,1,2014,3,3,3,1,1,2,1,1,5
4,5,10,6,7,7,9,5,2,50235,1,1,2014,1,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50236,1,1,2014,1,1,1,1,2,3,1,1,1
3,4,7,4,4,4,6,3,2,50237,1,1,2014,1,2,1,1,1,2,2,1,1
3,4,7,4,4,4,6,3,2,50237,1,2,2014,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50237,1,3,2014,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50238,1,1,2014,1,2,2,1,2,3,2,1,1
3,4,7,4,4,4,6,3,2,50239,1,1,2014,1,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,50240,1,1,2014,1,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,50240,1,2,2014,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50240,1,3,2014,2,3,3,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,50240,1,4,2014,2,3,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,50240,1,5,2014,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50240,1,6,2014,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50240,2,1,2014,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50240,2,2,2014,2,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,50240,2,3,2014,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50241,1,1,2014,1,1,1,1,2,3,1,1,1
2,3,6,3,3,3,5,2,2,50241,1,2,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50242,1,1,2014,1,1,3,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,50242,2,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50243,1,1,2014,1,2,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50243,1,2,2014,2,2,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50243,1,3,2014,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50244,1,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50244,2,1,2014,1,2,3,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,50245,1,1,2014,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50245,1,2,2014,2,1,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50245,2,1,2014,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50245,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50246,1,1,2014,1,2,3,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,50247,1,1,2014,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50247,1,2,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50247,1,3,2014,2,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,50248,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50249,1,1,2014,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50249,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50250,0,1,2014,4,3,1,1,1,2,1,1,3
2,2,5,2,2,2,4,1,2,50250,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50250,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50250,2,2,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50251,1,1,2014,1,1,2,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,50252,1,1,2014,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50252,1,2,2014,2,2,3,2,7,1,2,1,1
2,2,5,2,2,2,4,1,2,50252,1,3,2014,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,2,2,50252,1,4,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50252,1,5,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50253,1,1,2014,1,2,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,50254,1,1,2014,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50255,1,1,2014,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50255,1,2,2014,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50255,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50256,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50257,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50257,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50257,3,1,2014,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50258,1,1,2014,1,3,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50258,1,2,2014,2,3,3,1,2,3,2,1,1
4,5,10,6,7,7,9,5,2,50259,1,1,2014,1,2,2,1,1,2,2,1,1
5,6,13,8,10,10,12,7,3,50259,1,2,2014,2,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50260,1,1,2014,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,50261,1,1,2014,1,3,2,1,2,3,1,1,1
3,4,7,4,4,4,6,2,2,50262,1,1,2014,1,2,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50262,1,2,2014,2,3,3,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50262,1,3,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50263,1,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50264,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50264,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50265,1,1,2014,1,2,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50266,1,1,2014,1,2,1,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,50267,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50268,0,1,2014,4,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,2,2,50268,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50269,1,1,2014,1,3,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50270,1,1,2014,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,50271,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50271,2,1,2014,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50272,1,1,2014,1,2,2,0,0,0,2,6,1
2,2,5,2,2,2,4,1,2,50272,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50272,1,3,2014,2,2,3,1,1,2,2,1,1
3,5,9,6,6,6,8,5,2,50273,1,1,2014,1,2,2,1,1,2,2,1,1
3,4,7,4,4,4,6,2,2,50274,1,1,2014,1,2,3,1,2,3,2,1,1
2,3,6,3,3,3,5,2,2,50274,1,2,2014,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,50275,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50275,2,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50276,1,1,2014,1,2,2,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,50276,1,2,2014,2,2,3,0,0,0,2,6,1
3,5,9,6,6,6,8,5,2,50277,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50277,2,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50278,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50278,1,2,2014,2,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50278,2,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50279,1,1,2014,1,2,3,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50279,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50280,1,1,2014,1,2,1,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,50280,1,2,2014,2,2,1,1,1,2,2,1,1
3,5,8,5,5,5,7,4,2,50280,1,3,2014,2,2,1,1,1,2,2,1,1
3,5,9,6,6,6,8,4,2,50280,2,1,2014,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50280,2,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50281,1,1,2014,1,3,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50281,1,2,2014,2,3,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50282,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50282,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50283,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50284,1,1,2014,1,2,2,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,50285,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50285,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50286,1,1,2014,1,1,3,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,50286,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50286,2,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50287,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50287,2,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50287,2,2,2014,2,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50288,1,1,2014,1,2,2,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50288,1,2,2014,2,2,3,1,1,2,2,1,1
4,5,12,7,9,9,11,6,2,50289,1,1,2014,1,2,3,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,50290,1,1,2014,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50290,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50291,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50291,2,1,2014,1,2,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,50291,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,50291,2,3,2014,2,2,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50291,2,4,2014,2,1,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50292,1,1,2014,1,3,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50293,1,1,2014,1,2,2,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,50293,1,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50293,2,1,2014,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50293,3,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50294,1,1,2014,1,2,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50295,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50295,1,2,2014,2,1,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50295,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50296,1,1,2014,1,3,1,1,1,2,2,1,1
4,5,10,6,7,7,9,6,2,50297,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50297,2,1,2014,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50298,0,1,2014,3,3,2,1,1,2,1,1,3
3,5,9,6,6,6,8,5,2,50298,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50299,1,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50299,2,1,2014,1,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50299,3,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50300,1,1,2014,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50300,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50300,2,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50301,1,1,2014,1,2,1,2,7,1,1,1,1
3,4,7,4,4,4,6,2,2,50301,1,2,2014,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50301,1,3,2014,2,3,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50302,0,1,2014,3,3,1,1,2,3,1,1,4
3,5,8,5,5,5,7,3,2,50302,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50303,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,50303,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50304,1,1,2014,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50305,1,1,2014,1,2,2,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50306,1,1,2014,1,2,2,1,2,3,2,1,1
2,3,6,3,3,3,5,2,2,50306,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50307,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50307,1,2,2014,2,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50307,2,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50307,2,2,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50308,1,1,2014,1,2,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50309,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50309,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50310,1,1,2014,1,2,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50310,1,2,2014,2,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50310,2,1,2014,1,2,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50310,2,2,2014,2,2,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50311,1,1,2014,1,3,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50311,1,2,2014,2,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50311,1,3,2014,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50311,1,4,2014,2,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50311,1,5,2014,2,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50311,1,6,2014,2,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50312,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50312,1,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50312,2,1,2014,1,3,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,50312,2,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50313,0,1,2014,3,3,2,1,1,2,1,1,5
5,6,13,8,10,10,12,7,3,50313,1,1,2014,1,3,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50314,1,1,2014,1,2,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50314,2,1,2014,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50314,2,2,2014,2,2,3,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,50315,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50316,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,50317,1,1,2014,1,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,50317,2,1,2014,1,2,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,50317,2,2,2014,2,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50318,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50319,1,1,2014,1,1,2,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50319,2,1,2014,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50319,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50319,2,3,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50320,1,1,2014,1,3,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50320,2,1,2014,1,1,1,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,50320,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50321,1,1,2014,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50321,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,50321,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50321,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,50321,2,3,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,50321,2,4,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50322,1,1,2014,1,2,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50322,1,2,2014,2,2,3,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50323,1,1,2014,1,1,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50324,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,50324,2,1,2014,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50324,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50325,1,1,2014,1,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,50326,1,1,2014,1,2,2,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50326,2,1,2014,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50327,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50327,1,2,2014,2,2,1,1,3,4,2,1,1
3,5,9,6,6,6,8,4,2,50328,1,1,2014,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50328,2,1,2014,1,1,1,2,1,1,1,1,1
1,1,3,1,1,1,3,1,1,50328,2,2,2014,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,50328,2,3,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50329,1,1,2014,1,2,2,1,1,2,2,1,1
3,5,8,5,5,5,7,4,2,50330,1,1,2014,1,2,2,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,50331,1,1,2014,1,2,2,1,1,2,2,1,1
2,2,5,2,2,2,4,2,2,50331,1,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50332,1,1,2014,1,2,1,1,1,2,2,1,1
3,5,9,6,6,6,8,4,2,50333,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50333,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50334,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50334,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50334,3,1,2014,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,50335,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,50336,1,1,2014,1,3,1,1,2,3,2,1,1
3,5,9,6,6,6,8,5,2,50337,1,1,2014,1,1,2,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,50337,1,2,2014,2,1,2,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,50337,1,3,2014,2,2,2,1,3,4,1,1,1
3,4,7,4,4,4,6,2,2,50337,2,1,2014,1,2,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,50338,1,1,2014,1,3,1,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,50339,1,1,2014,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50339,1,2,2014,2,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50339,2,1,2014,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50340,1,1,2014,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50340,2,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50341,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50342,1,1,2014,1,2,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50342,1,2,2014,2,2,3,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,50342,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50342,2,2,2014,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,50343,1,1,2014,1,2,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50343,1,2,2014,2,2,2,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,50343,1,3,2014,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50344,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50344,1,2,2014,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50344,1,3,2014,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,50344,1,4,2014,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50344,2,1,2014,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50345,1,1,2014,1,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50345,2,1,2014,1,2,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,50346,1,1,2014,1,3,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50347,1,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50347,1,2,2014,2,2,2,1,2,3,1,1,1
3,5,9,6,6,6,8,4,2,50347,1,3,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50348,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50349,1,1,2014,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50349,1,2,2014,2,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,50350,1,1,2014,1,3,3,1,2,3,1,1,1
4,5,10,6,7,7,9,6,2,50350,2,1,2014,1,1,2,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50350,3,1,2014,1,1,2,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50351,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50351,2,1,2014,1,2,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50352,0,1,2014,3,3,3,3,7,8,1,1,3
5,6,13,8,10,10,12,7,3,50352,1,1,2014,1,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50353,1,1,2014,1,2,1,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,50354,0,1,2014,3,3,3,1,2,3,1,1,2
3,5,8,5,5,5,7,3,2,50354,1,1,2014,1,2,1,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50355,0,1,2014,3,3,1,1,1,2,1,1,4
2,2,5,2,2,2,4,1,2,50355,1,1,2014,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,50356,1,1,2014,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50356,1,2,2014,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50356,1,3,2014,2,2,3,0,0,0,2,6,1
1,1,3,1,1,1,3,1,1,50357,0,1,2014,3,3,3,2,7,1,1,1,3
4,5,12,7,9,9,11,6,2,50357,1,1,2014,1,1,1,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,50357,1,2,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,50358,1,1,2014,1,2,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,50358,2,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50359,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,50359,2,1,2014,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,50359,2,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50360,1,1,2014,1,1,1,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,50360,1,2,2014,2,1,3,0,0,0,1,6,1
1,1,4,1,1,1,3,1,1,50360,1,3,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,50360,1,4,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,50360,1,5,2014,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,50360,1,6,2014,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,50360,1,7,2014,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,50360,2,1,2014,1,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,50361,1,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50361,2,1,2014,1,2,1,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,50361,3,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50361,4,1,2014,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,50361,4,2,2014,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,50361,5,1,2014,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,50362,1,1,2014,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,50362,2,1,2014,1,1,3,0,0,0,1,6,1
