YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2013,4,40055,13,1,1,9,2,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40056,13,2,1,9,2,2,1,2,6,2,3,1,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40057,19,1,1,9,2,2,1,2,5,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40058,13,1,1,9,2,2,1,2,3,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40059,13,1,1,9,2,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40060,13,1,1,9,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40061,13,1,1,9,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2013,4,40062,3,1,1,9,2,2,1,3,4,4,7,1,1,3,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,4,40063,13,1,1,9,2,1,1,2,1,3,1,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40064,19,1,1,9,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40065,13,1,1,9,2,1,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40066,5,1,1,9,1,2,4,2,4,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40067,13,1,1,9,2,2,1,1,5,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,1,1,2,2,1,2,2,2,2,1,0,1
2013,4,40068,19,1,1,9,2,2,1,1,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40069,21,1,1,9,1,2,1,2,5,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40070,21,1,1,9,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40071,19,1,1,9,2,2,1,1,6,1,7,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40072,1,1,1,9,1,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,1,0,1
2013,4,40073,19,1,1,9,2,2,1,1,3,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40074,13,1,1,9,2,2,4,1,5,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40075,17,1,1,9,1,1,3,2,1,3,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40076,13,1,1,9,1,2,1,2,5,2,4,1,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40077,19,1,1,9,2,2,1,1,4,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40078,15,1,1,9,2,2,4,2,6,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40079,15,1,1,9,1,1,4,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,1
2013,4,40080,13,1,1,9,2,2,4,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40081,19,1,1,9,2,2,1,2,4,3,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40082,15,1,1,9,1,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40083,13,1,1,9,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40085,1,1,1,9,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,1,1
2013,4,40086,13,1,1,9,1,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40087,19,1,1,9,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2013,4,40088,5,1,1,9,2,1,3,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40089,13,1,1,9,2,1,1,2,1,3,5,2,1,3,1,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40090,19,1,1,9,2,2,2,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40091,25,1,1,9,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40092,19,1,1,9,2,1,3,2,1,3,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40093,13,1,1,9,2,1,1,2,1,3,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,4,40094,21,1,1,9,1,2,3,2,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40095,7,1,1,9,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40096,7,1,1,9,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2013,4,40097,13,1,1,9,2,1,1,2,1,2,7,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40098,13,1,1,9,1,2,4,2,3,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,1,1
2013,4,40099,17,1,1,9,1,2,1,2,5,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40100,15,1,1,9,1,2,1,2,3,2,1,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,4,40101,21,1,1,9,2,2,1,1,4,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40102,15,1,1,9,2,2,1,2,5,3,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40103,5,1,1,9,1,2,4,2,3,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,1,1,1
2013,4,40104,19,1,1,9,2,2,3,1,6,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40105,15,1,1,9,1,2,1,2,3,2,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40106,13,1,1,9,2,1,2,2,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40107,19,1,1,9,1,2,4,2,6,2,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,0,0,0
2013,4,40109,13,1,1,9,2,2,4,2,2,3,1,1,1,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
2013,4,40110,19,1,1,9,2,2,1,1,3,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40111,19,1,1,9,2,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40113,7,1,1,9,1,2,4,2,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,1
2013,4,40114,25,1,1,9,1,2,1,2,5,2,5,1,2,3,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
2013,4,40115,25,1,1,9,2,2,4,2,6,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,0,0
2013,4,40116,25,1,1,9,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,0,1
2013,4,40117,15,1,1,9,1,1,4,2,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40118,5,1,1,9,2,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40119,5,1,1,9,1,1,3,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40120,19,1,1,9,2,2,1,1,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,2,2,2,0,0,0
2013,4,40121,13,1,1,9,2,2,4,1,4,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40122,15,1,1,9,1,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40123,19,1,1,9,1,2,4,2,5,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40124,7,1,1,9,1,2,1,2,6,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0
2013,4,40125,5,1,1,9,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40126,13,1,1,9,2,1,4,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40127,13,1,1,9,2,2,1,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40128,13,1,1,9,2,2,3,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40129,13,1,1,9,2,2,4,2,3,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
2013,4,40130,17,1,1,9,1,2,1,2,5,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1
2013,4,40131,5,1,1,9,1,2,6,3,3,4,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40132,5,1,1,9,1,2,6,3,6,4,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1
2013,4,40133,21,1,1,9,1,2,1,2,6,3,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40134,13,1,1,9,2,2,1,1,3,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40135,13,1,1,9,2,2,4,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40136,13,1,1,9,2,2,1,1,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40137,5,1,1,9,1,2,6,3,3,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40138,13,1,1,9,2,2,1,1,5,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40139,13,1,1,9,2,2,4,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40140,13,1,1,9,1,2,4,2,5,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40141,19,1,1,9,2,2,1,2,3,3,4,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40142,13,1,1,9,2,2,1,2,6,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,4,40143,13,1,1,9,2,1,4,2,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40144,13,1,1,9,2,1,1,2,1,3,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40145,13,1,1,9,2,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
2013,4,40146,13,1,1,9,2,2,1,2,4,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40148,12,1,1,9,1,2,1,2,3,3,4,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40149,13,1,1,9,2,2,3,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40150,13,1,1,9,2,1,1,2,1,2,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40151,25,1,1,9,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40152,13,1,1,9,1,1,4,2,1,3,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40153,5,1,1,9,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,4,40154,19,1,1,9,1,2,1,1,5,1,5,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2013,4,40155,13,1,1,9,2,2,1,1,3,1,4,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40156,27,1,1,9,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
2013,4,40157,15,2,1,9,1,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2013,4,40158,13,1,1,9,1,2,1,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40159,13,1,1,9,2,2,1,1,6,1,4,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40160,7,1,1,9,1,2,1,2,6,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1
2013,4,40161,19,1,1,9,2,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40162,12,1,1,9,2,2,4,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40163,21,1,1,9,1,1,4,2,1,3,1,3,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2013,4,40164,7,1,1,9,2,2,1,2,3,3,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40165,25,1,1,9,2,2,3,2,3,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40166,13,1,1,9,2,2,4,1,4,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
2013,4,40167,13,1,1,9,2,2,1,2,3,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40168,12,1,1,9,1,2,6,3,6,4,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40169,13,1,1,9,2,2,1,1,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2013,4,40170,5,1,1,9,1,2,6,3,6,4,7,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40171,13,1,1,9,2,2,1,2,4,2,1,2,2,2,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,4,40172,13,1,1,9,2,2,1,1,3,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40173,13,1,1,9,2,2,1,2,3,3,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40174,13,1,1,9,2,2,3,2,6,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40175,13,1,1,9,2,2,1,2,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40176,13,1,1,9,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2013,4,40177,13,1,1,9,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40178,13,1,1,9,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40179,13,2,1,9,2,2,4,2,3,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40180,13,1,1,9,2,2,1,2,4,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40181,1,2,1,9,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,1,1
2013,4,40182,13,1,1,9,2,2,4,1,6,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40183,13,1,1,9,2,2,1,1,4,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,0,0,0
2013,4,40184,23,1,1,9,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2013,4,40185,13,1,1,9,2,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40186,13,1,1,9,2,2,3,1,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
2013,4,40187,13,1,1,9,2,2,1,2,5,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40188,13,1,1,9,1,2,4,2,5,2,1,3,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,1,1
2013,4,40189,13,2,1,9,2,2,1,2,2,3,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40190,13,1,1,9,2,2,1,2,2,3,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40191,13,1,1,9,2,2,4,1,4,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
2013,4,40192,19,1,1,9,2,2,1,2,4,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40193,25,1,1,9,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40194,1,1,1,9,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40195,12,1,1,9,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40196,25,1,1,9,2,2,3,2,3,2,1,1,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,2,2,2,0,0,0
2013,4,40197,19,1,1,9,1,2,4,2,5,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40198,19,1,1,9,2,2,4,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40199,19,1,1,9,2,2,4,1,4,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40200,13,1,1,9,2,2,1,1,5,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40201,13,1,1,9,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40202,19,1,1,9,2,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2013,4,40203,21,1,1,9,1,2,1,2,5,2,3,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40204,15,1,1,9,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40205,13,1,1,9,2,2,1,1,5,1,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40206,19,5,1,9,1,1,4,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40207,15,1,1,9,1,2,4,2,5,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2013,4,40208,27,3,1,9,2,2,1,1,5,1,4,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2013,4,40209,21,1,1,9,2,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40210,21,1,1,9,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40211,13,1,1,9,2,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2013,4,40212,13,1,1,9,1,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40213,1,1,1,9,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40214,15,1,1,9,1,1,1,2,1,3,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2013,4,40215,1,2,1,9,1,2,6,3,5,4,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2013,4,40216,13,1,1,9,1,2,1,2,5,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,0,0
2013,4,40217,13,1,1,9,2,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40218,21,1,1,9,1,1,1,2,1,2,5,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2013,4,40219,11,2,1,9,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2013,4,40220,13,1,1,9,2,2,1,2,3,3,4,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2013,4,40221,15,1,1,9,1,2,3,2,4,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
