A_AGE1,A_AGE2,A_AGE3,A_AGE4,A_AGE5,A_AGE6,A_AGE7,A_AGE8,A_AGE9,ST_CASE,VEH_NO,PER_NO,YEAR,A_PTYPE,A_REST,A_ALCTES,A_HISP,A_RCAT,A_HRACE,A_EJECT,A_PERINJ,A_LOC
3,4,7,4,4,4,6,3,2,61879,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61879,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61879,2,2,2013,2,1,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,61880,1,1,2013,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,61880,1,2,2013,2,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61881,1,1,2013,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61881,1,2,2013,2,1,1,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,61882,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61882,2,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,61883,0,1,2013,3,3,1,1,4,5,1,1,2
1,1,1,1,1,1,1,1,1,61883,0,2,2013,5,3,3,0,0,0,1,6,2
2,2,5,2,2,2,4,1,2,61883,1,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61884,1,1,2013,1,1,2,2,1,1,1,1,1
3,5,9,6,6,6,8,5,2,61884,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,61884,2,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61885,1,1,2013,1,1,3,3,8,9,1,1,1
4,5,10,6,7,7,9,6,2,61885,1,2,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61885,1,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61885,2,1,2013,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61886,1,1,2013,1,1,3,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,61886,2,1,2013,1,1,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,61886,2,2,2013,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,61886,2,3,2013,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,61886,2,4,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,61886,2,5,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,61886,2,6,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61887,1,1,2013,1,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61887,1,2,2013,2,1,3,2,1,1,1,1,1
3,5,8,5,5,5,7,4,2,61887,1,3,2013,2,2,3,0,0,0,2,6,1
4,5,10,6,7,7,9,5,2,61887,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61888,1,1,2013,1,1,2,1,1,2,2,1,1
4,5,12,7,9,9,11,6,2,61890,0,1,2013,3,3,3,1,4,5,1,1,3
3,4,7,4,4,4,6,3,2,61890,1,1,2013,1,1,1,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61891,1,1,2013,1,2,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,61891,1,2,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61891,1,3,2013,2,2,3,0,0,0,2,6,1
3,4,7,4,4,4,6,2,2,61892,1,1,2013,1,1,2,2,1,1,1,1,1
5,6,13,8,10,10,12,7,3,61892,2,1,2013,1,3,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61893,1,1,2013,1,2,1,1,1,2,2,1,1
4,5,11,7,8,8,10,6,2,61894,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61894,1,2,2013,2,1,3,1,1,2,1,1,1
2,2,5,2,2,2,4,2,2,61894,1,3,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61894,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61894,3,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61895,1,1,2013,1,1,3,1,1,2,1,1,1
3,4,7,4,4,4,6,2,2,61895,2,1,2013,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,61895,2,2,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,2,1,1,61895,2,3,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61896,1,1,2013,1,1,2,1,7,8,2,1,1
4,5,10,6,7,7,9,5,2,61896,1,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61897,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,8,5,5,5,7,3,2,61898,0,1,2013,3,3,2,2,7,1,1,1,3
3,5,8,5,5,5,7,3,2,61898,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,61899,1,1,2013,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61899,1,2,2013,2,1,2,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,61899,1,3,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61900,0,1,2013,3,3,2,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,61900,1,1,2013,1,1,4,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,61900,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61900,2,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61901,0,1,2013,3,3,2,1,1,2,1,1,3
3,5,8,5,5,5,7,3,2,61901,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61901,1,2,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61901,1,3,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61901,1,4,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61902,1,1,2013,1,2,2,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,61903,1,1,2013,1,1,2,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,61904,1,1,2013,1,3,1,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,61904,1,2,2013,2,3,1,1,1,2,2,1,1
3,4,7,4,4,4,6,3,2,61905,1,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61905,1,2,2013,2,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,61905,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61905,2,2,2013,2,1,1,2,1,1,1,1,1
2,2,5,2,2,2,4,1,2,61906,0,1,2013,3,3,1,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,61906,0,2,2013,3,3,3,0,0,0,1,6,3
4,5,10,6,7,7,9,6,2,61906,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61907,1,1,2013,1,1,1,2,1,1,1,1,1
2,2,5,2,2,2,4,2,2,61908,1,1,2013,1,1,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,61909,1,1,2013,1,1,1,1,3,4,1,1,1
3,4,7,4,4,4,6,3,2,61909,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61909,2,2,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61910,1,1,2013,1,3,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61910,1,2,2013,2,3,1,2,1,1,2,1,1
1,1,1,1,1,1,1,1,1,61910,1,3,2013,2,3,3,0,0,0,2,6,1
3,4,7,4,4,4,6,3,2,61911,1,1,2013,1,2,3,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,61912,0,1,2013,3,3,1,1,4,5,1,1,2
3,5,8,5,5,5,7,4,2,61912,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61913,1,1,2013,1,1,2,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,61913,2,1,2013,5,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61913,2,2,2013,5,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61914,1,1,2013,1,2,2,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,61915,1,1,2013,1,1,1,2,2,1,1,1,1
2,3,6,3,3,3,5,2,2,61915,1,2,2013,2,1,3,0,0,0,1,6,1
1,1,2,1,1,1,1,1,1,61915,1,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61916,1,1,2013,1,2,1,3,8,9,1,1,1
3,5,8,5,5,5,7,4,2,61917,1,1,2013,1,1,2,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,61917,1,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61917,2,1,2013,1,1,1,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,61918,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61918,1,2,2013,2,1,5,2,1,1,1,1,1
1,1,4,1,1,1,3,1,1,61918,1,3,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61918,1,4,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61919,1,1,2013,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61919,2,1,2013,1,1,1,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,61920,1,1,2013,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61920,2,1,2013,1,1,3,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,61921,0,1,2013,3,3,2,1,6,7,1,1,2
3,5,9,6,6,6,8,5,2,61921,1,1,2013,1,1,2,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61922,1,1,2013,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,61923,0,1,2013,3,3,2,1,1,2,1,1,3
4,5,10,6,7,7,9,5,2,61923,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61924,1,1,2013,1,1,3,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,61924,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61925,1,1,2013,1,1,2,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,61926,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61926,1,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61926,2,1,2013,1,1,3,3,8,9,1,1,1
3,5,9,6,6,6,8,4,2,61927,1,1,2013,1,2,1,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,61928,1,1,2013,1,1,3,1,1,2,1,1,1
3,5,9,6,6,6,8,5,2,61928,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61928,2,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61928,2,3,2013,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,61928,2,4,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61929,1,1,2013,1,1,2,1,1,2,2,1,1
3,5,8,5,5,5,7,3,2,61930,1,1,2013,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61930,2,1,2013,1,1,1,1,1,2,1,1,1
3,5,8,5,5,5,7,4,2,61931,1,1,2013,1,1,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,61932,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,8,5,5,5,7,3,2,61932,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61933,0,1,2013,3,3,1,1,2,3,1,1,3
3,4,7,4,4,4,6,2,2,61933,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61934,1,1,2013,1,1,3,1,1,2,1,1,1
2,3,6,3,3,3,5,2,2,61935,0,1,2013,4,3,3,3,8,9,1,1,4
3,5,9,6,6,6,8,5,2,61935,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61936,0,1,2013,3,3,2,1,1,2,1,1,4
2,2,5,2,2,2,4,1,2,61936,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61937,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,8,5,5,5,7,4,2,61937,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61938,1,1,2013,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,61939,1,1,2013,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,61939,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61940,0,1,2013,3,3,1,2,1,1,1,1,2
4,5,10,6,7,7,9,5,2,61940,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61940,1,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61941,0,1,2013,4,3,1,1,1,2,1,1,3
3,5,8,5,5,5,7,4,2,61941,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61942,0,1,2013,3,3,1,1,1,2,1,1,3
4,5,11,7,8,8,10,6,2,61942,1,1,2013,1,1,1,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61943,1,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61943,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61943,2,2,2013,2,1,1,1,4,5,1,1,1
3,5,9,6,6,6,8,4,2,61943,3,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61943,4,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61943,5,1,2013,1,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,61943,5,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61944,1,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,6,2,61944,2,1,2013,1,1,1,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61945,1,1,2013,1,1,3,1,4,5,1,1,1
3,5,9,6,6,6,8,5,2,61945,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61945,3,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61945,4,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61946,1,1,2013,1,1,2,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,61946,2,1,2013,1,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61947,1,1,2013,1,3,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61947,1,2,2013,2,1,1,1,6,7,1,1,1
3,5,8,5,5,5,7,4,2,61948,1,1,2013,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61948,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61948,2,1,2013,1,1,2,1,2,3,1,1,1
3,5,9,6,6,6,8,5,2,61949,1,1,2013,1,3,2,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,61949,1,2,2013,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61950,1,1,2013,1,1,1,2,1,1,1,1,1
3,5,9,6,6,6,8,4,2,61950,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61951,0,1,2013,3,3,2,2,1,1,1,1,3
3,4,7,4,4,4,6,2,2,61951,1,1,2013,1,1,4,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61951,1,2,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61951,1,3,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61951,1,4,2013,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61951,1,5,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61951,1,6,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61951,1,7,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61952,1,1,2013,1,1,1,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,61952,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61953,1,1,2013,1,1,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,61953,1,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61954,1,1,2013,1,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,61954,1,2,2013,2,1,1,2,1,1,2,1,1
3,4,7,4,4,4,6,3,2,61954,1,3,2013,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,2,1,1,61954,1,4,2013,2,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61955,1,1,2013,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,61956,1,1,2013,1,2,2,2,1,1,2,1,1
4,5,11,7,8,8,10,6,2,61957,0,1,2013,3,3,5,3,8,9,1,1,3
4,5,12,7,9,9,11,6,2,61957,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61957,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61958,1,1,2013,1,1,1,2,1,1,1,1,1
4,5,11,7,8,8,10,6,2,61959,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61959,1,2,2013,2,1,1,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,61960,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,5,2,61960,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61961,1,1,2013,1,2,1,1,4,5,1,1,1
4,5,10,6,7,7,9,6,2,61961,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61962,1,1,2013,1,2,2,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,61962,1,2,2013,2,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61962,1,3,2013,2,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61962,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61963,1,1,2013,1,1,2,2,1,1,1,1,1
3,5,8,5,5,5,7,3,2,61963,2,1,2013,1,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61964,1,1,2013,1,2,2,1,1,2,1,1,1
3,5,9,6,6,6,8,4,2,61965,1,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,61965,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61966,0,1,2013,3,3,1,1,3,4,1,1,3
3,5,8,5,5,5,7,3,2,61966,1,1,2013,1,1,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61967,1,1,2013,1,2,1,1,1,2,2,1,1
1,1,4,1,1,1,3,1,1,61968,0,1,2013,3,3,1,2,1,1,1,1,2
3,4,7,4,4,4,6,2,2,61968,1,1,2013,1,1,1,0,0,0,1,6,1
1,1,4,1,1,2,3,1,1,61969,0,1,2013,3,3,1,2,1,1,1,1,3
3,4,7,4,4,4,6,2,2,61969,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61970,1,1,2013,1,2,2,1,3,4,2,1,1
3,4,7,4,4,4,6,3,2,61970,1,2,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61970,1,3,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61971,1,1,2013,1,1,1,0,0,0,2,6,1
3,5,8,5,5,5,7,4,2,61971,1,2,2013,2,2,1,2,1,1,2,1,1
3,5,8,5,5,5,7,3,2,61971,1,3,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61972,0,1,2013,3,3,2,2,1,1,1,1,3
4,5,11,7,8,8,10,6,2,61972,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61972,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61972,1,3,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61973,0,1,2013,3,3,1,1,1,2,1,1,3
3,5,9,6,6,6,8,4,2,61973,1,1,2013,1,1,1,0,0,0,1,6,1
4,5,10,6,7,7,9,6,2,61974,1,1,2013,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,61975,0,1,2013,3,3,2,2,1,1,1,1,3
3,4,7,4,4,4,6,2,2,61975,1,1,2013,1,3,2,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61976,1,1,2013,1,1,1,1,1,2,1,1,1
4,5,10,6,7,7,9,5,2,61977,0,1,2013,3,3,1,1,1,2,1,1,3
2,3,6,3,3,3,5,2,2,61977,0,2,2013,3,3,1,1,6,7,1,1,3
2,3,6,3,3,3,5,2,2,61977,1,1,2013,1,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,61977,1,2,2013,2,3,3,0,0,0,1,6,1
5,6,13,8,10,10,12,7,3,61977,1,3,2013,2,3,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61978,1,1,2013,1,1,3,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,61978,1,2,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61978,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,5,2,61978,3,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,61979,1,1,2013,1,1,2,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61979,1,2,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61979,1,3,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61979,1,4,2013,2,3,1,2,1,1,1,1,1
2,2,5,2,2,2,4,1,2,61979,1,5,2013,2,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61980,0,1,2013,3,3,1,2,1,1,1,1,3
4,5,12,7,9,9,11,6,2,61980,1,1,2013,1,1,3,0,0,0,1,6,1
4,5,12,7,9,9,11,6,2,61980,1,2,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61981,0,1,2013,3,3,1,1,1,2,1,1,3
3,4,7,4,4,4,6,3,2,61981,2,1,2013,1,2,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61981,3,1,2013,1,2,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61981,3,2,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61981,3,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61981,3,4,2013,2,1,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61982,1,1,2013,1,1,1,1,2,3,1,1,1
2,2,5,2,2,2,4,2,2,61983,1,1,2013,1,1,1,2,1,1,1,1,1
4,5,10,6,7,7,9,6,2,61983,2,1,2013,1,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61984,1,1,2013,1,1,2,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61984,2,1,2013,1,1,1,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,61985,1,1,2013,1,1,1,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61985,2,1,2013,1,1,1,2,1,1,1,1,1
3,4,7,4,4,4,6,3,2,61986,0,1,2013,3,3,1,1,1,2,1,1,4
3,4,7,4,4,4,6,2,2,61986,0,2,2013,3,3,3,0,0,0,1,6,4
2,2,5,2,2,2,4,2,2,61986,1,1,2013,1,1,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61987,1,1,2013,1,1,2,1,1,2,1,1,1
2,2,5,2,2,2,4,1,2,61987,1,2,2013,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,1,2,61987,1,3,2013,2,2,1,1,1,2,2,1,1
2,2,5,2,2,2,4,2,2,61987,1,4,2013,2,1,3,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61987,1,5,2013,2,2,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61987,2,1,2013,1,1,3,0,0,0,1,6,1
3,5,9,6,6,6,8,4,2,61987,2,2,2013,2,3,2,2,1,1,2,1,1
2,3,6,3,3,3,5,2,2,61988,1,1,2013,1,2,2,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61988,1,2,2013,2,1,2,1,4,5,2,1,1
2,3,6,3,3,3,5,2,2,61988,1,3,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61988,1,4,2013,2,1,3,0,0,0,1,6,1
2,3,6,3,3,3,5,2,2,61989,1,1,2013,1,1,2,3,8,9,1,1,1
3,5,9,6,6,6,8,5,2,61989,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61989,3,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61990,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61990,2,1,2013,1,1,2,1,1,2,1,1,1
4,5,11,7,8,8,10,6,2,61991,1,1,2013,1,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,3,2,61991,2,1,2013,1,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61991,2,2,2013,2,1,3,1,3,4,1,1,1
3,5,8,5,5,5,7,4,2,61991,2,3,2013,2,1,3,0,0,0,1,6,1
1,1,1,1,1,1,1,1,1,61991,2,4,2013,2,1,3,0,0,0,1,6,1
4,5,11,7,8,8,10,6,2,61992,0,1,2013,3,3,2,1,1,2,1,1,3
3,5,8,5,5,5,7,3,2,61992,1,1,2013,1,1,1,0,0,0,1,6,1
2,2,5,2,2,2,4,1,2,61992,1,2,2013,2,1,3,0,0,0,1,6,1
1,1,3,1,1,1,3,1,1,61992,1,3,2013,2,1,3,0,0,0,1,6,1
3,5,8,5,5,5,7,4,2,61993,0,1,2013,3,3,1,1,2,3,1,1,3
5,6,13,8,10,10,12,7,3,61993,1,1,2013,1,3,3,0,0,0,1,6,1
2,2,5,2,2,2,4,2,2,61993,2,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,3,2,61994,1,1,2013,1,2,2,1,1,2,2,1,1
2,3,6,3,3,3,5,2,2,61995,1,1,2013,1,2,1,1,1,2,1,1,1
3,4,7,4,4,4,6,3,2,61996,1,1,2013,1,2,3,0,0,0,1,6,1
4,5,10,6,7,7,9,5,2,61996,2,1,2013,1,1,1,2,1,1,1,1,1
2,3,6,3,3,3,5,2,2,61997,1,1,2013,1,1,3,0,0,0,1,6,1
3,4,7,4,4,4,6,2,2,61997,2,1,2013,1,1,2,1,1,2,1,1,1
4,5,12,7,9,9,11,6,2,61998,0,1,2013,3,3,1,1,4,5,1,1,2
2,2,5,2,2,2,4,2,2,61998,1,1,2013,1,1,3,0,0,0,1,6,1
