YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
1998,1,10041,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,2,10041,1,3,3,1,1,1,2,4,2,3,1991,2,2
1998,1,10042,1,5,5,2,1,1,2,4,2,3,1997,2,2
1998,2,10042,3,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10043,1,2,2,2,1,1,2,4,1,3,1976,2,2
1998,2,10043,1,2,2,2,2,2,2,4,2,3,1983,2,2
1998,1,10044,2,3,3,2,1,1,2,4,2,3,1987,2,2
1998,2,10044,1,2,2,2,1,1,2,4,2,3,1994,2,2
1998,1,10045,1,5,5,1,1,1,2,4,1,3,1991,2,2
1998,1,10046,3,2,2,2,2,2,2,4,2,3,1981,2,2
1998,1,10047,1,2,2,2,1,1,1,4,2,3,1985,2,2
1998,1,10048,2,2,2,2,1,1,2,4,2,3,1988,2,2
1998,2,10048,3,2,2,2,1,1,2,4,2,3,1990,2,2
1998,3,10048,1,5,5,2,1,1,2,4,2,3,1990,2,2
1998,1,10049,1,2,2,2,1,1,2,4,2,3,1985,2,2
1998,2,10049,1,2,2,2,1,1,2,4,2,3,1991,2,2
1998,3,10049,1,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10050,1,2,2,1,1,1,2,4,2,3,1986,2,2
1998,1,10051,2,2,2,2,1,1,2,4,1,3,1995,2,2
1998,2,10051,1,2,2,2,1,1,2,4,2,3,1985,2,2
1998,1,10052,3,2,2,2,1,1,2,4,2,3,1992,2,2
1998,2,10052,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,1,10053,1,2,2,2,2,2,2,4,2,3,1989,2,2
1998,2,10053,2,2,2,2,1,1,2,4,2,3,1997,2,2
1998,3,10053,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10054,2,5,5,2,1,1,2,4,2,3,1996,2,2
1998,1,10055,1,2,2,2,2,2,2,4,1,3,1986,2,1
1998,1,10056,1,3,3,1,1,1,2,4,2,3,1994,2,1
1998,1,10057,1,2,2,2,2,2,2,4,2,3,1983,2,2
1998,2,10057,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10058,2,1,1,1,1,1,1,4,2,3,1994,2,2
1998,1,10059,6,5,5,2,1,1,2,4,2,3,1997,2,2
1998,2,10059,6,5,5,2,1,1,1,4,2,3,1980,2,2
1998,3,10059,6,2,2,2,1,1,1,4,2,3,1979,2,2
1998,4,10059,3,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10060,2,2,2,2,2,2,2,4,2,3,1984,2,2
1998,2,10060,1,4,4,2,2,2,2,4,2,3,1980,2,2
1998,3,10060,1,2,2,2,1,1,2,4,2,3,1981,2,2
1998,1,10061,1,2,2,1,2,2,2,4,1,3,1987,2,2
1998,2,10061,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10062,1,2,2,2,1,1,2,4,1,3,1996,2,2
1998,2,10062,1,3,3,2,1,1,2,4,2,3,1995,2,2
1998,1,10063,2,7,7,1,1,1,2,4,2,3,1994,2,2
1998,1,10064,3,2,2,1,1,1,2,4,2,3,1996,2,1
1998,1,10065,1,3,3,2,2,2,2,4,1,3,1967,2,2
1998,1,10066,2,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10067,4,2,2,2,1,1,2,4,2,3,1996,2,2
1998,2,10067,6,2,2,2,1,1,1,4,2,3,1988,2,2
1998,3,10067,4,5,5,2,1,1,2,4,2,3,1997,2,2
1998,1,10068,1,3,3,2,1,1,2,4,2,3,1985,2,2
1998,2,10068,2,2,2,1,1,1,2,4,2,3,1994,2,2
1998,1,10069,1,3,3,2,1,1,2,4,2,3,1994,2,2
1998,2,10069,1,4,4,2,2,2,2,4,2,3,1995,2,2
1998,3,10069,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10070,6,2,2,2,1,1,1,4,2,3,1996,2,2
1998,2,10070,3,5,5,2,1,1,2,4,2,3,1986,2,2
1998,1,10071,1,5,5,2,1,1,2,4,2,3,1978,2,2
1998,2,10071,1,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10072,1,2,2,2,1,1,2,4,2,3,1985,2,2
1998,2,10072,2,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10073,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10074,1,6,6,1,1,1,2,4,1,3,1989,1,2
1998,1,10075,1,5,5,2,3,3,3,4,2,3,1991,2,2
1998,2,10075,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10076,1,2,2,2,1,1,2,4,2,3,1984,2,2
1998,1,10077,1,5,5,2,2,2,2,4,2,3,1981,2,2
1998,1,10078,2,2,2,2,1,1,2,4,1,3,1997,2,2
1998,1,10079,6,1,1,1,1,1,1,4,1,3,1996,2,2
1998,1,10080,6,2,2,2,1,1,1,4,2,3,1995,2,2
1998,1,10081,3,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10081,1,4,4,2,1,1,2,4,2,3,1989,2,2
1998,1,10082,1,2,2,2,1,1,2,4,1,3,1983,2,2
1998,2,10082,1,2,2,2,1,1,2,4,2,3,1994,2,2
1998,1,10083,2,4,4,2,1,1,2,4,2,3,1979,2,2
1998,2,10083,1,4,4,2,1,1,2,4,2,3,1994,2,2
1998,3,10083,1,2,2,2,1,1,2,4,2,3,1985,2,2
1998,1,10084,1,2,2,2,2,2,2,4,1,3,1982,2,2
1998,2,10084,1,5,5,2,2,2,2,4,2,3,1979,2,2
1998,1,10085,1,5,5,1,1,1,2,4,1,3,1983,2,1
1998,1,10086,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,2,10086,1,4,4,2,3,3,3,4,2,3,1992,2,2
1998,3,10086,1,4,4,2,3,3,3,4,2,3,1986,2,2
1998,1,10087,4,3,3,2,1,1,2,4,1,3,1994,2,2
1998,2,10087,2,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10088,1,2,2,1,1,1,1,4,1,3,1990,2,2
1998,1,10089,1,2,2,1,1,1,2,4,1,3,1987,2,2
1998,1,10090,1,5,5,2,1,1,2,4,2,3,1979,2,2
1998,2,10090,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10091,9,7,7,2,3,3,3,4,2,3,9999,2,2
1998,2,10091,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10092,1,2,2,2,2,2,2,4,1,3,1989,2,2
1998,1,10093,1,3,3,2,1,1,2,4,1,3,1996,2,2
1998,1,10094,1,2,2,2,1,1,2,4,2,3,1982,2,2
1998,1,10095,1,3,3,2,1,1,2,4,2,3,1997,2,2
1998,2,10095,2,2,2,2,1,1,2,4,2,3,1992,2,2
1998,1,10096,1,3,3,2,1,1,2,4,2,3,1995,2,2
1998,2,10096,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10097,2,6,6,2,1,1,2,4,2,3,1984,2,2
1998,2,10097,6,4,4,2,1,1,1,4,2,3,1991,2,2
1998,1,10098,1,5,5,2,1,1,2,4,2,3,1993,2,2
1998,2,10098,6,2,2,2,1,1,1,4,2,3,1997,2,2
1998,1,10099,6,3,3,1,1,1,1,4,2,3,1991,2,2
1998,1,10100,3,1,1,1,1,1,2,4,2,3,1997,2,2
1998,1,10101,1,2,2,2,2,2,2,4,2,3,1987,2,2
1998,2,10101,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10102,3,1,1,1,1,1,2,4,1,3,1988,2,2
1998,1,10103,1,5,5,1,1,1,2,4,2,3,1991,2,2
1998,1,10104,7,3,3,2,4,1,2,1,2,3,1997,2,2
1998,1,10105,1,2,2,1,1,1,2,4,1,3,1983,2,1
1998,1,10106,1,2,2,2,1,1,2,4,1,3,1985,2,2
1998,2,10106,1,5,5,2,1,1,2,4,2,3,1985,2,2
1998,1,10107,2,2,2,2,1,1,2,4,2,3,1984,2,2
1998,1,10108,2,2,2,2,1,1,2,4,2,3,1992,2,2
1998,2,10108,1,2,2,2,1,1,2,4,2,3,1986,2,2
1998,1,10109,2,2,2,2,1,1,2,4,2,3,1974,2,2
1998,1,10110,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10111,2,5,5,2,2,2,2,4,2,3,1980,2,2
1998,2,10111,3,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10112,1,1,1,1,2,2,2,4,1,3,1988,2,2
1998,1,10113,1,4,4,2,2,2,2,4,2,3,1983,2,1
1998,1,10114,2,2,2,1,1,1,2,4,2,3,1988,2,2
1998,1,10115,1,3,3,2,2,2,2,4,2,3,1986,2,2
1998,1,10116,2,3,3,2,1,1,2,4,2,3,1987,2,2
1998,1,10117,1,2,2,2,2,2,2,4,2,3,1990,2,2
1998,2,10117,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,1,10118,4,2,2,2,1,1,2,4,2,3,1980,2,2
1998,2,10118,2,2,2,2,1,1,2,4,2,3,1992,2,2
1998,3,10118,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10119,1,2,2,1,1,1,2,4,2,3,1991,2,2
1998,1,10120,1,2,2,2,1,1,2,4,2,3,1996,2,1
1998,2,10120,1,4,4,2,1,1,2,4,2,3,1984,2,2
1998,1,10121,1,4,4,2,1,1,2,4,1,3,1995,2,2
1998,1,10122,1,2,2,1,1,1,2,4,2,3,1994,1,2
1998,1,10123,1,2,2,2,1,1,2,4,2,3,1981,2,2
1998,2,10123,4,2,2,2,1,1,2,4,2,3,1992,2,2
1998,1,10124,2,2,2,2,2,2,2,4,1,3,1993,2,2
1998,1,10125,1,3,3,2,1,1,2,4,1,3,1995,2,2
1998,1,10126,1,2,2,2,1,2,2,4,1,3,1988,2,2
1998,1,10127,1,2,2,2,1,1,2,4,2,3,1993,2,2
1998,2,10127,2,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10128,1,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10129,1,2,2,2,1,1,2,4,2,3,1994,2,2
1998,1,10130,1,2,2,2,1,1,2,4,2,3,1983,2,2
1998,2,10130,6,4,4,2,1,1,1,4,2,3,1994,2,2
1998,1,10131,1,2,2,1,1,1,2,4,2,3,1992,2,2
1998,1,10132,4,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10133,1,5,5,2,1,1,2,4,2,3,1988,2,2
1998,2,10133,6,2,2,2,1,1,1,4,2,3,1993,2,2
1998,1,10134,3,1,1,1,2,2,2,4,2,3,1991,2,2
1998,1,10135,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10136,1,2,2,2,2,2,2,4,1,3,1989,2,2
1998,2,10136,1,2,2,2,1,1,1,4,2,3,1984,2,2
1998,1,10137,2,5,5,2,1,1,2,4,2,3,1992,2,2
1998,1,10138,3,2,2,1,1,1,2,4,1,3,1993,2,2
1998,1,10139,1,2,2,1,1,1,2,4,2,3,1979,2,2
1998,1,10140,1,2,2,2,1,1,2,4,2,3,1986,2,2
1998,2,10140,1,5,5,2,1,1,2,4,2,3,1985,2,2
1998,1,10141,1,2,2,2,1,1,2,4,1,3,1990,2,2
1998,2,10141,3,5,5,2,1,1,2,4,2,3,1992,2,2
1998,1,10142,1,2,2,1,1,2,2,4,1,3,1988,2,2
1998,1,10143,1,5,5,1,2,2,2,4,2,3,1989,2,2
1998,2,10143,2,2,2,2,1,1,2,4,2,3,1986,2,2
1998,1,10144,1,2,2,2,1,1,2,4,2,3,1983,2,2
1998,1,10145,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,2,10145,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10146,1,2,2,2,1,1,2,4,2,3,1986,2,1
1998,1,10147,1,5,5,2,1,1,2,4,2,3,1987,2,2
1998,2,10147,1,2,2,2,2,2,2,4,2,3,1984,2,2
1998,1,10148,4,5,5,2,1,1,2,4,2,3,1998,2,2
1998,2,10148,1,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10149,1,2,2,1,1,1,2,4,1,3,1988,2,2
1998,1,10150,1,2,2,2,1,1,2,4,1,3,1995,2,2
1998,1,10151,1,3,3,2,1,1,2,4,1,3,1997,2,2
1998,1,10152,1,3,3,2,2,2,2,4,2,3,1992,2,2
1998,2,10152,6,2,2,2,1,1,1,4,2,3,1988,2,2
1998,1,10153,1,2,2,2,1,1,2,4,1,3,1983,2,2
1998,2,10153,2,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10154,3,2,2,2,1,1,2,4,2,3,1985,2,1
1998,1,10155,1,2,2,2,1,1,2,4,1,3,1988,2,2
1998,1,10156,1,3,3,2,1,1,2,4,1,3,1993,2,2
1998,1,10157,3,2,2,1,1,1,2,4,2,3,1985,2,2
1998,2,10157,1,3,3,2,1,1,2,4,2,3,1984,2,2
1998,1,10158,1,2,2,2,1,1,2,4,2,3,1976,2,2
1998,2,10158,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10159,1,3,3,2,2,2,2,4,2,3,1979,2,2
1998,1,10160,3,1,1,1,1,1,2,4,1,3,1998,2,2
1998,1,10161,1,3,3,2,1,1,2,4,1,3,1994,2,1
1998,1,10162,2,3,3,2,1,1,2,4,2,3,1994,2,2
1998,2,10162,6,2,2,1,1,1,1,4,2,3,1985,2,2
1998,1,10163,1,5,5,2,2,2,2,4,2,3,1984,2,2
1998,2,10163,1,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10164,1,2,2,2,1,1,2,4,2,3,1993,2,2
1998,2,10164,2,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10165,1,1,1,1,1,1,2,4,1,3,1991,2,2
1998,1,10166,1,3,3,2,2,2,2,4,2,3,1990,2,2
1998,2,10166,1,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10167,1,2,2,1,2,2,2,4,2,3,1991,2,2
1998,2,10167,1,2,2,2,1,1,2,4,2,3,1986,2,2
1998,3,10167,8,5,5,2,1,1,1,4,2,3,1994,2,2
1998,1,10168,1,3,3,1,1,1,2,4,1,3,1992,2,2
1998,1,10169,3,2,2,1,1,1,2,4,1,3,1991,2,2
1998,1,10170,3,3,3,2,1,1,2,4,1,3,1988,2,2
1998,1,10171,2,3,3,2,3,3,3,4,2,3,9999,2,2
1998,1,10172,1,2,2,2,2,2,2,4,2,3,1978,2,2
1998,1,10173,1,3,3,2,2,2,2,4,1,3,1979,2,2
1998,1,10174,1,2,2,2,1,1,2,4,2,3,1989,2,1
1998,1,10175,1,2,2,2,2,2,2,4,2,3,1972,2,2
1998,2,10175,1,2,2,2,1,1,2,4,2,3,1989,2,2
1998,1,10176,1,2,2,1,1,1,2,4,1,3,1992,2,2
1998,1,10177,4,5,5,1,2,2,2,4,1,3,1984,2,2
1998,1,10178,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10178,6,2,2,2,1,1,2,4,2,3,1979,2,2
1998,1,10179,1,5,5,2,1,1,2,4,2,3,1987,2,2
1998,2,10179,2,5,5,2,1,1,2,4,2,3,1988,2,2
1998,1,10180,3,4,4,2,1,1,2,4,2,3,1995,2,2
1998,2,10180,2,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10181,1,3,3,1,1,1,2,4,1,3,1986,2,2
1998,1,10182,4,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10183,1,2,2,2,1,1,1,4,2,3,1993,2,2
1998,2,10183,4,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10184,2,3,3,1,1,1,2,4,2,3,1973,2,2
1998,1,10185,1,4,4,1,1,1,2,4,1,3,1996,2,1
1998,1,10186,1,2,2,2,2,2,2,4,2,3,1983,2,2
1998,2,10186,2,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10187,2,2,2,2,1,1,2,4,2,3,1989,2,2
1998,1,10188,1,2,2,2,2,2,2,4,1,3,1983,2,2
1998,1,10189,2,2,2,2,1,1,2,4,2,3,1988,2,2
1998,2,10189,1,2,2,2,1,1,2,4,2,3,1985,2,2
1998,1,10190,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,2,10190,6,2,2,1,1,1,1,4,2,3,1985,2,2
1998,1,10191,2,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10192,1,2,2,2,1,1,2,4,2,3,1989,2,2
1998,2,10192,2,3,3,2,1,1,2,4,2,3,1994,2,2
1998,1,10193,2,2,2,1,1,1,2,4,2,3,1995,2,2
1998,1,10194,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10194,6,2,2,1,1,1,1,4,2,3,1990,2,2
1998,1,10195,2,2,2,2,1,1,2,4,2,3,1991,2,2
1998,2,10195,1,4,4,2,1,1,2,4,2,3,1998,2,2
1998,3,10195,2,4,4,2,1,1,2,4,2,3,1976,2,2
1998,1,10196,1,2,2,2,1,1,2,4,2,3,1992,2,2
1998,2,10196,2,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10197,2,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10198,2,1,1,1,1,1,2,4,2,3,1989,2,2
1998,1,10199,1,2,2,1,1,1,2,4,1,3,1996,2,2
1998,1,10200,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10201,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10201,6,2,2,2,1,1,1,4,2,3,1994,2,2
1998,1,10202,4,2,2,1,1,1,2,4,1,3,1988,2,2
1998,1,10203,7,2,2,2,4,1,1,1,2,3,1985,2,2
1998,1,10204,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10204,1,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10205,1,2,2,2,1,1,2,4,1,3,1997,2,2
1998,1,10206,1,2,2,2,1,1,2,4,2,3,1991,2,2
1998,2,10206,4,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10207,1,2,2,2,1,1,2,4,1,3,1994,2,2
1998,1,10208,6,2,2,2,3,3,3,4,2,3,1994,2,2
1998,2,10208,1,4,4,2,1,1,2,4,2,3,1985,2,2
1998,1,10209,6,7,7,1,1,1,1,4,2,3,1990,2,2
1998,2,10209,6,7,7,1,1,1,1,4,2,3,1998,2,2
1998,3,10209,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,1,10210,1,2,2,2,1,1,2,4,1,3,1992,2,2
1998,1,10211,3,2,2,1,1,1,2,4,1,3,1993,2,2
1998,1,10212,1,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10213,1,2,2,2,1,1,2,4,2,3,1988,2,2
1998,2,10213,1,5,5,2,1,1,2,4,2,3,1994,2,2
1998,1,10214,1,2,2,2,2,2,2,4,1,3,1990,2,2
1998,1,10215,1,3,3,2,1,1,2,4,2,3,1994,2,2
1998,1,10216,7,2,2,2,4,1,2,1,1,3,1987,2,2
1998,2,10216,1,3,3,2,1,1,2,4,2,3,1993,2,2
1998,1,10217,1,2,2,2,1,1,2,4,1,3,1982,2,2
1998,2,10217,1,2,2,2,1,1,1,4,2,3,1995,2,2
1998,3,10217,1,2,2,2,2,2,2,4,2,3,1989,2,2
1998,1,10218,2,2,2,2,1,1,2,4,1,3,1993,2,2
1998,1,10219,1,3,3,1,1,1,2,4,1,3,1988,2,2
1998,1,10220,1,5,5,2,1,1,2,4,1,3,1980,2,2
1998,2,10220,3,2,2,2,1,1,2,4,2,3,1996,2,2
1998,1,10221,2,2,2,2,1,1,2,4,2,3,1992,2,2
1998,2,10221,4,2,2,2,1,1,2,4,2,3,1995,2,2
1998,1,10222,1,4,4,2,1,1,2,4,1,3,1989,2,2
1998,1,10223,2,2,2,1,1,1,2,4,1,3,1990,2,2
1998,2,10223,2,2,2,2,1,1,2,4,1,3,1992,2,2
1998,1,10224,2,3,3,2,1,1,2,4,1,3,1984,2,2
1998,1,10225,7,2,2,2,4,1,2,1,1,3,1983,2,2
1998,2,10225,1,5,5,2,2,2,2,4,2,3,1987,2,2
1998,1,10226,1,2,2,1,1,1,2,4,1,3,1988,2,2
1998,1,10227,3,3,3,1,2,2,2,4,2,3,1989,2,2
1998,1,10228,2,2,2,1,2,2,2,4,2,3,1993,1,2
1998,1,10229,4,3,3,1,1,1,2,4,2,3,1987,2,2
1998,1,10230,2,2,2,1,1,1,2,4,2,3,1988,2,2
1998,1,10231,1,2,2,2,2,2,2,4,2,3,1989,2,2
1998,2,10231,6,3,3,2,1,1,1,4,2,3,1998,2,2
1998,1,10232,1,3,3,2,1,2,2,4,1,3,1996,2,2
1998,2,10232,1,2,2,2,1,1,2,4,2,3,1997,2,2
1998,1,10233,1,4,4,2,1,1,2,4,2,3,1994,2,2
1998,1,10234,1,3,3,2,1,1,2,4,2,3,1985,2,2
1998,2,10234,1,2,2,2,1,1,2,4,2,3,1998,2,2
1998,1,10235,1,2,2,2,1,1,2,4,2,3,1995,2,2
1998,2,10235,1,2,2,2,1,1,2,4,2,3,1994,2,2
1998,3,10235,1,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10236,2,2,2,2,1,1,2,4,1,3,1995,2,2
1998,1,10237,2,1,1,1,1,1,2,4,1,3,1987,2,2
1998,1,10238,1,2,2,1,1,1,2,4,2,3,1989,2,2
1998,2,10238,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,3,10238,1,2,2,2,1,1,2,4,2,3,1987,2,2
1998,1,10239,9,2,2,2,1,1,2,4,2,3,1991,2,2
1998,1,10240,1,2,2,2,1,1,2,4,2,3,1989,2,2
1998,2,10240,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10241,1,2,2,2,1,1,2,4,1,3,1994,2,2
1998,2,10241,2,2,2,2,1,1,2,4,2,3,1994,2,2
1998,1,10242,6,2,2,2,1,1,1,4,2,3,1992,2,2
1998,2,10242,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,1,10243,1,2,2,1,1,1,1,4,1,3,1994,2,2
1998,1,10244,1,2,2,2,1,1,2,4,2,3,1984,2,2
1998,1,10245,1,3,3,2,2,2,2,4,1,3,1988,2,2
1998,1,10246,1,4,4,2,1,1,2,4,1,3,1989,2,2
1998,1,10247,4,7,7,2,1,1,2,4,2,3,1987,2,2
1998,2,10247,6,3,3,2,1,1,1,4,2,3,1996,2,2
1998,1,10248,2,1,1,1,1,1,2,4,1,3,1994,2,2
1998,1,10249,6,2,2,2,1,1,1,4,2,3,1991,2,2
1998,2,10249,6,2,2,2,1,1,1,4,2,3,1989,2,2
1998,1,10250,9,2,2,2,3,3,3,4,1,3,9999,2,2
1998,1,10251,2,2,2,2,1,1,2,4,2,3,1988,2,2
1998,1,10252,1,3,3,1,1,1,2,4,2,3,1987,2,2
1998,1,10253,1,2,2,2,1,1,2,4,1,3,1995,2,2
1998,1,10254,6,2,2,2,1,1,1,4,2,3,1996,2,1
1998,2,10254,6,4,4,2,1,1,1,4,2,3,1994,2,2
1998,1,10255,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,1,10256,4,2,2,1,1,1,1,4,2,3,1993,2,2
1998,1,10257,1,2,2,2,1,1,2,4,2,3,1990,2,2
1998,2,10257,2,2,2,2,1,1,2,4,2,3,1970,2,2
1998,3,10257,2,2,2,2,1,1,2,4,2,3,1993,2,2
1998,1,10258,3,5,5,1,1,1,2,4,1,3,1995,2,2
1998,1,10259,1,2,2,2,1,1,2,4,1,3,1991,2,2
1998,2,10259,1,5,5,2,1,1,2,4,2,3,1987,2,2
1998,1,10260,1,2,2,2,1,1,2,4,2,3,1982,2,1
1998,2,10260,6,2,2,2,1,1,1,4,2,3,1998,2,2
1998,3,10260,2,2,2,2,1,1,1,4,2,3,1997,2,2
1998,1,10261,3,3,3,1,2,2,2,4,2,3,1987,2,1
1998,1,10262,6,4,4,2,1,1,1,4,2,3,1996,2,2
