ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
170308,1998,32,32,32,32,32,32,32,32,32,32
170309,1998,0,0,17,0,0,0,0,32,4,0
170310,1998,0,0,0,0,0,0,0,0,0,0
170311,1998,0,0,0,0,0,0,0,0,0,0
170312,1998,8,0,0,12,22,0,4,8,0,23
170313,1998,0,0,0,0,0,0,0,0,0,0
170314,1998,0,0,0,0,0,0,0,0,0,0
170315,1998,21,21,21,21,21,21,21,21,21,21
170316,1998,0,0,0,0,0,0,0,0,0,0
170317,1998,0,0,0,0,0,0,0,0,0,0
170318,1998,11,0,0,0,0,12,0,0,0,0
170319,1998,0,0,0,0,0,0,0,0,0,0
170320,1998,0,0,0,0,0,0,0,0,0,0
170321,1998,13,0,8,25,29,17,12,25,34,20
170322,1998,0,0,0,0,0,0,0,0,0,0
170323,1998,0,0,0,0,0,0,0,0,0,0
170324,1998,8,8,8,8,17,8,9,8,25,8
170325,1998,0,0,0,0,0,0,0,0,0,0
170326,1998,0,0,0,0,0,0,0,0,0,0
170327,1998,0,0,0,0,0,0,0,0,0,0
170328,1998,0,0,0,0,0,0,0,0,0,0
170329,1998,0,0,0,0,0,0,0,0,0,0
170331,1998,3,3,3,3,3,3,3,3,3,3
170332,1998,15,15,15,15,15,15,15,15,15,15
170333,1998,18,18,18,18,18,18,18,18,18,18
170334,1998,0,0,0,0,0,0,0,0,0,0
170335,1998,0,5,0,0,5,0,2,0,0,0
170336,1998,22,22,22,22,22,22,22,22,22,22
170337,1998,17,17,17,17,17,17,17,17,17,17
170338,1998,30,30,30,30,30,30,30,30,30,30
170339,1998,0,0,0,0,0,0,0,0,0,0
170340,1998,11,17,7,24,21,20,0,25,14,10
170341,1998,0,0,0,14,0,0,7,0,0,0
170342,1998,0,0,0,0,0,0,0,19,0,0
170343,1998,3,3,3,3,3,3,3,3,3,3
170344,1998,25,4,10,6,9,19,9,10,21,0
170345,1998,0,0,0,0,0,0,0,0,0,0
170346,1998,0,0,0,0,0,0,0,0,0,16
170347,1998,0,0,0,0,0,0,0,0,0,0
170349,1998,32,32,32,32,32,32,32,32,32,32
170350,1998,16,6,6,9,5,5,24,5,36,0
170351,1998,10,10,10,10,10,10,10,10,10,10
170352,1998,0,0,0,0,0,0,0,0,0,0
170353,1998,1,1,1,1,1,1,1,1,1,1
170354,1998,0,0,0,0,0,0,0,0,0,0
170355,1998,0,0,0,0,0,0,0,0,0,0
170356,1998,28,28,28,28,28,28,28,28,28,28
170357,1998,20,20,20,20,20,20,20,20,20,20
170358,1998,0,0,0,0,0,0,0,0,0,0
170359,1998,0,0,0,0,0,0,0,0,0,0
170360,1998,0,0,0,0,0,0,0,0,0,0
170361,1998,13,13,13,13,13,13,13,13,13,13
170362,1998,0,0,0,0,0,0,0,0,0,0
170363,1998,0,0,0,0,0,0,0,0,0,0
170364,1998,0,0,0,0,0,0,0,0,0,0
170365,1998,17,17,17,17,17,17,17,17,17,17
170366,1998,14,12,13,9,14,9,0,9,8,14
170367,1998,9,0,0,0,0,0,0,0,0,0
170368,1998,0,0,0,0,0,0,0,0,0,0
170369,1998,11,11,11,11,11,11,11,11,11,11
170370,1998,33,33,33,33,33,33,33,33,33,33
170371,1998,0,0,0,0,0,0,0,0,0,0
170372,1998,12,12,12,12,12,12,12,12,12,12
170373,1998,0,0,0,0,0,0,0,0,0,0
170374,1998,0,0,0,0,0,0,0,0,0,0
170375,1998,0,0,0,0,0,0,0,0,3,0
170376,1998,10,10,10,10,10,10,10,10,10,10
170377,1998,0,0,0,0,0,0,0,0,0,5
170378,1998,0,0,0,0,0,0,0,0,0,0
170379,1998,0,0,0,0,0,0,0,0,0,0
170380,1998,0,0,0,0,0,0,0,0,0,0
170381,1998,19,19,19,19,19,19,19,19,19,19
170382,1998,26,16,9,12,39,21,14,18,18,25
170383,1998,0,0,0,0,0,0,0,0,0,0
170385,1998,0,0,0,0,0,0,0,0,0,0
170386,1998,9,0,0,0,0,0,0,0,5,0
170387,1998,0,0,0,0,0,0,0,0,0,0
170388,1998,0,0,0,0,0,0,0,0,0,0
170389,1998,0,0,0,0,0,18,0,0,0,0
170390,1998,26,26,26,26,26,26,26,26,26,26
170391,1998,0,0,0,0,0,0,0,0,0,0
170392,1998,0,0,0,0,0,0,0,0,0,0
170393,1998,19,19,19,19,19,19,19,19,19,19
170394,1998,0,0,0,8,0,0,6,0,0,24
170395,1998,16,16,16,16,16,16,16,16,16,16
170396,1998,25,25,25,25,25,25,25,25,25,25
170397,1998,0,0,0,0,0,0,0,0,0,0
170398,1998,0,0,0,0,0,0,0,0,0,0
170399,1998,0,0,0,0,0,0,0,0,0,0
170400,1998,0,6,11,0,27,0,0,0,25,13
170401,1998,17,17,17,17,17,17,17,17,17,17
170402,1998,0,0,0,0,0,0,0,0,0,0
170403,1998,0,0,0,0,0,0,0,0,0,0
170404,1998,15,15,15,15,15,15,15,15,15,15
170405,1998,0,0,0,0,0,0,0,0,0,0
170406,1998,26,1,1,1,1,1,1,1,1,1
170407,1998,2,18,6,0,0,0,0,0,12,0
170408,1998,0,0,0,0,0,0,15,0,0,0
170409,1998,7,7,7,7,7,7,7,7,7,7
170411,1998,0,0,0,0,0,0,0,0,0,0
170413,1998,20,20,20,20,20,20,20,20,20,20
170414,1998,15,15,15,15,15,15,15,15,15,15
170415,1998,0,0,0,0,0,0,0,0,0,0
170416,1998,24,24,24,24,24,24,24,24,24,24
170417,1998,17,17,17,17,17,17,17,17,17,17
170418,1998,0,0,0,0,0,0,0,0,0,0
170419,1998,0,0,0,0,0,0,0,0,0,0
170420,1998,0,0,0,0,0,0,0,0,0,0
170421,1998,10,0,0,0,0,8,0,0,0,0
170422,1998,0,0,0,0,0,0,0,0,0,0
170423,1998,16,16,16,16,16,16,16,16,16,16
170424,1998,0,0,0,0,0,0,0,0,0,0
170425,1998,0,0,0,0,0,0,0,0,19,0
170426,1998,13,13,13,13,13,13,13,13,13,13
170427,1998,0,0,0,0,0,0,0,0,0,0
170428,1998,0,0,0,0,0,0,0,0,0,0
170429,1998,0,0,0,0,0,0,0,0,0,0
170430,1998,15,15,15,15,15,15,15,15,15,15
170431,1998,15,15,15,15,15,15,15,15,15,15
170432,1998,0,0,0,0,0,0,0,0,0,0
170433,1998,23,0,15,34,27,0,43,0,0,0
170434,1998,9,9,9,9,9,9,9,9,9,9
170435,1998,19,19,19,19,19,19,19,19,19,19
170436,1998,21,21,21,21,21,21,21,21,21,21
170437,1998,24,24,24,24,24,24,24,24,24,24
170438,1998,0,0,0,0,0,0,0,0,0,0
170439,1998,33,33,33,33,33,33,33,33,33,33
170440,1998,0,0,0,0,0,0,0,0,0,0
170441,1998,0,0,0,0,0,0,0,0,0,0
170442,1998,0,0,0,0,0,0,0,0,0,11
170443,1998,24,24,24,24,24,24,24,24,24,24
170444,1998,10,10,10,10,10,10,10,10,10,10
170445,1998,10,10,10,10,10,10,10,10,10,10
170446,1998,0,0,0,0,0,0,0,0,0,0
170447,1998,0,0,0,0,0,0,0,0,0,0
170448,1998,11,8,4,20,9,13,4,11,20,32
170449,1998,0,0,0,0,0,8,0,0,0,0
170450,1998,21,21,21,21,21,21,21,21,21,21
170451,1998,20,20,20,20,20,20,20,20,20,20
170452,1998,0,0,0,0,0,6,0,0,0,0
170454,1998,0,0,0,0,0,0,0,0,0,0
170455,1998,0,0,0,0,0,0,0,0,0,0
170456,1998,0,0,0,0,0,0,0,0,0,0
170457,1998,29,29,29,29,29,29,29,29,29,29
170458,1998,0,0,0,0,0,0,0,0,0,0
170459,1998,0,0,0,0,0,0,0,0,0,0
170460,1998,0,0,0,0,0,0,0,0,0,0
170461,1998,0,0,0,0,0,0,0,0,0,0
170462,1998,0,0,0,0,0,0,0,0,0,0
170463,1998,0,7,15,15,14,16,19,20,22,29
170464,1998,0,18,0,0,0,17,17,0,0,0
170465,1998,26,26,26,26,26,26,26,26,26,26
170466,1998,14,14,14,14,14,14,14,14,14,14
170467,1998,24,24,24,24,24,24,24,24,24,24
170469,1998,0,0,0,0,0,0,0,0,0,0
170470,1998,0,0,0,0,0,0,0,0,0,0
170471,1998,0,0,0,0,0,0,0,0,0,0
170472,1998,0,0,0,0,0,0,0,0,0,0
170473,1998,0,11,26,19,17,14,0,0,0,20
170475,1998,7,7,7,7,7,7,7,7,7,7
170476,1998,13,0,0,0,0,14,3,0,0,0
170477,1998,0,0,0,0,0,0,0,0,0,0
170478,1998,0,0,0,0,0,0,0,0,0,0
170479,1998,0,0,0,0,0,0,0,0,0,0
170480,1998,0,0,0,0,0,0,0,0,0,0
170482,1998,0,0,0,0,0,0,0,0,0,0
170483,1998,12,12,12,12,12,12,12,12,12,12
170485,1998,21,21,21,21,21,21,21,21,21,21
170486,1998,17,17,17,17,17,17,17,17,17,17
170487,1998,29,29,29,29,29,29,29,29,29,29
170488,1998,0,0,0,0,0,0,0,0,0,0
170489,1998,3,3,3,3,3,3,3,3,3,3
170490,1998,0,0,0,0,0,0,0,0,0,0
170491,1998,0,0,0,0,0,0,0,0,0,0
170492,1998,12,12,12,12,12,12,12,12,12,12
170493,1998,23,23,23,23,23,23,23,23,23,23
170494,1998,0,0,0,0,0,0,0,0,0,12
170495,1998,0,0,0,0,0,0,0,0,0,0
170496,1998,0,0,0,0,0,0,0,0,0,0
170497,1998,10,10,10,10,10,10,10,10,10,10
170498,1998,0,0,0,0,0,0,0,0,0,0
170499,1998,19,19,19,19,19,19,19,19,19,19
170500,1998,0,0,0,0,0,0,0,0,0,0
170501,1998,0,0,0,0,0,0,0,0,0,0
170502,1998,16,13,0,24,9,19,13,0,0,12
170503,1998,0,16,15,0,0,0,0,7,0,21
170504,1998,6,0,17,0,0,0,0,15,0,0
170505,1998,0,0,0,0,0,0,0,0,0,0
170506,1998,9,0,0,0,0,0,0,0,0,0
170507,1998,0,0,0,0,0,0,0,0,0,0
170508,1998,12,12,12,12,12,12,12,12,12,12
170509,1998,0,0,0,0,0,0,0,0,0,0
170510,1998,0,0,0,0,0,0,0,0,0,0
170511,1998,0,0,0,0,15,0,0,0,0,0
170512,1998,0,0,0,0,10,0,0,0,0,0
170513,1998,18,18,18,18,18,18,18,18,18,18
170514,1998,12,12,12,12,12,12,12,12,12,12
170515,1998,0,0,0,0,0,0,0,0,0,0
170516,1998,36,16,10,23,0,20,34,7,0,6
170517,1998,0,0,0,0,0,0,0,0,0,0
170518,1998,16,16,16,16,16,16,16,16,16,16
170519,1998,9,9,9,9,9,9,9,9,9,9
170520,1998,0,0,0,0,0,0,0,0,0,0
170521,1998,0,0,0,4,0,0,0,0,0,0
170522,1998,0,0,0,0,0,0,0,0,0,0
170523,1998,0,0,0,0,0,0,0,10,0,0
170524,1998,15,15,15,15,15,15,15,15,15,15
170525,1998,16,16,16,16,16,16,16,16,16,16
170526,1998,13,13,13,13,13,13,13,13,13,13
170527,1998,0,0,0,0,0,0,0,0,0,0
170528,1998,7,7,7,7,7,7,7,7,7,7
170529,1998,0,0,0,0,0,0,0,0,0,0
170530,1998,0,0,0,0,0,0,0,0,0,0
170531,1998,9,0,18,9,0,0,0,25,8,2
170532,1998,0,0,0,0,0,0,8,0,0,0
170533,1998,21,0,14,29,11,7,12,7,29,0
170534,1998,16,16,16,16,16,16,16,16,16,16
170535,1998,0,0,0,0,0,0,0,0,0,0
170536,1998,0,0,0,0,0,0,0,0,0,0
170537,1998,0,0,0,0,0,0,0,0,0,0
170538,1998,19,14,0,12,10,27,11,25,0,0
170539,1998,0,0,0,0,0,9,10,0,0,0
170540,1998,0,0,0,0,0,0,0,0,0,0
170541,1998,1,1,1,1,1,1,1,1,1,1
170542,1998,0,0,0,0,0,0,0,0,0,0
170543,1998,0,0,0,0,0,0,0,0,0,0
170544,1998,0,0,0,0,0,0,0,0,0,0
170545,1998,0,0,0,0,0,0,0,0,0,0
170546,1998,0,0,0,0,0,0,0,0,0,0
170547,1998,0,0,0,0,0,0,0,0,0,0
170548,1998,15,15,15,15,15,15,15,15,15,15
170549,1998,0,0,0,0,0,0,0,0,0,0
170550,1998,2,9,16,0,0,0,0,0,0,0
170551,1998,12,12,12,12,12,12,12,12,12,12
170552,1998,0,0,8,0,0,0,0,0,0,0
170553,1998,16,16,16,16,16,16,16,16,16,16
170554,1998,19,19,19,19,19,19,19,19,19,19
170555,1998,34,34,34,34,34,34,34,34,34,34
170556,1998,0,0,0,0,8,28,0,0,0,0
170557,1998,22,22,22,22,22,22,22,22,22,22
170558,1998,14,14,14,14,14,14,14,14,14,14
170559,1998,16,16,16,16,16,16,16,16,16,16
170560,1998,12,14,7,14,17,23,7,0,26,20
170561,1998,15,15,15,15,15,15,15,15,15,15
170563,1998,0,0,0,0,0,0,0,0,0,0
170564,1998,0,0,0,0,0,0,0,0,0,0
170565,1998,0,0,0,25,0,0,0,0,0,0
170566,1998,0,0,0,0,0,6,0,0,0,0
170567,1998,0,0,0,0,0,0,0,0,0,0
170568,1998,0,0,0,0,0,0,0,0,0,0
170569,1998,24,24,24,24,24,24,24,24,24,24
170570,1998,0,0,0,0,0,0,0,47,15,17
170571,1998,0,0,0,0,0,0,0,0,0,0
170572,1998,0,0,0,0,0,0,0,0,0,0
170573,1998,0,0,0,0,0,0,0,0,0,0
170574,1998,20,20,20,20,20,20,20,20,20,20
170575,1998,16,16,16,16,16,16,16,16,16,16
170576,1998,0,0,0,0,5,0,0,0,0,0
170577,1998,17,17,17,17,17,17,17,17,17,17
170578,1998,0,0,0,9,0,5,0,0,0,7
170579,1998,0,0,0,0,0,0,0,0,0,0
170580,1998,0,0,0,0,0,0,0,0,0,0
170581,1998,25,25,25,25,25,25,25,25,25,25
170582,1998,0,0,0,0,0,0,0,0,0,0
170583,1998,0,0,0,0,0,0,0,0,0,0
170584,1998,0,0,0,0,0,0,0,0,0,0
170585,1998,0,0,0,0,0,0,0,0,0,0
170586,1998,11,11,11,11,11,11,11,11,11,11
170587,1998,12,14,0,11,16,12,3,8,0,19
170588,1998,0,0,0,0,0,0,0,0,0,0
170589,1998,13,27,24,14,25,10,19,0,30,10
170590,1998,19,19,19,19,19,19,19,19,19,19
170591,1998,17,20,0,9,0,34,0,13,22,0
170592,1998,19,19,19,19,19,19,19,19,19,19
170593,1998,0,0,0,0,0,0,0,0,0,0
170594,1998,0,0,0,0,0,0,0,14,0,0
170595,1998,15,15,15,15,15,15,15,15,15,15
170596,1998,0,0,0,0,0,0,0,0,0,0
170597,1998,0,0,0,0,0,0,0,0,0,0
170598,1998,0,0,0,0,0,0,0,0,0,0
170599,1998,0,0,0,0,0,0,0,0,0,0
170600,1998,0,0,0,0,0,0,0,0,0,0
170601,1998,0,0,9,0,0,0,0,0,0,0
170602,1998,0,0,0,10,0,11,0,0,0,0
170603,1998,0,0,0,0,0,0,0,0,0,0
170604,1998,13,13,13,13,13,13,13,13,13,13
170605,1998,0,0,0,0,0,0,0,0,0,0
170606,1998,0,0,0,0,0,0,0,0,12,0
170607,1998,0,0,0,0,0,0,0,0,0,0
170608,1998,0,0,0,0,0,0,0,0,0,0
170609,1998,2,2,2,2,2,2,2,2,2,2
170610,1998,0,0,0,0,0,0,0,0,0,0
170611,1998,0,0,0,0,0,0,0,0,0,0
170612,1998,7,7,7,7,7,7,7,7,7,7
170613,1998,0,0,0,0,0,0,0,0,0,0
170614,1998,0,11,0,3,19,12,0,13,9,0
170615,1998,20,20,20,20,20,20,20,20,20,20
170616,1998,20,13,26,13,20,0,15,0,21,0
170617,1998,0,9,4,24,0,0,0,0,0,0
170618,1998,0,0,0,0,0,0,0,0,0,0
170619,1998,20,20,20,20,20,20,20,20,20,20
170620,1998,21,10,4,0,5,23,0,21,0,0
170621,1998,9,0,0,0,0,0,0,0,0,0
170622,1998,29,29,29,29,29,29,29,29,29,29
170623,1998,0,0,0,0,0,0,12,0,0,0
170624,1998,0,0,0,0,0,0,0,0,0,0
170625,1998,35,35,35,35,35,35,35,35,35,35
170626,1998,0,0,0,0,0,0,0,0,0,0
170627,1998,10,10,10,10,10,10,10,10,10,10
170628,1998,19,33,0,28,15,0,12,0,14,0
170629,1998,3,3,3,3,3,3,3,3,3,3
170630,1998,0,0,26,0,19,28,13,0,21,14
170631,1998,28,28,28,28,28,28,28,28,28,28
170632,1998,25,25,25,25,25,25,25,25,25,25
170633,1998,0,0,0,0,0,0,0,0,0,0
170634,1998,0,0,0,0,0,0,0,0,0,0
170635,1998,28,28,28,28,28,28,28,28,28,28
170636,1998,0,9,0,0,0,0,0,0,0,0
170637,1998,12,12,12,12,12,12,12,12,12,12
170638,1998,0,0,0,0,0,0,0,0,0,0
170639,1998,0,0,0,0,0,0,0,0,0,0
170641,1998,0,0,0,0,0,0,0,0,0,0
170642,1998,0,0,0,0,0,0,0,0,0,0
170643,1998,0,0,0,0,0,0,0,0,0,0
170644,1998,0,0,0,0,0,0,0,0,0,0
170645,1998,11,11,11,11,11,11,11,11,11,11
170646,1998,0,0,0,0,0,0,0,0,0,0
170647,1998,0,0,0,0,0,0,0,0,0,0
170648,1998,19,19,19,19,19,19,19,19,19,19
170649,1998,0,0,19,0,0,0,0,0,0,0
170650,1998,0,0,0,0,0,0,0,0,0,0
170651,1998,0,0,0,0,0,0,0,0,0,0
170652,1998,0,0,0,0,0,0,0,0,0,0
170653,1998,0,0,0,0,0,8,0,0,0,0
170654,1998,0,0,0,0,0,0,0,0,0,0
170655,1998,0,0,0,0,0,0,0,0,0,0
170656,1998,12,12,12,12,12,12,12,12,12,12
170657,1998,0,0,0,0,0,0,0,0,0,0
170658,1998,15,15,15,15,15,15,15,15,15,15
170659,1998,24,24,24,24,24,24,24,24,24,24
170660,1998,0,0,0,0,0,0,0,0,0,0
170661,1998,14,0,0,0,0,5,22,17,0,0
170662,1998,20,20,20,20,20,20,20,20,20,20
170663,1998,15,15,15,15,15,15,15,15,15,15
170664,1998,0,0,0,0,0,0,0,0,0,0
170665,1998,0,0,0,0,0,0,0,0,0,0
170666,1998,0,0,0,0,0,0,0,0,0,0
170667,1998,0,0,0,0,0,0,0,0,0,0
170668,1998,30,30,30,30,30,30,30,30,30,30
170669,1998,0,0,0,0,0,0,0,0,0,0
170670,1998,0,0,0,0,0,0,0,0,0,0
170671,1998,0,0,0,0,0,0,0,0,0,0
170672,1998,0,0,0,0,0,0,0,0,0,0
170673,1998,16,16,16,16,16,16,16,16,16,16
170674,1998,0,0,0,0,0,0,0,0,0,0
170675,1998,9,9,9,9,9,9,9,9,9,9
170676,1998,0,0,0,0,14,0,0,0,0,0
170678,1998,0,0,0,0,13,0,0,0,0,0
170679,1998,0,0,0,0,0,0,0,0,0,0
170680,1998,0,0,0,0,0,0,0,0,0,0
170681,1998,0,0,0,0,0,0,0,0,0,0
170682,1998,25,25,25,25,25,25,25,25,25,25
170683,1998,0,17,0,0,0,0,0,0,0,0
170684,1998,7,7,7,7,7,7,7,7,7,7
170685,1998,0,0,0,0,0,0,0,0,0,0
170686,1998,17,17,17,17,17,17,17,17,17,17
170687,1998,0,0,0,0,0,0,0,0,0,0
170688,1998,26,26,26,26,26,26,26,26,26,26
170689,1998,12,12,12,12,12,12,12,12,12,12
170690,1998,27,27,27,27,27,27,27,27,27,27
170691,1998,16,16,16,16,16,16,16,16,16,16
170692,1998,0,0,17,0,0,0,0,0,0,0
170693,1998,9,0,33,0,22,10,9,0,0,0
170694,1998,0,0,0,0,0,0,0,0,0,0
170695,1998,35,35,35,35,35,35,35,35,35,35
170696,1998,0,0,0,0,0,0,0,0,0,0
170697,1998,0,0,0,0,0,0,0,0,0,0
170698,1998,0,0,0,0,0,0,0,0,0,0
170699,1998,0,0,0,0,0,0,0,0,0,0
170700,1998,18,18,18,18,18,18,18,18,18,18
170701,1998,0,0,0,0,0,0,0,0,0,0
170702,1998,0,0,0,0,0,0,0,0,0,0
170704,1998,25,25,25,25,25,25,25,25,25,25
170705,1998,12,5,8,20,0,20,8,15,19,0
170706,1998,12,12,12,12,12,12,12,12,12,12
170707,1998,10,10,10,10,10,10,10,10,10,10
170708,1998,0,0,0,0,0,0,0,0,0,0
170709,1998,15,15,15,15,15,15,15,15,15,15
170710,1998,0,0,0,0,0,16,0,0,0,0
170711,1998,10,10,10,10,10,10,10,10,10,10
170712,1998,0,0,0,0,0,0,0,0,0,0
170713,1998,16,12,24,27,19,0,0,0,19,16
170714,1998,0,0,0,0,0,0,0,0,0,0
170715,1998,0,0,0,0,0,0,0,0,0,0
170716,1998,18,18,18,18,18,18,18,18,18,18
170717,1998,1,1,1,1,1,1,1,1,1,1
170718,1998,26,26,26,26,26,26,26,26,26,26
170719,1998,0,0,0,0,0,0,0,0,0,0
170720,1998,25,25,25,25,25,25,25,25,25,25
170721,1998,0,0,0,0,0,0,0,0,0,0
170722,1998,4,4,4,4,4,4,4,4,4,4
170723,1998,0,0,0,0,0,0,0,0,0,0
170724,1998,0,0,0,0,0,0,0,0,0,0
170725,1998,0,0,0,0,0,0,0,0,0,0
170726,1998,14,14,14,14,14,14,14,14,14,14
170727,1998,19,19,19,19,19,19,19,19,19,19
170728,1998,6,6,6,6,6,6,6,6,6,6
170729,1998,28,28,28,28,28,28,28,28,28,28
170730,1998,0,0,0,0,0,0,0,0,0,0
170731,1998,0,0,0,0,0,0,0,0,0,0
170732,1998,0,0,0,0,0,6,0,0,0,0
170733,1998,0,0,0,0,0,0,6,0,0,0
170734,1998,0,0,0,0,0,22,0,0,0,0
170735,1998,0,0,0,0,0,0,0,0,0,0
170736,1998,0,0,0,0,0,0,0,0,0,0
170737,1998,0,0,0,0,0,0,0,0,0,3
170738,1998,0,0,0,0,0,0,0,0,0,0
170739,1998,0,0,0,0,0,0,0,0,0,0
170740,1998,8,8,8,8,8,8,8,8,8,8
170741,1998,3,3,3,3,3,3,3,3,3,3
170742,1998,10,10,10,10,10,10,10,10,10,22
170743,1998,0,0,0,0,0,0,0,0,0,0
170744,1998,26,26,26,26,26,26,26,26,26,26
170745,1998,15,15,15,15,15,15,15,15,15,15
170746,1998,33,33,33,33,33,33,33,33,33,33
170747,1998,0,0,0,0,0,0,0,0,0,0
170748,1998,5,5,5,5,5,5,5,5,5,5
170749,1998,13,13,13,13,13,13,13,13,13,13
170750,1998,11,11,11,11,11,11,11,11,11,11
170751,1998,18,18,18,18,18,18,18,18,18,18
170752,1998,20,15,17,15,15,15,20,15,15,15
170753,1998,0,0,0,0,7,0,0,0,0,0
170754,1998,27,27,27,27,27,27,27,27,27,27
170755,1998,16,16,16,16,16,16,16,16,16,16
170756,1998,0,0,0,0,0,0,0,0,0,0
170758,1998,0,0,0,0,0,0,0,0,0,0
170759,1998,0,0,0,0,0,0,0,0,0,0
170760,1998,0,0,0,0,0,0,0,0,0,0
170761,1998,0,0,0,0,0,0,11,0,0,0
170763,1998,0,0,0,20,10,0,0,0,0,9
170764,1998,12,12,12,12,12,12,12,12,12,12
170765,1998,25,25,25,25,25,25,25,25,25,25
170766,1998,20,20,20,20,20,20,20,20,20,20
170767,1998,6,6,6,6,6,6,6,6,6,6
170768,1998,12,12,12,12,12,12,12,12,12,12
170769,1998,7,7,7,7,7,7,7,7,7,7
170770,1998,4,4,4,4,4,4,4,4,4,4
170771,1998,0,0,0,0,0,0,0,0,0,0
170772,1998,0,0,0,0,20,0,0,0,0,0
170773,1998,26,26,26,26,26,26,26,26,26,26
170774,1998,8,17,8,8,36,23,8,11,8,8
170775,1998,9,9,9,9,9,9,9,9,9,9
170776,1998,0,0,0,0,0,0,0,0,0,0
170777,1998,5,5,5,5,5,5,5,5,5,5
170778,1998,0,0,0,0,0,0,0,0,0,0
170779,1998,10,10,10,10,10,10,10,10,10,10
170780,1998,0,0,0,0,0,0,0,0,0,0
170781,1998,0,0,0,0,0,0,0,0,0,0
170782,1998,23,23,23,23,23,23,23,23,23,23
170783,1998,0,0,0,0,0,0,0,0,0,0
170784,1998,0,0,0,0,0,0,0,0,0,0
170785,1998,0,0,0,0,0,0,0,0,0,0
170786,1998,20,20,20,20,20,20,20,20,20,20
170787,1998,0,0,0,0,0,0,0,0,0,0
170788,1998,0,0,0,0,0,0,0,0,0,0
170789,1998,0,0,0,0,0,0,0,0,0,0
170790,1998,0,0,0,0,0,2,0,0,0,0
170791,1998,0,22,21,28,10,13,0,7,9,22
170792,1998,18,18,18,18,18,18,18,18,18,18
170793,1998,0,0,0,0,0,0,0,0,0,0
170794,1998,0,0,0,0,0,0,0,0,0,0
170795,1998,0,0,0,0,0,0,0,0,0,0
170796,1998,0,0,0,0,0,0,0,0,0,0
170797,1998,10,11,30,0,11,0,31,0,15,24
170798,1998,20,20,20,20,20,20,20,20,20,20
170799,1998,0,0,0,0,0,0,0,0,0,0
170800,1998,0,0,12,0,17,0,0,0,0,0
170801,1998,12,12,12,12,12,12,12,12,12,12
170802,1998,0,0,0,0,0,0,0,0,0,0
170803,1998,12,12,12,12,12,12,12,12,12,12
170804,1998,0,0,0,0,0,0,0,0,0,10
170805,1998,0,0,0,0,0,0,0,0,0,0
170806,1998,0,0,0,0,0,0,0,0,0,0
170808,1998,0,0,0,0,0,0,0,0,0,0
170809,1998,0,0,0,0,0,0,0,0,0,0
170810,1998,2,2,2,2,2,2,2,2,2,2
170811,1998,11,11,11,11,11,11,11,11,11,11
170812,1998,16,16,16,16,16,16,16,16,16,16
170813,1998,15,15,15,15,15,15,15,15,15,15
170814,1998,13,13,13,13,13,13,13,13,13,13
170815,1998,0,6,0,17,14,0,11,5,0,0
170816,1998,0,0,0,0,0,0,0,0,0,0
170817,1998,0,0,0,0,0,0,0,0,0,0
170818,1998,0,0,0,0,0,0,0,0,0,0
170819,1998,0,0,0,0,0,0,0,0,0,0
170820,1998,0,0,0,0,0,0,0,0,0,0
170821,1998,0,0,0,0,0,0,0,0,0,0
170822,1998,0,0,0,0,0,0,0,0,0,0
170823,1998,0,0,13,0,0,0,0,30,0,0
170824,1998,0,0,0,0,0,0,0,0,0,0
170825,1998,14,14,14,14,14,14,14,14,14,14
170826,1998,22,22,22,22,22,22,22,22,22,22
170827,1998,12,12,12,12,12,12,12,12,12,12
170828,1998,0,0,0,0,0,0,0,0,0,0
170829,1998,0,0,0,0,0,0,0,0,0,0
170830,1998,5,0,0,0,0,0,0,0,0,19
170831,1998,16,16,16,16,16,16,16,16,16,16
170832,1998,10,10,10,10,10,10,10,10,10,10
170833,1998,0,0,0,0,0,0,0,0,35,0
170834,1998,0,0,0,0,0,0,0,0,0,0
170835,1998,14,14,14,14,14,14,14,14,14,14
170836,1998,7,7,7,7,7,7,7,7,7,7
170837,1998,27,27,27,27,27,27,27,27,27,27
170838,1998,0,0,0,0,0,0,0,0,10,0
170839,1998,12,12,6,9,10,2,22,21,13,10
170840,1998,0,0,0,0,0,0,0,0,0,0
170841,1998,0,0,0,0,0,0,0,0,0,11
170842,1998,0,0,0,0,0,0,0,0,21,0
170843,1998,0,0,0,0,0,0,0,0,0,0
170844,1998,0,0,0,0,0,7,0,0,0,0
170845,1998,9,9,9,9,9,9,9,9,9,9
170846,1998,0,0,0,0,0,0,0,0,13,0
170847,1998,0,0,0,0,0,0,0,0,0,0
170848,1998,0,5,0,0,0,0,0,0,0,0
170849,1998,0,0,0,0,0,0,0,0,0,0
170850,1998,0,0,0,0,0,0,0,0,0,0
170851,1998,0,0,8,0,7,0,4,17,0,0
170852,1998,0,0,0,0,0,7,0,5,0,0
170853,1998,26,26,26,26,26,26,26,26,26,26
170854,1998,0,0,0,0,0,0,0,0,0,0
170855,1998,11,0,15,15,0,0,9,0,0,0
170856,1998,0,0,0,0,0,0,0,0,0,0
170857,1998,0,12,0,15,0,0,22,9,0,0
170858,1998,0,0,0,13,0,0,0,0,0,0
170859,1998,0,0,0,0,0,0,0,0,0,0
170861,1998,0,0,0,0,12,0,0,0,0,0
