YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
2006,1,10020,2,3,3,2,2,2,2,4,2,3,1994,2,2
2006,2,10020,2,2,2,1,1,1,2,4,2,3,2004,2,2
2006,1,10021,1,5,6,1,1,1,2,4,1,3,2001,2,2
2006,1,10022,1,4,4,2,1,1,2,4,2,3,2002,2,2
2006,2,10022,7,2,2,2,4,2,2,2,2,3,2004,2,2
2006,3,10022,7,2,2,2,4,1,2,1,2,3,2001,2,2
2006,4,10022,7,3,3,2,4,1,2,1,2,3,1999,2,2
2006,5,10022,6,5,5,2,1,1,1,4,2,3,1997,2,2
2006,1,10023,2,5,5,2,1,1,2,4,2,3,1988,2,2
2006,2,10023,1,2,2,2,1,1,2,4,2,3,1996,2,2
2006,1,10024,1,2,6,1,1,1,2,4,1,3,2000,2,2
2006,1,10025,1,3,3,2,1,1,2,4,2,3,1992,2,2
2006,2,10025,3,2,2,2,1,1,2,4,2,3,1998,2,2
2006,1,10026,1,5,5,1,1,1,2,4,1,3,1996,2,2
2006,1,10027,1,2,2,2,1,1,1,4,2,3,1993,2,2
2006,1,10028,2,2,2,1,1,1,2,4,1,3,1997,2,2
2006,2,10028,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10029,1,5,5,2,1,1,2,4,2,3,1997,2,2
2006,2,10029,2,2,2,2,2,2,2,4,2,3,1992,2,2
2006,1,10030,2,2,2,2,1,1,2,4,2,3,1981,2,2
2006,1,10031,1,3,3,2,1,1,2,4,2,3,2003,2,2
2006,2,10031,3,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10032,4,5,3,1,1,1,2,4,1,3,1986,2,2
2006,1,10033,1,2,2,1,1,1,2,4,1,3,1999,2,2
2006,1,10034,3,3,3,1,1,1,2,4,2,3,2001,2,2
2006,1,10035,3,3,3,1,2,2,2,4,2,3,1995,1,2
2006,1,10036,7,4,4,2,4,1,2,1,2,3,1992,2,2
2006,2,10036,6,2,2,2,1,1,1,4,2,3,1998,2,2
2006,1,10037,1,3,3,2,1,1,2,4,2,3,2002,2,2
2006,2,10037,1,2,2,2,1,1,2,4,2,3,1992,2,2
2006,1,10038,1,2,2,2,1,1,2,4,2,3,1994,2,2
2006,2,10038,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10039,2,4,4,2,1,1,2,4,2,3,1987,2,2
2006,2,10039,2,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10040,1,2,5,2,1,1,2,4,2,3,1991,2,2
2006,2,10040,6,2,2,1,1,1,1,4,2,3,2004,2,2
2006,1,10041,9,2,2,2,3,3,3,4,2,3,9999,2,2
2006,1,10042,1,3,3,2,1,1,2,4,2,3,1991,2,2
2006,2,10042,1,2,2,2,1,1,2,4,2,3,1998,2,2
2006,1,10043,7,2,2,2,4,1,2,1,2,3,2003,2,2
2006,1,10044,2,2,6,2,1,1,2,4,2,3,1993,2,2
2006,2,10044,9,7,7,2,3,3,3,4,2,3,9999,2,2
2006,1,10045,1,5,5,2,1,1,2,4,1,3,1995,2,2
2006,1,10046,1,2,4,2,1,1,2,4,1,3,2002,2,2
2006,1,10047,1,3,6,1,1,1,2,4,2,3,2006,2,2
2006,1,10048,3,2,5,1,1,1,2,4,1,3,2000,2,2
2006,1,10049,3,2,2,2,1,1,2,4,2,3,2004,2,2
2006,2,10049,6,2,2,2,1,1,1,4,2,3,1999,2,2
2006,1,10050,2,3,6,1,1,1,2,4,2,3,1994,2,2
2006,1,10051,4,2,2,2,1,1,2,4,1,3,2003,2,2
2006,2,10051,1,2,2,2,1,1,2,4,2,3,2003,2,2
2006,1,10052,3,2,5,2,1,1,2,4,1,3,2004,2,2
2006,1,10053,3,2,2,2,1,1,2,4,2,3,2003,2,2
2006,1,10054,1,3,3,1,2,2,2,4,1,3,1995,2,2
2006,1,10055,3,2,2,2,1,1,2,4,2,3,2002,2,2
2006,2,10055,4,2,2,2,1,1,2,4,2,3,2003,2,2
2006,1,10056,2,2,2,1,1,1,2,4,1,3,1989,2,2
2006,1,10057,2,3,3,2,1,1,2,4,2,3,1999,2,2
2006,2,10057,6,2,2,2,1,1,1,4,2,3,1996,2,2
2006,1,10058,1,2,2,2,1,1,2,4,2,3,1997,2,2
2006,2,10058,6,2,2,2,1,1,1,4,2,3,1994,2,2
2006,3,10058,1,5,5,2,2,2,2,4,2,3,1999,2,2
2006,1,10059,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10060,3,2,2,2,1,1,2,4,2,3,1996,2,2
2006,2,10060,1,5,5,2,3,3,3,4,2,3,2000,2,2
2006,1,10061,1,3,3,1,2,2,2,4,1,3,1992,2,2
2006,1,10062,9,2,2,2,3,3,3,4,2,3,9999,2,2
2006,1,10063,1,2,2,2,1,1,2,4,2,3,1995,1,2
2006,2,10063,6,4,4,2,1,1,1,4,2,3,2006,2,2
2006,1,10064,1,2,2,2,2,2,2,4,1,3,1993,2,2
2006,1,10065,2,2,2,2,1,1,1,4,1,3,2003,2,2
2006,1,10066,2,6,6,1,1,1,2,4,1,3,1990,2,2
2006,1,10067,3,1,1,1,1,1,2,4,1,3,1996,2,2
2006,1,10068,3,5,5,2,1,1,2,4,2,3,1995,2,2
2006,1,10069,3,2,2,2,1,1,2,4,2,3,2003,2,2
2006,1,10070,3,3,3,2,2,2,2,4,1,3,1996,2,2
2006,1,10071,1,2,2,2,1,1,2,4,1,3,2001,2,2
2006,2,10071,1,2,2,1,1,1,2,4,2,3,2003,2,2
2006,1,10072,1,2,2,2,2,2,2,4,1,3,1992,2,2
2006,2,10072,1,2,2,2,1,1,2,4,2,3,2006,2,2
2006,1,10073,3,4,2,2,1,1,2,4,1,3,1996,2,2
2006,2,10073,3,2,2,2,1,1,2,4,1,3,2003,2,2
2006,1,10074,1,5,5,2,1,1,2,4,2,3,1990,2,2
2006,2,10074,6,2,2,2,1,1,1,4,2,3,1995,2,2
2006,1,10075,3,2,2,1,1,1,1,4,2,3,1999,2,2
2006,1,10076,2,2,2,2,1,1,2,4,2,3,1988,2,2
2006,2,10076,2,2,2,2,1,1,2,4,2,3,1990,2,2
2006,1,10077,1,3,3,2,1,1,2,4,1,3,1994,2,2
2006,1,10078,4,2,2,2,2,2,2,4,2,3,1982,2,2
2006,2,10078,2,2,2,2,1,1,2,4,2,3,2000,2,2
2006,1,10079,3,1,1,1,1,1,2,4,2,3,2000,2,2
2006,1,10080,1,2,2,2,1,1,2,4,1,3,2004,2,2
2006,2,10080,1,2,2,2,1,1,2,4,2,3,1988,2,2
2006,1,10081,1,2,2,2,1,1,2,4,2,3,2005,2,2
2006,1,10082,1,2,2,2,2,2,2,4,2,3,2001,2,2
2006,1,10083,4,2,2,2,1,1,2,4,2,3,1987,2,2
2006,2,10083,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10084,3,2,2,2,1,1,2,4,2,3,1997,2,2
2006,1,10085,1,2,2,1,1,1,2,4,2,3,2006,2,2
2006,2,10085,1,2,2,2,1,1,2,4,2,3,1999,2,2
2006,3,10085,2,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10086,2,2,2,2,1,1,2,4,1,3,1992,2,2
2006,1,10087,2,2,2,1,1,1,2,4,2,3,1996,2,2
2006,1,10088,1,4,4,2,1,1,2,4,2,3,1987,2,2
2006,2,10088,1,2,2,2,1,1,2,4,2,3,1989,2,2
2006,1,10089,1,2,2,2,1,1,2,4,2,3,1994,2,2
2006,1,10090,7,2,2,2,4,2,2,2,1,3,1994,2,2
2006,1,10091,6,5,5,2,1,1,1,4,2,3,2004,2,2
2006,1,10092,1,2,2,2,1,1,2,4,1,3,1987,2,2
2006,1,10093,3,2,2,2,2,2,2,4,1,3,1992,2,2
2006,2,10093,9,2,2,2,1,1,2,4,2,3,1997,2,2
2006,1,10094,1,5,5,2,1,1,2,4,1,3,1993,2,2
2006,1,10095,3,5,5,2,2,2,2,4,2,3,2006,2,2
2006,2,10095,6,2,2,2,1,1,1,4,2,3,1994,2,2
2006,1,10096,3,2,2,2,1,1,2,4,1,3,1994,2,2
2006,1,10097,9,4,4,1,1,1,2,4,1,3,2003,2,2
2006,1,10098,6,3,3,2,1,1,1,4,2,3,2005,2,2
2006,2,10098,2,2,2,2,1,1,2,4,2,3,1993,2,2
2006,1,10099,1,2,2,2,1,1,2,4,2,3,1991,2,2
2006,2,10099,1,2,2,2,2,2,2,4,2,3,2002,2,2
2006,1,10100,6,3,3,1,1,1,1,4,1,3,1996,2,2
2006,1,10101,2,2,2,1,1,1,2,4,2,3,1990,2,2
2006,1,10102,1,2,2,2,2,2,2,4,2,3,1996,2,2
2006,2,10102,1,4,3,2,2,2,2,4,2,3,2000,2,2
2006,3,10102,8,2,2,2,1,1,1,4,2,1,2004,2,2
2006,1,10103,2,2,3,2,1,1,2,4,2,3,1995,2,2
2006,2,10103,2,2,2,2,1,1,1,4,2,3,2004,2,2
2006,1,10104,1,5,5,2,1,1,2,4,1,3,2005,2,2
2006,1,10105,1,2,2,2,1,1,2,4,2,3,1994,2,2
2006,2,10105,1,2,2,2,2,2,2,4,1,3,1998,2,2
2006,1,10106,2,2,6,1,1,1,2,4,1,3,2003,2,2
2006,1,10107,7,2,2,2,4,1,1,1,1,3,2004,2,2
2006,1,10108,1,5,5,2,1,1,2,4,1,3,1985,2,2
2006,1,10109,6,2,2,1,1,1,1,4,2,3,1993,2,2
2006,1,10110,7,2,2,2,4,2,2,2,2,3,2000,2,2
2006,2,10110,3,4,4,2,1,1,2,4,2,3,2005,2,2
2006,1,10111,1,5,5,2,1,1,2,4,1,3,1991,2,2
2006,1,10112,2,2,6,1,1,1,2,4,1,3,2004,2,2
2006,1,10113,3,2,3,1,1,1,2,4,1,3,2000,2,2
2006,1,10114,3,2,6,1,1,1,2,4,2,3,1997,2,1
2006,1,10115,1,2,2,1,1,1,2,4,1,3,1993,2,2
2006,1,10116,3,2,2,1,1,1,2,4,2,3,1997,2,2
2006,1,10117,3,2,2,2,1,1,2,4,1,3,1995,2,2
2006,2,10117,6,2,2,2,1,1,2,4,2,3,2000,2,2
2006,1,10118,1,2,3,1,1,1,2,4,1,3,1995,2,2
2006,1,10119,1,2,2,2,1,1,2,4,2,3,2003,2,2
2006,2,10119,1,2,2,2,1,1,2,4,2,3,1991,2,2
2006,1,10120,1,2,2,2,1,1,2,4,2,3,2000,2,2
2006,1,10121,2,6,5,1,1,1,2,4,2,3,2005,2,2
2006,1,10122,1,6,6,2,2,2,2,4,2,3,1995,1,2
2006,1,10123,2,5,5,2,1,1,2,4,2,3,2001,2,2
2006,1,10124,2,3,3,2,1,1,2,4,1,3,1998,2,2
2006,1,10125,1,2,2,2,2,2,2,4,1,3,1984,2,2
2006,2,10125,3,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10126,2,2,2,2,1,1,1,4,2,3,1999,1,2
2006,2,10126,1,2,2,2,1,1,2,4,2,3,2004,2,2
2006,1,10127,1,2,2,2,1,1,2,4,2,3,1987,2,2
2006,1,10128,1,5,2,2,2,2,2,4,2,3,1996,2,2
2006,1,10129,1,5,5,2,2,2,2,4,2,3,1993,2,2
2006,2,10129,2,2,2,1,1,1,2,4,2,3,2005,2,2
2006,1,10130,1,2,2,2,2,2,2,4,1,3,1990,2,2
2006,1,10131,1,2,2,2,2,2,2,4,2,3,1992,2,2
2006,2,10131,3,5,5,1,1,1,2,4,2,3,1997,2,2
2006,1,10132,3,2,6,1,1,1,2,4,1,3,1997,2,2
2006,1,10133,2,2,2,2,1,1,1,4,2,3,1992,2,2
2006,2,10133,1,2,2,2,1,1,2,4,2,3,1991,2,2
2006,1,10134,6,6,6,1,1,1,1,4,2,3,2003,2,2
2006,1,10135,1,2,6,1,1,1,2,4,1,3,2002,2,2
2006,1,10136,3,2,2,2,1,1,2,4,1,3,2002,2,2
2006,1,10137,1,6,6,1,1,1,2,4,1,3,1994,2,2
2006,1,10138,1,5,5,2,1,1,2,4,2,3,1996,2,2
2006,2,10138,1,2,2,2,2,2,2,4,2,3,1987,2,2
2006,1,10139,1,2,2,2,1,1,1,4,2,3,2004,2,2
2006,2,10139,6,4,4,2,1,1,1,4,2,3,2000,2,2
2006,1,10140,2,2,5,1,1,1,2,4,2,3,1988,2,2
2006,2,10140,2,2,5,2,1,1,2,4,2,3,1990,2,2
2006,3,10140,1,2,2,2,1,1,2,4,2,3,2005,2,2
2006,4,10140,1,6,6,2,1,1,2,4,2,3,1996,2,2
2006,1,10141,1,2,2,2,1,1,2,4,2,3,1990,2,2
2006,2,10141,2,2,2,2,1,1,2,4,2,3,1997,2,2
2006,3,10141,4,2,2,2,1,1,2,4,2,3,2002,2,2
2006,1,10142,1,2,2,2,1,1,2,4,2,3,2000,2,2
2006,2,10142,6,2,2,2,1,1,1,4,2,3,1994,2,2
2006,1,10143,1,2,2,2,1,1,2,4,1,3,2001,2,2
2006,2,10143,8,2,2,2,1,1,1,4,2,1,1999,2,2
2006,1,10144,7,2,2,2,4,2,2,2,1,3,1983,2,2
2006,1,10145,1,4,3,1,1,1,2,4,1,3,1999,2,2
2006,1,10146,9,1,1,2,2,2,2,4,2,3,2004,2,2
2006,1,10147,2,2,2,2,2,2,2,4,2,3,1999,2,2
2006,2,10147,3,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10148,1,2,2,2,1,1,2,4,2,3,2003,2,2
2006,2,10148,1,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10149,3,6,6,1,2,2,2,4,2,3,1998,2,1
2006,1,10150,3,4,6,1,1,1,2,4,1,3,1999,2,2
2006,1,10151,2,2,2,2,1,1,2,4,2,3,1990,2,2
2006,2,10151,1,2,2,2,1,1,2,4,2,3,1991,2,2
2006,1,10152,7,2,2,2,4,1,2,1,1,3,2001,2,2
2006,1,10153,1,2,2,2,2,2,2,4,1,3,1999,2,2
2006,1,10154,1,3,3,2,2,2,2,4,1,3,2001,2,2
2006,1,10155,1,2,2,2,1,1,2,4,1,3,1999,2,2
2006,2,10155,1,5,5,2,1,1,2,4,2,3,2003,2,2
2006,3,10155,1,5,5,2,1,1,2,4,2,3,2001,2,2
2006,1,10156,1,2,2,2,1,1,2,4,2,3,1998,2,2
2006,2,10156,6,2,2,2,1,1,1,4,2,3,1999,2,2
2006,1,10157,6,4,2,1,1,2,2,4,2,3,1991,2,1
2006,1,10158,1,2,5,2,1,1,2,4,1,3,1993,2,2
2006,1,10159,4,2,6,1,1,1,2,4,2,3,1993,2,2
2006,1,10160,6,2,2,2,2,2,2,4,2,3,1991,2,2
2006,2,10160,4,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10161,2,2,3,1,1,1,2,4,1,3,2001,2,2
2006,1,10162,1,1,1,1,2,2,2,4,1,3,1987,2,2
2006,1,10163,7,2,3,2,4,2,2,2,1,3,2006,2,2
2006,2,10163,2,2,2,2,1,1,2,4,2,3,2006,2,2
2006,1,10164,6,6,6,2,1,1,1,4,2,3,2001,2,2
2006,2,10164,6,2,2,2,1,1,1,4,2,3,2005,2,2
2006,1,10165,4,2,2,1,2,2,2,4,1,3,1994,2,2
2006,1,10166,6,5,5,2,1,1,1,4,2,3,2000,2,2
2006,2,10166,2,2,2,2,1,1,2,4,2,3,1980,2,2
2006,1,10167,2,2,2,2,1,1,1,4,1,3,2006,2,2
2006,2,10167,2,2,2,2,1,1,2,4,2,3,2000,2,2
2006,1,10168,6,2,2,2,1,1,1,4,2,3,1997,2,2
2006,1,10169,1,3,3,2,1,1,2,4,2,3,1986,2,2
2006,2,10169,1,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10170,7,2,2,2,4,1,2,1,2,3,2005,2,2
2006,1,10171,3,5,5,2,1,1,2,4,2,3,2004,2,2
2006,2,10171,6,2,2,2,1,1,1,4,2,3,1997,2,2
2006,1,10172,2,2,2,2,1,1,2,4,1,3,2004,2,2
2006,2,10172,2,2,2,2,1,1,2,4,1,3,1993,2,2
2006,1,10173,1,3,3,2,1,1,2,4,1,3,2001,2,2
2006,2,10173,3,2,4,2,1,1,2,4,1,3,2004,2,2
2006,3,10173,2,2,2,2,1,1,2,4,2,3,1993,2,2
2006,1,10174,3,2,2,2,1,1,2,4,2,3,2002,2,2
2006,2,10174,3,2,2,2,1,1,2,4,2,3,1996,2,2
2006,1,10175,2,2,2,2,1,1,2,4,1,3,1998,2,2
2006,1,10176,1,4,4,2,2,2,2,4,2,3,1988,2,2
2006,2,10176,3,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10177,1,5,5,2,2,2,2,4,2,3,1987,2,2
2006,2,10177,2,2,2,2,1,1,2,4,2,3,1991,2,2
2006,1,10178,1,3,3,1,1,1,2,4,1,3,2002,2,2
2006,1,10179,1,2,2,2,1,1,2,4,2,3,1985,2,2
2006,1,10180,1,2,4,2,2,2,2,4,1,3,1994,2,2
2006,2,10180,6,2,2,2,1,1,1,4,2,3,2004,2,2
2006,3,10180,1,2,2,1,1,1,2,4,2,3,1990,2,2
2006,1,10182,2,2,6,1,2,2,2,4,1,3,1982,2,2
2006,1,10183,3,2,2,2,1,1,2,4,1,3,1999,2,2
2006,1,10184,1,2,2,2,1,1,2,4,1,3,1995,2,1
2006,1,10185,1,2,3,2,1,1,2,4,1,3,1994,2,2
2006,2,10185,2,2,2,2,1,1,1,4,2,3,1995,2,2
2006,1,10186,2,5,5,2,1,1,2,4,2,3,1996,2,2
2006,1,10187,2,3,6,1,1,1,2,4,1,3,1990,2,2
2006,1,10188,1,5,5,2,1,1,1,4,1,3,1993,2,2
2006,1,10189,7,2,2,2,4,1,2,1,1,3,2005,2,2
2006,2,10189,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10190,2,3,6,1,1,1,2,4,1,3,2001,2,2
2006,1,10191,3,3,3,2,2,2,2,4,2,3,1997,2,2
2006,2,10191,6,2,2,2,1,1,1,4,2,3,2002,2,2
2006,1,10192,7,2,2,2,4,2,2,2,1,3,1992,2,2
2006,2,10192,4,3,3,2,1,1,2,4,2,3,1995,2,2
2006,1,10193,1,2,2,2,1,1,2,4,2,3,1990,2,2
2006,2,10193,4,4,4,2,1,1,2,4,2,3,1990,2,2
2006,3,10193,2,5,5,1,1,1,2,4,2,3,2001,2,2
2006,1,10194,3,5,5,1,1,1,2,4,1,3,1996,2,2
2006,1,10195,1,2,2,2,1,1,2,4,2,3,1994,2,2
2006,1,10196,2,2,2,2,1,1,2,4,2,3,2003,2,1
2006,2,10196,6,2,2,2,1,1,1,4,2,3,2000,2,2
2006,1,10197,2,2,2,2,1,1,2,4,1,3,1998,2,2
2006,2,10197,3,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10198,3,2,2,2,1,1,2,4,1,3,1997,2,2
2006,1,10199,2,2,2,2,1,1,2,4,2,3,2004,2,2
2006,2,10199,2,2,2,2,1,1,2,4,2,3,1994,2,2
2006,1,10200,6,2,2,2,1,1,1,4,1,3,2000,2,2
2006,2,10200,1,4,2,2,1,1,2,4,2,3,2003,2,2
2006,3,10200,1,4,2,2,1,1,2,4,2,3,2003,2,2
2006,4,10200,2,3,3,2,1,1,1,4,2,3,2004,2,2
2006,5,10200,2,4,4,2,1,1,2,4,2,3,2005,2,2
2006,1,10201,1,3,3,2,1,1,2,4,1,3,1998,2,2
2006,1,10202,9,7,7,2,3,3,3,4,2,3,9999,2,2
2006,1,10203,1,4,4,2,2,2,2,4,2,3,1997,2,2
2006,2,10203,3,2,2,2,1,1,2,4,2,3,1993,2,2
2006,1,10204,2,2,3,2,1,1,2,4,2,3,1998,2,1
2006,1,10205,1,3,3,2,1,1,2,4,2,3,1995,2,2
2006,2,10205,2,2,2,2,1,1,2,4,2,3,1976,2,2
2006,1,10206,1,3,3,2,1,1,2,4,2,3,1994,2,2
2006,2,10206,6,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10207,3,4,6,1,2,2,2,4,1,3,1998,2,2
2006,1,10208,1,2,2,2,1,1,2,4,2,3,1998,2,2
2006,2,10208,4,2,2,2,1,1,2,4,2,3,1986,2,2
2006,1,10209,1,2,2,2,2,2,2,4,2,3,1997,2,2
2006,2,10209,2,2,2,2,1,1,2,4,2,3,1998,2,2
2006,1,10210,2,2,2,2,1,1,2,4,1,3,2005,2,2
2006,2,10210,1,4,4,2,1,1,2,4,2,3,1996,2,2
2006,1,10211,3,2,3,2,1,1,2,4,1,3,1991,2,2
2006,2,10211,2,2,2,2,1,1,2,4,2,3,1996,2,2
2006,1,10212,3,5,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10213,1,2,2,2,1,1,2,4,1,3,1990,2,2
2006,1,10214,1,2,2,2,2,2,2,4,2,3,1990,2,2
2006,2,10215,6,2,2,2,1,1,1,4,2,3,2005,1,2
2006,1,10216,2,2,3,2,1,1,2,4,2,3,2004,2,2
2006,1,10217,2,2,2,2,1,1,2,4,1,3,1989,2,2
2006,1,10218,4,2,2,2,1,1,2,4,1,3,1998,2,2
2006,1,10219,3,2,2,2,1,1,2,4,2,3,2004,2,2
2006,2,10219,3,2,2,2,2,2,2,4,2,3,1997,2,2
2006,1,10220,1,5,5,2,1,1,2,4,2,3,2001,2,2
2006,2,10220,3,2,2,2,1,1,2,4,2,3,1998,2,2
2006,1,10221,1,2,2,2,1,1,2,4,2,3,1978,2,2
2006,2,10221,1,5,5,2,1,1,2,4,2,3,2004,2,2
2006,1,10222,4,2,2,2,2,2,2,4,1,3,1992,2,2
2006,1,10223,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10224,1,5,2,1,2,2,2,4,2,3,1992,2,2
2006,1,10225,1,2,5,1,2,2,2,4,2,3,1993,2,2
2006,1,10226,3,5,5,2,1,1,2,4,2,3,2005,2,2
2006,1,10227,3,2,2,1,1,1,2,4,2,3,1993,2,2
2006,1,10228,6,2,2,2,1,1,1,4,2,3,2006,2,2
2006,2,10228,9,4,4,1,1,1,2,4,2,3,9999,2,2
2006,1,10229,1,5,5,2,1,1,2,4,2,3,1997,2,2
2006,2,10229,1,2,2,2,1,1,2,4,2,3,1989,2,2
2006,1,10230,1,2,2,2,1,1,2,4,2,3,1990,2,2
2006,2,10230,1,2,2,2,1,1,2,4,2,3,1997,2,2
2006,1,10231,1,3,3,2,1,1,2,4,2,3,2002,2,2
2006,2,10231,1,2,2,2,1,1,2,4,2,3,2003,2,2
2006,1,10232,2,2,2,2,1,1,2,4,2,3,1985,2,2
2006,2,10232,6,2,2,2,1,1,1,4,2,3,2004,2,2
2006,1,10233,3,2,2,1,1,1,2,4,2,3,2001,2,2
2006,2,10233,1,2,2,2,1,1,2,4,2,3,2001,2,2
2006,1,10234,1,2,2,2,1,1,2,4,2,3,1987,2,2
2006,2,10234,1,2,2,2,1,1,2,4,2,3,1997,2,2
2006,1,10235,1,2,2,2,2,2,2,4,2,3,1997,2,2
2006,2,10235,1,4,4,2,1,1,2,4,2,3,1998,2,2
2006,3,10235,6,3,3,2,1,1,1,4,2,3,1999,2,2
2006,1,10236,1,2,2,2,2,2,2,4,1,3,2002,2,2
2006,1,10237,1,3,3,2,1,1,2,4,2,3,2003,2,2
2006,2,10237,7,2,2,2,4,1,2,1,2,3,2002,2,2
2006,1,10238,2,2,2,1,1,1,2,4,2,3,1986,2,2
2006,2,10238,1,2,2,2,2,2,2,4,2,3,1989,2,2
2006,3,10238,3,2,2,2,1,1,2,4,2,3,1998,2,2
2006,1,10239,3,5,3,1,1,1,2,4,2,3,2001,2,2
2006,1,10240,1,2,2,2,1,1,2,4,2,3,1984,1,2
2006,2,10240,4,2,3,2,1,1,1,4,2,3,2003,2,2
2006,3,10240,2,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10241,2,5,5,2,1,1,2,4,2,3,1987,2,2
2006,1,10242,1,2,2,1,1,1,2,4,1,3,1999,1,2
2006,1,10243,3,2,2,1,2,2,2,4,2,3,2004,2,2
2006,1,10244,1,2,2,2,2,2,2,4,2,3,1984,2,2
2006,1,10245,3,2,2,2,1,1,2,4,1,3,1994,2,2
2006,1,10246,1,2,2,2,1,1,2,4,2,3,1992,2,2
2006,2,10246,6,2,2,2,1,1,1,4,2,3,2000,2,2
2006,1,10247,7,2,2,2,4,1,2,1,2,3,2006,2,2
2006,2,10247,1,4,4,2,1,1,2,4,2,3,2005,2,2
2006,1,10248,3,2,2,2,1,1,2,4,2,3,1999,2,2
2006,1,10249,2,1,1,1,2,2,2,4,1,3,1994,2,2
2006,1,10250,2,4,4,2,1,1,2,4,2,3,2003,2,2
2006,2,10250,7,2,2,2,4,1,2,1,2,3,2005,2,2
2006,1,10251,7,2,2,2,4,1,2,1,1,3,2001,2,2
2006,2,10251,1,2,2,2,1,1,2,4,2,3,1995,2,2
2006,1,10252,1,2,2,2,1,1,2,4,1,3,1978,2,2
2006,2,10252,2,2,3,2,1,1,1,4,2,3,1996,2,2
2006,3,10252,2,2,2,2,1,1,2,4,2,3,2003,2,2
2006,4,10252,7,5,5,2,4,2,2,2,2,3,2000,2,2
2006,1,10253,1,4,4,2,2,2,2,4,1,3,1998,2,2
2006,2,10253,6,5,5,2,1,1,1,4,2,3,1989,2,2
2006,1,10254,2,3,3,1,1,1,2,4,2,3,1978,2,2
2006,1,10255,3,2,2,2,2,2,2,4,2,3,1999,2,2
2006,2,10255,3,2,2,2,1,1,2,4,2,3,2005,2,2
2006,1,10256,4,2,2,1,2,2,2,4,2,3,1998,1,2
