ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
62298,28,19,33,19,19,19,19,19,19,19,2003
62299,0,0,0,0,0,0,0,0,0,0,2003
62300,0,0,0,0,0,0,0,0,0,0,2003
62301,0,0,0,0,0,0,0,0,0,0,2003
62302,0,0,0,0,0,0,0,0,0,0,2003
62303,0,0,0,0,12,3,0,0,0,0,2003
62304,0,0,0,0,0,29,0,0,0,32,2003
62305,44,44,44,44,44,44,44,44,44,44,2003
62306,0,0,0,0,0,0,0,0,0,0,2003
62307,0,0,0,0,0,0,0,0,0,0,2003
62308,15,15,15,15,15,15,15,15,15,15,2003
62309,0,0,0,0,0,0,0,0,0,0,2003
62310,0,0,0,13,0,18,26,0,30,10,2003
62311,0,0,0,0,0,0,0,0,0,0,2003
62312,39,13,19,39,11,11,16,18,26,38,2003
62313,5,5,13,5,7,5,5,5,5,5,2003
62314,4,19,30,32,28,28,28,8,29,34,2003
62315,14,22,0,19,11,16,24,20,25,27,2003
62316,0,0,0,0,0,0,0,0,0,0,2003
62317,0,0,0,0,0,0,0,0,0,0,2003
62318,15,15,15,15,15,15,15,15,15,15,2003
62319,0,0,0,0,0,0,0,0,0,0,2003
62320,31,31,31,31,31,31,31,31,31,31,2003
62321,0,0,0,0,0,0,0,0,0,0,2003
62322,7,7,7,7,7,7,7,7,7,7,2003
62323,15,15,15,15,15,15,15,15,15,15,2003
62324,28,9,9,6,13,3,22,0,16,20,2003
62325,8,8,8,8,8,8,8,8,8,8,2003
62326,0,0,0,0,0,0,0,0,0,0,2003
62327,5,5,5,5,5,5,5,5,5,5,2003
62328,0,0,0,0,0,0,0,0,0,0,2003
62329,26,26,26,26,26,26,26,26,26,26,2003
62330,19,19,19,19,19,19,19,19,19,19,2003
62331,5,5,5,5,5,5,5,5,5,5,2003
62332,16,16,16,16,16,16,16,16,16,16,2003
62333,13,23,0,20,16,0,16,25,7,23,2003
62334,0,0,0,0,0,0,0,0,0,0,2003
62335,0,0,0,0,0,0,0,0,0,0,2003
62336,0,0,0,0,0,0,0,9,0,16,2003
62337,0,0,0,0,0,0,0,0,0,0,2003
62338,0,0,0,0,0,0,0,0,0,0,2003
62339,0,0,0,0,0,0,0,0,0,0,2003
62340,17,17,17,17,17,17,17,17,17,17,2003
62341,0,18,13,7,16,11,6,12,29,13,2003
62342,0,0,0,0,0,0,0,0,0,0,2003
62343,0,0,0,0,0,0,0,0,0,0,2003
62344,0,0,0,0,15,0,0,0,13,0,2003
62345,0,0,0,0,0,0,0,0,0,0,2003
62346,11,11,11,11,11,11,11,11,11,11,2003
62347,0,0,0,0,0,0,0,0,0,0,2003
62348,6,6,6,6,6,6,6,6,6,6,2003
62349,0,0,0,0,0,0,0,0,0,0,2003
62350,0,0,0,0,0,0,0,0,0,0,2003
62351,0,0,0,0,0,0,2,0,0,0,2003
62352,0,0,0,0,0,0,0,0,0,0,2003
62353,0,0,0,0,0,0,0,0,0,0,2003
62354,14,19,30,11,6,32,15,19,6,23,2003
62355,0,0,0,0,0,0,0,0,0,0,2003
62356,0,0,0,0,0,0,0,0,0,0,2003
62357,0,0,0,0,0,0,0,0,0,0,2003
62358,0,0,0,0,0,0,0,0,0,0,2003
62359,21,15,26,17,23,10,15,9,26,36,2003
62360,0,0,0,0,0,0,0,0,0,0,2003
62361,0,0,0,0,0,0,0,0,0,0,2003
62362,12,12,12,12,12,12,12,12,12,12,2003
62363,0,0,0,0,0,0,0,0,0,0,2003
62364,2,2,18,2,2,2,2,2,2,2,2003
62365,14,14,14,14,14,14,14,14,14,14,2003
62366,0,0,0,0,0,0,0,0,0,0,2003
62367,13,13,13,13,13,13,13,13,13,13,2003
62368,11,11,11,11,11,11,11,11,11,11,2003
62369,6,6,6,6,6,6,40,6,6,6,2003
62370,0,12,4,17,19,34,12,14,8,0,2003
62371,13,13,13,13,13,13,13,13,13,13,2003
62372,0,0,0,0,0,0,0,0,0,0,2003
62373,19,19,19,19,19,19,19,19,19,19,2003
62374,10,10,10,10,10,10,10,10,10,10,2003
62375,14,14,14,14,14,14,14,14,14,14,2003
62376,15,15,15,15,15,15,15,15,15,15,2003
62377,0,0,0,0,0,0,0,0,0,0,2003
62378,4,4,4,4,4,4,4,4,4,4,2003
62379,21,21,21,21,21,21,21,21,21,21,2003
62380,0,19,0,0,0,0,0,0,0,0,2003
62381,11,11,11,11,11,11,11,11,11,11,2003
62382,0,0,0,0,0,0,0,0,0,19,2003
62383,16,16,16,16,16,16,16,16,16,16,2003
62384,29,29,29,29,29,29,29,29,29,29,2003
62385,24,24,24,24,24,24,24,24,24,24,2003
62386,0,0,0,0,0,0,0,0,0,0,2003
62387,0,0,0,0,0,0,0,0,0,0,2003
62388,0,0,0,0,0,0,0,0,0,0,2003
62389,0,0,0,0,0,0,0,0,0,0,2003
62390,0,0,0,0,11,0,0,0,0,0,2003
62391,0,0,0,0,0,0,0,0,0,0,2003
62392,0,0,0,0,0,0,0,0,0,0,2003
62393,0,0,0,0,0,0,0,0,0,0,2003
62394,0,0,0,0,0,0,0,0,0,0,2003
62395,3,3,3,3,3,3,3,3,3,3,2003
62396,0,0,0,0,0,0,0,0,0,0,2003
62397,0,0,0,0,0,0,0,0,0,0,2003
62398,0,0,0,0,0,0,0,5,0,0,2003
62399,11,11,11,11,11,11,11,11,11,11,2003
62400,0,0,0,0,0,0,0,0,0,0,2003
62401,38,38,38,38,38,38,38,38,38,38,2003
62402,27,27,27,27,27,27,27,27,27,27,2003
62403,0,0,0,0,0,0,0,0,0,0,2003
62404,0,0,6,0,0,0,0,0,0,0,2003
62405,0,0,0,0,0,0,0,0,0,0,2003
62406,0,0,0,0,0,0,0,0,0,0,2003
62407,0,0,0,0,0,0,0,0,0,0,2003
62408,0,0,0,0,0,0,0,0,0,0,2003
62409,0,16,0,26,25,6,17,9,11,0,2003
62410,0,0,0,0,0,0,0,0,0,0,2003
62411,0,0,0,0,0,0,0,0,0,0,2003
62412,0,0,0,0,0,0,0,0,0,0,2003
62413,0,0,5,0,0,6,0,0,0,0,2003
62414,17,23,15,20,20,9,28,9,16,22,2003
62415,0,0,0,0,0,0,0,0,0,0,2003
62416,10,10,10,10,10,10,10,10,10,10,2003
62417,0,0,0,0,0,0,0,0,0,0,2003
62418,18,0,0,0,0,0,0,0,0,0,2003
62419,0,0,0,0,0,0,0,0,0,0,2003
62420,0,0,0,0,0,0,0,0,0,0,2003
62421,0,0,20,0,0,0,0,0,0,23,2003
62422,0,0,0,0,0,0,0,0,0,0,2003
62423,16,16,16,16,16,16,16,16,16,16,2003
62424,0,0,0,0,0,0,0,0,0,0,2003
62425,0,0,0,0,0,0,0,0,0,0,2003
62426,0,0,0,0,0,0,0,0,0,0,2003
62427,16,16,16,16,16,16,16,16,16,16,2003
62428,14,14,14,14,14,14,14,14,14,14,2003
62429,17,25,19,0,22,14,3,0,28,32,2003
62430,28,28,28,28,28,28,28,28,28,28,2003
62431,0,0,0,0,0,0,0,0,0,0,2003
62432,0,0,0,0,0,0,0,20,0,0,2003
62433,0,0,0,0,0,0,0,0,0,0,2003
62434,17,17,17,17,17,17,17,17,17,17,2003
62435,0,0,0,0,0,0,0,0,0,0,2003
62436,26,0,0,0,0,0,0,6,10,18,2003
62437,0,0,0,0,0,0,0,0,0,0,2003
62438,0,0,0,0,0,0,0,0,0,0,2003
62439,0,0,0,0,0,0,0,0,0,0,2003
62440,12,12,12,12,12,12,12,12,12,12,2003
62441,15,0,0,0,0,0,0,0,0,0,2003
62442,0,0,0,0,0,0,0,0,0,0,2003
62443,20,20,20,20,20,20,20,20,20,20,2003
62444,0,0,0,0,0,0,0,0,0,0,2003
62445,21,21,21,21,21,21,21,21,21,21,2003
62446,18,34,19,18,20,29,36,25,18,18,2003
62447,0,9,21,16,11,16,19,8,27,21,2003
62448,0,0,0,0,0,0,0,0,0,0,2003
62449,0,0,0,0,0,0,0,0,0,0,2003
62450,0,0,0,0,0,0,0,0,0,0,2003
62451,0,0,0,0,0,0,0,0,0,0,2003
62452,0,8,0,0,0,0,0,0,0,0,2003
62453,7,7,7,7,7,7,7,7,7,7,2003
62454,18,16,16,16,16,16,37,16,16,16,2003
62455,0,0,0,0,0,21,0,0,0,0,2003
62456,0,0,0,0,0,0,0,0,0,0,2003
62457,0,0,0,0,0,0,0,0,0,0,2003
62458,14,14,14,14,14,14,14,14,14,14,2003
62459,21,21,21,21,21,21,21,21,21,21,2003
62460,0,0,0,0,0,0,0,0,0,0,2003
62461,4,0,0,0,0,0,0,0,0,0,2003
62462,0,0,0,0,0,0,0,0,0,0,2003
62463,0,0,15,8,12,0,0,0,14,16,2003
62464,10,10,10,10,10,10,10,10,10,10,2003
62465,19,19,19,19,19,19,19,19,19,19,2003
62466,19,19,19,19,19,19,19,19,19,19,2003
62467,0,0,0,0,0,0,0,0,0,0,2003
62468,0,0,0,0,0,0,0,0,0,0,2003
62469,0,0,0,0,0,0,0,0,0,0,2003
62470,0,0,0,0,0,0,0,0,0,0,2003
62471,18,18,18,18,18,18,18,18,18,18,2003
62472,24,24,24,24,24,24,24,24,24,24,2003
62473,52,0,0,0,0,0,0,0,0,21,2003
62474,0,5,9,0,0,19,17,5,11,18,2003
62475,24,24,24,24,24,24,24,24,24,24,2003
62476,2,2,2,2,2,2,2,2,2,2,2003
62477,26,26,26,26,26,26,26,26,26,26,2003
62478,0,12,17,0,0,0,0,5,0,0,2003
62479,0,0,0,0,0,0,0,0,0,0,2003
62480,1,1,1,1,1,1,1,1,1,1,2003
62481,0,0,0,0,0,0,0,0,10,0,2003
62482,0,0,0,0,0,0,0,0,0,0,2003
62483,0,0,0,0,0,0,0,0,0,0,2003
62484,0,0,0,0,0,0,0,0,0,0,2003
62485,0,0,0,0,0,0,0,0,0,0,2003
62486,0,0,0,0,0,0,0,0,0,0,2003
62487,0,0,0,0,0,0,0,0,0,0,2003
62488,18,18,18,18,18,18,18,18,18,18,2003
62489,0,0,0,0,0,0,0,0,0,0,2003
62490,0,0,0,0,0,0,0,0,0,0,2003
62491,11,11,11,11,11,11,11,11,11,11,2003
62492,0,0,0,0,0,0,0,0,0,0,2003
62493,9,9,9,9,9,9,9,9,9,9,2003
62494,10,10,10,10,10,10,10,10,10,10,2003
62495,15,25,20,33,29,38,22,16,51,33,2003
62496,32,23,28,31,24,39,35,30,9,24,2003
62497,0,0,0,0,0,0,0,0,0,0,2003
62498,0,0,0,0,0,0,0,0,0,0,2003
62499,0,0,0,0,0,0,0,0,0,0,2003
62500,23,23,23,23,23,23,23,23,23,23,2003
62501,0,0,0,0,0,0,0,0,0,0,2003
62502,0,0,0,0,0,0,0,0,0,0,2003
62503,31,31,31,31,31,31,31,31,31,31,2003
62504,0,0,0,17,0,0,45,0,0,9,2003
62505,0,0,0,0,0,0,0,0,0,0,2003
62506,0,0,0,0,0,0,0,0,0,0,2003
62507,29,29,29,29,29,29,29,29,29,29,2003
62508,11,11,11,11,11,11,11,11,11,11,2003
62509,0,24,0,24,0,0,12,0,0,0,2003
62510,19,19,19,19,19,19,19,19,19,19,2003
62511,0,0,0,0,0,0,0,0,0,0,2003
62512,27,0,0,14,0,0,6,0,0,16,2003
62513,0,5,15,0,0,0,0,0,27,0,2003
62514,0,0,0,0,0,0,0,0,0,0,2003
62515,0,0,0,0,0,0,0,0,0,0,2003
62516,26,26,26,26,26,26,26,26,26,26,2003
62517,16,16,16,16,16,16,16,16,16,16,2003
62518,0,0,0,0,0,0,0,0,0,0,2003
62519,0,0,0,0,0,0,0,0,0,0,2003
62520,0,0,0,0,0,0,0,0,0,0,2003
62521,0,0,0,0,0,0,0,0,0,0,2003
62522,29,29,29,29,29,29,29,29,29,29,2003
62523,21,21,21,21,21,21,21,21,21,21,2003
62524,6,20,11,11,24,27,32,13,22,31,2003
62525,0,16,0,0,0,7,0,0,0,0,2003
62526,0,0,0,0,0,0,0,0,0,0,2003
62527,0,0,0,0,0,0,0,0,0,0,2003
62528,0,0,0,0,0,0,0,0,0,0,2003
62529,17,17,17,17,17,17,17,17,17,17,2003
62530,0,0,0,0,0,0,0,0,0,0,2003
62531,0,0,0,0,0,0,0,0,0,0,2003
62532,0,0,0,0,0,0,0,0,0,0,2003
62533,0,0,0,0,0,0,0,0,0,0,2003
62534,25,25,25,25,25,25,25,25,25,25,2003
62535,0,8,0,0,0,0,0,0,0,0,2003
62536,14,0,0,0,0,0,0,0,0,0,2003
62537,0,0,0,0,0,0,0,0,0,0,2003
62538,18,18,18,18,18,18,18,18,18,18,2003
62539,2,2,2,2,2,2,2,2,2,2,2003
62540,0,12,0,0,0,3,0,0,0,17,2003
62541,0,0,0,0,0,0,0,0,0,0,2003
62542,0,0,0,0,0,11,0,0,0,0,2003
62543,0,0,0,0,0,0,0,0,0,0,2003
62544,23,23,23,23,23,23,23,23,23,23,2003
62545,0,0,0,0,0,0,0,0,0,0,2003
62546,0,0,0,0,0,0,0,0,0,0,2003
62547,21,21,21,21,21,21,21,21,21,21,2003
62548,24,24,24,24,24,24,24,24,24,24,2003
62549,0,0,0,0,0,0,0,0,0,0,2003
62550,0,0,0,0,0,0,0,0,0,0,2003
62551,0,0,0,0,0,0,0,0,0,0,2003
62552,17,17,17,17,17,17,17,17,17,17,2003
62553,0,0,0,0,0,0,0,0,0,0,2003
62554,0,0,0,0,0,0,0,0,0,0,2003
62555,14,14,14,14,14,14,14,14,14,14,2003
62556,0,0,0,0,0,0,0,0,0,0,2003
62557,0,0,0,0,0,0,0,0,0,0,2003
62558,0,0,0,0,0,0,0,0,0,0,2003
62559,0,0,34,0,0,0,11,19,0,0,2003
62560,10,39,25,22,36,23,33,33,32,40,2003
62561,0,0,0,0,0,0,0,0,0,0,2003
62562,0,0,0,0,0,0,0,0,0,0,2003
62563,4,4,4,4,4,4,4,4,4,4,2003
62564,0,0,7,0,0,0,0,0,0,0,2003
62565,0,0,0,0,0,0,0,0,0,0,2003
62566,0,0,0,0,18,0,0,0,0,0,2003
62567,0,0,0,0,0,0,0,0,0,0,2003
62568,0,0,0,0,0,0,0,0,0,0,2003
62569,0,25,0,0,0,0,0,0,0,0,2003
62570,0,0,0,0,0,0,0,0,0,0,2003
62571,0,0,0,0,0,0,9,0,0,0,2003
62572,12,12,12,12,12,12,12,12,12,12,2003
62573,17,17,17,17,17,17,17,17,17,17,2003
62574,14,14,14,14,14,14,14,14,14,14,2003
62575,7,7,7,7,7,7,7,7,7,7,2003
62576,18,18,18,18,18,18,18,18,18,18,2003
62577,0,0,0,0,0,0,0,0,0,0,2003
62578,20,20,20,20,20,20,20,20,20,20,2003
62579,0,0,0,0,0,0,0,0,0,0,2003
62580,0,0,0,0,0,0,0,0,0,0,2003
62581,30,30,30,30,30,30,30,30,30,30,2003
62582,0,0,0,0,0,0,0,0,0,0,2003
62583,0,0,0,0,0,0,0,0,0,0,2003
62584,0,0,0,6,0,0,0,0,0,9,2003
62585,0,0,0,0,0,0,0,0,0,0,2003
62586,0,0,0,0,0,0,0,0,0,0,2003
62587,0,0,0,0,0,0,0,0,0,0,2003
62588,0,0,0,0,0,0,0,0,0,0,2003
62589,12,12,12,12,12,12,12,12,12,12,2003
62590,0,0,0,0,0,0,0,0,12,0,2003
62591,0,0,0,0,0,0,0,0,0,0,2003
62592,18,18,18,18,18,18,18,18,18,18,2003
62593,0,0,0,0,0,0,0,0,0,0,2003
62594,0,27,33,34,18,5,9,4,17,18,2003
62595,0,0,0,0,0,0,0,0,0,0,2003
62596,0,0,0,0,0,0,0,0,0,0,2003
62597,0,0,0,0,0,0,0,0,18,0,2003
62598,0,0,0,0,0,0,0,0,0,0,2003
62599,0,0,0,0,0,0,0,0,0,0,2003
62600,0,0,0,0,0,0,0,0,0,0,2003
62601,38,38,38,38,38,38,38,38,38,38,2003
62602,0,0,0,0,0,0,0,0,0,0,2003
62603,0,0,0,0,11,0,16,31,0,62,2003
62604,0,0,0,0,0,0,0,0,0,0,2003
62605,0,0,0,0,0,3,0,0,0,0,2003
62606,15,0,0,0,0,0,0,0,0,25,2003
62607,0,0,0,0,0,0,0,0,0,0,2003
62608,17,17,17,17,17,17,17,17,17,17,2003
62609,0,0,0,0,0,0,0,0,0,0,2003
62610,0,0,0,0,0,0,0,0,0,0,2003
62611,2,2,2,2,2,2,2,2,2,2,2003
62612,21,21,21,21,21,21,21,21,21,21,2003
62613,26,26,26,26,26,26,26,26,26,26,2003
62614,0,0,0,19,19,0,0,52,0,0,2003
62615,0,0,0,0,0,0,0,0,0,0,2003
62616,0,0,0,0,0,0,0,0,0,0,2003
62617,0,0,0,0,0,0,0,0,0,0,2003
62618,0,0,0,0,0,0,18,0,0,0,2003
62619,0,0,0,0,0,0,0,0,0,0,2003
62620,30,30,30,30,30,30,30,30,30,30,2003
62621,0,0,0,0,0,0,0,0,0,0,2003
62622,0,0,0,0,0,0,0,0,0,0,2003
62623,0,0,0,0,0,0,0,0,0,0,2003
62624,0,0,0,0,0,0,0,0,0,0,2003
62625,0,0,25,16,0,0,0,0,0,0,2003
62626,0,0,0,0,0,0,0,0,0,0,2003
62627,0,0,0,0,0,0,0,0,0,0,2003
62628,0,0,0,0,0,0,0,0,0,0,2003
62629,0,0,0,0,0,0,0,0,0,0,2003
62630,18,18,18,18,18,18,18,18,18,18,2003
62631,0,0,0,0,0,0,0,0,0,0,2003
62632,0,0,0,0,0,0,0,0,0,0,2003
62633,0,31,10,0,20,0,26,0,0,25,2003
62634,17,17,17,17,17,17,17,17,17,17,2003
62635,2,2,2,2,2,2,2,19,2,2,2003
62636,0,0,0,0,0,0,0,0,4,22,2003
62637,0,0,0,0,0,0,0,0,0,0,2003
62638,0,0,0,0,0,0,0,0,0,0,2003
62639,26,26,26,26,26,26,26,26,26,26,2003
62640,30,15,16,9,6,13,27,24,19,40,2003
62641,15,15,15,15,15,15,15,15,15,15,2003
62642,28,28,28,28,28,28,28,28,28,28,2003
62643,0,0,0,0,0,0,0,0,0,0,2003
62644,0,0,0,0,0,0,0,0,0,0,2003
62645,12,27,22,18,17,45,28,14,46,9,2003
62646,0,0,0,0,0,0,0,0,0,0,2003
62647,6,15,6,6,6,6,6,6,6,6,2003
62648,0,0,0,0,0,0,0,0,0,0,2003
62649,0,0,0,7,0,0,0,0,0,0,2003
62650,0,0,0,0,0,0,0,0,0,0,2003
62651,0,0,0,0,0,0,0,0,0,0,2003
62652,0,0,0,0,0,0,0,0,0,0,2003
62653,0,0,0,0,0,0,0,0,0,0,2003
62654,0,0,0,0,0,0,0,0,0,0,2003
62655,0,0,0,0,0,0,0,0,0,0,2003
62656,0,6,0,0,48,0,0,0,0,0,2003
62657,18,18,18,18,18,18,18,18,18,18,2003
62658,0,0,0,0,0,0,0,0,0,0,2003
62659,0,0,14,0,0,0,0,19,0,0,2003
62660,8,8,8,8,8,8,8,8,8,8,2003
62661,0,0,0,0,0,0,0,0,0,0,2003
62662,0,0,0,0,0,0,27,0,0,0,2003
62663,31,31,31,31,31,31,31,31,31,31,2003
62664,0,0,0,0,0,0,0,0,0,0,2003
62665,34,25,23,23,58,22,12,25,25,21,2003
62666,0,0,0,0,0,0,0,0,0,0,2003
62667,35,35,35,35,35,35,35,35,35,35,2003
62668,0,0,0,0,12,0,0,0,0,0,2003
62669,11,11,11,11,11,11,11,11,11,11,2003
62670,0,0,0,0,0,0,0,0,0,0,2003
62671,0,0,0,0,0,0,0,0,0,0,2003
62672,22,22,22,22,22,22,22,22,22,22,2003
62673,28,19,19,19,19,19,19,30,19,20,2003
62674,0,0,8,0,13,0,0,19,25,0,2003
62675,20,20,20,20,20,20,20,20,20,20,2003
62676,0,0,0,0,20,0,0,0,0,0,2003
62677,0,0,0,0,0,0,0,0,0,0,2003
62678,16,16,16,16,16,16,16,16,16,16,2003
62679,18,18,18,18,18,18,18,18,18,18,2003
62680,8,0,0,0,0,0,0,0,0,0,2003
62681,0,0,0,0,0,0,0,0,0,0,2003
62682,7,2,2,2,2,2,2,2,2,2,2003
62683,21,21,21,21,21,21,21,21,21,21,2003
62684,24,24,24,24,24,24,24,24,24,24,2003
62685,0,0,0,0,0,0,0,0,0,0,2003
62686,0,0,0,0,0,0,0,0,20,0,2003
62687,16,16,16,16,16,16,16,16,16,16,2003
62688,0,0,0,0,0,0,0,0,0,0,2003
62689,0,0,0,0,0,0,0,0,0,0,2003
62690,0,0,0,0,0,0,0,0,0,0,2003
62691,0,0,0,0,0,0,0,0,0,0,2003
62692,0,0,0,31,0,0,0,0,0,0,2003
62693,0,0,0,0,0,0,0,0,0,0,2003
62694,6,6,6,6,6,6,6,6,6,6,2003
62695,14,14,14,14,14,14,14,14,14,14,2003
62696,30,15,15,20,15,29,15,15,15,16,2003
62697,0,0,0,0,0,0,0,0,0,0,2003
62698,14,14,14,14,14,14,14,14,14,14,2003
62699,0,0,16,0,0,16,0,0,0,0,2003
62700,0,0,0,0,0,0,0,0,0,0,2003
62701,23,11,0,0,4,0,0,26,10,8,2003
62702,0,0,0,0,0,0,0,0,0,0,2003
62703,4,4,4,4,4,4,4,4,4,4,2003
62704,5,0,0,15,0,0,0,0,0,0,2003
62705,4,4,4,4,4,4,4,4,4,4,2003
62706,0,0,23,20,0,15,0,0,0,11,2003
62707,5,0,0,0,0,0,13,0,0,0,2003
62708,18,18,18,18,18,18,18,18,18,18,2003
62709,0,0,0,0,0,0,0,0,0,0,2003
62710,25,25,25,25,25,25,25,25,25,25,2003
62711,17,17,17,17,17,17,17,17,17,17,2003
62712,29,29,29,29,29,29,29,29,29,29,2003
62713,0,0,0,0,0,0,0,0,0,10,2003
62714,0,0,0,0,0,0,0,0,0,0,2003
62715,16,16,16,16,16,16,16,16,16,16,2003
62716,32,32,32,32,32,32,32,32,32,32,2003
62717,15,15,15,15,15,15,15,15,15,15,2003
62718,8,8,8,8,8,8,8,8,8,8,2003
62719,0,0,0,0,0,0,0,0,0,0,2003
62720,10,10,10,10,10,10,10,10,10,10,2003
62721,31,31,31,31,31,31,31,31,31,31,2003
62722,17,17,17,17,17,17,17,17,17,17,2003
62723,25,25,25,25,25,25,25,25,25,25,2003
62724,0,27,0,0,0,15,0,0,0,23,2003
62725,0,0,0,0,0,0,0,0,0,0,2003
62726,0,0,0,0,0,0,0,0,0,0,2003
62727,16,16,16,16,16,16,16,16,16,16,2003
62728,0,0,13,0,0,0,0,0,0,0,2003
62729,0,0,0,0,0,0,0,0,0,0,2003
62730,0,0,0,0,0,8,0,0,0,0,2003
62731,0,0,0,0,0,0,0,0,0,0,2003
62732,17,17,17,17,17,17,17,17,17,17,2003
62733,0,0,0,0,0,0,0,0,0,0,2003
62734,0,0,0,0,0,0,0,0,0,0,2003
62735,0,0,0,0,0,0,0,0,0,0,2003
62736,17,17,17,17,17,17,17,17,17,17,2003
62737,37,37,37,37,37,37,37,37,37,37,2003
62738,24,24,24,24,24,24,24,24,24,24,2003
62739,0,0,0,0,0,0,0,0,0,0,2003
62740,2,2,2,2,2,2,2,2,2,17,2003
62741,27,20,16,15,15,15,0,11,22,32,2003
62742,0,0,0,0,0,0,0,0,0,6,2003
62743,0,0,0,0,0,0,0,0,0,0,2003
62744,24,7,13,0,24,0,25,0,0,13,2003
62745,0,0,0,0,0,0,0,0,0,0,2003
62746,0,0,0,0,0,0,0,0,0,0,2003
62747,0,0,0,0,0,0,0,0,0,0,2003
62748,21,21,21,21,21,21,21,21,21,22,2003
62749,0,0,0,0,0,11,0,0,0,21,2003
62750,15,15,15,15,15,15,15,15,15,15,2003
62751,21,10,16,10,0,0,0,0,0,17,2003
62752,0,0,0,0,0,0,0,0,0,0,2003
62753,0,0,0,0,0,0,0,0,0,0,2003
62754,0,0,0,0,0,0,0,0,0,0,2003
62755,13,14,17,0,15,18,29,0,0,7,2003
62756,0,0,0,0,0,0,0,0,0,0,2003
62757,0,0,0,0,0,19,0,0,0,0,2003
62758,25,25,25,25,25,25,27,25,25,25,2003
62759,0,0,0,0,0,0,0,0,0,0,2003
62760,0,12,0,0,0,0,0,0,0,0,2003
62761,0,0,0,0,0,0,0,0,0,0,2003
62762,0,0,0,0,0,0,0,0,0,0,2003
62763,0,0,0,0,0,0,0,0,0,0,2003
62764,0,0,0,0,0,0,0,0,0,0,2003
62765,10,10,10,10,10,10,10,10,10,10,2003
62766,0,0,0,0,0,0,0,0,0,0,2003
62767,14,14,14,14,14,14,14,14,14,14,2003
62768,0,0,0,0,0,0,0,0,0,0,2003
62769,0,0,0,0,0,0,0,0,0,0,2003
62770,23,23,23,23,23,23,23,23,23,23,2003
62771,0,0,0,0,0,0,0,0,0,0,2003
62772,11,11,11,11,11,11,11,11,11,11,2003
62773,0,0,0,0,0,0,0,0,0,0,2003
62774,0,0,0,0,0,0,0,0,0,0,2003
62775,0,0,0,0,0,0,0,0,0,0,2003
62776,10,10,10,10,10,10,10,10,10,10,2003
62777,0,0,0,0,0,0,0,0,0,0,2003
62778,24,24,24,24,24,24,24,24,24,24,2003
62779,0,0,0,0,0,0,0,0,0,0,2003
62780,0,0,0,9,0,0,0,0,0,0,2003
62781,0,0,0,0,0,0,0,0,0,0,2003
62782,0,0,0,0,0,0,0,0,0,0,2003
62783,0,0,0,0,0,26,0,0,0,0,2003
62784,12,12,12,12,12,12,12,12,12,12,2003
62785,20,20,20,20,20,20,20,20,20,20,2003
62786,20,20,20,20,20,20,20,20,20,20,2003
62787,0,0,0,0,0,0,0,0,0,0,2003
62788,26,26,26,26,26,26,26,26,26,26,2003
62789,0,0,0,0,0,0,0,0,0,0,2003
62790,0,0,0,0,0,0,0,0,0,0,2003
62791,0,0,0,0,0,0,0,0,0,0,2003
62792,17,8,2,2,2,2,2,2,2,2,2003
62793,17,31,20,14,14,14,13,27,6,16,2003
62794,1,1,1,1,1,1,1,1,1,1,2003
62795,0,0,0,0,0,0,0,0,0,0,2003
62796,14,0,0,0,0,0,0,0,0,0,2003
62797,0,0,0,0,0,0,0,0,0,0,2003
62798,0,0,0,0,0,0,0,0,0,0,2003
62799,11,11,11,11,11,11,11,11,11,11,2003
62800,28,28,28,28,28,28,28,28,28,28,2003
62801,20,20,20,20,20,20,20,20,20,20,2003
62802,0,0,0,0,0,0,0,0,0,0,2003
62803,16,16,16,16,16,16,16,16,16,16,2003
62804,22,22,22,22,22,22,22,22,22,22,2003
62805,0,0,0,0,0,0,0,0,0,0,2003
62806,14,14,14,14,14,14,14,14,14,14,2003
62807,14,14,14,14,14,14,14,14,14,14,2003
62808,0,0,0,0,0,0,0,0,0,0,2003
62809,0,0,0,0,0,0,0,0,0,0,2003
62810,0,0,0,10,0,0,0,0,0,0,2003
62811,0,0,0,0,0,0,0,0,0,0,2003
62812,14,14,14,14,14,14,14,14,14,14,2003
62813,0,0,0,0,0,0,0,0,0,0,2003
62814,24,24,24,24,24,24,24,24,24,24,2003
62815,15,15,15,15,30,15,15,15,17,15,2003
62816,0,0,0,0,0,0,0,0,0,0,2003
62817,14,14,14,14,14,14,14,14,14,14,2003
62818,0,0,0,0,0,0,0,0,0,0,2003
62819,0,0,0,0,9,0,0,0,0,0,2003
62820,0,0,0,0,0,0,0,0,0,0,2003
62821,0,0,0,0,0,0,0,0,0,0,2003
62822,0,0,0,0,0,0,0,0,0,0,2003
62823,14,14,14,14,14,14,14,14,14,14,2003
62824,0,0,0,0,0,0,0,0,0,0,2003
62825,0,0,0,0,0,0,0,0,0,0,2003
62826,0,0,0,0,0,0,0,0,0,0,2003
62827,0,0,0,0,0,0,0,0,0,0,2003
62828,27,27,27,27,27,27,27,27,27,27,2003
62829,0,0,0,0,0,0,0,0,0,0,2003
62830,0,0,0,0,0,0,0,6,0,0,2003
62831,8,8,8,8,8,8,8,8,8,8,2003
62832,0,0,0,0,0,0,0,0,0,0,2003
62833,0,0,0,0,0,0,0,0,0,0,2003
