YEAR,ST_CASE,veh_no,per_no,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2003,10039,1,1,0,0,15,0,0,0,0,0,0,0
2003,10040,1,1,0,0,0,0,0,0,0,0,0,0
2003,10041,1,1,0,0,0,0,0,0,0,0,0,0
2003,10042,1,1,17,17,17,17,17,17,17,17,17,17
2003,10042,2,1,0,0,0,0,0,0,0,0,0,0
2003,10043,1,1,0,0,0,0,0,0,0,0,0,0
2003,10043,2,1,7,7,7,7,7,7,7,7,7,7
2003,10044,1,1,2,30,0,8,9,12,18,6,20,35
2003,10045,1,1,15,15,15,15,15,15,15,15,15,15
2003,10046,1,1,25,25,25,25,25,25,25,25,25,25
2003,10047,2,1,0,0,0,0,0,0,0,0,0,0
2003,10048,1,1,0,0,0,0,0,0,0,0,0,0
2003,10048,2,1,0,0,0,0,0,0,0,0,0,0
2003,10049,1,1,0,0,0,0,0,0,0,0,0,0
2003,10049,2,1,0,0,0,0,0,0,0,0,0,0
2003,10050,1,1,34,34,34,34,34,34,34,34,34,34
2003,10051,1,1,0,0,0,0,0,0,0,0,0,0
2003,10051,2,1,0,0,0,0,0,0,0,0,0,0
2003,10052,1,1,11,11,11,11,11,11,11,11,11,11
2003,10053,1,1,0,0,0,0,0,0,0,0,0,0
2003,10053,2,1,0,0,0,0,0,0,0,0,0,0
2003,10054,1,1,0,0,0,0,0,0,0,0,0,0
2003,10055,1,1,0,0,0,0,0,0,0,0,0,0
2003,10056,1,1,0,0,0,0,0,0,0,0,0,0
2003,10057,1,1,23,23,23,23,23,23,23,23,23,23
2003,10058,1,1,0,8,0,0,0,0,0,0,0,0
2003,10059,1,1,0,0,0,0,0,0,0,0,0,0
2003,10060,1,1,0,0,0,0,0,0,0,0,0,0
2003,10061,1,1,0,0,0,0,0,0,0,0,0,0
2003,10061,2,1,0,0,0,0,0,0,0,0,0,0
2003,10061,3,1,0,0,0,0,0,0,0,0,0,0
2003,10062,0,1,0,0,0,0,0,0,0,0,0,0
2003,10062,1,1,0,0,0,0,0,0,0,0,0,0
2003,10063,1,1,0,0,0,14,0,0,0,0,0,0
2003,10063,2,1,0,0,0,0,0,0,0,0,0,0
2003,10064,1,1,0,0,0,0,28,21,0,0,20,0
2003,10065,1,1,0,0,0,0,0,0,6,0,0,25
2003,10066,1,1,0,0,0,0,0,0,0,0,0,0
2003,10066,2,1,0,0,0,0,0,0,0,0,0,0
2003,10067,0,1,0,0,0,0,0,0,0,0,0,0
2003,10067,1,1,0,0,0,0,0,0,0,0,0,0
2003,10068,1,1,0,0,0,0,0,0,0,0,0,0
2003,10068,2,1,0,0,0,0,0,0,0,0,0,0
2003,10068,3,1,0,0,0,0,0,0,0,0,0,0
2003,10069,1,1,0,0,0,0,0,0,0,0,0,0
2003,10069,2,1,0,0,0,0,0,0,0,0,0,0
2003,10069,3,1,0,0,0,0,0,0,0,0,0,0
2003,10070,1,1,17,17,17,17,17,17,17,17,17,17
2003,10071,1,1,10,10,10,10,10,10,10,10,10,10
2003,10072,1,1,0,0,0,0,0,0,0,0,0,0
2003,10073,1,1,0,0,0,0,0,0,0,0,0,0
2003,10073,2,1,0,0,0,0,0,0,0,0,0,0
2003,10074,1,1,17,17,17,17,17,17,17,17,17,17
2003,10075,1,1,14,18,22,10,10,15,19,22,17,20
2003,10076,1,1,25,25,25,25,25,25,25,25,25,25
2003,10076,2,1,0,0,0,0,0,0,0,0,0,0
2003,10077,1,1,0,0,0,0,0,0,0,0,0,0
2003,10078,1,1,0,0,0,0,0,0,0,0,0,0
2003,10078,2,1,0,0,0,0,0,0,0,0,0,0
2003,10078,3,1,0,0,0,0,0,0,0,0,0,0
2003,10079,1,1,0,0,0,0,0,0,0,0,0,0
2003,10079,2,1,0,0,0,0,0,0,0,0,0,0
2003,10080,1,1,0,10,8,9,26,0,18,19,25,17
2003,10081,1,1,0,0,0,0,0,0,0,18,0,0
2003,10082,1,1,2,2,2,2,2,2,2,2,2,2
2003,10082,2,1,0,8,0,0,0,0,0,0,0,0
2003,10083,1,1,0,0,0,0,0,0,0,0,0,0
2003,10084,1,1,0,0,0,0,0,0,0,0,0,0
2003,10085,1,1,0,0,0,0,0,0,0,0,0,0
2003,10086,1,1,0,0,6,0,0,0,0,0,0,0
2003,10086,2,1,0,0,0,0,0,0,0,0,0,0
2003,10087,1,1,0,0,0,0,0,0,0,0,0,0
2003,10088,1,1,17,17,17,17,17,17,17,17,17,17
2003,10089,1,1,0,0,0,0,0,0,0,0,0,0
2003,10090,1,1,19,19,19,19,19,19,19,19,19,19
2003,10091,0,1,0,0,0,0,0,0,0,0,0,0
2003,10091,1,1,0,0,0,0,0,0,0,0,0,0
2003,10092,1,1,0,0,0,0,0,0,0,0,0,0
2003,10093,0,1,0,0,0,0,0,0,0,0,0,0
2003,10093,0,2,8,0,18,0,0,0,0,0,0,0
2003,10093,0,3,0,5,0,5,0,0,0,0,0,0
2003,10093,0,4,0,0,0,0,0,0,0,0,0,0
2003,10093,1,1,0,0,0,0,0,0,0,0,0,0
2003,10094,1,1,0,0,0,0,0,0,0,0,0,0
2003,10094,2,1,0,0,0,0,0,0,0,0,6,0
2003,10095,1,1,8,0,0,0,31,0,0,0,0,0
2003,10095,2,1,0,0,0,0,0,0,0,0,0,0
2003,10096,1,1,0,0,0,0,0,0,0,0,0,0
2003,10096,2,1,0,0,0,0,0,0,0,0,10,0
2003,10097,1,1,0,0,0,0,0,0,0,0,0,0
2003,10097,2,1,0,0,0,0,0,0,0,0,0,0
2003,10097,3,1,0,0,0,0,0,0,0,0,0,22
2003,10098,1,1,12,0,0,40,5,36,0,18,19,9
2003,10099,1,1,0,0,0,0,0,0,0,0,0,0
2003,10099,2,1,0,0,0,0,0,0,0,0,0,0
2003,10100,1,1,26,26,26,26,26,26,26,26,26,26
2003,10101,1,1,10,10,10,10,10,10,10,10,10,10
2003,10102,1,1,25,25,25,25,25,25,25,25,25,25
2003,10103,1,1,0,0,0,0,0,0,0,0,0,0
2003,10104,1,1,0,0,0,0,0,0,0,0,0,0
2003,10105,1,1,6,0,9,10,18,4,0,18,0,0
2003,10106,2,1,0,0,0,0,0,31,0,0,0,0
2003,10106,3,1,0,0,0,0,0,0,0,0,0,0
2003,10107,1,1,0,0,0,0,19,0,19,0,0,0
2003,10108,0,1,0,0,0,0,0,0,20,0,0,0
2003,10108,1,1,0,0,0,0,0,0,0,0,0,0
2003,10109,1,1,17,17,17,17,17,17,17,17,17,17
2003,10109,2,1,0,0,0,0,0,0,0,0,0,0
2003,10109,3,1,0,0,0,0,0,0,0,0,0,0
2003,10109,4,1,0,13,0,0,0,0,0,0,0,0
2003,10110,1,1,17,17,17,17,17,17,17,17,17,17
2003,10111,0,1,11,11,11,11,11,11,11,11,11,11
2003,10111,1,1,0,0,0,0,0,0,0,0,0,0
2003,10112,1,1,0,0,0,0,0,0,0,0,0,0
2003,10113,1,1,19,19,19,19,19,19,19,19,19,19
2003,10114,1,1,0,0,0,0,0,0,0,0,0,0
2003,10114,2,1,0,0,0,0,0,0,0,0,0,0
2003,10115,1,1,0,0,0,0,0,0,0,0,0,0
2003,10116,1,1,25,21,30,11,18,3,33,28,12,17
2003,10116,2,1,12,0,0,0,0,5,0,0,0,16
2003,10117,1,1,0,0,0,0,0,12,14,0,16,0
2003,10118,1,1,0,0,0,0,10,9,0,0,0,9
2003,10118,2,1,16,13,14,0,0,31,0,9,14,0
2003,10119,1,1,0,0,0,0,0,0,0,0,0,0
2003,10120,0,1,13,26,0,13,9,30,23,26,0,32
2003,10120,1,1,0,0,0,0,0,0,0,4,0,0
2003,10121,1,1,0,0,0,0,34,0,0,0,0,0
2003,10121,2,1,0,0,0,0,0,0,0,0,0,0
2003,10122,1,1,0,0,0,0,0,0,6,0,0,0
2003,10122,2,1,0,0,0,0,0,0,0,0,0,0
2003,10123,0,1,4,0,0,13,20,23,14,19,24,22
2003,10123,1,1,0,0,0,0,0,16,0,0,0,23
2003,10124,1,1,25,18,8,19,15,26,11,14,9,12
2003,10125,0,1,18,18,18,18,18,18,18,18,18,18
2003,10125,1,1,0,0,0,0,0,0,0,0,0,0
2003,10126,1,1,0,0,0,0,0,0,0,0,0,0
2003,10126,2,1,0,0,7,0,0,0,0,0,0,0
2003,10127,1,1,0,0,0,0,0,0,0,0,0,0
2003,10127,2,1,0,0,0,0,0,0,0,0,0,0
2003,10128,1,1,0,0,0,0,0,0,0,0,0,0
2003,10129,1,1,0,0,0,0,0,0,0,0,0,0
2003,10130,1,1,0,7,12,0,20,0,0,0,0,0
2003,10130,2,1,0,0,0,0,0,0,0,0,0,0
2003,10131,1,1,0,0,0,0,0,0,0,0,0,0
2003,10131,2,1,0,0,0,0,0,0,0,0,0,0
2003,10132,1,1,19,0,14,0,0,9,13,0,0,4
2003,10133,1,1,0,0,0,0,0,0,0,0,0,0
2003,10133,2,1,0,0,0,0,0,0,0,0,0,0
2003,10134,1,1,14,14,14,14,14,14,14,14,14,14
2003,10135,1,1,0,0,0,0,0,0,0,0,0,0
2003,10135,2,1,0,0,0,0,0,0,0,0,0,0
2003,10136,1,1,0,0,0,0,0,0,0,0,0,0
2003,10137,1,1,0,0,0,0,0,0,0,0,0,0
2003,10137,2,1,0,0,0,0,0,0,0,0,0,0
2003,10138,1,1,0,0,0,0,0,0,0,0,0,0
2003,10138,2,1,0,0,0,0,0,0,0,0,0,0
2003,10138,3,1,0,0,0,0,0,0,0,0,0,0
2003,10139,1,1,0,0,0,0,0,0,0,0,0,0
2003,10140,1,1,27,18,16,17,8,15,10,6,13,23
2003,10140,2,1,0,0,0,0,12,6,0,0,20,0
2003,10141,1,1,0,0,0,0,0,0,0,0,0,0
2003,10142,1,1,0,0,0,0,13,0,0,0,0,0
2003,10142,2,1,0,0,0,0,0,0,0,0,0,0
2003,10143,1,1,24,24,24,24,24,24,24,24,24,24
2003,10144,1,1,8,8,8,8,8,8,8,8,8,8
2003,10145,1,1,0,0,0,0,23,0,0,18,0,0
2003,10146,1,1,21,21,21,21,21,21,21,21,21,21
2003,10147,1,1,15,15,15,15,15,15,15,15,15,15
2003,10147,2,1,0,0,0,0,0,0,0,0,0,0
2003,10148,1,1,0,0,17,0,0,0,6,0,27,0
2003,10149,1,1,5,5,5,5,5,5,5,5,5,5
2003,10150,1,1,0,0,0,0,0,0,0,0,0,0
2003,10150,2,1,0,0,0,0,0,0,0,0,0,0
2003,10151,1,1,0,0,0,0,0,0,0,0,0,0
2003,10151,2,1,0,0,0,0,0,0,0,0,0,0
2003,10152,1,1,20,20,20,20,20,20,20,20,20,20
2003,10153,1,1,0,18,0,0,0,0,32,0,0,0
2003,10153,2,1,0,0,0,0,0,0,0,0,0,0
2003,10154,0,1,0,0,0,0,0,0,0,0,0,0
2003,10154,1,1,0,0,0,0,0,0,0,0,0,0
2003,10155,1,1,0,0,0,0,0,0,0,0,0,0
2003,10155,2,1,0,0,0,0,0,0,0,0,0,0
2003,10156,1,1,0,0,0,0,0,0,0,0,0,0
2003,10156,2,1,0,0,0,0,0,0,0,0,0,0
2003,10156,3,1,0,0,0,0,0,0,0,0,0,0
2003,10157,1,1,24,24,24,24,24,24,24,24,24,24
2003,10158,1,1,0,0,0,0,0,0,0,0,0,0
2003,10159,1,1,0,0,0,0,0,0,0,0,0,0
2003,10159,2,1,0,0,0,0,0,0,0,0,0,0
2003,10160,1,1,0,0,3,0,0,0,0,0,0,0
2003,10160,2,1,0,0,0,0,0,0,0,0,0,0
2003,10161,1,1,0,0,0,0,0,0,0,0,0,0
2003,10161,2,1,0,0,0,0,0,0,0,0,0,0
2003,10162,1,1,0,0,0,0,0,0,0,0,0,0
2003,10163,1,1,0,0,0,0,0,0,0,0,0,0
2003,10164,1,1,0,0,0,0,15,0,0,0,0,0
2003,10165,1,1,2,2,2,2,2,2,2,2,2,2
2003,10166,1,1,0,0,0,0,0,0,0,0,0,17
2003,10167,1,1,25,25,25,25,25,25,25,25,25,25
2003,10168,1,1,0,0,0,0,0,0,0,0,0,0
2003,10168,2,1,0,0,0,0,0,0,0,0,0,0
2003,10169,1,1,0,0,0,0,0,0,0,0,0,0
2003,10169,2,1,0,0,0,0,0,0,0,0,0,0
2003,10170,1,1,0,0,0,0,0,0,0,0,0,0
2003,10170,2,1,0,0,0,0,0,0,0,0,0,0
2003,10171,1,1,0,0,0,0,0,0,0,0,0,0
2003,10171,2,1,0,0,0,0,0,0,0,0,0,0
2003,10172,1,1,31,31,31,31,31,31,31,31,31,31
2003,10173,1,1,0,0,0,0,0,24,0,0,0,0
2003,10173,2,1,0,0,0,0,0,0,0,0,0,0
2003,10173,3,1,0,0,0,0,0,0,0,0,0,0
2003,10174,1,1,21,6,18,0,14,0,0,0,9,17
2003,10174,2,1,0,0,0,12,7,0,0,0,0,0
2003,10175,1,1,0,0,0,0,0,0,0,0,0,0
2003,10176,1,1,14,13,38,26,0,26,6,0,38,0
2003,10177,1,1,20,5,8,12,5,0,0,16,10,15
2003,10178,1,1,24,24,24,24,24,24,24,24,24,24
2003,10179,1,1,19,19,19,19,19,19,19,19,19,19
2003,10180,1,1,16,15,27,8,6,6,17,2,14,0
2003,10180,2,1,2,2,2,2,2,2,2,2,2,2
2003,10181,1,1,14,8,17,11,25,31,22,20,22,14
2003,10182,1,1,0,0,0,0,0,0,0,0,0,0
2003,10183,1,1,0,19,18,0,18,21,24,26,0,13
2003,10184,1,1,0,0,0,0,0,0,0,0,0,0
2003,10184,2,1,0,0,0,0,0,0,0,0,0,0
2003,10185,1,1,0,0,0,0,0,0,0,0,0,0
2003,10186,1,1,0,0,0,0,0,0,0,0,0,0
2003,10186,2,1,0,0,0,0,0,0,0,0,0,0
2003,10187,1,1,5,0,14,6,6,0,0,0,15,10
2003,10187,2,1,14,14,14,14,14,14,14,14,14,14
2003,10188,1,1,0,0,0,0,0,0,0,0,0,0
2003,10188,2,1,0,0,0,0,0,0,0,0,0,0
2003,10189,1,1,3,3,3,3,3,3,3,3,3,3
2003,10189,2,1,0,0,0,0,0,0,0,0,0,0
2003,10190,1,1,21,21,21,21,21,21,21,21,21,21
2003,10190,2,1,0,0,0,0,0,0,0,0,0,0
2003,10191,0,1,22,0,0,0,0,0,8,0,0,0
2003,10191,1,1,0,0,0,0,0,0,0,0,0,0
2003,10192,1,1,0,19,0,0,0,0,0,0,0,0
2003,10193,1,1,0,0,0,0,0,0,0,0,0,0
2003,10193,2,1,0,0,0,0,0,0,0,0,0,0
2003,10194,1,1,41,0,0,24,0,9,0,5,0,9
2003,10195,0,1,0,0,0,0,0,0,0,0,0,0
2003,10195,1,1,0,0,0,0,0,0,0,0,0,0
2003,10196,1,1,0,0,0,0,0,0,0,0,0,0
2003,10196,2,1,0,0,0,0,0,0,0,0,0,0
2003,10197,1,1,15,15,15,15,15,15,15,15,15,15
2003,10198,1,1,18,18,18,18,18,18,18,18,18,18
2003,10199,1,1,0,0,0,0,0,0,0,0,5,0
2003,10199,2,1,0,0,0,0,0,0,0,0,0,0
2003,10200,0,1,23,23,23,23,23,23,23,23,23,23
2003,10200,1,1,21,21,21,21,21,21,21,21,21,21
2003,10201,1,1,0,0,0,0,0,0,0,0,0,0
2003,10201,2,1,0,0,0,0,0,0,0,0,0,0
2003,10202,1,1,0,0,6,0,0,0,15,0,0,11
2003,10202,2,1,0,0,0,0,0,0,0,0,0,0
2003,10203,1,1,0,0,0,0,0,0,0,0,0,24
2003,10203,2,1,0,0,0,0,0,13,0,0,0,0
2003,10204,1,1,0,0,0,0,16,0,0,0,0,0
2003,10204,2,1,0,0,0,0,0,0,0,0,0,0
2003,10205,1,1,0,0,0,0,0,0,0,0,0,0
2003,10205,2,1,0,0,0,0,0,0,0,0,0,0
2003,10206,1,1,0,0,0,0,0,0,0,0,0,0
2003,10206,2,1,0,0,0,0,0,0,0,0,0,0
2003,10207,0,1,22,0,0,10,0,0,13,10,0,5
2003,10207,0,2,8,17,0,0,18,0,9,9,0,22
2003,10207,0,3,0,0,0,15,0,0,0,18,0,0
2003,10207,0,4,0,0,0,0,0,0,0,0,0,0
2003,10207,1,1,0,11,0,0,0,0,0,0,0,0
2003,10208,1,1,0,0,10,0,0,23,0,0,0,0
2003,10208,2,1,0,0,0,0,0,0,0,0,0,0
2003,10209,1,1,7,0,0,0,0,0,0,12,0,0
2003,10210,1,1,10,10,10,10,10,10,10,10,10,10
2003,10211,1,1,0,0,0,0,0,0,0,0,8,17
2003,10211,2,1,0,0,0,0,0,0,0,0,0,0
2003,10212,1,1,0,0,0,0,0,0,0,0,0,0
2003,10212,2,1,0,8,0,0,17,0,0,0,0,0
2003,10212,3,1,0,0,0,0,11,0,0,0,0,0
2003,10213,1,1,0,0,0,0,0,0,0,0,0,0
2003,10213,2,1,0,0,0,0,0,0,0,0,0,0
2003,10214,1,1,0,0,0,0,0,0,0,0,0,0
2003,10214,2,1,0,0,0,0,0,0,0,0,0,0
2003,10214,3,1,0,0,0,0,0,0,0,0,0,0
2003,10215,1,1,0,0,0,0,11,23,0,12,0,0
2003,10216,1,1,0,0,0,0,0,0,0,0,0,0
2003,10216,2,1,0,0,0,0,0,0,0,0,0,0
2003,10216,3,1,0,0,0,0,0,0,0,0,0,0
2003,10216,4,1,0,0,0,0,0,0,0,0,0,0
2003,10216,5,1,0,0,0,0,0,0,0,0,0,0
2003,10217,1,1,0,0,0,0,0,0,0,0,0,0
2003,10217,2,1,0,0,0,0,0,0,0,0,0,0
2003,10218,0,1,0,0,0,0,0,0,0,0,0,0
2003,10218,1,1,0,0,0,0,0,0,0,0,0,0
2003,10219,1,1,10,6,19,12,16,6,29,9,9,16
2003,10220,1,1,25,25,25,25,25,25,25,25,25,25
2003,10221,1,1,1,1,1,1,1,1,1,1,1,1
2003,10221,2,1,0,0,6,0,0,0,0,0,0,0
2003,10222,1,1,0,0,0,0,0,0,0,0,0,0
2003,10223,1,1,0,0,0,0,0,0,0,0,0,0
2003,10224,1,1,0,0,0,0,0,0,0,0,0,0
2003,10225,1,1,0,0,0,0,0,0,0,14,0,16
2003,10226,1,1,0,0,18,13,0,0,19,0,0,0
2003,10227,1,1,0,0,0,0,0,0,0,0,0,0
2003,10227,2,1,0,0,0,0,0,0,0,0,0,0
2003,10228,1,1,14,14,14,14,14,14,14,14,14,14
2003,10229,1,1,0,0,0,0,0,0,0,0,0,0
2003,10229,2,1,0,0,23,0,16,0,0,0,0,0
2003,10230,1,1,0,0,0,0,0,0,0,35,0,0
2003,10231,1,1,0,0,0,0,0,0,0,0,0,0
2003,10231,2,1,0,0,0,0,0,0,0,0,0,0
2003,10232,1,1,0,0,0,0,0,0,0,0,0,0
2003,10232,2,1,0,0,0,0,0,0,0,0,0,0
2003,10233,1,1,0,0,14,23,20,10,28,0,26,6
2003,10233,2,1,20,0,15,13,2,7,11,0,14,0
2003,10233,3,1,0,5,3,7,10,13,18,4,4,0
2003,10234,1,1,0,19,0,0,0,0,0,0,4,0
2003,10234,2,1,0,0,0,0,0,0,0,0,0,0
2003,10235,1,1,0,0,0,0,0,0,0,0,0,0
2003,10235,2,1,0,0,0,0,0,0,0,0,0,0
2003,10236,1,1,0,0,0,0,0,0,0,0,0,0
2003,10237,0,1,0,0,0,0,0,0,0,0,0,0
2003,10237,1,1,3,6,17,10,8,10,8,0,11,20
2003,10238,1,1,15,15,15,15,15,15,15,15,15,15
2003,10239,0,1,10,11,9,26,13,0,0,17,0,11
2003,10239,1,1,0,0,13,0,0,0,0,0,0,0
2003,10239,2,1,0,0,0,0,5,0,0,0,0,0
2003,10240,0,1,0,0,0,12,0,0,0,0,0,0
2003,10240,1,1,0,0,0,0,0,0,0,0,0,0
2003,10241,1,1,16,16,16,16,16,16,16,16,16,16
2003,10242,1,1,0,0,0,0,0,0,0,0,0,0
2003,10243,0,1,23,23,23,23,23,23,23,23,23,23
2003,10243,1,1,0,0,0,0,0,0,0,0,8,0
2003,10244,1,1,0,0,0,0,0,0,0,0,0,0
2003,10244,2,1,0,0,0,0,0,0,0,0,0,0
2003,10245,1,1,0,0,0,0,0,0,0,0,0,0
2003,10245,2,1,0,0,31,0,0,0,0,0,0,0
2003,10246,1,1,0,0,0,0,0,0,0,0,0,0
2003,10247,1,1,0,0,0,0,0,0,0,0,0,0
2003,10248,0,1,0,0,0,0,0,0,0,0,0,0
2003,10248,1,1,20,20,20,20,20,20,20,20,20,20
2003,10249,1,1,14,14,14,14,14,14,14,14,14,14
2003,10250,1,1,13,25,0,14,25,28,0,0,24,24
2003,10251,1,1,0,0,0,0,0,0,0,0,0,0
2003,10252,1,1,0,0,0,5,0,0,0,0,0,0
2003,10252,2,1,2,2,2,2,2,2,2,2,2,2
2003,10253,0,1,0,0,0,0,0,41,0,0,0,16
2003,10253,1,1,0,0,0,0,0,0,0,28,0,0
2003,10254,1,1,0,0,0,0,0,0,0,0,0,0
2003,10254,2,1,0,0,0,0,0,0,0,0,0,0
2003,10255,1,1,0,0,0,0,0,0,0,0,0,0
2003,10256,1,1,19,19,19,19,19,19,19,19,19,19
2003,10257,1,1,9,12,34,13,15,11,11,0,0,29
2003,10258,1,1,10,10,10,10,10,10,10,10,10,10
2003,10259,1,1,0,0,0,0,0,0,0,0,0,0
2003,10260,1,1,18,5,12,5,18,22,21,18,18,11
2003,10261,1,1,20,20,20,20,20,20,20,20,20,20
2003,10261,2,1,0,0,0,0,0,0,0,0,0,0
2003,10261,3,1,0,0,0,0,0,0,0,0,0,0
2003,10262,1,1,0,0,0,0,0,0,21,0,0,0
2003,10262,2,1,0,0,0,0,0,0,0,0,0,0
2003,10263,1,1,0,0,0,0,0,0,0,0,0,0
2003,10263,2,1,0,0,0,0,0,0,0,0,0,0
2003,10264,1,1,20,20,20,20,20,20,20,20,20,20
2003,10264,2,1,0,0,0,0,0,0,0,0,0,0
2003,10265,1,1,0,0,0,0,0,2,0,0,0,0
2003,10265,2,1,0,0,0,0,0,0,0,0,0,0
2003,10265,3,1,0,0,0,0,0,0,0,0,0,0
2003,10266,1,1,0,0,0,0,0,0,0,0,0,0
2003,10267,1,1,0,0,0,0,0,0,0,0,0,0
2003,10267,2,1,0,0,0,0,0,0,0,0,0,0
2003,10268,1,1,0,0,0,0,0,0,6,0,0,0
2003,10268,2,1,0,0,0,0,0,0,0,0,0,16
2003,10269,1,1,11,23,4,4,15,18,8,11,13,9
2003,10269,2,1,19,25,0,17,6,0,7,0,9,10
2003,10269,3,1,0,0,6,12,12,16,0,0,8,0
2003,10270,1,1,0,21,0,0,7,9,0,7,0,12
2003,10271,1,1,0,0,0,0,0,0,0,0,0,0
2003,10271,2,1,0,0,0,0,0,0,0,0,0,0
2003,10272,1,1,23,17,15,9,19,16,0,8,12,21
2003,10273,0,1,0,0,0,0,0,0,0,0,0,0
2003,10273,1,1,0,0,0,0,0,0,0,0,0,0
2003,10274,1,1,18,18,18,18,18,18,18,18,18,18
2003,10274,2,1,0,0,0,0,0,0,0,0,0,0
2003,10275,1,1,0,0,0,0,0,0,0,0,0,0
2003,10276,1,1,34,34,34,34,34,34,34,34,34,34
2003,10276,2,1,0,0,0,0,0,0,0,18,0,0
2003,10277,0,1,0,0,0,0,0,0,0,0,0,0
2003,10277,1,1,0,0,0,0,0,0,0,0,0,0
2003,10278,1,1,0,0,0,0,0,0,0,0,0,0
2003,10279,1,1,15,12,5,17,28,16,18,19,23,16
2003,10280,1,1,22,19,33,17,6,19,30,10,12,22
2003,10281,1,1,23,17,2,9,19,31,25,18,10,36
2003,10282,1,1,0,0,0,0,0,0,0,0,0,11
2003,10282,2,1,0,0,0,0,0,0,0,0,0,0
2003,10283,0,1,29,35,29,25,16,17,30,11,9,11
2003,10283,1,1,18,0,0,0,0,11,8,0,0,0
2003,10284,1,1,0,0,0,23,27,16,0,0,10,0
2003,10285,1,1,0,0,0,0,11,0,0,0,0,0
2003,10286,1,1,0,0,0,0,0,0,0,0,0,0
2003,10287,1,1,0,0,0,0,0,0,0,0,0,0
2003,10288,1,1,15,24,18,5,11,16,12,11,9,16
2003,10289,1,1,15,15,16,0,22,19,32,24,19,22
2003,10290,1,1,0,0,0,0,0,0,0,0,0,0
