ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
63350,2,1,2000,0,0,0,0,0,0,0,0,0,0
63350,3,1,2000,0,0,0,0,0,0,0,0,0,0
63351,0,1,2000,11,11,11,11,11,11,11,11,11,11
63351,1,1,2000,0,0,0,0,0,0,0,0,0,0
63351,2,1,2000,0,0,18,0,0,0,0,0,0,0
63351,3,1,2000,0,0,0,0,0,0,0,0,0,0
63352,1,1,2000,0,0,0,0,0,0,0,0,0,0
63352,2,1,2000,0,0,0,0,0,0,0,0,0,0
63352,3,1,2000,0,0,0,0,0,12,0,0,0,0
63353,1,1,2000,0,0,0,0,0,0,0,0,0,0
63353,2,1,2000,0,0,0,0,0,0,0,0,0,0
63354,1,1,2000,0,0,0,0,0,0,0,0,0,0
80001,1,1,2000,0,0,0,0,0,0,0,0,0,0
80001,2,1,2000,0,0,0,0,0,0,0,0,0,0
80002,1,1,2000,0,0,0,0,0,20,0,0,0,0
80003,0,1,2000,0,0,0,0,0,0,0,0,0,0
80003,0,2,2000,0,0,0,3,0,0,0,0,0,0
80003,1,1,2000,14,14,14,14,14,14,14,14,14,14
80004,1,1,2000,0,0,0,0,0,0,0,0,0,0
80004,2,1,2000,0,0,0,0,0,0,0,0,0,0
80005,0,1,2000,0,0,0,0,0,0,0,0,0,0
80005,0,2,2000,0,0,0,0,0,0,0,0,0,0
80005,1,1,2000,0,0,0,0,0,0,0,0,0,0
80006,1,1,2000,22,22,22,22,22,22,22,22,22,22
80007,1,1,2000,0,0,0,0,0,0,0,0,0,0
80008,1,1,2000,0,0,0,0,0,0,0,0,0,0
80008,2,1,2000,0,0,0,0,0,0,0,0,0,0
80009,1,1,2000,0,0,0,0,0,0,0,0,0,0
80009,2,1,2000,0,0,0,0,0,0,0,0,0,0
80010,1,1,2000,0,0,0,0,0,0,0,0,0,0
80010,2,1,2000,0,0,0,0,0,0,0,0,0,0
80010,3,1,2000,0,0,0,0,0,0,0,0,0,0
80011,1,1,2000,0,0,0,0,0,0,0,0,0,0
80011,2,1,2000,0,0,0,0,0,0,0,0,0,0
80012,1,1,2000,0,0,0,0,0,0,0,0,0,0
80013,1,1,2000,11,11,11,11,11,11,11,11,11,11
80013,2,1,2000,0,0,0,0,0,0,0,0,0,0
80014,1,1,2000,0,0,0,0,0,0,0,0,0,0
80015,1,1,2000,26,26,26,26,26,26,26,26,26,26
80015,2,1,2000,0,0,0,4,0,0,0,0,0,0
80015,3,1,2000,0,0,0,0,0,0,0,0,0,0
80015,4,1,2000,0,0,0,0,0,0,2,0,0,0
80016,0,1,2000,24,24,24,24,24,24,24,24,24,24
80016,1,1,2000,0,0,0,0,0,0,0,0,0,0
80017,0,1,2000,26,26,26,26,26,26,26,26,26,26
80017,1,1,2000,0,0,0,0,0,0,0,0,0,0
80018,1,1,2000,0,0,0,0,0,0,0,0,0,0
80019,0,1,2000,29,29,29,29,29,29,29,29,29,29
80019,1,1,2000,0,0,0,0,0,0,0,0,0,0
80020,1,1,2000,0,0,0,0,0,0,0,16,0,0
80020,2,1,2000,0,15,0,0,0,0,0,0,0,15
80020,3,1,2000,0,0,0,0,0,0,0,0,0,0
80021,1,1,2000,0,14,0,0,0,17,0,0,0,0
80021,2,1,2000,0,0,0,0,0,0,0,0,0,0
80022,1,1,2000,14,14,14,14,14,14,14,14,14,14
80023,0,1,2000,0,0,0,0,0,0,0,0,0,0
80023,1,1,2000,0,0,0,0,0,0,0,0,0,0
80024,1,1,2000,0,0,0,0,0,0,0,0,0,0
80024,2,1,2000,0,0,0,0,0,0,0,0,0,0
80025,1,1,2000,0,0,0,0,0,0,0,0,0,0
80026,1,1,2000,0,0,0,0,0,0,0,0,0,0
80026,2,1,2000,0,0,0,0,0,0,0,0,0,0
80027,1,1,2000,0,0,0,0,0,0,0,0,0,0
80027,2,1,2000,0,0,0,0,0,0,0,0,0,0
80028,1,1,2000,15,15,15,15,15,15,15,15,15,15
80029,0,1,2000,0,0,0,0,0,0,0,0,0,0
80029,1,1,2000,0,0,0,0,0,0,0,0,0,0
80030,1,1,2000,0,0,0,0,0,0,0,0,0,0
80030,2,1,2000,0,0,0,0,0,0,0,0,0,0
80031,1,1,2000,0,0,0,0,0,0,0,0,0,0
80032,1,1,2000,0,0,0,0,0,0,0,0,0,0
80033,0,1,2000,16,16,16,16,16,16,16,16,16,16
80033,1,1,2000,0,0,0,0,0,0,0,0,0,0
80034,1,1,2000,15,15,15,15,15,15,15,15,15,15
80035,1,1,2000,0,0,0,0,0,0,0,0,0,0
80036,1,1,2000,0,0,0,0,0,0,0,0,0,0
80036,2,1,2000,0,0,0,0,0,0,0,0,0,0
80036,3,1,2000,0,5,0,0,0,0,18,0,0,0
80037,1,1,2000,10,10,10,10,10,10,10,10,10,10
80038,1,1,2000,0,0,0,0,0,0,0,0,0,0
80038,2,1,2000,0,0,0,0,0,0,0,0,0,0
80039,1,1,2000,0,0,0,0,0,0,0,0,0,0
80039,2,1,2000,0,0,0,0,0,0,0,0,0,0
80040,1,1,2000,13,0,56,21,0,0,0,0,0,11
80040,2,1,2000,0,0,0,0,0,0,0,0,0,0
80041,1,1,2000,0,0,0,0,0,0,0,0,0,0
80041,2,1,2000,0,0,0,0,0,9,0,0,0,0
80042,1,1,2000,0,0,0,0,0,0,0,0,0,0
80042,2,1,2000,0,0,0,0,0,0,0,0,0,0
80043,1,1,2000,0,0,0,0,0,0,0,0,0,0
80043,2,1,2000,0,0,0,0,0,0,0,0,0,0
80044,1,1,2000,0,0,0,0,0,0,0,0,0,0
80044,2,1,2000,0,0,0,0,0,0,0,0,0,0
80045,1,1,2000,13,13,13,13,13,13,13,13,13,13
80046,1,1,2000,4,4,4,4,4,4,4,4,4,4
80047,1,1,2000,0,0,0,0,0,0,0,0,0,0
80048,1,1,2000,5,5,5,5,5,5,5,5,5,5
80049,1,1,2000,0,0,0,0,0,0,0,0,0,0
80050,1,1,2000,0,0,0,0,0,0,0,0,0,0
80050,2,1,2000,0,0,0,0,0,0,0,0,0,0
80051,1,1,2000,13,13,13,13,13,13,13,13,13,13
80052,1,1,2000,18,18,18,18,18,18,18,18,18,18
80053,1,1,2000,0,0,0,0,0,0,0,0,0,0
80053,2,1,2000,0,0,0,0,0,0,0,0,0,0
80054,0,1,2000,0,0,0,0,0,0,0,0,0,0
80054,1,1,2000,0,0,0,0,0,13,0,0,0,0
80055,1,1,2000,28,28,28,28,28,28,28,28,28,28
80056,1,1,2000,0,0,0,0,0,0,0,0,0,0
80057,1,1,2000,2,2,2,2,2,2,2,2,2,2
80058,1,1,2000,18,18,18,18,18,18,18,18,18,18
80059,0,1,2000,0,0,0,0,0,0,0,0,0,0
80059,1,1,2000,0,0,0,0,0,0,0,0,0,0
80060,1,1,2000,0,0,0,0,0,0,0,0,0,0
80060,2,1,2000,0,0,0,0,0,0,0,0,0,0
80061,1,1,2000,0,0,0,0,0,0,0,0,0,0
80061,2,1,2000,0,0,0,0,0,0,0,0,0,0
80062,1,1,2000,0,0,0,0,0,0,0,0,0,0
80063,1,1,2000,0,0,0,0,0,0,0,0,0,0
80064,0,1,2000,0,0,0,0,0,0,0,0,0,0
80064,1,1,2000,4,4,4,4,4,4,4,4,4,4
80065,1,1,2000,29,29,29,29,29,29,29,29,29,29
80066,1,1,2000,39,39,39,39,39,39,39,39,39,39
80067,0,1,2000,0,0,0,0,0,0,0,0,0,0
80067,1,1,2000,0,0,0,0,0,0,0,0,0,0
80068,1,1,2000,0,0,0,0,0,0,0,0,0,0
80069,1,1,2000,0,0,0,0,0,0,0,0,0,0
80069,2,1,2000,0,0,0,0,0,0,0,0,0,0
80069,3,1,2000,0,0,0,0,0,0,0,0,0,0
80070,1,1,2000,0,0,0,0,0,0,0,0,0,0
80070,2,1,2000,0,17,0,0,0,0,0,0,0,0
80071,1,1,2000,0,0,0,0,0,0,0,0,0,0
80072,0,1,2000,22,22,22,22,22,22,22,22,22,22
80072,1,1,2000,0,0,0,0,0,0,0,0,0,0
80073,1,1,2000,0,0,0,0,0,0,0,0,0,0
80073,2,1,2000,0,0,0,0,0,0,0,0,0,0
80074,1,1,2000,0,0,0,0,0,0,0,0,0,0
80075,1,1,2000,0,0,0,0,0,0,0,0,0,0
80076,1,1,2000,0,0,0,0,0,0,0,0,0,0
80076,2,1,2000,0,0,0,0,0,0,0,0,0,0
80077,1,1,2000,0,0,0,0,0,0,0,0,0,0
80078,1,1,2000,0,0,0,0,0,0,0,0,0,0
80079,1,1,2000,0,0,0,0,0,0,0,0,0,0
80080,1,1,2000,0,0,0,0,0,0,0,0,0,0
80080,2,1,2000,0,0,0,0,0,0,0,0,0,0
80081,0,1,2000,0,0,0,0,0,0,0,0,0,0
80081,1,1,2000,4,4,4,4,4,4,4,4,4,4
80082,1,1,2000,0,0,0,0,0,0,0,0,0,0
80082,2,1,2000,0,0,0,0,0,0,0,0,0,0
80083,1,1,2000,0,0,0,0,0,0,0,0,0,0
80084,1,1,2000,0,0,0,0,0,0,0,0,0,0
80084,2,1,2000,0,0,0,0,0,0,0,0,0,0
80085,1,1,2000,0,0,0,0,0,0,0,0,0,0
80085,2,1,2000,0,0,0,0,0,11,0,13,0,0
80086,1,1,2000,0,0,0,0,0,0,0,0,0,0
80087,1,1,2000,0,0,0,0,0,0,0,0,0,0
80088,1,1,2000,26,26,26,26,26,26,26,26,26,26
80088,2,1,2000,0,0,0,0,0,3,0,0,0,0
80088,3,1,2000,0,0,0,0,0,0,0,0,0,0
80089,1,1,2000,0,0,0,0,0,0,0,0,0,0
80090,1,1,2000,0,0,0,0,0,0,0,0,0,0
80090,2,1,2000,0,0,0,0,0,0,0,0,0,0
80091,1,1,2000,0,0,0,0,0,0,0,0,0,0
80092,1,1,2000,19,19,19,19,19,19,19,19,19,19
80093,1,1,2000,0,0,0,0,0,0,0,0,0,0
80093,2,1,2000,0,0,0,0,0,0,0,0,0,0
80093,3,1,2000,0,0,0,0,0,0,0,0,0,0
80093,4,1,2000,0,0,0,0,0,0,0,0,0,0
80093,5,1,2000,0,0,0,0,10,0,0,0,0,0
80094,1,1,2000,0,0,0,0,0,0,0,0,0,0
80094,2,1,2000,0,0,0,0,0,0,0,0,0,14
80095,1,1,2000,0,0,0,0,0,0,0,0,0,0
80095,2,1,2000,0,0,0,0,0,0,0,0,0,0
80096,0,1,2000,0,0,0,0,0,0,0,0,0,0
80096,1,1,2000,0,0,0,0,0,0,0,0,0,0
80097,1,1,2000,0,0,0,0,0,0,0,0,0,0
80098,1,1,2000,0,0,0,0,0,0,0,0,0,0
80099,1,1,2000,23,23,23,23,23,23,23,23,23,23
80100,0,1,2000,19,19,19,19,19,19,19,19,19,19
80100,1,1,2000,0,0,0,0,0,0,0,0,0,0
80101,0,1,2000,0,0,0,0,0,0,0,0,0,0
80101,1,1,2000,0,0,0,0,0,0,0,0,0,0
80102,0,1,2000,0,0,0,0,0,0,0,0,0,0
80102,1,1,2000,0,0,0,0,0,0,0,0,0,0
80103,1,1,2000,19,19,19,19,19,19,19,19,19,19
80104,1,1,2000,0,0,0,0,0,0,0,0,0,0
80105,1,1,2000,0,0,0,0,0,0,0,0,0,0
80106,0,1,2000,30,29,31,10,30,22,29,10,33,27
80106,1,1,2000,0,0,0,0,0,0,0,0,0,0
80107,0,1,2000,0,0,0,0,0,0,0,0,0,0
80107,1,1,2000,0,0,0,0,0,0,0,0,0,0
80107,2,1,2000,0,0,0,0,0,0,0,0,0,0
80108,1,1,2000,0,0,0,0,0,0,0,0,0,0
80108,2,1,2000,0,0,0,0,0,0,0,0,0,0
80108,3,1,2000,0,0,0,0,0,0,0,0,0,23
80109,1,1,2000,25,25,25,25,25,25,25,25,25,25
80110,1,1,2000,0,0,0,0,0,0,0,0,0,0
80110,2,1,2000,0,22,0,0,0,0,0,0,0,0
80111,1,1,2000,26,26,26,26,26,26,26,26,26,26
80111,2,1,2000,0,0,0,0,0,0,0,0,0,0
80111,3,1,2000,0,0,0,0,0,0,0,0,0,0
80111,4,1,2000,0,0,0,0,0,0,0,0,0,0
80111,5,1,2000,0,0,0,0,0,0,0,0,0,0
80112,0,1,2000,0,0,0,0,0,0,0,0,0,0
80112,1,1,2000,0,0,0,0,0,0,0,0,0,0
80113,0,1,2000,0,0,0,0,0,0,0,0,0,0
80113,1,1,2000,0,0,0,0,0,0,0,0,0,0
80114,0,1,2000,24,24,24,24,24,24,24,24,24,24
80114,1,1,2000,0,0,0,0,0,0,0,0,0,0
80115,0,1,2000,0,0,0,0,0,0,0,0,0,0
80115,1,1,2000,0,0,0,0,0,0,0,0,0,0
80116,1,1,2000,33,33,33,33,33,33,33,33,33,33
80117,0,1,2000,0,0,0,0,0,0,0,0,0,0
80117,1,1,2000,0,0,0,0,0,0,0,0,0,0
80118,1,1,2000,0,0,0,0,0,0,0,0,0,0
80118,2,1,2000,0,0,0,0,0,0,0,0,0,0
80118,3,1,2000,0,0,0,0,0,0,0,0,0,0
80119,1,1,2000,0,0,0,0,0,0,0,0,0,0
80119,2,1,2000,0,0,0,0,0,0,0,0,0,0
80120,1,1,2000,4,4,4,4,4,4,4,4,4,4
80120,2,1,2000,0,0,0,0,0,0,0,0,0,0
80121,1,1,2000,0,0,0,0,0,0,0,0,0,0
80121,2,1,2000,0,0,0,0,0,0,0,0,0,0
80121,3,1,2000,0,0,0,0,0,0,10,0,0,0
80122,1,1,2000,35,35,35,35,35,35,35,35,35,35
80123,1,1,2000,0,0,0,0,0,0,0,0,0,0
80124,1,1,2000,0,0,0,0,0,0,0,0,0,0
80124,2,1,2000,0,0,0,0,0,0,0,0,0,0
80125,1,1,2000,0,19,0,0,0,0,0,0,0,0
80125,2,1,2000,0,0,0,0,0,0,0,0,0,0
80126,1,1,2000,0,0,0,0,0,0,0,0,0,0
80127,1,1,2000,0,0,0,0,0,0,0,0,0,0
80128,1,1,2000,0,0,0,0,0,0,0,0,0,0
80128,2,1,2000,0,0,0,0,0,0,0,0,0,0
80129,1,1,2000,0,0,0,0,0,0,0,0,0,0
80130,1,1,2000,12,12,12,12,12,12,12,12,12,12
80130,2,1,2000,0,0,18,0,0,0,0,0,0,0
80131,1,1,2000,10,10,10,10,10,10,10,10,10,10
80131,2,1,2000,7,7,7,7,7,7,7,7,7,7
80132,1,1,2000,0,0,0,0,0,0,0,0,0,0
80133,1,1,2000,21,21,21,21,21,21,21,21,21,21
80133,2,1,2000,0,0,0,0,0,0,0,0,0,0
80134,0,1,2000,0,0,0,0,0,0,0,0,0,0
80134,1,1,2000,0,0,0,0,0,0,0,0,0,0
80135,1,1,2000,27,27,27,27,27,27,27,27,27,27
80135,2,1,2000,0,0,0,0,0,0,0,0,0,0
80136,1,1,2000,0,0,0,0,0,0,0,0,0,0
80137,0,1,2000,0,0,0,0,0,0,0,0,0,0
80137,0,2,2000,0,17,21,0,12,0,23,0,0,7
80137,0,3,2000,7,18,0,14,0,0,22,0,23,0
80137,1,1,2000,0,0,0,0,7,0,0,0,0,0
80138,1,1,2000,0,0,0,0,0,0,0,0,0,0
80139,1,1,2000,0,0,0,0,0,0,0,0,0,0
80140,1,1,2000,0,0,0,0,0,0,0,0,0,0
80140,2,1,2000,0,0,0,0,0,0,0,0,0,0
80141,1,1,2000,0,0,0,0,0,0,0,0,0,0
80141,2,1,2000,0,0,0,0,0,0,0,0,0,0
80142,0,1,2000,31,31,31,31,31,31,31,31,31,31
80142,1,1,2000,0,0,0,0,0,0,0,0,0,0
80143,1,1,2000,10,10,10,10,10,10,10,10,10,10
80144,1,1,2000,0,0,0,0,0,0,0,0,0,0
80145,1,1,2000,23,23,23,23,23,23,23,23,23,23
80146,1,1,2000,0,0,0,0,0,0,0,0,0,0
80146,2,1,2000,0,0,0,0,0,0,0,0,0,0
80146,3,1,2000,0,0,0,0,0,0,0,0,0,0
80147,1,1,2000,24,24,24,24,24,24,24,24,24,24
80148,1,1,2000,0,0,0,0,0,0,0,0,0,0
80148,2,1,2000,0,0,0,0,0,0,0,0,0,0
80149,0,1,2000,22,22,22,22,22,22,22,22,22,22
80149,1,1,2000,0,0,0,0,0,0,0,0,0,0
80150,1,1,2000,0,0,0,0,0,0,0,0,0,0
80151,1,1,2000,0,0,0,0,0,0,0,12,0,0
80152,1,1,2000,0,0,0,0,0,0,0,0,0,0
80153,1,1,2000,0,0,0,0,0,0,0,0,0,0
80153,2,1,2000,0,0,0,0,0,0,0,0,0,0
80154,1,1,2000,4,4,4,4,4,4,4,4,4,4
80155,1,1,2000,17,17,17,17,17,17,17,17,17,17
80155,2,1,2000,0,0,0,0,0,0,0,0,0,0
80155,3,1,2000,0,0,0,17,0,0,0,0,0,0
80156,1,1,2000,11,11,11,11,11,11,11,11,11,11
80156,2,1,2000,0,0,0,0,0,0,0,0,0,0
80157,1,1,2000,6,0,0,13,0,0,7,0,0,0
80158,1,1,2000,26,26,26,26,26,26,26,26,26,26
80158,2,1,2000,0,0,0,0,0,0,0,0,0,0
80159,1,1,2000,17,17,17,17,17,17,17,17,17,17
80159,2,1,2000,13,13,13,13,13,13,13,13,13,13
80160,0,1,2000,0,0,0,0,0,0,0,0,0,0
80160,1,1,2000,0,0,0,0,0,0,0,0,0,0
80161,1,1,2000,8,8,8,8,8,8,8,8,8,8
80162,1,1,2000,0,0,0,0,0,0,0,0,0,0
80162,2,1,2000,0,0,0,0,0,0,0,0,0,0
80163,1,1,2000,22,22,22,22,22,22,22,22,22,22
80164,0,1,2000,14,14,14,14,14,14,14,14,14,14
80164,1,1,2000,0,0,0,0,0,0,0,0,0,0
80165,0,1,2000,0,0,0,0,0,0,0,0,0,0
80165,1,1,2000,0,0,0,0,0,0,0,0,0,0
80166,1,1,2000,0,0,0,0,0,0,0,0,0,0
80167,1,1,2000,0,0,0,0,0,0,0,0,0,0
80168,1,1,2000,0,0,0,18,0,0,0,0,0,0
80169,1,1,2000,23,23,23,23,23,23,23,23,23,23
80170,1,1,2000,0,0,0,0,0,0,0,0,0,0
80171,1,1,2000,0,0,0,0,0,0,0,0,0,0
80172,1,1,2000,11,11,11,11,11,11,11,11,11,11
80173,1,1,2000,0,0,0,0,0,0,0,0,0,0
80174,1,1,2000,2,2,2,2,2,2,2,2,2,2
80174,2,1,2000,0,0,0,0,0,0,0,0,0,0
80175,1,1,2000,5,5,5,5,5,5,5,5,5,5
80176,1,1,2000,0,0,0,0,0,0,0,0,0,0
80176,2,1,2000,0,0,14,0,0,0,0,0,0,0
80177,1,1,2000,0,0,0,0,0,0,0,0,0,0
80177,2,1,2000,0,0,0,0,0,0,0,3,0,0
80177,3,1,2000,0,0,0,0,0,0,0,0,0,0
80178,1,1,2000,10,10,10,10,10,10,10,10,10,10
80179,1,1,2000,18,18,18,18,18,18,18,18,18,18
80179,2,1,2000,0,0,0,0,0,0,0,0,0,0
80180,0,1,2000,0,0,0,0,0,0,0,0,0,0
80180,1,1,2000,0,0,0,0,0,0,0,0,6,0
80181,0,1,2000,2,2,2,2,2,2,2,2,2,2
80181,1,1,2000,0,0,0,0,0,0,0,0,0,0
80181,2,1,2000,0,0,0,0,0,0,0,0,0,0
80181,3,1,2000,0,0,0,0,0,0,0,0,0,0
80182,1,1,2000,0,0,0,0,0,0,0,0,0,0
80183,1,1,2000,0,0,0,0,0,0,0,0,0,0
80183,2,1,2000,0,0,0,0,0,0,0,0,0,0
80184,1,1,2000,0,0,0,0,0,0,0,0,0,0
80184,2,1,2000,0,0,0,0,0,0,0,0,0,0
80184,3,1,2000,0,0,0,0,0,0,0,0,0,0
80185,1,1,2000,0,0,0,0,0,0,0,0,0,0
80186,1,1,2000,0,0,0,0,0,0,0,0,0,0
80187,0,1,2000,0,0,0,0,0,0,0,0,0,0
80187,0,2,2000,0,0,14,0,0,0,9,0,0,0
80187,0,3,2000,0,0,0,0,0,0,0,0,0,0
80187,0,4,2000,0,0,0,0,0,0,0,0,0,0
80187,1,1,2000,23,21,31,18,0,0,0,0,29,30
80188,1,1,2000,0,0,0,0,0,0,0,0,0,0
80188,2,1,2000,0,0,0,0,0,0,0,0,0,0
80189,1,1,2000,2,2,2,2,2,2,2,2,2,2
80190,1,1,2000,19,19,19,19,19,19,19,19,19,19
80191,1,1,2000,9,9,9,9,9,9,9,9,9,9
80192,1,1,2000,0,0,0,0,0,0,0,0,0,0
80193,1,1,2000,0,0,0,0,0,0,0,0,0,0
80194,1,1,2000,21,21,21,21,21,21,21,21,21,21
80195,1,1,2000,0,0,0,0,0,0,0,0,0,11
80195,2,1,2000,11,11,11,11,11,11,11,11,11,11
80196,1,1,2000,14,14,14,14,14,14,14,14,14,14
80196,2,1,2000,0,0,0,0,0,0,0,0,0,0
80197,1,1,2000,0,0,0,0,0,0,0,0,0,0
80198,1,1,2000,14,14,14,14,14,14,14,14,14,14
80199,1,1,2000,28,0,16,6,0,0,0,0,20,0
80200,1,1,2000,0,0,0,0,0,0,0,0,0,0
80201,1,1,2000,1,1,1,1,1,1,1,1,1,1
80201,2,1,2000,0,0,0,0,0,0,0,0,0,0
80202,0,1,2000,22,22,22,22,22,22,22,22,22,22
80202,1,1,2000,0,0,0,0,0,0,0,0,0,0
80203,1,1,2000,0,0,0,0,0,0,0,0,0,0
80203,2,1,2000,0,0,0,0,0,0,0,0,0,0
80204,1,1,2000,27,27,27,27,27,27,27,27,27,27
80204,2,1,2000,0,0,0,0,0,0,0,0,0,0
80204,3,1,2000,0,0,0,0,0,0,0,0,0,0
80204,4,1,2000,0,0,0,0,0,0,0,0,0,0
80205,1,1,2000,0,0,0,0,0,0,0,0,0,0
80206,1,1,2000,0,0,0,0,0,0,0,0,0,0
80207,1,1,2000,0,22,0,0,0,0,13,0,0,0
80208,1,1,2000,7,7,7,7,7,7,7,7,7,7
80209,1,1,2000,18,18,18,18,18,18,18,18,18,18
80209,2,1,2000,0,0,0,0,0,0,0,0,0,0
80210,1,1,2000,31,0,14,22,16,17,0,22,0,14
80211,1,1,2000,0,0,0,0,0,0,0,0,0,0
80211,2,1,2000,5,0,0,0,0,0,0,0,0,0
80212,0,1,2000,0,0,0,0,0,0,0,0,0,0
80212,1,1,2000,0,0,0,0,0,0,0,0,0,0
80213,1,1,2000,0,0,0,0,0,0,0,0,0,0
80213,2,1,2000,0,0,0,0,0,0,0,0,0,0
80214,1,1,2000,26,26,26,26,26,26,26,26,26,26
80215,1,1,2000,0,0,0,0,0,0,0,0,0,0
80216,0,1,2000,35,35,35,35,35,35,35,35,35,35
80216,1,1,2000,0,0,0,0,0,0,0,0,12,0
80217,1,1,2000,0,0,0,0,0,0,0,0,0,0
80218,1,1,2000,0,0,0,0,0,0,0,0,0,0
80218,2,1,2000,0,0,0,0,0,0,0,0,0,0
80219,1,1,2000,0,0,0,0,0,0,0,0,0,0
80219,2,1,2000,0,0,0,0,0,0,0,0,0,0
80220,1,1,2000,3,3,3,3,3,3,3,3,3,3
80220,2,1,2000,21,27,6,8,37,0,25,0,13,0
80221,1,1,2000,32,0,0,0,0,0,0,0,0,0
80222,1,1,2000,0,0,0,0,0,0,0,0,0,0
80222,2,1,2000,7,7,7,7,7,7,7,7,7,7
80223,1,1,2000,15,15,15,15,15,15,15,15,15,15
80224,0,1,2000,0,0,0,0,0,0,0,0,0,0
80224,1,1,2000,0,0,0,0,0,0,0,0,0,0
80225,1,1,2000,0,0,0,0,0,0,0,0,0,0
80225,2,1,2000,0,0,0,0,0,0,0,0,0,0
80225,3,1,2000,21,10,11,0,12,0,12,0,8,0
80225,4,1,2000,12,0,0,0,8,14,8,0,0,6
80225,5,1,2000,8,0,0,0,0,0,0,0,0,0
80226,1,1,2000,0,0,5,0,0,0,0,0,0,0
80226,2,1,2000,0,0,0,0,5,0,0,0,0,0
80227,1,1,2000,0,0,0,0,0,6,0,11,0,0
80227,2,1,2000,0,0,0,0,0,0,0,0,0,0
80228,1,1,2000,0,0,0,0,0,0,0,0,0,0
80228,2,1,2000,0,0,0,0,0,0,0,0,0,0
80229,1,1,2000,0,0,0,0,0,0,0,0,0,0
80230,1,1,2000,21,21,21,21,21,21,21,21,21,21
80230,2,1,2000,0,0,0,0,0,0,0,0,0,0
80231,1,1,2000,0,0,0,0,0,0,0,0,0,0
80232,1,1,2000,0,0,0,0,0,0,0,0,0,0
80232,2,1,2000,1,1,1,1,1,1,1,1,1,1
80233,1,1,2000,0,0,0,0,0,0,0,0,0,0
80233,2,1,2000,0,0,0,0,0,0,0,0,0,0
80234,1,1,2000,1,1,1,1,1,1,1,1,1,1
80235,1,1,2000,0,0,0,0,0,0,0,0,0,0
80236,1,1,2000,11,11,11,11,11,11,11,11,11,11
80237,1,1,2000,25,25,25,25,25,25,25,25,25,25
80238,1,1,2000,0,0,0,0,0,0,0,0,0,0
80238,2,1,2000,0,0,0,0,0,0,0,0,0,0
80239,1,1,2000,0,0,0,0,0,0,0,0,0,0
80240,1,1,2000,19,19,19,19,19,19,19,19,19,19
80240,2,1,2000,0,0,0,0,0,0,0,0,0,0
80241,1,1,2000,0,0,0,0,0,0,0,0,0,0
80241,2,1,2000,0,0,0,0,0,0,0,0,0,0
80242,0,1,2000,0,0,0,0,0,0,0,0,0,0
80242,1,1,2000,0,0,0,0,0,0,0,0,0,0
80242,2,1,2000,0,0,0,0,0,5,0,0,0,0
80243,1,1,2000,0,0,0,0,0,0,0,0,0,0
80243,2,1,2000,1,1,1,1,1,1,1,1,1,1
80244,1,1,2000,0,0,0,0,0,0,0,0,0,0
80244,2,1,2000,0,0,0,0,0,0,0,0,0,0
80245,1,1,2000,0,0,0,0,0,0,0,0,0,0
80246,1,1,2000,0,0,0,0,0,0,0,0,0,0
80246,2,1,2000,0,0,0,0,0,0,0,0,0,0
80247,1,1,2000,0,0,17,0,19,0,0,0,8,12
80248,1,1,2000,0,0,0,0,0,0,0,0,0,0
80249,1,1,2000,0,0,0,0,0,0,0,0,0,0
80249,2,1,2000,0,0,0,0,0,14,0,0,0,0
80250,1,1,2000,7,7,7,7,7,7,7,7,7,7
80251,1,1,2000,0,0,0,10,23,0,18,0,0,0
80252,1,1,2000,0,0,0,0,0,0,0,0,0,0
80252,2,1,2000,0,0,0,0,0,0,0,0,0,0
80253,1,1,2000,16,16,16,16,16,16,16,16,16,16
80254,1,1,2000,0,0,0,0,0,0,0,0,0,0
80254,2,1,2000,0,0,0,0,0,0,0,0,0,0
80255,1,1,2000,0,0,0,0,0,0,0,0,0,0
80255,2,1,2000,0,0,0,0,0,0,0,0,0,0
80256,1,1,2000,20,20,20,20,20,20,20,20,20,20
80257,1,1,2000,0,0,0,0,0,0,0,0,0,0
80257,2,1,2000,0,0,0,0,0,0,0,0,0,0
80258,1,1,2000,0,0,0,0,0,0,0,0,0,0
80259,1,1,2000,0,0,0,0,0,10,0,0,0,0
80259,2,1,2000,0,0,0,0,0,0,0,0,0,0
80260,1,1,2000,0,0,0,0,0,0,0,0,0,0
80260,2,1,2000,0,0,0,0,0,0,0,0,0,0
80261,1,1,2000,14,14,14,14,14,14,14,14,14,14
80262,1,1,2000,0,0,0,0,0,0,0,0,0,0
80262,2,1,2000,0,0,0,0,0,0,0,0,0,0
80263,1,1,2000,0,0,0,0,0,0,0,0,0,0
80264,1,1,2000,0,0,0,0,0,0,0,0,0,0
80265,1,1,2000,11,11,11,11,11,11,11,11,11,11
80265,2,1,2000,0,0,0,0,0,0,0,0,0,0
80266,1,1,2000,9,9,9,9,9,9,9,9,9,9
80267,1,1,2000,24,24,24,24,24,24,24,24,24,24
80267,2,1,2000,0,0,0,0,0,0,0,0,0,0
80268,1,1,2000,0,0,0,0,0,0,0,0,0,0
80268,2,1,2000,0,0,0,0,0,0,0,0,0,0
80269,1,1,2000,14,6,24,18,12,5,9,17,12,20
80269,2,1,2000,0,0,5,0,0,0,0,0,0,0
