VEH_NO,NUMOCCS,BODY_TYP,TRAV_SP,DEFORMED,DEATHS,ST_CASE,DR_DRINK,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,MONTH,Year
2,1,80,98,2,1,480661,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,0,4,1,480677,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,9,1,480695,0,48.0,1.0,0.0,0.0,4,2006
2,1,80,98,9,1,480699,0,48.0,0.0,0.0,2.0,4,2006
1,1,80,98,2,1,480700,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480701,1,48.0,1.0,0.0,0.0,4,2006
1,1,80,98,2,1,480715,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,4,1,480718,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,480720,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,480729,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480734,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,4,1,480738,0,48.0,0.0,0.0,0.0,4,2006
2,1,80,98,2,0,480738,0,48.0,0.0,0.0,1.0,4,2006
1,1,80,98,2,1,480744,1,48.0,0.0,0.0,4.0,4,2006
1,2,80,98,9,1,480747,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,480749,0,41.0,0.0,0.0,1.0,4,2006
1,1,80,98,2,1,480758,0,26.0,1.0,0.0,2.0,4,2006
1,1,80,98,2,1,480763,0,22.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,480764,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,480775,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480808,0,42.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480817,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,9,1,480818,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,97,2,1,480820,1,48.0,1.0,0.0,3.0,4,2006
1,1,80,98,2,1,480845,0,48.0,1.0,0.0,0.0,4,2006
2,1,80,98,2,1,480846,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,9,1,480852,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480862,0,48.0,1.0,0.0,3.0,4,2006
1,1,80,98,6,1,480874,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,480875,0,48.0,0.0,0.0,0.0,4,2006
2,1,80,98,9,1,480882,0,48.0,1.0,0.0,0.0,5,2006
2,2,80,98,2,2,480886,0,48.0,0.0,0.0,0.0,5,2006
1,2,80,98,2,1,480899,1,48.0,0.0,0.0,1.0,5,2006
2,1,80,98,9,1,480901,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,0,480902,1,48.0,0.0,0.0,2.0,5,2006
2,1,80,98,2,1,480903,0,48.0,1.0,0.0,3.0,5,2006
1,1,80,98,2,1,480915,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,0,480927,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,6,1,480934,0,48.0,0.0,0.0,0.0,5,2006
2,1,80,98,6,1,480942,0,48.0,0.0,0.0,1.0,5,2006
2,1,80,98,9,1,480944,0,48.0,0.0,0.0,0.0,5,2006
3,1,80,98,9,1,480944,0,48.0,0.0,0.0,1.0,5,2006
1,1,80,98,4,1,480946,0,48.0,0.0,0.0,1.0,5,2006
2,1,80,98,4,1,480947,0,48.0,0.0,0.0,1.0,5,2006
1,1,80,98,2,1,480979,0,28.0,0.0,0.0,0.0,5,2006
3,1,80,98,2,0,480981,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,1,480982,0,48.0,1.0,0.0,0.0,5,2006
1,1,80,98,2,1,480988,0,48.0,1.0,0.0,2.0,5,2006
1,1,80,98,2,1,480990,1,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,6,1,480991,0,48.0,0.0,0.0,0.0,5,2006
2,1,80,98,9,1,480992,0,48.0,0.0,0.0,0.0,5,2006
2,1,80,98,9,1,481007,0,48.0,0.0,0.0,0.0,5,2006
2,1,80,98,9,1,481014,0,48.0,0.0,0.0,5.0,5,2006
1,1,80,98,6,1,481015,1,48.0,0.0,0.0,1.0,5,2006
1,1,80,98,9,1,481018,0,48.0,0.0,0.0,0.0,1,2006
1,1,80,98,4,1,481029,0,48.0,0.0,0.0,0.0,2,2006
1,1,80,98,9,1,481040,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,6,1,481044,0,48.0,0.0,0.0,0.0,4,2006
2,1,80,98,2,1,481049,0,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,4,1,481053,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,1,481059,0,48.0,1.0,0.0,1.0,5,2006
2,1,80,98,2,1,481074,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,1,481081,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,4,1,481083,1,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,6,1,481085,1,48.0,0.0,0.0,0.0,5,2006
2,2,80,98,4,1,481093,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,9,1,481120,1,48.0,1.0,0.0,0.0,5,2006
1,1,80,98,2,1,481142,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,481156,0,48.0,0.0,0.0,1.0,6,2006
1,2,80,98,2,1,481159,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,481160,0,48.0,0.0,1.0,0.0,6,2006
1,1,80,98,2,1,481161,0,48.0,0.0,0.0,1.0,6,2006
1,2,80,98,6,1,481164,1,48.0,0.0,0.0,0.0,6,2006
2,2,80,98,6,1,481165,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,4,1,481166,1,48.0,0.0,0.0,0.0,6,2006
2,1,80,98,4,1,481174,1,48.0,0.0,0.0,1.0,6,2006
3,1,80,98,4,0,481174,0,48.0,0.0,0.0,0.0,6,2006
2,1,80,98,4,1,481176,0,48.0,0.0,0.0,2.0,6,2006
1,1,80,98,2,1,481187,0,48.0,1.0,0.0,0.0,6,2006
1,1,80,98,4,1,481188,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,481191,0,48.0,0.0,0.0,1.0,6,2006
1,1,80,98,2,1,481212,0,48.0,0.0,0.0,0.0,6,2006
1,2,80,98,2,1,481230,0,48.0,0.0,0.0,0.0,6,2006
2,1,80,98,6,1,481233,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,6,1,481235,0,48.0,0.0,0.0,2.0,6,2006
1,1,80,98,2,1,481240,1,48.0,0.0,0.0,1.0,6,2006
2,1,80,98,2,1,481276,0,20.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,1,481293,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,481294,0,48.0,0.0,0.0,0.0,6,2006
3,1,80,98,6,1,481295,0,48.0,0.0,0.0,0.0,6,2006
2,1,80,98,9,1,481320,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,4,1,481335,0,48.0,0.0,0.0,3.0,6,2006
1,1,80,98,2,1,481350,0,48.0,1.0,0.0,0.0,6,2006
1,2,80,98,4,0,481353,1,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,481356,1,48.0,0.0,1.0,0.0,6,2006
2,1,80,98,2,1,481366,0,48.0,1.0,0.0,1.0,6,2006
1,1,80,98,4,1,481374,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,4,1,481379,1,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,9,1,481384,0,48.0,1.0,0.0,1.0,6,2006
1,1,80,98,2,1,481387,1,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,6,1,481392,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,9,1,481397,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,6,1,481400,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,2,1,481408,1,48.0,0.0,0.0,2.0,7,2006
1,1,80,98,4,1,481415,1,48.0,0.0,0.0,1.0,7,2006
2,1,80,98,9,1,481420,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,2,1,481422,1,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,2,1,481427,1,48.0,0.0,0.0,0.0,7,2006
2,2,80,98,4,1,481431,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,2,1,481434,0,48.0,1.0,0.0,0.0,7,2006
1,1,80,98,2,1,481436,0,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,6,1,481453,0,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,6,1,481460,0,48.0,0.0,1.0,1.0,7,2006
1,1,80,98,2,1,481464,0,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,6,1,481465,0,48.0,1.0,0.0,6.0,7,2006
1,1,80,98,9,1,481498,1,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,2,1,481505,1,48.0,0.0,0.0,1.0,7,2006
1,1,80,98,9,1,481519,1,35.0,98.0,0.0,0.0,7,2006
2,1,80,98,9,0,481519,1,35.0,98.0,0.0,0.0,7,2006
1,1,80,98,2,1,481523,0,48.0,0.0,0.0,3.0,7,2006
2,1,80,98,2,1,481579,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,6,1,481594,0,48.0,0.0,0.0,0.0,7,2006
1,0,80,0,2,0,481611,0,,,,,7,2006
1,1,80,98,2,1,481624,1,48.0,0.0,0.0,0.0,7,2006
1,2,80,98,2,2,481626,0,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,6,1,481630,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,6,1,481654,0,48.0,1.0,0.0,0.0,7,2006
1,1,80,98,9,1,481655,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,6,1,481659,1,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,4,1,481663,1,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,2,1,481676,0,48.0,0.0,0.0,1.0,8,2006
2,1,80,98,9,1,481681,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,9,1,481685,1,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,9,1,481688,0,48.0,1.0,0.0,0.0,8,2006
2,2,80,98,2,1,481689,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,6,1,481696,1,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,2,1,481699,1,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,4,1,481705,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,1,481709,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,4,1,481724,0,48.0,0.0,0.0,0.0,8,2006
2,1,80,98,4,1,481736,0,22.0,0.0,0.0,0.0,8,2006
1,2,80,98,2,1,481744,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,1,481767,1,48.0,0.0,0.0,0.0,8,2006
1,2,80,98,2,1,481771,0,48.0,0.0,0.0,0.0,8,2006
1,1,88,98,2,1,481775,0,48.0,0.0,0.0,0.0,8,2006
2,1,80,98,6,1,481786,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,2,1,481788,1,6.0,1.0,0.0,0.0,8,2006
1,1,80,98,6,1,481809,0,48.0,1.0,0.0,1.0,8,2006
1,1,80,98,4,1,481811,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,4,0,481833,0,48.0,0.0,0.0,1.0,4,2006
3,1,80,98,2,1,481833,1,48.0,0.0,0.0,0.0,4,2006
1,1,80,98,2,1,481844,0,48.0,0.0,0.0,1.0,6,2006
1,1,80,98,2,1,481846,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,6,1,481851,0,48.0,2.0,0.0,1.0,7,2006
1,1,80,98,6,1,481859,1,48.0,0.0,0.0,0.0,7,2006
3,1,80,98,9,1,481860,0,48.0,0.0,0.0,0.0,7,2006
1,1,80,98,9,1,481866,0,48.0,1.0,0.0,0.0,7,2006
1,1,80,98,2,1,481873,1,48.0,1.0,0.0,0.0,8,2006
1,1,80,98,9,1,481883,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,6,1,481892,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,1,481894,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,53,4,1,481897,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,1,481902,0,48.0,0.0,0.0,1.0,8,2006
2,1,80,98,6,1,481907,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,0,481908,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,2,1,481916,0,26.0,2.0,0.0,0.0,8,2006
2,1,80,98,2,1,481940,0,48.0,0.0,0.0,0.0,8,2006
1,2,80,98,2,2,481951,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,481953,1,13.0,98.0,0.0,0.0,9,2006
1,2,80,98,2,1,481954,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,481959,0,48.0,0.0,0.0,0.0,9,2006
3,2,80,98,2,0,481961,0,48.0,0.0,0.0,1.0,9,2006
1,1,80,98,6,1,481965,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,9,1,481988,0,48.0,1.0,0.0,0.0,9,2006
1,1,80,98,2,1,481992,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,481996,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,481999,1,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,9,1,482002,0,48.0,0.0,0.0,0.0,9,2006
1,2,80,98,4,1,482003,1,48.0,1.0,1.0,1.0,9,2006
1,1,80,98,2,1,482007,0,48.0,0.0,0.0,0.0,9,2006
1,2,80,98,6,1,482013,0,48.0,0.0,0.0,0.0,9,2006
2,1,80,98,6,1,482026,0,48.0,1.0,0.0,2.0,9,2006
2,1,80,98,2,1,482030,0,48.0,1.0,0.0,3.0,9,2006
2,1,80,98,2,1,482037,0,48.0,0.0,0.0,1.0,9,2006
1,1,80,98,4,1,482050,0,48.0,1.0,0.0,0.0,9,2006
2,1,80,98,2,0,482055,0,48.0,0.0,0.0,0.0,9,2006
3,2,80,98,2,1,482055,0,48.0,0.0,0.0,1.0,9,2006
1,1,80,98,0,1,482070,0,48.0,0.0,0.0,0.0,9,2006
2,1,80,98,2,1,482076,0,48.0,0.0,0.0,3.0,9,2006
2,1,80,98,2,1,482078,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482083,0,48.0,0.0,0.0,0.0,9,2006
2,1,80,98,2,1,482090,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,4,1,482098,0,48.0,5.0,0.0,1.0,9,2006
1,1,80,98,2,1,482102,0,48.0,0.0,0.0,0.0,9,2006
2,2,80,98,2,1,482103,0,48.0,0.0,0.0,0.0,9,2006
2,1,80,98,2,1,482105,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482113,0,48.0,0.0,0.0,1.0,3,2006
1,1,80,98,6,1,482120,0,48.0,0.0,0.0,2.0,6,2006
1,1,80,98,2,1,482125,1,48.0,0.0,0.0,0.0,7,2006
2,1,80,98,9,1,482149,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482154,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,4,1,482161,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,4,1,482164,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482166,0,48.0,1.0,0.0,3.0,9,2006
1,1,80,98,9,1,482168,1,48.0,0.0,0.0,0.0,9,2006
1,2,80,98,2,2,482177,1,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482178,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482183,0,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,2,1,482184,1,48.0,0.0,0.0,0.0,9,2006
1,1,80,98,4,1,482242,1,48.0,1.0,0.0,0.0,10,2006
1,1,80,98,2,1,482245,1,48.0,0.0,0.0,1.0,10,2006
1,2,80,98,2,2,482254,0,48.0,0.0,1.0,0.0,10,2006
1,1,80,98,9,1,482259,0,48.0,0.0,0.0,0.0,10,2006
1,2,80,98,4,1,482260,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482261,1,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,9,1,482264,0,99.0,99.0,99.0,99.0,10,2006
1,1,80,98,9,1,482268,0,48.0,0.0,0.0,2.0,10,2006
1,1,88,98,2,1,482271,1,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482278,0,48.0,0.0,0.0,1.0,10,2006
1,1,80,98,2,1,482293,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482305,0,48.0,1.0,0.0,0.0,10,2006
2,1,80,98,2,1,482339,0,48.0,2.0,0.0,0.0,10,2006
1,1,80,98,6,1,482341,0,48.0,1.0,0.0,2.0,10,2006
1,1,80,98,2,1,482350,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,4,1,482352,0,6.0,0.0,0.0,0.0,10,2006
2,1,80,98,2,1,482361,1,48.0,0.0,0.0,0.0,10,2006
2,1,80,0,6,1,482373,0,48.0,0.0,0.0,1.0,5,2006
1,2,80,98,9,1,482377,0,48.0,0.0,0.0,1.0,6,2006
2,1,80,98,0,0,482377,0,48.0,0.0,0.0,0.0,6,2006
2,1,80,98,9,1,482391,0,48.0,0.0,0.0,0.0,8,2006
2,1,80,98,9,1,482393,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,2,1,482394,0,48.0,0.0,0.0,1.0,9,2006
2,1,80,98,4,1,482407,0,48.0,0.0,0.0,2.0,10,2006
1,1,80,98,4,1,482412,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482413,0,48.0,0.0,0.0,1.0,10,2006
1,1,80,98,9,1,482416,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,6,1,482422,1,48.0,2.0,0.0,0.0,10,2006
2,1,80,98,2,1,482425,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,9,1,482427,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482428,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,9,1,482431,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,6,1,482455,1,48.0,0.0,0.0,1.0,10,2006
1,1,80,98,2,1,482475,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,81,2,1,482477,0,48.0,1.0,0.0,1.0,11,2006
2,1,80,98,2,1,482480,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482497,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,4,1,482511,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482519,0,48.0,0.0,0.0,1.0,11,2006
1,1,80,98,9,1,482535,1,48.0,0.0,0.0,3.0,11,2006
2,1,80,98,6,1,482560,0,48.0,0.0,0.0,1.0,11,2006
1,1,80,98,9,1,482593,1,48.0,0.0,0.0,1.0,11,2006
1,1,80,98,2,1,482598,0,48.0,0.0,0.0,0.0,11,2006
6,1,80,0,2,0,482612,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,9,1,482615,0,48.0,0.0,0.0,0.0,8,2006
1,1,80,60,4,1,482616,0,48.0,0.0,0.0,0.0,8,2006
2,1,80,98,2,1,482623,0,48.0,0.0,0.0,1.0,10,2006
2,1,80,98,4,1,482640,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,2,1,482642,0,48.0,0.0,0.0,0.0,11,2006
2,2,80,98,2,1,482648,1,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482654,0,48.0,0.0,0.0,0.0,11,2006
2,1,80,98,2,1,482673,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482683,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,9,1,482694,0,48.0,0.0,0.0,3.0,11,2006
2,1,80,98,2,1,482699,0,48.0,0.0,0.0,0.0,11,2006
1,2,80,98,2,1,482700,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482716,1,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,2,1,482732,1,48.0,0.0,0.0,1.0,12,2006
2,1,80,98,2,1,482751,0,48.0,0.0,0.0,1.0,12,2006
1,1,80,98,9,1,482783,0,48.0,0.0,1.0,0.0,12,2006
1,1,80,98,6,1,482790,0,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,2,1,482798,0,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,2,1,482814,1,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,2,1,482818,1,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,9,1,482829,1,48.0,0.0,0.0,0.0,12,2006
1,1,80,57,9,1,482834,0,48.0,0.0,0.0,1.0,12,2006
1,1,80,98,9,1,482846,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,2,1,482859,1,48.0,0.0,0.0,0.0,9,2006
2,1,80,98,9,1,482865,1,48.0,0.0,0.0,0.0,10,2006
1,2,80,98,9,1,482866,0,48.0,0.0,0.0,1.0,10,2006
1,2,80,98,2,1,482883,0,48.0,0.0,0.0,0.0,12,2006
1,2,80,98,2,2,482907,1,48.0,0.0,0.0,0.0,12,2006
2,1,80,98,6,1,482947,0,48.0,0.0,0.0,2.0,12,2006
1,1,80,98,2,1,482972,1,48.0,0.0,0.0,0.0,8,2006
1,1,80,98,9,1,483005,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,4,1,483016,0,48.0,0.0,0.0,6.0,12,2006
2,1,80,98,2,1,483021,0,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,2,1,483026,1,48.0,0.0,0.0,0.0,12,2006
1,1,80,98,4,1,483036,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,6,1,483037,1,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,4,1,483041,0,48.0,0.0,0.0,1.0,2,2006
2,1,80,98,9,1,483052,0,48.0,0.0,0.0,1.0,8,2006
1,1,80,98,2,1,483084,1,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,2,1,483093,0,48.0,0.0,0.0,0.0,5,2006
3,1,80,98,2,0,483093,0,48.0,0.0,0.0,0.0,5,2006
1,1,80,98,6,1,483097,0,48.0,0.0,0.0,1.0,10,2006
3,1,80,98,6,0,483097,0,48.0,0.0,0.0,0.0,10,2006
1,1,80,98,9,1,483113,0,48.0,0.0,0.0,0.0,6,2006
1,1,80,98,9,1,483121,0,48.0,0.0,0.0,0.0,11,2006
1,1,80,98,9,1,483129,0,48.0,1.0,0.0,0.0,1,2006
1,1,80,98,2,1,483131,0,48.0,0.0,0.0,0.0,3,2006
2,1,80,98,2,1,483142,0,48.0,0.0,1.0,0.0,4,2006
1,1,80,98,2,1,483150,0,48.0,0.0,0.0,0.0,9,2006
