VEH_NO,NUMOCCS,BODY_TYP,TRAV_SP,DEFORMED,DEATHS,ST_CASE,DR_DRINK,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,MONTH,Year
2,1,80,98,4,1,482451,1,48.0,0.0,0.0,0.0,10,2001
2,1,80,98,9,1,482453,0,35.0,98.0,0.0,0.0,10,2001
2,1,80,98,4,0,482459,0,48.0,0.0,0.0,0.0,10,2001
1,1,80,98,6,1,482472,0,48.0,1.0,0.0,0.0,10,2001
2,1,80,98,6,1,482507,0,48.0,1.0,0.0,1.0,11,2001
1,2,80,98,9,1,482508,1,48.0,0.0,0.0,1.0,11,2001
1,1,80,98,2,1,482509,1,48.0,99.0,99.0,99.0,11,2001
2,2,80,98,6,1,482519,0,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,4,1,482533,1,48.0,1.0,0.0,1.0,11,2001
1,1,80,98,2,1,482572,0,48.0,0.0,0.0,2.0,11,2001
2,1,80,98,6,1,482601,0,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,9,1,482611,0,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,2,1,482613,1,48.0,1.0,0.0,1.0,11,2001
1,2,80,98,6,2,482649,0,48.0,0.0,0.0,1.0,11,2001
1,1,80,98,2,1,482691,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,6,1,482696,0,48.0,0.0,0.0,1.0,5,2001
1,1,80,98,2,1,482718,0,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,4,1,482735,0,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,4,1,482738,0,48.0,0.0,0.0,3.0,11,2001
1,1,80,98,2,1,482774,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,9,1,482783,0,48.0,0.0,0.0,1.0,12,2001
1,1,80,98,2,1,482789,0,48.0,0.0,0.0,2.0,12,2001
2,2,80,98,9,1,482790,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,9,1,482796,1,48.0,0.0,0.0,1.0,12,2001
1,2,80,98,9,1,482809,0,48.0,1.0,0.0,1.0,12,2001
1,1,80,98,6,1,482815,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,9,1,482830,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,4,1,482881,0,48.0,1.0,0.0,0.0,11,2001
1,1,80,98,9,1,482885,1,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,2,1,482904,0,48.0,2.0,0.0,0.0,12,2001
1,1,80,98,9,1,482905,0,48.0,2.0,0.0,0.0,12,2001
1,1,80,98,4,1,482942,0,48.0,3.0,0.0,2.0,12,2001
2,1,80,98,2,1,482943,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,9,1,482964,0,48.0,0.0,0.0,0.0,12,2001
2,1,80,98,6,1,482966,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,9,1,482984,0,48.0,0.0,0.0,0.0,12,2001
2,1,80,98,9,1,483025,0,48.0,1.0,0.0,0.0,12,2001
2,1,80,98,2,1,483027,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,6,1,483041,0,48.0,2.0,0.0,2.0,12,2001
2,1,80,98,6,1,483064,0,48.0,0.0,0.0,0.0,6,2001
2,1,80,98,6,1,483076,0,48.0,0.0,0.0,0.0,7,2001
2,1,80,98,9,1,483099,0,48.0,1.0,0.0,0.0,9,2001
1,2,80,68,2,1,483120,1,48.0,0.0,0.0,1.0,10,2001
1,1,80,98,2,1,483124,1,48.0,1.0,0.0,0.0,10,2001
1,1,80,98,2,1,483126,1,48.0,0.0,0.0,2.0,11,2001
1,1,80,98,2,1,483129,0,48.0,1.0,0.0,0.0,11,2001
1,1,80,98,4,1,483131,1,48.0,0.0,0.0,0.0,11,2001
1,1,80,98,2,1,483152,0,48.0,0.0,0.0,0.0,12,2001
2,1,80,98,4,1,483173,0,48.0,1.0,0.0,1.0,12,2001
2,1,80,98,4,1,483184,0,48.0,0.0,0.0,0.0,12,2001
1,1,80,98,6,1,483195,0,48.0,0.0,0.0,0.0,5,2001
1,1,80,98,2,1,483198,0,48.0,1.0,0.0,0.0,6,2001
2,1,80,98,4,1,483203,0,48.0,99.0,99.0,99.0,8,2001
1,1,80,98,2,0,483218,0,48.0,1.0,0.0,0.0,3,2001
1,1,80,98,2,1,483224,0,48.0,1.0,0.0,0.0,3,2001
2,1,80,98,9,1,483260,0,48.0,0.0,0.0,0.0,4,2001
1,1,80,98,2,1,483283,0,48.0,0.0,0.0,0.0,9,2001
2,1,80,98,2,1,483285,0,48.0,0.0,0.0,0.0,9,2001
1,1,80,98,2,1,483298,1,48.0,1.0,0.0,0.0,10,2001
2,1,80,98,4,1,483301,0,48.0,0.0,0.0,1.0,10,2001
