TRAV_SP,ST_CASE,PREV_ACC,PREV_DWI,PREV_SPD,Year
98,481443,0.0,0.0,2.0,2008
98,481447,0.0,0.0,0.0,2008
98,481449,0.0,0.0,0.0,2008
98,481453,0.0,0.0,2.0,2008
98,481455,0.0,0.0,0.0,2008
98,481458,0.0,0.0,0.0,2008
98,481460,0.0,1.0,1.0,2008
98,481462,0.0,0.0,1.0,2008
98,481468,0.0,0.0,1.0,2008
98,481470,1.0,0.0,1.0,2008
98,481472,1.0,1.0,1.0,2008
98,481474,0.0,0.0,1.0,2008
98,481478,0.0,0.0,1.0,2008
98,481506,0.0,0.0,0.0,2008
98,481507,0.0,0.0,0.0,2008
98,481509,0.0,0.0,0.0,2008
98,481526,0.0,0.0,0.0,2008
98,481526,0.0,0.0,0.0,2008
98,481528,0.0,0.0,2.0,2008
98,481534,0.0,0.0,0.0,2008
98,481537,1.0,0.0,2.0,2008
98,481538,0.0,0.0,0.0,2008
98,481539,0.0,0.0,1.0,2008
98,481542,0.0,0.0,0.0,2008
98,481543,1.0,0.0,0.0,2008
98,481544,1.0,0.0,0.0,2008
98,481545,0.0,0.0,0.0,2008
98,481550,1.0,0.0,2.0,2008
98,481562,0.0,0.0,0.0,2008
98,481567,1.0,0.0,3.0,2008
98,481592,1.0,0.0,0.0,2008
98,481594,0.0,0.0,0.0,2008
98,481596,1.0,0.0,0.0,2008
98,481597,0.0,0.0,2.0,2008
98,481598,0.0,0.0,0.0,2008
98,481605,0.0,0.0,0.0,2008
98,481608,0.0,0.0,1.0,2008
98,481611,0.0,0.0,0.0,2008
98,481614,0.0,2.0,2.0,2008
98,481615,1.0,0.0,0.0,2008
98,481617,0.0,0.0,0.0,2008
98,481619,1.0,0.0,1.0,2008
98,481624,0.0,0.0,2.0,2008
98,481627,1.0,1.0,0.0,2008
98,481640,0.0,0.0,0.0,2008
98,481647,0.0,0.0,0.0,2008
98,481649,0.0,0.0,1.0,2008
98,481651,0.0,0.0,0.0,2008
98,481653,0.0,0.0,0.0,2008
98,481653,1.0,0.0,0.0,2008
98,481666,0.0,0.0,0.0,2008
98,481667,0.0,0.0,0.0,2008
98,481678,0.0,0.0,2.0,2008
98,481680,0.0,0.0,0.0,2008
98,481693,0.0,0.0,0.0,2008
98,481702,1.0,0.0,0.0,2008
98,481705,0.0,0.0,0.0,2008
98,481710,0.0,0.0,0.0,2008
98,481712,0.0,0.0,0.0,2008
98,481723,0.0,0.0,0.0,2008
98,481730,0.0,0.0,0.0,2008
98,481748,0.0,0.0,0.0,2008
98,481750,0.0,0.0,0.0,2008
98,481756,0.0,0.0,0.0,2008
98,481757,0.0,0.0,0.0,2008
98,481758,1.0,0.0,0.0,2008
98,481764,0.0,0.0,0.0,2008
98,481766,1.0,0.0,0.0,2008
98,481768,0.0,0.0,0.0,2008
98,481769,0.0,0.0,0.0,2008
98,481778,0.0,0.0,0.0,2008
98,481779,0.0,0.0,0.0,2008
98,481781,0.0,0.0,0.0,2008
98,481786,0.0,0.0,0.0,2008
98,481787,0.0,0.0,0.0,2008
98,481790,0.0,0.0,0.0,2008
98,481796,0.0,0.0,0.0,2008
98,481796,0.0,0.0,0.0,2008
98,481801,1.0,0.0,0.0,2008
98,481808,1.0,0.0,0.0,2008
98,481816,0.0,0.0,0.0,2008
98,481819,0.0,0.0,0.0,2008
98,481821,0.0,0.0,0.0,2008
98,481825,0.0,0.0,0.0,2008
98,481831,0.0,1.0,0.0,2008
98,481833,0.0,0.0,0.0,2008
98,481834,0.0,0.0,0.0,2008
98,481850,0.0,0.0,0.0,2008
98,481855,0.0,0.0,1.0,2008
98,481879,0.0,0.0,0.0,2008
98,481891,0.0,0.0,0.0,2008
98,481892,0.0,0.0,1.0,2008
98,481894,0.0,0.0,1.0,2008
98,481896,1.0,0.0,0.0,2008
98,481897,0.0,0.0,0.0,2008
98,481903,0.0,0.0,0.0,2008
98,481908,0.0,0.0,0.0,2008
98,481909,0.0,0.0,0.0,2008
98,481909,0.0,0.0,0.0,2008
98,481916,0.0,0.0,0.0,2008
98,481917,0.0,0.0,1.0,2008
98,481917,0.0,0.0,0.0,2008
98,481931,0.0,0.0,0.0,2008
98,481935,0.0,0.0,0.0,2008
98,481958,0.0,0.0,1.0,2008
98,481959,2.0,0.0,0.0,2008
98,481971,1.0,0.0,0.0,2008
98,481972,0.0,0.0,1.0,2008
98,481974,0.0,0.0,0.0,2008
98,481985,0.0,0.0,0.0,2008
98,481987,0.0,0.0,0.0,2008
98,481990,0.0,0.0,0.0,2008
98,481993,0.0,0.0,0.0,2008
98,482004,0.0,0.0,0.0,2008
98,482004,0.0,0.0,0.0,2008
98,482007,0.0,0.0,1.0,2008
98,482017,0.0,0.0,1.0,2008
98,482020,0.0,0.0,0.0,2008
98,482021,0.0,0.0,0.0,2008
98,482024,1.0,0.0,0.0,2008
98,482025,0.0,0.0,0.0,2008
98,482026,0.0,0.0,0.0,2008
98,482043,0.0,0.0,2.0,2008
98,482044,0.0,0.0,0.0,2008
98,482049,1.0,0.0,0.0,2008
98,482050,1.0,0.0,0.0,2008
98,482052,0.0,0.0,1.0,2008
98,482053,0.0,0.0,0.0,2008
98,482054,0.0,0.0,0.0,2008
98,482066,0.0,0.0,0.0,2008
52,482067,0.0,0.0,0.0,2008
98,482073,0.0,0.0,7.0,2008
98,482077,0.0,0.0,0.0,2008
98,482079,0.0,0.0,0.0,2008
98,482082,0.0,0.0,1.0,2008
98,482091,0.0,0.0,0.0,2008
98,482094,4.0,0.0,1.0,2008
98,482096,0.0,0.0,0.0,2008
98,482119,1.0,0.0,0.0,2008
98,482120,1.0,0.0,0.0,2008
98,482126,0.0,0.0,0.0,2008
98,482135,0.0,0.0,0.0,2008
98,482138,0.0,0.0,0.0,2008
98,482140,0.0,0.0,1.0,2008
98,482146,0.0,0.0,1.0,2008
98,482149,0.0,0.0,0.0,2008
98,482173,1.0,0.0,2.0,2008
98,482179,0.0,0.0,0.0,2008
98,482180,1.0,0.0,0.0,2008
98,482184,0.0,0.0,0.0,2008
98,482192,0.0,0.0,3.0,2008
98,482199,0.0,0.0,0.0,2008
98,482233,2.0,0.0,0.0,2008
98,482234,0.0,0.0,0.0,2008
98,482235,0.0,0.0,0.0,2008
98,482239,0.0,0.0,0.0,2008
98,482248,0.0,0.0,0.0,2008
98,482252,0.0,0.0,0.0,2008
98,482269,1.0,1.0,0.0,2008
98,482275,0.0,0.0,1.0,2008
98,482279,0.0,0.0,0.0,2008
98,482280,1.0,0.0,0.0,2008
98,482281,0.0,0.0,2.0,2008
98,482282,0.0,0.0,0.0,2008
98,482284,0.0,0.0,0.0,2008
98,482285,1.0,0.0,0.0,2008
98,482286,0.0,0.0,0.0,2008
98,482286,0.0,0.0,0.0,2008
98,482292,1.0,0.0,0.0,2008
98,482292,0.0,0.0,0.0,2008
98,482295,0.0,0.0,1.0,2008
98,482298,0.0,0.0,0.0,2008
98,482314,1.0,0.0,0.0,2008
98,482331,0.0,0.0,0.0,2008
98,482335,1.0,0.0,0.0,2008
98,482336,0.0,0.0,0.0,2008
98,482337,0.0,0.0,0.0,2008
98,482338,0.0,0.0,0.0,2008
98,482358,0.0,0.0,0.0,2008
98,482364,0.0,0.0,0.0,2008
98,482366,0.0,0.0,0.0,2008
98,482383,0.0,0.0,0.0,2008
98,482385,0.0,0.0,0.0,2008
98,482386,1.0,0.0,0.0,2008
98,482389,0.0,0.0,1.0,2008
98,482392,0.0,0.0,0.0,2008
98,482392,0.0,0.0,0.0,2008
98,482393,1.0,0.0,0.0,2008
98,482401,1.0,0.0,0.0,2008
98,482403,1.0,0.0,0.0,2008
98,482416,0.0,0.0,0.0,2008
98,482424,0.0,0.0,1.0,2008
98,482427,0.0,0.0,0.0,2008
98,482428,1.0,0.0,3.0,2008
98,482432,0.0,0.0,0.0,2008
98,482454,0.0,0.0,0.0,2008
98,482468,0.0,0.0,2.0,2008
98,482469,0.0,0.0,0.0,2008
98,482475,0.0,0.0,2.0,2008
98,482476,1.0,0.0,0.0,2008
98,482481,0.0,0.0,0.0,2008
98,482485,0.0,0.0,1.0,2008
98,482486,1.0,0.0,1.0,2008
98,482504,1.0,0.0,0.0,2008
98,482507,0.0,0.0,0.0,2008
98,482521,0.0,0.0,0.0,2008
98,482531,0.0,0.0,0.0,2008
98,482537,0.0,0.0,1.0,2008
98,482538,2.0,0.0,1.0,2008
98,482547,0.0,0.0,0.0,2008
98,482554,1.0,0.0,2.0,2008
98,482589,0.0,0.0,0.0,2008
98,482599,0.0,0.0,1.0,2008
98,482605,0.0,0.0,0.0,2008
98,482610,0.0,0.0,0.0,2008
98,482611,0.0,0.0,0.0,2008
98,482619,0.0,0.0,0.0,2008
98,482624,0.0,0.0,0.0,2008
98,482628,0.0,0.0,0.0,2008
98,482631,0.0,0.0,0.0,2008
98,482655,0.0,0.0,0.0,2008
98,482675,1.0,0.0,2.0,2008
98,482682,0.0,0.0,0.0,2008
98,482684,0.0,0.0,0.0,2008
98,482687,0.0,0.0,0.0,2008
98,482695,0.0,0.0,0.0,2008
98,482717,0.0,0.0,0.0,2008
98,482718,0.0,0.0,0.0,2008
98,482724,0.0,0.0,0.0,2008
98,482732,0.0,0.0,0.0,2008
98,482768,0.0,0.0,0.0,2008
98,482769,0.0,0.0,0.0,2008
98,482775,0.0,0.0,0.0,2008
98,482777,0.0,0.0,0.0,2008
98,482787,0.0,0.0,0.0,2008
98,482794,0.0,0.0,0.0,2008
98,482801,0.0,0.0,0.0,2008
98,482809,0.0,0.0,0.0,2008
98,482820,1.0,0.0,1.0,2008
98,482842,0.0,0.0,0.0,2008
98,482868,0.0,0.0,0.0,2008
90,482873,0.0,0.0,0.0,2008
98,482874,0.0,0.0,0.0,2008
98,482876,0.0,0.0,1.0,2008
98,482880,1.0,0.0,0.0,2008
98,482885,0.0,0.0,1.0,2008
98,482885,1.0,0.0,0.0,2008
98,482886,0.0,0.0,0.0,2008
98,482888,0.0,1.0,0.0,2008
98,482900,1.0,0.0,0.0,2008
98,482902,1.0,0.0,0.0,2008
98,482906,0.0,0.0,0.0,2008
98,482908,1.0,0.0,0.0,2008
98,482913,0.0,0.0,0.0,2008
98,482925,0.0,0.0,0.0,2008
98,482946,0.0,0.0,1.0,2008
98,482963,0.0,0.0,1.0,2008
98,482971,0.0,0.0,0.0,2008
98,482977,0.0,0.0,0.0,2008
98,482978,0.0,0.0,0.0,2008
98,482985,0.0,0.0,2.0,2008
98,482987,0.0,0.0,0.0,2008
98,483009,0.0,0.0,2.0,2008
0,483018,,,,2008
98,483020,0.0,0.0,0.0,2008
98,483027,0.0,0.0,0.0,2008
98,483029,0.0,0.0,0.0,2008
98,483030,0.0,0.0,0.0,2008
98,483034,0.0,0.0,0.0,2008
98,483040,0.0,0.0,0.0,2008
98,483051,0.0,0.0,0.0,2008
98,483079,0.0,0.0,0.0,2008
98,483098,0.0,0.0,0.0,2008
98,483101,0.0,0.0,0.0,2008
98,483124,0.0,0.0,0.0,2008
98,483142,0.0,0.0,0.0,2008
98,483164,1.0,0.0,0.0,2008
