ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
482176,1,1,21,9,14,48,80,998,8,48,0,0,1,2,45,1,1,0,2014
482178,1,2,21,9,15,8,80,998,8,48,0,0,0,2,75,7,1,0,2014
482181,1,1,22,9,7,55,80,998,8,48,1,0,0,2,55,20,1,0,2014
482182,1,1,22,9,4,50,80,61,8,48,0,0,0,2,45,98,1,1,2014
482185,1,1,2,8,21,53,80,998,8,48,0,0,0,4,45,66,1,0,2014
482189,1,1,22,9,18,10,80,998,8,48,0,0,0,2,60,50,1,0,2014
482206,2,1,25,9,20,35,80,998,8,48,0,0,0,2,45,25,1,1,2014
482212,1,1,26,9,1,50,80,998,8,48,0,0,0,4,30,1,1,1,2014
482213,2,1,26,9,6,7,80,998,8,48,0,0,0,7,50,83,1,0,2014
482217,1,1,26,9,13,48,80,998,8,48,0,0,0,2,60,98,1,0,2014
482223,1,1,27,9,10,25,80,998,8,48,0,0,0,3,60,98,1,0,2014
482232,1,1,27,9,20,45,80,998,4,48,0,0,0,2,60,1,1,1,2014
482233,2,2,28,9,17,56,80,998,8,5,0,0,0,3,55,79,1,0,2014
482239,2,1,29,9,11,40,80,998,6,48,0,0,0,2,45,98,1,0,2014
482243,2,1,29,9,19,25,80,998,8,48,0,0,2,1,75,29,1,0,2014
482244,1,1,30,9,18,27,80,998,8,32,0,0,0,6,45,69,1,0,2014
482245,1,1,30,9,14,41,80,998,8,48,0,0,1,2,70,98,1,0,2014
482262,2,1,30,9,12,42,80,998,4,48,0,0,0,2,70,74,1,0,2014
482265,1,1,10,8,2,6,80,998,8,48,1,0,0,2,55,6,1,1,2014
482269,1,1,29,8,22,21,80,998,8,48,0,0,0,5,40,6,1,1,2014
482272,2,1,21,9,2,35,80,998,8,48,0,0,0,2,98,78,1,1,2014
482279,1,1,1,10,7,25,80,998,8,48,0,0,0,2,70,98,1,0,2014
482286,2,1,1,10,20,44,80,998,8,48,0,0,0,2,70,50,1,0,2014
482299,1,1,3,10,13,31,80,998,8,48,0,0,0,2,20,1,1,0,2014
482301,2,1,3,10,6,47,80,998,8,48,0,0,0,4,35,98,1,0,2014
482305,1,1,3,10,10,35,80,998,8,48,0,0,0,2,60,1,1,1,2014
482307,1,1,3,10,11,55,80,998,8,48,0,0,1,3,45,6,1,0,2014
482315,1,1,25,5,0,59,80,998,4,48,0,0,0,2,65,98,1,0,2014
482322,1,1,5,10,17,30,80,998,8,48,0,0,1,2,35,69,1,0,2014
482326,1,1,5,10,15,35,80,998,8,48,0,0,3,3,35,6,1,1,2014
482332,1,1,6,10,18,0,80,998,8,48,0,0,0,2,55,1,1,0,2014
482340,2,1,6,10,19,15,80,998,4,48,0,0,4,4,50,69,1,0,2014
482364,1,1,8,10,16,45,80,998,8,48,0,0,0,2,60,48,1,0,2014
482387,2,1,11,10,18,32,80,122,8,48,0,0,2,2,70,69,1,0,2014
482393,1,1,12,10,10,22,80,998,4,48,0,0,0,2,30,1,1,0,2014
482406,1,2,16,10,12,0,80,998,8,48,0,0,0,4,60,28,2,1,2014
482426,2,1,19,10,11,13,80,998,8,48,0,0,0,5,45,83,1,0,2014
482433,2,1,21,5,18,39,80,998,8,48,0,0,1,5,35,0,1,0,2014
482434,1,1,2,8,5,1,80,998,8,48,0,0,0,2,30,6,1,0,2014
482449,2,1,11,10,16,47,80,998,4,48,0,0,0,4,75,98,1,0,2014
482453,1,1,14,10,7,45,80,998,8,48,0,0,0,2,30,32,1,0,2014
482461,1,1,17,10,3,45,80,998,6,48,1,0,0,2,40,14,1,1,2014
482464,1,1,18,10,1,10,80,998,8,48,0,0,1,3,35,6,1,1,2014
482466,1,1,19,10,16,20,80,998,8,48,0,0,0,4,70,72,1,0,2014
482467,1,1,19,10,13,22,80,998,8,26,0,0,0,2,40,1,1,0,2014
482470,1,1,19,10,20,5,80,998,2,48,0,0,0,4,55,4,1,0,2014
482471,1,1,19,10,1,45,80,998,4,48,0,0,0,3,75,25,1,0,2014
482474,1,1,20,10,5,50,80,998,8,48,0,1,1,1,65,6,1,0,2014
482477,1,1,22,10,15,53,80,998,6,48,0,0,0,2,55,20,1,0,2014
482495,1,1,25,10,1,11,80,998,8,22,0,0,0,2,40,2,1,0,2014
482496,2,1,25,10,9,27,80,998,8,48,0,0,1,4,45,69,1,0,2014
482500,1,1,25,10,22,1,80,998,8,48,0,0,0,2,45,1,1,1,2014
482506,2,1,26,10,13,25,80,998,4,48,0,0,0,1,45,29,1,0,2014
482510,1,2,26,10,18,28,80,998,8,48,0,0,0,2,55,83,2,1,2014
482513,2,1,27,10,19,2,88,998,8,48,0,0,0,4,30,98,1,0,2014
482523,2,1,31,10,21,34,80,998,8,48,0,0,0,2,70,86,1,0,2014
482524,1,1,23,8,2,43,80,998,2,48,0,0,0,4,60,32,1,0,2014
482540,1,1,20,10,2,11,80,998,8,48,2,0,0,2,50,1,1,0,2014
482551,1,1,24,10,20,26,80,998,8,48,0,0,0,2,40,6,1,1,2014
482552,2,1,25,10,10,6,80,998,4,48,0,0,0,2,55,32,1,0,2014
482554,1,1,26,10,21,30,80,998,8,48,0,0,0,2,75,6,1,0,2014
482557,1,1,27,10,14,48,80,998,8,48,0,0,0,4,65,98,1,0,2014
482565,1,1,28,10,4,11,80,998,4,48,0,0,0,2,35,7,1,0,2014
482568,1,1,28,10,22,0,80,998,8,48,0,0,0,2,40,6,1,1,2014
482573,1,1,29,10,6,17,80,998,8,48,1,0,0,2,60,24,1,0,2014
482578,2,1,30,10,6,55,80,998,2,19,1,0,0,4,55,83,1,0,2014
482583,1,1,28,6,23,43,80,998,2,48,0,0,1,2,35,6,1,1,2014
482589,1,1,18,10,5,2,80,998,8,48,0,0,0,2,55,0,1,1,2014
482593,1,1,25,10,17,50,80,998,4,48,0,0,0,5,35,6,1,1,2014
482595,1,1,27,10,18,0,80,998,8,48,0,0,0,4,60,6,1,1,2014
482604,1,1,1,11,20,6,80,998,8,48,1,0,0,2,40,69,1,0,2014
482617,1,1,2,11,16,50,80,998,8,48,0,0,0,2,99,98,1,0,2014
482650,1,1,8,11,19,10,80,998,8,48,0,0,0,2,60,13,1,0,2014
482651,1,1,8,11,9,40,80,998,8,6,1,0,0,2,75,6,1,0,2014
482656,2,1,9,11,14,11,80,55,2,48,1,0,0,2,55,98,1,0,2014
482658,1,1,9,11,11,1,80,998,8,12,0,0,0,2,40,6,1,0,2014
482686,1,1,12,11,1,21,80,998,4,48,0,0,0,4,60,24,1,0,2014
482708,2,1,16,11,19,13,80,998,8,20,0,0,0,4,45,69,1,0,2014
482719,1,1,21,11,2,13,80,998,2,48,0,0,0,5,50,16,1,1,2014
482730,2,1,14,9,15,57,80,998,8,48,0,0,0,2,99,84,1,0,2014
482733,1,1,29,10,3,37,80,998,8,48,0,0,0,2,30,98,1,0,2014
482745,1,1,21,11,1,29,80,998,8,48,0,0,0,2,60,1,1,1,2014
482753,1,1,23,11,22,24,80,998,8,48,0,0,0,4,65,1,1,1,2014
482766,1,1,28,11,16,32,80,998,8,48,1,0,2,2,70,98,1,0,2014
482769,2,1,29,11,17,2,80,998,4,48,1,0,0,1,45,69,1,1,2014
482771,1,1,30,11,2,29,80,998,4,48,0,0,1,2,55,6,1,1,2014
482772,1,1,18,8,23,49,80,998,8,48,1,0,0,5,55,1,1,1,2014
482774,2,1,4,10,18,27,80,998,4,48,0,0,2,4,35,88,1,0,2014
482804,3,1,22,11,13,54,80,998,8,48,1,0,0,3,35,98,1,0,2014
482805,1,1,22,11,0,37,80,70,8,48,0,0,0,2,40,88,1,0,2014
482810,1,1,23,11,22,40,80,998,8,48,0,0,0,3,35,24,1,1,2014
482814,1,1,23,11,13,6,80,998,2,48,0,0,2,2,30,98,1,0,2014
482818,1,1,24,11,12,20,80,60,8,48,0,0,0,2,45,98,1,0,2014
482819,2,1,24,11,18,55,80,998,8,48,0,0,0,2,98,69,1,0,2014
482828,2,1,26,11,9,6,80,998,4,48,0,0,0,2,30,48,1,0,2014
482830,1,1,26,11,18,20,80,998,8,48,0,0,0,2,30,25,1,0,2014
482838,1,1,29,11,16,47,80,998,8,48,0,0,2,7,40,98,1,0,2014
482839,2,1,29,11,23,16,80,998,4,48,0,0,0,5,40,69,1,1,2014
482840,1,1,29,11,13,8,80,998,8,48,0,0,0,2,55,1,1,0,2014
482853,1,2,30,11,15,43,80,998,8,48,0,0,2,2,55,1,1,0,2014
482858,1,1,30,11,11,48,80,998,8,30,98,0,1,2,45,98,1,0,2014
482865,2,1,28,11,23,0,80,38,8,48,1,0,1,2,60,98,1,0,2014
482867,1,1,30,11,17,15,80,998,8,48,0,0,0,2,65,98,1,0,2014
482890,1,1,3,12,12,55,80,998,4,48,0,0,1,2,55,20,1,0,2014
482903,1,1,5,12,20,21,80,80,8,48,0,0,0,3,45,83,1,0,2014
482904,2,1,5,12,6,20,80,998,8,48,0,0,0,5,55,48,1,0,2014
482917,1,1,6,12,11,24,80,998,8,48,0,0,0,2,5,1,1,0,2014
482919,2,1,18,10,8,11,80,998,6,48,0,0,1,4,45,71,1,0,2014
482921,1,1,7,12,18,6,80,998,8,48,0,0,0,4,70,28,1,1,2014
482921,2,1,7,12,18,6,80,998,2,48,0,0,0,4,70,29,0,0,2014
482945,1,1,11,12,21,7,80,998,8,48,0,0,0,2,55,32,1,0,2014
482950,2,1,12,12,19,48,80,998,8,12,0,0,0,5,50,69,1,0,2014
482951,1,1,12,12,1,30,80,998,8,48,0,0,1,4,65,1,1,1,2014
482955,1,1,13,12,21,35,80,998,8,48,1,0,0,2,55,6,1,1,2014
482958,3,1,13,12,9,30,80,998,8,48,1,0,0,2,65,98,1,0,2014
482962,1,1,13,12,15,15,80,998,8,48,1,0,0,0,0,82,1,1,2014
482971,1,1,14,12,11,20,80,998,8,48,0,0,0,2,60,6,1,0,2014
482977,1,1,16,12,20,23,80,998,8,48,0,0,0,4,35,1,1,1,2014
483014,1,1,20,11,2,6,80,998,4,48,0,0,0,3,55,6,1,1,2014
483018,1,1,26,11,3,17,80,998,8,48,1,0,2,2,65,6,1,0,2014
483091,1,1,29,12,19,50,80,998,8,48,0,0,0,2,40,1,1,0,2014
483100,1,1,29,12,12,50,80,998,8,48,1,0,0,5,35,98,1,0,2014
483113,1,2,14,9,18,8,80,998,4,35,98,0,0,2,35,99,1,1,2014
483113,2,2,14,9,18,8,80,998,4,35,98,0,0,2,35,98,0,0,2014
483113,3,1,14,9,18,8,80,998,4,35,98,0,0,2,35,98,0,0,2014
483114,1,1,14,9,2,6,80,998,8,48,0,0,0,3,60,1,1,0,2014
483118,1,1,22,11,1,55,80,998,2,48,0,0,0,3,40,24,1,1,2014
483118,2,1,22,11,1,55,80,998,2,48,0,1,0,3,40,26,1,1,2014
483126,1,1,27,12,19,17,80,30,6,35,98,0,0,4,60,48,1,0,2014
483152,1,1,11,12,18,31,80,998,8,48,0,0,0,5,30,69,1,0,2014
483188,1,1,22,2,20,0,80,998,2,48,0,0,0,4,60,24,1,0,2014
483190,1,1,18,8,3,53,80,998,8,48,0,0,0,5,35,11,1,1,2014
483206,2,2,17,8,14,6,80,998,6,48,0,0,0,2,55,69,1,0,2014
483213,1,2,7,6,2,14,80,998,6,48,1,0,1,2,75,52,1,1,2014
483216,1,1,10,7,23,53,80,998,6,48,99,99,99,3,55,83,1,1,2014
483219,1,2,29,7,20,20,80,998,8,48,1,0,2,2,55,1,1,1,2014
483227,1,1,29,11,17,40,80,998,8,48,0,0,1,3,65,98,1,0,2014
483228,1,1,6,12,5,45,80,998,6,48,0,0,0,2,40,1,1,1,2014
483238,1,1,22,2,11,11,80,998,6,37,0,0,0,6,35,98,1,0,2014
483239,2,1,17,9,13,41,80,998,6,48,1,0,0,4,45,86,1,0,2014
483251,1,1,16,10,16,29,80,998,6,24,0,0,0,3,45,69,1,0,2014
483254,2,1,10,8,12,13,80,998,6,48,0,0,0,2,55,69,1,0,2014
483255,1,1,22,8,20,56,80,998,8,48,0,0,0,3,70,0,1,0,2014
483261,1,1,22,3,0,15,80,998,8,48,0,0,0,2,35,11,1,1,2014
