ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
480814,1,1,1,4,18,0,80,998,8,48,0,0,0,2,70,1,1,0,2018
480815,1,1,2,4,21,29,80,998,8,48,0,0,1,3,30,6,1,0,2018
480818,2,2,2,4,14,34,80,998,6,56,0,0,0,3,75,98,2,0,2018
480822,1,1,4,4,8,52,80,998,8,48,0,0,0,3,40,98,1,0,2018
480832,2,1,8,4,19,31,80,998,8,48,0,0,0,2,70,48,1,0,2018
480834,1,1,9,4,20,15,80,998,6,48,0,0,3,2,60,24,1,0,2018
480838,2,1,13,4,1,8,80,998,6,48,0,0,0,3,55,32,1,0,2018
480839,1,1,13,4,1,17,80,998,6,48,1,0,0,2,60,6,1,0,2018
480849,1,2,31,3,17,47,80,998,6,48,0,0,0,5,50,69,1,0,2018
480877,2,1,14,4,3,2,80,998,6,48,0,0,0,3,60,86,1,0,2018
480877,3,1,14,4,3,2,80,998,2,48,0,0,0,3,60,98,0,0,2018
480879,2,1,14,4,10,48,80,998,6,48,1,0,0,5,55,83,1,0,2018
480894,1,1,20,4,3,50,80,998,8,48,0,0,1,1,45,98,1,1,2018
480901,1,1,4,3,10,50,80,998,8,48,0,0,0,2,50,98,1,0,2018
480926,1,1,15,4,22,5,80,998,8,48,1,0,2,3,65,24,1,0,2018
480941,2,1,6,4,10,20,80,998,8,48,1,0,0,7,45,98,1,0,2018
480943,1,2,13,4,22,20,80,998,6,48,0,0,1,2,30,1,1,1,2018
480950,1,1,22,4,3,0,80,998,8,48,1,0,0,2,75,1,1,0,2018
480953,1,1,24,4,14,45,80,998,6,48,0,0,1,2,40,1,1,1,2018
480956,1,1,4,3,19,29,80,998,8,48,0,0,0,3,30,13,0,0,2018
480969,1,1,15,4,15,47,80,998,8,48,1,0,1,5,45,83,1,0,2018
481015,1,1,27,4,16,0,80,998,8,48,0,0,0,2,70,28,1,0,2018
481023,2,1,28,4,19,50,80,998,8,48,0,0,0,2,70,25,1,0,2018
481026,1,1,28,4,8,45,80,998,8,48,0,0,0,4,55,20,1,0,2018
481027,1,1,28,4,0,31,80,998,8,48,0,0,0,1,75,6,1,0,2018
481030,1,1,28,4,19,11,80,998,8,48,0,0,0,2,60,1,1,0,2018
481031,1,1,29,4,17,25,80,998,6,48,0,0,2,3,45,8,1,0,2018
481042,2,2,8,3,23,10,80,998,6,48,0,0,2,5,60,69,1,0,2018
481044,1,1,15,3,7,24,80,998,6,48,0,0,0,7,45,70,1,0,2018
481048,2,1,12,4,17,39,80,998,6,48,0,0,2,5,98,83,1,0,2018
481051,2,1,20,4,0,30,80,998,6,48,1,0,0,2,65,25,1,1,2018
481059,1,2,26,4,19,41,80,998,8,48,0,0,0,2,55,98,1,0,2018
481076,1,1,29,4,16,20,80,998,8,48,0,0,0,2,55,24,1,1,2018
481112,2,1,5,5,20,37,80,998,8,48,0,0,0,4,45,69,1,0,2018
481114,1,1,5,5,20,19,80,998,8,48,0,0,0,3,45,28,1,0,2018
481114,2,2,5,5,20,19,80,998,8,48,1,0,1,3,45,31,0,0,2018
481119,1,1,6,5,18,54,80,998,6,48,0,0,0,2,25,11,1,1,2018
481122,1,1,6,5,19,21,80,998,8,48,0,0,0,5,60,1,1,0,2018
481123,1,1,6,5,17,38,80,998,8,48,0,0,0,3,60,24,1,1,2018
481125,1,1,7,5,21,12,80,998,8,48,0,0,0,4,50,1,1,0,2018
481144,1,1,10,5,12,15,80,998,8,48,0,0,1,2,60,6,1,0,2018
481157,1,2,12,5,15,0,80,998,8,22,0,0,0,2,75,0,1,0,2018
481159,1,2,12,5,0,53,80,998,8,48,1,0,0,2,35,14,1,1,2018
481164,1,1,13,5,2,19,80,130,2,36,1,1,0,2,65,7,1,1,2018
481166,1,1,13,5,11,36,80,998,8,48,0,0,0,2,40,1,1,0,2018
481176,1,1,18,5,1,43,80,998,6,48,1,0,3,2,35,1,1,0,2018
481178,1,1,19,5,16,18,80,998,8,48,0,0,1,5,45,28,1,0,2018
481191,2,1,6,5,18,59,80,998,6,48,0,0,0,2,30,88,1,0,2018
481196,2,1,10,5,17,14,80,998,6,48,0,0,0,2,98,29,1,0,2018
481197,1,1,11,5,20,43,80,998,8,48,0,0,0,2,65,98,1,1,2018
481197,2,1,11,5,20,43,80,998,8,48,0,0,0,2,65,98,1,0,2018
481198,1,1,12,5,22,0,80,998,8,48,0,0,1,8,15,98,0,1,2018
481202,2,1,13,5,15,10,80,998,8,48,0,0,0,4,60,86,1,0,2018
481207,1,1,14,5,22,52,80,998,8,48,0,0,0,2,55,13,1,0,2018
481209,2,1,15,5,16,14,80,998,8,48,0,0,0,2,45,79,1,0,2018
481221,1,1,18,5,20,34,80,998,8,48,2,0,0,2,65,24,1,0,2018
481249,1,1,29,4,2,32,80,998,6,48,1,0,1,5,45,69,1,0,2018
481263,1,1,17,5,23,46,80,998,8,12,0,0,1,3,40,6,1,1,2018
481270,2,1,19,5,3,29,80,998,8,48,0,0,0,5,70,25,1,1,2018
481283,2,1,22,5,16,30,80,998,6,48,0,0,0,3,70,83,1,0,2018
481285,2,1,22,5,9,56,80,998,2,48,0,0,0,4,45,83,1,0,2018
481299,1,1,25,5,16,35,80,998,8,48,1,0,0,4,70,48,1,0,2018
481311,1,1,27,5,9,25,80,998,8,48,0,0,0,2,75,6,1,0,2018
481319,1,1,28,5,17,51,80,998,8,48,0,0,0,5,65,98,1,0,2018
481322,1,1,29,5,9,11,80,998,8,48,0,0,0,4,55,1,1,0,2018
481329,1,1,30,5,12,35,80,998,8,48,0,0,1,4,70,98,1,0,2018
481338,2,1,3,5,13,38,80,999,6,48,0,0,0,6,65,28,1,0,2018
481356,1,1,26,5,2,0,80,998,2,48,0,0,0,2,70,1,1,0,2018
481369,2,1,30,5,20,15,80,998,8,48,1,0,0,3,35,69,1,0,2018
481373,1,1,1,6,21,52,80,50,8,5,0,0,0,2,30,93,1,1,2018
481398,1,1,4,6,19,35,80,998,8,48,0,1,0,2,55,50,1,0,2018
481413,1,1,6,6,9,21,80,998,8,48,0,0,0,2,45,98,1,0,2018
481426,1,1,8,6,20,45,80,998,8,48,0,0,2,2,55,27,1,0,2018
481428,1,1,8,6,10,18,80,998,8,48,0,0,0,5,60,13,1,0,2018
481437,2,2,10,6,17,26,80,998,8,48,0,0,0,2,75,49,1,0,2018
481447,1,1,12,6,16,13,80,998,8,48,0,0,0,3,70,47,1,0,2018
481467,2,1,1,6,23,38,80,998,8,48,0,0,0,2,55,65,1,0,2018
481471,1,2,5,6,20,41,80,998,8,48,0,0,1,2,45,1,1,1,2018
481475,1,1,8,6,10,26,80,998,8,48,0,0,0,2,50,20,1,0,2018
481476,1,1,9,6,20,53,80,998,8,48,0,0,0,2,70,50,1,0,2018
481484,1,1,11,6,7,29,80,998,8,48,0,0,0,2,60,7,1,0,2018
481506,2,1,21,6,15,46,80,998,6,48,0,1,3,5,45,98,1,0,2018
481510,1,1,30,1,11,41,80,998,2,48,1,0,0,4,98,1,1,0,2018
481514,1,1,5,6,20,0,80,998,8,48,0,0,0,2,60,7,1,1,2018
481516,1,2,8,6,22,21,80,998,6,48,0,0,0,4,50,98,1,0,2018
481516,2,2,8,6,22,21,80,998,6,48,0,0,0,4,50,98,0,0,2018
481519,2,1,10,6,3,3,80,998,8,48,1,0,2,3,45,46,1,1,2018
481521,1,1,13,6,18,53,80,998,6,48,0,0,2,3,45,32,1,0,2018
481523,1,2,14,6,18,40,80,998,8,48,0,0,0,2,60,98,1,0,2018
481533,1,1,18,6,3,54,80,998,8,22,0,0,0,2,65,6,1,0,2018
481538,1,1,19,6,12,20,80,998,2,48,0,0,0,2,75,1,1,0,2018
481548,1,1,22,6,16,30,80,998,2,48,0,0,0,3,40,69,1,0,2018
481554,1,1,24,6,16,20,80,998,2,48,0,0,0,2,30,6,1,0,2018
481583,1,2,12,6,10,45,80,998,8,48,0,0,3,2,40,6,1,0,2018
481597,2,1,23,6,21,44,80,998,8,48,0,0,5,2,55,66,0,0,2018
481597,3,2,23,6,21,44,80,998,8,48,0,0,0,2,55,98,0,0,2018
481597,4,2,23,6,21,44,80,998,8,48,0,0,0,2,55,98,1,1,2018
481597,5,2,23,6,21,44,80,998,8,48,0,0,0,2,55,98,0,0,2018
481611,1,1,27,6,12,0,80,998,8,48,0,0,0,2,55,2,1,0,2018
481627,1,1,30,6,18,20,80,998,2,48,0,0,0,2,98,98,1,0,2018
481639,1,1,16,6,14,39,80,998,8,48,0,0,2,2,30,88,1,0,2018
481642,1,1,21,6,18,1,80,998,8,48,0,0,0,5,40,89,1,0,2018
481653,1,1,1,7,1,25,80,95,8,48,1,0,0,3,70,98,1,1,2018
481654,1,1,1,7,23,0,80,56,8,48,0,0,2,3,45,6,1,1,2018
481657,2,1,2,7,1,5,80,0,8,48,0,0,0,3,70,21,1,1,2018
481664,1,1,2,7,1,10,80,998,8,48,0,0,0,2,50,6,1,0,2018
481667,1,1,3,7,17,23,80,96,6,48,1,0,0,5,40,88,1,0,2018
481680,2,1,4,7,12,21,80,998,8,48,0,0,0,5,55,98,1,1,2018
481696,1,1,8,7,3,39,80,998,6,48,0,0,2,2,30,1,1,1,2018
481707,1,1,10,7,22,25,80,998,8,48,1,0,1,2,50,6,1,1,2018
481719,2,1,22,4,19,29,80,998,8,48,0,0,0,2,98,86,1,0,2018
481724,1,1,13,6,23,26,80,998,2,48,0,0,0,2,35,6,1,0,2018
481731,1,1,2,7,19,0,80,998,8,48,0,0,0,2,60,1,1,1,2018
481739,1,1,8,7,18,11,80,998,8,48,0,0,1,2,70,6,1,0,2018
481750,2,1,10,7,15,36,80,998,6,48,0,0,0,4,45,88,1,0,2018
481770,1,1,13,7,2,6,80,998,8,48,0,0,0,3,55,6,1,1,2018
481776,1,1,14,7,19,50,80,998,8,48,0,0,1,2,55,1,1,1,2018
481783,1,1,14,7,11,35,80,998,8,48,1,0,0,2,98,83,1,0,2018
481786,1,1,15,7,18,10,80,90,8,48,0,0,5,1,70,6,1,0,2018
481788,2,1,15,7,1,20,80,998,8,48,0,0,0,4,40,98,1,0,2018
481789,1,99,15,7,1,35,80,999,8,48,0,0,0,3,65,24,1,1,2018
481793,1,1,17,7,14,4,80,998,8,48,0,0,0,2,98,86,1,0,2018
481803,1,1,30,6,12,40,80,998,8,48,0,0,0,2,45,98,1,0,2018
481804,1,2,1,7,0,41,80,998,8,48,0,0,0,5,55,13,1,1,2018
481805,1,1,4,7,11,54,80,998,8,48,0,0,0,2,55,6,1,0,2018
481806,1,1,7,7,12,58,80,998,8,48,0,0,2,2,40,1,1,0,2018
481814,2,1,14,7,13,35,80,998,8,48,0,0,0,3,40,83,1,0,2018
481819,2,1,15,7,3,5,80,998,8,48,0,0,2,5,30,45,1,1,2018
481819,3,1,15,7,3,5,80,998,8,48,0,0,1,5,30,98,0,0,2018
481825,2,1,18,7,19,25,80,998,8,8,0,0,0,5,55,83,1,1,2018
481828,1,1,18,7,8,40,80,998,6,48,0,0,0,2,55,64,1,0,2018
481838,2,1,21,7,5,55,80,0,8,48,0,0,0,1,70,89,1,0,2018
481841,1,1,21,7,5,0,80,998,6,48,0,0,0,2,98,14,1,0,2018
481842,1,1,21,7,21,17,80,0,8,48,0,0,2,4,45,21,1,0,2018
481843,1,2,22,7,17,5,80,998,6,48,1,0,2,2,45,98,2,0,2018
481844,1,2,22,7,18,11,80,66,8,48,1,0,0,1,50,1,1,1,2018
481846,2,1,24,7,7,10,80,998,8,48,0,0,1,2,45,69,1,0,2018
481847,1,1,24,7,14,0,80,998,8,48,0,0,0,2,60,1,1,0,2018
481849,2,1,25,7,6,57,80,998,6,48,0,0,2,3,65,32,1,0,2018
481852,1,1,25,7,2,48,80,998,8,48,0,0,0,3,60,6,1,1,2018
481854,1,1,27,7,23,0,80,998,8,48,0,0,0,4,40,6,1,0,2018
481868,1,1,14,7,17,41,80,998,6,48,0,0,0,4,45,69,1,1,2018
481876,1,1,20,7,23,42,80,998,8,48,0,0,1,2,60,6,1,1,2018
481880,1,1,22,7,12,17,80,998,8,48,0,0,0,3,45,20,1,0,2018
481891,1,1,26,7,22,35,80,998,8,48,0,0,1,2,30,13,0,0,2018
481891,2,1,26,7,22,35,80,998,8,48,0,0,0,2,30,98,0,0,2018
481900,1,2,27,7,18,9,80,998,8,48,0,0,0,2,60,98,1,1,2018
481901,1,2,28,7,9,29,80,998,6,48,0,0,0,4,60,0,1,0,2018
481911,2,1,29,7,3,13,80,998,8,48,2,0,1,5,55,83,1,1,2018
481916,1,1,18,3,21,30,80,998,2,48,0,0,0,5,60,24,1,0,2018
481921,2,1,21,7,13,33,80,998,8,48,0,0,0,2,55,69,1,0,2018
481925,1,1,23,7,22,18,80,998,6,48,0,0,0,5,45,69,1,0,2018
481927,1,1,24,7,12,0,80,998,8,51,0,0,0,2,40,6,1,0,2018
481932,1,1,26,7,10,0,80,998,6,48,0,0,1,3,70,32,1,0,2018
481935,2,1,27,7,15,24,80,998,6,48,0,0,3,3,65,77,1,0,2018
481937,1,1,27,7,21,59,80,998,6,48,0,0,0,4,60,48,1,1,2018
481939,2,2,28,7,10,26,80,998,2,48,0,0,1,2,55,73,1,0,2018
481949,1,1,30,7,6,49,80,998,2,48,0,0,2,5,65,1,1,0,2018
481957,1,1,5,7,9,52,80,998,8,48,0,0,1,2,60,98,1,0,2018
481964,1,1,29,7,19,4,80,998,8,48,0,0,0,2,65,0,1,1,2018
481967,1,1,31,5,6,58,80,998,6,29,0,0,0,2,5,98,1,0,2018
481977,2,1,14,8,17,55,80,998,6,48,0,0,1,5,50,98,1,0,2018
481978,1,1,12,8,21,36,80,998,8,6,0,0,0,2,45,1,1,1,2018
481979,1,1,10,8,22,9,80,998,6,48,0,0,0,4,30,88,1,1,2018
481992,1,1,16,8,15,16,80,998,6,48,0,0,4,4,45,69,1,0,2018
481993,1,1,10,8,1,11,80,998,8,48,0,0,0,2,75,48,1,1,2018
481994,1,1,9,8,22,38,80,998,2,48,1,0,1,2,30,98,0,0,2018
481994,2,1,9,8,22,38,80,998,2,48,0,0,0,2,30,98,1,0,2018
481997,1,1,13,8,22,15,80,998,8,48,0,0,1,4,70,20,1,1,2018
482001,2,1,15,8,13,18,80,999,8,48,0,0,2,2,60,69,1,0,2018
482012,1,1,9,8,22,0,80,998,8,48,1,0,1,2,55,1,1,1,2018
482019,1,1,18,8,19,13,80,998,8,48,0,0,0,2,60,6,1,1,2018
482019,2,1,18,8,19,13,80,998,8,48,1,0,0,2,60,98,0,0,2018
482020,1,1,19,8,2,7,80,998,8,48,2,0,0,5,50,12,1,1,2018
482032,1,1,11,8,20,40,80,998,8,48,0,0,0,2,55,86,1,1,2018
482038,1,1,26,8,4,51,80,998,6,12,0,0,0,2,65,6,1,0,2018
482055,1,1,11,8,10,21,80,998,8,12,0,0,1,2,70,98,1,0,2018
482063,1,1,16,8,9,20,80,998,2,48,0,0,1,1,98,6,1,0,2018
482068,2,1,7,8,17,15,80,998,8,48,0,0,0,2,70,69,1,0,2018
482069,1,1,7,8,18,45,80,998,8,48,0,0,0,2,55,6,1,0,2018
482071,1,1,2,9,20,27,80,997,8,48,1,0,0,2,45,1,1,0,2018
482081,1,1,7,8,18,52,80,998,6,48,0,0,0,2,20,98,1,0,2018
482086,1,1,6,8,16,56,80,998,8,48,0,0,0,2,65,15,1,0,2018
482095,1,2,4,8,10,46,80,998,8,48,0,0,0,2,55,6,1,0,2018
482096,1,1,5,8,19,50,80,998,8,48,0,0,0,3,60,24,1,0,2018
482100,1,1,5,8,16,20,80,998,8,48,0,0,0,2,45,1,1,0,2018
482125,1,1,2,8,20,11,80,998,8,48,1,0,0,2,55,6,1,1,2018
482128,1,1,3,8,20,14,80,998,8,48,0,0,0,2,35,69,1,0,2018
482133,2,1,1,8,21,38,80,998,6,48,0,0,1,7,45,69,1,1,2018
482141,2,1,19,8,21,38,80,998,8,48,0,0,0,4,35,69,1,0,2018
482146,1,1,25,8,16,5,80,998,8,48,0,0,0,2,45,1,1,1,2018
482154,1,1,21,1,19,21,80,998,8,48,0,0,0,1,70,7,1,1,2018
482174,1,1,1,9,10,15,80,998,9,48,0,0,0,2,45,2,1,0,2018
482186,1,1,3,9,5,20,80,998,8,48,0,0,0,2,35,7,1,1,2018
482244,2,1,31,8,17,34,80,998,6,48,0,0,0,3,50,69,1,0,2018
482249,1,1,15,8,23,1,80,998,8,48,0,0,0,2,45,6,1,0,2018
482265,1,1,14,9,9,50,80,998,8,48,0,0,1,2,65,24,1,0,2018
482278,1,1,9,9,11,0,80,998,6,48,0,0,0,2,40,6,1,0,2018
482284,1,1,2,8,19,14,80,998,8,48,0,0,0,2,60,32,1,1,2018
482285,1,1,12,8,21,12,80,998,6,48,0,0,0,3,60,24,1,1,2018
482287,1,1,14,9,19,50,80,998,8,48,0,0,2,2,35,83,1,0,2018
482305,1,1,14,9,23,50,80,998,8,48,0,0,0,2,70,6,1,0,2018
482311,1,1,19,9,17,13,80,998,8,48,0,0,0,2,55,20,1,0,2018
482321,1,1,24,8,19,33,80,998,8,13,98,0,0,2,55,98,1,0,2018
482332,1,1,12,9,14,7,80,998,8,6,0,0,0,5,70,24,1,0,2018
482334,2,1,22,9,23,57,80,998,6,48,2,0,2,2,65,32,1,0,2018
482337,2,1,19,9,19,44,80,998,8,48,0,0,0,3,50,69,1,0,2018
482339,1,1,14,9,21,10,80,998,8,48,0,0,0,2,55,6,1,1,2018
482342,1,1,20,9,8,47,80,998,6,35,98,0,0,3,98,78,1,0,2018
482354,2,1,24,9,17,41,80,998,6,48,0,0,0,3,60,86,1,0,2018
482382,1,1,21,9,17,41,80,998,8,42,0,0,0,2,60,7,1,0,2018
482383,1,1,24,9,20,10,80,998,2,48,0,0,0,2,45,98,1,0,2018
482385,2,1,24,9,19,4,80,998,8,30,98,0,0,8,98,86,1,0,2018
482396,1,1,28,9,22,15,80,998,6,48,0,0,0,2,70,47,1,1,2018
482397,1,1,28,9,15,47,80,998,8,48,0,0,0,7,45,47,1,1,2018
482404,1,2,15,9,19,35,80,998,6,48,0,0,4,2,65,98,1,1,2018
482407,2,1,14,9,21,53,80,998,8,48,0,0,0,2,45,79,1,1,2018
482410,2,1,24,9,22,15,80,998,8,48,0,0,0,4,55,83,1,0,2018
482414,2,1,17,9,17,8,80,998,8,48,0,0,1,2,75,71,1,0,2018
482421,2,1,24,9,7,7,80,0,8,48,0,1,1,4,55,23,1,0,2018
482422,1,1,26,9,11,30,80,998,8,48,0,0,0,2,60,13,1,0,2018
482423,1,2,28,9,7,44,80,998,8,48,0,0,0,5,40,1,2,1,2018
482426,2,1,29,9,15,51,80,998,6,48,0,0,1,4,40,69,1,0,2018
482445,1,1,29,9,2,38,80,998,8,48,0,0,0,2,40,6,1,1,2018
482460,1,1,25,9,18,44,80,998,6,48,0,0,0,2,50,20,1,0,2018
482462,1,1,1,10,21,39,80,998,8,48,0,0,0,3,70,25,1,0,2018
482465,2,1,6,10,10,20,80,998,8,48,1,0,0,2,65,98,1,0,2018
482467,1,2,1,9,12,32,80,998,8,48,0,0,1,3,35,88,1,0,2018
482468,2,1,25,9,14,1,80,998,6,48,0,0,0,2,40,83,1,0,2018
482488,1,1,5,10,13,33,80,998,6,48,0,0,0,4,70,98,1,0,2018
482495,5,1,6,10,15,30,80,998,8,48,0,0,1,4,65,98,0,0,2018
482501,1,1,11,9,21,48,80,998,2,12,1,0,1,3,45,13,0,0,2018
482502,1,1,3,10,17,5,80,998,8,36,0,0,0,4,30,1,1,0,2018
