ST_CASE,VEH_NO,NUMOCCS,DAY,MONTH,HOUR,MINUTE,BODY_TYP,TRAV_SP,DEFORMED,L_STATE,PREV_ACC,PREV_DWI,PREV_SPD,VNUM_LAN,VSPD_LIM,ACC_TYPE,DEATHS,DR_DRINK,Year
481148,1,1,30,5,0,40,80,998,9,48,0,0,0,2,45,28,1,0,2012
481153,1,1,25,3,4,38,80,998,8,48,0,0,2,2,70,52,1,0,2012
481156,1,1,5,5,20,47,80,998,8,48,1,0,1,2,30,2,1,1,2012
481158,1,1,9,5,10,16,80,998,4,48,0,0,0,1,60,83,1,0,2012
481162,2,1,20,5,19,43,80,998,8,48,0,0,0,2,60,69,1,0,2012
481170,1,1,23,3,14,10,80,998,2,48,0,0,0,2,40,1,1,0,2012
481175,1,1,5,6,3,0,80,998,4,48,0,0,2,2,45,1,1,0,2012
481176,2,2,5,6,20,31,80,998,8,48,0,0,0,2,45,24,1,0,2012
481176,3,0,5,6,20,31,80,998,8,0,998,998,998,2,45,98,0,0,2012
481177,2,1,5,6,18,35,80,998,2,48,0,1,0,4,45,69,1,1,2012
481181,1,1,6,6,15,39,80,998,8,48,0,0,1,2,70,98,1,0,2012
481184,1,1,6,6,16,45,80,998,8,48,0,0,0,2,30,98,1,0,2012
481195,1,1,8,6,10,15,80,998,9,48,0,0,0,1,60,1,1,0,2012
481199,1,1,9,6,16,27,80,998,9,48,0,0,0,2,45,2,1,1,2012
481202,1,1,9,6,0,33,80,998,9,48,0,0,0,2,35,98,1,1,2012
481203,2,1,9,6,9,29,80,998,9,48,0,0,1,4,35,88,1,0,2012
481216,1,1,11,6,14,10,80,998,8,35,0,0,0,2,55,98,1,0,2012
481220,1,1,11,6,6,42,80,998,4,48,0,0,0,1,98,82,1,0,2012
481223,1,1,12,6,20,27,80,998,9,48,0,0,1,2,45,7,1,0,2012
481231,2,2,14,6,12,30,80,998,8,48,0,0,0,2,98,82,1,0,2012
481232,1,1,14,6,0,4,80,998,8,48,0,0,0,2,60,98,1,0,2012
481239,1,2,15,6,2,43,80,998,8,48,0,0,0,4,40,86,1,1,2012
481246,2,1,16,6,6,12,80,998,8,48,0,0,0,2,75,98,1,0,2012
481250,1,1,17,6,1,15,80,998,8,48,2,0,0,2,45,98,1,1,2012
481260,1,1,19,6,11,44,80,998,6,48,0,0,0,4,50,1,1,0,2012
481261,1,1,20,6,5,54,80,998,8,48,0,0,0,3,65,24,1,1,2012
481272,1,1,22,6,1,30,80,998,8,48,0,0,0,2,75,98,0,0,2012
481272,2,1,22,6,1,30,80,998,8,48,0,0,0,2,75,2,1,1,2012
481276,2,1,23,6,18,54,80,998,4,5,0,0,0,2,35,52,1,0,2012
481277,1,1,24,6,14,35,80,998,8,48,0,0,0,4,55,2,1,1,2012
481278,2,1,25,6,6,51,88,998,8,48,0,0,0,2,60,51,1,0,2012
481281,2,1,25,6,8,50,80,998,9,48,0,0,0,4,50,86,1,0,2012
481285,2,1,2,6,22,35,80,998,9,48,0,0,1,2,45,98,1,0,2012
481293,1,1,24,6,18,24,80,998,4,48,0,0,0,2,35,98,1,0,2012
481298,1,2,27,6,21,27,80,998,2,48,1,0,0,2,30,13,0,0,2012
481299,2,1,27,6,17,25,80,998,8,48,0,0,0,2,60,98,1,0,2012
481305,1,1,29,6,21,48,80,998,8,48,0,1,0,2,45,6,1,1,2012
481319,1,1,3,6,17,26,80,998,8,48,1,0,0,2,65,69,1,0,2012
481321,1,1,3,6,10,47,80,998,8,48,0,0,0,2,60,6,1,0,2012
481325,1,1,12,6,23,45,80,998,6,48,0,0,1,4,40,79,1,1,2012
481334,2,1,19,6,7,47,80,998,4,48,0,0,0,2,60,98,0,0,2012
481335,2,1,20,6,14,9,80,998,9,48,0,0,1,2,40,88,1,0,2012
481338,1,1,21,6,2,40,80,998,9,48,0,0,0,3,45,15,1,1,2012
481363,1,1,22,6,9,15,80,998,8,48,0,0,2,2,65,0,1,0,2012
481370,2,1,30,6,2,23,80,998,8,48,0,0,0,2,35,69,1,1,2012
481373,2,1,27,6,8,5,80,998,9,48,0,0,0,2,65,32,1,0,2012
481383,2,1,13,6,5,26,80,998,2,48,0,0,0,3,75,98,1,0,2012
481405,2,1,26,6,10,27,80,998,2,48,0,0,0,2,35,68,1,0,2012
481412,1,1,9,6,20,10,80,998,9,48,0,0,0,2,30,1,1,0,2012
481415,2,1,30,6,20,25,80,998,9,48,0,0,0,4,35,69,1,0,2012
481421,1,1,27,4,10,9,80,998,2,48,0,0,0,2,30,6,1,0,2012
481435,1,1,4,7,0,55,80,998,8,48,0,1,3,2,55,7,1,1,2012
481440,2,1,5,7,18,38,80,998,8,48,0,0,0,6,50,69,1,0,2012
481448,1,1,6,7,4,26,80,998,8,48,0,0,0,4,60,83,1,0,2012
481458,2,1,8,7,1,10,80,998,9,48,0,0,0,2,60,46,1,1,2012
481466,2,1,10,7,2,27,80,998,8,48,0,0,1,3,65,24,1,1,2012
481467,1,1,15,7,3,15,80,998,8,48,0,0,0,2,30,1,1,1,2012
481477,2,1,1,7,18,20,80,998,6,48,0,0,0,2,35,69,1,0,2012
481496,1,1,12,7,15,35,80,998,4,48,0,0,2,3,40,6,1,0,2012
481498,1,1,13,7,2,20,80,998,8,48,0,0,1,2,35,6,1,1,2012
481508,1,1,14,7,20,27,80,998,9,48,0,0,0,2,99,98,1,0,2012
481514,1,1,11,7,20,17,80,998,8,48,0,0,0,2,55,98,1,0,2012
481515,1,1,15,7,1,40,80,998,8,48,0,0,0,2,35,83,1,1,2012
481517,1,1,15,7,22,55,80,998,8,48,0,0,0,2,50,6,1,1,2012
481518,1,1,16,7,15,5,80,998,2,48,0,0,0,4,45,83,1,0,2012
481520,2,1,16,7,8,1,80,998,6,48,0,0,1,2,45,69,1,0,2012
481534,1,1,18,7,20,14,80,998,9,48,0,0,1,2,30,1,1,0,2012
481536,2,1,18,7,19,0,80,998,4,48,0,0,1,2,70,88,1,0,2012
481554,1,1,22,7,21,30,80,998,8,48,0,0,0,2,55,98,1,1,2012
481556,2,1,23,7,15,58,80,998,4,48,0,0,0,2,35,69,1,0,2012
481557,1,1,23,7,17,57,80,998,4,48,0,0,1,4,40,88,1,0,2012
481574,1,1,27,7,10,5,80,998,8,48,0,0,0,2,45,98,1,0,2012
481575,1,1,27,7,14,24,80,998,6,48,0,0,1,4,98,87,1,0,2012
481579,2,1,28,7,12,41,80,998,6,48,0,0,0,2,60,98,1,0,2012
481579,3,1,28,7,12,41,80,998,6,48,0,0,0,2,60,89,1,0,2012
481589,1,1,30,7,1,0,80,998,9,48,1,0,0,3,50,1,1,0,2012
481602,1,1,15,7,10,54,80,998,9,48,0,0,0,2,60,1,1,0,2012
481610,1,1,19,6,12,3,80,998,9,35,98,0,0,6,40,83,1,0,2012
481612,1,1,28,7,2,6,80,998,8,48,0,0,0,4,40,79,1,0,2012
481621,1,1,8,7,19,24,80,998,8,48,0,0,0,2,30,14,1,0,2012
481622,2,1,13,7,21,27,80,998,8,48,0,0,0,4,35,69,1,0,2012
481628,1,1,21,7,0,45,80,998,8,48,0,0,0,2,55,2,1,1,2012
481629,2,1,25,7,15,1,80,998,8,48,0,0,1,6,60,32,1,0,2012
481630,1,2,27,7,23,55,80,77,8,48,0,0,0,2,30,6,2,1,2012
481647,1,1,20,7,17,0,80,998,9,48,0,0,0,2,70,7,1,0,2012
481654,1,1,14,7,2,5,80,998,9,48,0,0,0,2,60,1,1,1,2012
481686,1,2,4,8,18,51,80,998,8,48,0,0,0,2,45,50,2,0,2012
481689,1,1,4,8,22,30,80,998,8,48,0,0,0,2,70,0,1,1,2012
481697,1,1,5,8,1,0,80,998,9,35,98,0,3,4,45,14,1,1,2012
481714,1,1,8,8,12,4,80,998,6,48,0,0,1,2,35,20,1,0,2012
481718,2,1,9,8,21,18,80,998,6,40,0,0,0,3,60,47,1,0,2012
481725,1,1,9,8,21,20,80,998,8,48,0,0,0,2,70,1,1,1,2012
481727,1,1,10,8,8,36,80,998,8,48,0,0,1,2,60,1,1,0,2012
481730,1,1,10,8,16,25,80,998,8,48,0,0,0,3,40,98,1,0,2012
481736,2,1,11,8,21,5,80,0,2,48,0,0,0,2,35,21,1,0,2012
481739,1,1,12,8,1,52,80,998,8,48,0,0,0,2,30,98,1,0,2012
481740,1,1,12,8,8,54,80,91,6,48,0,0,0,2,55,1,1,0,2012
481752,1,1,14,8,12,35,80,998,8,48,0,0,2,2,55,6,1,0,2012
481753,1,1,14,8,15,14,80,998,6,48,0,0,1,4,70,24,1,0,2012
481757,1,1,15,8,23,55,80,998,4,48,0,0,0,2,15,6,1,1,2012
481760,1,1,16,8,0,45,80,998,6,48,0,0,1,4,60,24,1,1,2012
481764,1,1,16,8,12,40,80,998,8,48,0,1,0,2,70,66,1,1,2012
481770,2,2,18,8,0,9,80,998,6,48,0,0,0,4,50,69,1,0,2012
481787,1,1,21,8,15,26,80,998,8,48,0,0,0,3,50,69,1,0,2012
481788,1,1,22,8,19,34,80,998,8,48,1,0,1,2,45,0,1,0,2012
481790,2,1,22,8,5,51,80,998,8,48,0,0,0,4,45,69,1,0,2012
481791,1,1,22,8,4,40,80,998,9,48,0,1,0,2,40,1,1,0,2012
481793,2,1,22,8,23,25,80,998,9,48,0,0,0,6,35,69,1,0,2012
481797,1,1,24,8,12,42,80,998,9,48,0,0,1,2,35,1,1,0,2012
481798,2,1,24,8,9,33,80,998,6,48,0,0,0,2,55,69,1,0,2012
481804,1,2,25,8,13,13,80,998,8,48,0,1,0,4,70,73,1,0,2012
481812,1,1,27,8,13,0,80,998,8,48,0,0,0,0,0,84,1,0,2012
481815,1,1,27,8,22,56,80,998,2,48,0,0,0,2,50,6,1,0,2012
481827,2,1,15,8,16,40,80,998,9,48,2,0,2,2,70,69,1,0,2012
481850,1,1,29,8,20,31,80,47,8,48,0,0,0,3,35,69,1,0,2012
481851,1,1,30,8,18,52,80,998,9,48,0,0,0,2,99,4,1,0,2012
481856,2,1,24,8,2,52,80,998,9,48,0,0,0,2,30,88,1,0,2012
481864,1,1,25,8,22,34,80,998,8,48,0,0,0,4,60,1,1,1,2012
481872,1,1,12,8,3,0,80,998,9,48,0,0,0,2,35,14,1,1,2012
481883,1,1,2,8,4,20,80,998,4,48,0,0,0,4,40,83,1,0,2012
481890,1,1,3,8,0,35,80,998,8,48,0,0,0,4,35,1,1,0,2012
481896,2,0,18,8,6,35,80,0,8,0,998,998,998,2,75,98,0,0,2012
481908,2,1,24,8,0,59,80,998,9,48,0,0,0,4,45,86,1,0,2012
481913,2,1,31,8,6,10,80,61,9,48,2,0,1,2,55,79,1,0,2012
481930,2,1,23,8,13,27,80,998,6,48,0,0,0,2,80,29,1,0,2012
481934,1,1,25,8,11,6,80,998,9,48,0,0,0,2,45,1,1,0,2012
481937,1,1,9,6,0,44,80,998,9,48,0,0,0,2,45,6,1,1,2012
481946,1,1,1,9,22,52,80,998,8,48,0,0,0,4,70,1,1,0,2012
481947,1,1,1,9,22,5,80,998,8,48,0,0,0,2,65,1,1,1,2012
481974,1,1,6,9,23,37,80,998,9,48,0,0,0,2,70,6,1,1,2012
481975,1,1,6,9,1,46,80,998,6,48,0,0,2,3,55,24,1,1,2012
481979,1,1,7,9,22,53,80,998,9,48,2,0,5,2,30,86,1,0,2012
481983,1,1,8,9,16,40,80,998,8,48,0,0,0,2,55,6,1,0,2012
481984,1,2,8,9,19,21,80,998,8,48,0,0,0,2,65,98,1,0,2012
481988,1,1,8,9,2,6,80,998,8,48,3,0,0,3,55,1,1,1,2012
481992,1,1,9,9,17,38,80,998,8,48,0,0,0,4,45,20,1,0,2012
481995,1,1,9,9,12,13,80,998,8,48,0,0,0,2,40,50,1,0,2012
482002,1,1,11,9,18,55,80,998,9,48,0,0,0,2,35,98,1,0,2012
482015,2,1,13,9,20,23,80,998,2,48,0,0,1,3,65,24,1,1,2012
482017,2,1,14,9,7,2,80,998,6,48,0,0,0,4,55,86,1,0,2012
482018,1,1,14,9,22,0,80,998,8,48,0,0,1,4,45,1,1,0,2012
482032,1,1,16,9,18,53,80,998,9,48,0,0,0,2,30,98,1,1,2012
482047,1,1,20,9,15,6,80,998,8,48,0,0,0,4,98,80,1,0,2012
482049,2,2,21,9,19,38,80,998,6,48,0,0,1,2,65,52,1,0,2012
482055,2,2,22,9,6,9,80,998,4,48,0,0,0,2,65,98,2,1,2012
482057,1,1,22,9,2,40,80,998,8,48,0,0,0,2,30,1,1,0,2012
482065,1,2,23,9,9,49,80,998,8,48,0,0,0,2,60,48,2,0,2012
482067,1,1,24,9,0,35,80,998,4,48,0,0,0,2,50,6,1,1,2012
482068,1,1,25,9,18,27,80,998,8,48,0,0,0,6,35,24,1,0,2012
482079,1,1,30,9,14,25,80,998,9,48,1,0,0,3,35,0,1,1,2012
482087,1,1,1,9,17,33,80,998,8,48,0,0,0,2,70,20,1,0,2012
482088,2,2,5,9,14,23,80,0,8,48,0,0,0,2,70,21,1,0,2012
482088,3,2,5,9,14,23,80,998,8,48,0,0,0,2,70,20,0,0,2012
482093,1,1,19,9,13,30,80,998,8,48,0,0,0,2,45,20,1,0,2012
482125,2,1,29,9,14,5,80,998,8,12,0,0,0,3,45,79,1,0,2012
482136,1,2,31,8,23,20,80,998,9,48,0,0,0,3,70,6,1,0,2012
482143,1,1,21,9,3,15,80,998,9,22,0,0,2,2,99,1,1,1,2012
482166,3,1,26,9,12,20,80,998,9,48,0,0,2,1,99,78,1,1,2012
