YEAR,ST_CASE,veh_no,per_no,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2005,10056,1,1,0,0,0,0,0,0,0,0,0,0
2005,10056,2,1,0,0,0,0,0,0,0,0,0,0
2005,10057,1,1,7,19,21,0,0,0,0,0,28,21
2005,10057,2,1,0,8,0,2,0,0,0,0,0,0
2005,10057,3,1,0,0,0,0,11,0,0,0,0,0
2005,10058,0,1,46,29,24,0,13,21,20,4,42,10
2005,10058,1,1,0,0,0,0,0,0,0,0,0,0
2005,10059,1,1,0,0,0,0,0,0,0,0,0,0
2005,10059,2,1,0,0,11,0,0,34,14,0,15,0
2005,10060,1,1,22,12,8,19,5,13,25,0,0,14
2005,10060,2,1,0,11,0,0,0,0,0,0,0,0
2005,10061,1,1,6,6,6,6,6,6,6,6,6,6
2005,10061,2,1,0,0,0,0,0,0,0,0,0,0
2005,10062,1,1,0,0,0,0,0,0,0,0,0,0
2005,10062,2,1,0,0,0,0,0,0,0,0,0,0
2005,10063,1,1,22,46,22,27,24,11,27,5,20,7
2005,10064,1,1,33,11,12,14,14,0,6,6,17,19
2005,10065,1,1,12,12,12,12,12,12,12,12,12,12
2005,10065,2,1,0,0,0,0,0,0,0,0,0,0
2005,10065,3,1,0,0,7,0,8,0,0,0,0,0
2005,10066,1,1,0,0,0,0,0,0,0,0,0,0
2005,10067,1,1,0,0,0,0,0,0,0,0,0,0
2005,10067,2,1,0,0,2,0,0,0,0,0,0,0
2005,10068,1,1,0,0,0,0,0,0,0,0,0,0
2005,10069,1,1,13,14,32,22,22,28,13,18,19,37
2005,10070,1,1,0,0,0,0,0,0,0,0,0,0
2005,10070,2,1,0,0,0,0,0,0,0,0,0,0
2005,10071,1,1,0,0,0,0,0,0,0,0,0,0
2005,10071,2,1,0,0,0,0,0,0,0,0,0,0
2005,10072,1,1,13,13,13,13,13,13,13,13,13,13
2005,10073,0,1,21,21,21,21,21,21,21,21,21,21
2005,10073,1,1,0,0,0,0,0,46,0,0,0,0
2005,10074,1,1,0,0,12,0,0,0,0,20,0,0
2005,10074,2,1,0,0,0,0,0,0,0,0,0,0
2005,10074,3,1,0,0,0,0,0,0,0,0,7,0
2005,10075,0,1,0,0,0,0,0,0,0,0,0,0
2005,10075,1,1,0,0,0,0,0,0,0,0,0,0
2005,10076,1,1,0,0,0,0,0,0,0,0,0,0
2005,10076,2,1,0,0,0,0,0,0,0,0,0,0
2005,10076,3,1,0,0,0,0,0,0,0,0,0,0
2005,10076,4,1,0,0,0,0,0,0,0,0,0,0
2005,10077,1,1,0,0,0,0,0,0,0,0,0,0
2005,10077,2,1,0,0,0,0,0,0,0,0,0,0
2005,10078,1,1,0,0,10,0,0,0,0,0,0,0
2005,10079,2,1,0,0,0,0,0,0,0,0,0,0
2005,10081,1,1,28,0,0,30,13,0,20,10,15,7
2005,10082,1,1,28,28,28,28,28,28,28,28,28,28
2005,10083,0,1,0,0,0,42,30,0,0,18,20,14
2005,10083,1,1,0,0,0,0,0,16,0,0,0,0
2005,10084,1,1,0,0,0,0,0,0,0,0,0,0
2005,10084,2,1,0,0,0,0,0,0,0,0,0,0
2005,10084,3,1,0,0,0,0,0,0,0,0,0,0
2005,10084,4,1,0,0,0,0,0,0,0,0,0,0
2005,10085,1,1,0,19,19,0,0,0,0,24,0,0
2005,10086,1,1,0,0,0,0,0,0,0,0,0,0
2005,10086,2,1,0,0,0,0,0,0,0,0,0,0
2005,10086,3,1,24,0,0,0,0,0,0,0,0,0
2005,10087,1,1,17,17,17,17,17,17,17,17,17,17
2005,10088,1,1,7,24,12,15,0,25,0,0,22,21
2005,10089,0,1,0,0,0,0,0,0,0,27,0,0
2005,10089,1,1,0,0,0,0,0,0,0,0,0,0
2005,10090,1,1,16,16,14,0,20,0,18,15,0,18
2005,10091,1,1,0,0,0,11,0,0,0,0,0,0
2005,10091,2,1,0,13,0,0,20,0,5,0,0,0
2005,10092,1,1,0,0,0,0,0,0,0,0,0,0
2005,10092,2,1,8,7,3,10,16,6,16,29,16,7
2005,10093,1,1,28,28,28,28,28,28,28,28,28,28
2005,10094,1,1,13,13,13,13,13,13,13,13,13,13
2005,10094,2,1,0,0,0,0,0,0,0,0,0,0
2005,10095,1,1,37,37,37,37,37,37,37,37,37,37
2005,10096,1,1,0,0,0,0,0,0,0,0,0,0
2005,10096,2,1,0,0,0,0,0,0,0,0,0,0
2005,10097,1,1,9,9,9,9,9,9,9,9,9,9
2005,10097,2,1,3,3,3,3,3,3,3,3,3,3
2005,10098,1,1,0,5,14,0,0,7,0,7,12,10
2005,10099,1,1,0,0,0,0,0,0,0,0,0,0
2005,10100,1,1,0,0,0,0,0,0,0,0,0,0
2005,10100,2,1,0,0,0,0,0,0,0,0,0,0
2005,10101,1,1,0,0,0,0,0,0,0,0,0,0
2005,10102,1,1,0,0,0,0,0,0,0,0,0,0
2005,10103,0,1,0,0,0,0,0,0,0,0,0,0
2005,10103,1,1,0,0,13,23,0,18,0,0,0,0
2005,10104,1,1,0,0,0,0,0,0,0,0,0,0
2005,10105,1,1,0,0,0,0,0,0,0,0,0,0
2005,10105,2,1,0,0,0,0,0,0,0,0,0,0
2005,10105,3,1,0,0,0,0,0,0,0,0,0,0
2005,10106,0,1,25,25,25,25,25,25,25,25,25,25
2005,10106,1,1,0,0,0,0,0,0,0,0,0,0
2005,10107,0,1,0,0,0,0,0,0,0,0,0,0
2005,10107,1,1,0,0,0,0,0,0,0,0,0,0
2005,10108,1,1,0,19,0,17,21,0,12,28,0,0
2005,10109,1,1,0,0,0,0,0,0,0,0,0,0
2005,10109,2,1,0,0,0,0,0,0,0,0,0,0
2005,10110,0,1,0,22,23,0,13,0,16,22,38,0
2005,10110,1,1,0,0,0,0,0,0,0,0,0,0
2005,10110,2,1,9,0,0,0,6,0,0,0,0,0
2005,10110,3,1,0,0,0,0,0,0,9,13,0,0
2005,10111,1,1,0,0,0,0,0,0,0,0,0,0
2005,10111,2,1,0,0,0,0,0,0,0,0,0,0
2005,10112,0,1,0,0,21,0,0,0,0,0,0,0
2005,10112,1,1,0,0,0,0,0,0,0,0,0,0
2005,10113,0,1,0,0,0,0,0,0,0,0,0,0
2005,10113,1,1,11,0,0,0,8,0,0,0,17,0
2005,10114,1,1,17,17,23,22,16,42,0,12,20,0
2005,10114,2,1,0,0,0,0,0,0,0,0,0,0
2005,10115,1,1,0,4,9,0,16,21,0,27,20,10
2005,10116,1,1,0,0,0,0,0,9,0,0,0,0
2005,10117,1,1,0,0,0,0,0,0,24,0,0,0
2005,10118,1,1,0,0,0,12,0,0,0,0,0,0
2005,10119,1,1,0,0,0,0,0,0,0,0,0,0
2005,10119,2,1,0,0,0,0,0,0,0,0,0,0
2005,10119,3,1,0,0,0,0,0,0,0,0,0,0
2005,10120,1,1,0,0,0,0,0,0,0,0,0,0
2005,10121,1,1,0,0,0,0,0,0,0,0,0,0
2005,10121,2,1,0,0,0,0,0,0,0,0,0,0
2005,10122,1,1,0,0,0,0,0,0,0,0,0,0
2005,10122,2,1,0,0,0,0,0,0,0,0,0,0
2005,10122,3,1,0,0,0,0,0,0,0,0,0,0
2005,10123,1,1,16,16,16,16,16,16,16,16,16,16
2005,10124,1,1,0,0,0,0,0,0,0,0,0,0
2005,10124,2,1,0,0,0,0,0,0,0,0,0,0
2005,10125,1,1,0,0,0,12,0,29,19,0,23,13
2005,10126,1,1,18,0,0,0,17,15,0,0,13,0
2005,10127,1,1,0,0,0,0,0,0,0,0,0,0
2005,10128,1,1,18,18,18,18,18,18,18,18,18,18
2005,10129,1,1,0,0,0,0,0,0,0,0,0,0
2005,10130,1,1,0,0,0,0,0,0,0,0,0,0
2005,10130,2,1,0,0,0,0,0,0,0,0,0,0
2005,10130,3,1,0,0,0,0,0,0,0,0,0,0
2005,10131,1,1,0,0,0,0,0,0,0,0,0,0
2005,10131,2,1,0,0,0,0,0,0,0,0,17,0
2005,10132,1,1,0,0,0,0,0,0,0,0,0,0
2005,10132,2,1,0,0,0,0,0,0,0,0,0,0
2005,10133,1,1,24,24,24,24,24,24,24,24,24,24
2005,10133,2,1,20,15,0,6,0,15,22,0,20,23
2005,10134,1,1,0,0,0,0,0,0,0,0,0,0
2005,10134,2,1,0,0,0,0,0,0,0,0,0,0
2005,10135,1,1,0,0,0,0,0,0,0,0,0,0
2005,10135,2,1,0,0,0,0,0,0,0,0,0,0
2005,10136,1,1,0,0,0,0,0,0,0,0,0,0
2005,10136,2,1,0,0,0,0,0,0,0,0,0,0
2005,10137,1,1,0,0,0,0,0,26,0,0,0,0
2005,10138,1,1,15,25,20,8,9,0,21,21,14,23
2005,10138,2,1,0,0,0,0,0,0,0,0,0,0
2005,10138,3,1,0,0,0,0,0,0,0,0,0,0
2005,10138,4,1,0,0,0,0,0,0,0,0,0,0
2005,10139,1,1,0,0,0,0,0,0,0,0,0,0
2005,10140,1,1,18,18,18,18,18,18,18,18,18,18
2005,10141,1,1,9,9,9,9,9,9,9,9,9,9
2005,10142,1,1,7,7,7,7,7,7,7,7,7,7
2005,10143,1,1,0,0,0,0,0,0,0,0,11,13
2005,10144,1,1,0,0,0,0,0,0,0,0,5,0
2005,10145,1,1,0,6,0,15,0,21,0,0,0,0
2005,10146,1,1,0,0,0,0,0,0,0,0,0,0
2005,10147,1,1,0,0,0,0,0,0,0,0,0,0
2005,10147,2,1,0,0,0,0,0,0,0,0,0,11
2005,10148,1,1,0,0,0,0,0,0,0,0,0,0
2005,10148,2,1,0,0,0,0,0,0,0,0,15,0
2005,10149,1,1,5,5,5,5,5,5,5,5,5,5
2005,10150,1,1,11,27,19,13,8,8,20,12,10,17
2005,10150,2,1,0,0,0,0,0,0,0,0,0,0
2005,10151,1,1,0,0,0,0,0,0,0,0,0,0
2005,10152,1,1,22,22,22,22,22,22,22,22,22,22
2005,10153,1,1,9,0,0,4,13,11,0,0,0,0
2005,10153,2,1,0,0,0,0,0,0,0,0,0,17
2005,10154,1,1,24,24,24,24,24,24,24,24,24,24
2005,10155,1,1,0,0,0,0,0,0,0,0,0,0
2005,10155,2,1,0,0,0,0,0,0,0,0,0,0
2005,10156,1,1,22,22,22,22,22,22,22,22,22,22
2005,10157,1,1,22,22,22,22,22,22,22,22,22,22
2005,10158,1,1,9,9,9,9,9,9,9,9,9,9
2005,10159,1,1,15,15,15,15,15,15,15,15,15,15
2005,10159,2,1,8,0,0,0,0,0,0,0,0,0
2005,10160,1,1,0,0,0,0,0,0,0,0,0,0
2005,10160,2,1,0,0,0,0,0,0,0,0,0,0
2005,10161,1,1,17,0,25,18,24,0,8,7,0,23
2005,10161,2,1,0,0,0,0,0,0,0,0,0,0
2005,10162,1,1,31,9,16,31,15,16,19,9,7,16
2005,10163,1,1,0,0,0,0,0,0,0,0,0,0
2005,10163,2,1,0,0,0,0,0,0,0,0,0,0
2005,10164,1,1,21,21,21,21,21,21,21,21,21,21
2005,10165,1,1,0,0,0,0,0,0,0,0,0,0
2005,10165,2,1,0,0,0,0,0,0,0,0,0,0
2005,10166,1,1,0,0,0,0,0,0,0,0,0,0
2005,10166,2,1,0,0,0,0,0,0,0,0,0,0
2005,10167,1,1,18,14,19,28,17,2,31,21,24,18
2005,10168,1,1,0,0,0,0,0,0,0,0,0,0
2005,10169,1,1,0,0,0,0,0,0,0,0,0,0
2005,10169,2,1,0,0,0,0,0,0,0,0,0,0
2005,10170,0,1,0,0,0,0,0,0,0,0,0,0
2005,10170,1,1,7,0,0,10,0,6,0,21,0,0
2005,10171,0,1,0,0,0,0,0,0,0,0,0,0
2005,10171,0,2,0,0,0,0,0,0,0,14,0,0
2005,10171,1,1,0,0,0,0,0,0,0,0,0,0
2005,10172,1,1,0,0,0,0,0,0,0,0,0,0
2005,10172,2,1,0,0,0,0,0,0,0,0,0,0
2005,10173,1,1,0,15,9,30,19,12,30,0,11,0
2005,10174,1,1,0,0,0,0,0,0,0,0,0,0
2005,10175,1,1,0,0,0,0,0,0,0,0,0,0
2005,10176,1,1,0,0,0,0,0,0,0,0,0,0
2005,10177,1,1,0,0,0,0,0,9,0,0,0,12
2005,10178,1,1,0,0,0,0,0,0,0,0,0,0
2005,10179,0,1,23,0,0,0,0,14,4,0,26,20
2005,10179,1,1,0,13,0,0,9,0,0,0,0,24
2005,10180,1,1,0,0,0,0,0,0,9,0,0,0
2005,10181,1,1,22,22,22,22,22,22,22,22,22,22
2005,10181,2,1,9,9,9,9,9,9,9,9,9,9
2005,10182,1,1,14,14,14,14,14,14,14,14,14,14
2005,10183,1,1,0,0,0,0,0,0,0,0,0,0
2005,10184,0,1,33,33,33,33,33,33,33,33,33,33
2005,10184,1,1,0,0,0,0,0,0,0,0,0,0
2005,10185,1,1,14,20,14,13,5,17,11,15,16,3
2005,10185,2,1,0,0,13,0,0,0,11,0,0,0
2005,10186,1,1,0,0,0,0,0,0,0,0,0,0
2005,10186,2,1,0,0,0,0,0,0,0,0,0,0
2005,10187,1,1,0,0,0,0,0,0,0,0,0,0
2005,10187,2,1,21,21,21,21,21,21,21,21,21,21
2005,10188,1,1,0,0,0,0,0,0,0,0,0,0
2005,10188,2,1,0,0,0,0,0,12,0,0,0,0
2005,10189,1,1,19,19,19,19,19,19,19,19,19,19
2005,10190,1,1,16,16,16,16,16,16,16,16,16,16
2005,10191,1,1,0,5,0,0,0,0,0,14,0,0
2005,10192,0,1,16,16,16,16,16,16,16,16,16,16
2005,10192,1,1,0,0,0,0,0,0,0,0,0,0
2005,10193,1,1,0,0,0,0,0,0,0,0,0,0
2005,10194,1,1,15,15,15,15,15,15,15,15,15,15
2005,10195,1,1,0,0,0,0,0,0,0,0,0,0
2005,10195,2,1,0,0,0,0,0,0,0,0,0,0
2005,10196,1,1,0,0,0,0,0,4,0,0,0,0
2005,10196,2,1,0,0,0,0,0,0,0,0,0,0
2005,10196,3,1,0,0,0,0,0,0,0,0,0,0
2005,10197,0,1,0,0,0,0,0,0,0,0,0,0
2005,10197,1,1,0,0,0,0,0,0,0,0,0,0
2005,10198,1,1,0,0,0,0,0,0,0,0,0,0
2005,10198,2,1,0,0,0,0,0,0,0,0,0,0
2005,10199,1,1,0,0,0,0,0,0,0,0,0,0
2005,10199,2,1,0,0,0,0,0,0,0,0,0,0
2005,10199,3,1,0,0,0,0,0,0,0,0,0,0
2005,10200,1,1,15,39,12,33,0,30,13,9,6,0
2005,10200,2,1,0,0,0,0,0,0,0,0,0,0
2005,10201,1,1,0,10,0,0,0,0,0,0,0,0
2005,10202,1,1,0,0,0,0,0,0,0,0,0,0
2005,10203,0,1,0,0,0,0,0,0,0,9,0,17
2005,10203,1,1,0,0,0,0,25,0,0,0,0,0
2005,10204,1,1,0,0,0,0,0,0,0,0,0,0
2005,10205,1,1,0,0,0,0,0,0,0,0,0,0
2005,10206,1,1,0,0,0,0,0,0,0,0,0,0
2005,10207,1,1,0,0,0,0,0,18,0,0,0,0
2005,10208,1,1,0,0,0,0,0,0,0,0,0,0
2005,10208,2,1,0,0,0,0,0,0,0,0,0,0
2005,10209,1,1,0,0,0,0,0,0,0,0,0,0
2005,10210,1,1,0,0,0,0,0,0,0,0,0,0
2005,10210,2,1,0,0,0,0,0,0,0,0,0,0
2005,10211,1,1,0,0,0,0,9,0,0,24,0,0
2005,10211,2,1,0,0,0,0,0,0,0,0,0,0
2005,10212,1,1,0,0,0,0,0,0,0,0,0,9
2005,10213,1,1,0,0,0,0,0,0,0,0,0,0
2005,10214,1,1,0,0,0,0,0,0,0,0,0,10
2005,10214,2,1,0,0,0,13,0,0,0,0,0,0
2005,10215,1,1,0,0,0,0,0,0,0,0,0,0
2005,10215,2,1,0,0,0,0,0,0,0,0,0,0
2005,10215,3,1,0,0,0,0,0,0,0,0,0,0
2005,10215,4,1,0,0,0,0,0,0,0,0,0,0
2005,10215,5,1,0,0,0,0,0,0,0,0,0,0
2005,10216,1,1,12,0,4,0,0,0,0,0,0,10
2005,10217,1,1,20,20,20,20,20,20,20,20,20,20
2005,10218,1,1,0,0,0,0,0,0,9,0,0,0
2005,10218,2,1,0,0,0,0,0,0,0,0,0,0
2005,10219,1,1,0,7,0,18,0,0,0,0,0,9
2005,10219,2,1,0,0,0,0,0,0,6,0,0,0
2005,10220,1,1,0,0,0,0,0,0,0,0,0,0
2005,10221,1,1,35,35,35,35,35,35,35,35,35,35
2005,10222,1,1,0,0,0,0,0,0,0,0,0,0
2005,10223,1,1,0,0,0,0,0,0,0,0,0,0
2005,10223,2,1,0,0,0,0,0,0,0,0,0,0
2005,10224,1,1,0,0,0,6,0,0,0,0,0,0
2005,10224,2,1,0,0,0,0,0,0,0,0,0,0
2005,10224,3,1,0,0,0,0,0,0,0,0,0,0
2005,10225,1,1,0,0,0,0,0,0,0,0,0,0
2005,10225,2,1,0,0,0,0,0,0,0,0,0,0
2005,10226,1,1,2,2,2,2,2,2,2,2,2,2
2005,10227,1,1,0,0,0,0,0,0,0,0,0,0
2005,10227,2,1,0,0,0,0,0,0,0,0,0,0
2005,10228,1,1,0,0,0,0,0,0,0,0,0,0
2005,10229,1,1,2,2,2,2,2,2,2,2,2,2
2005,10230,1,1,6,6,6,6,6,6,6,6,6,6
2005,10231,1,1,0,0,0,0,0,0,0,0,0,0
2005,10232,1,1,0,0,0,0,0,0,0,0,3,0
2005,10233,1,1,0,0,0,0,0,0,0,0,0,0
2005,10233,2,1,0,0,0,0,0,0,0,0,0,0
2005,10233,3,1,0,0,0,0,0,0,0,0,0,0
2005,10233,4,1,0,0,0,0,0,0,0,0,0,0
2005,10234,1,1,0,0,0,0,0,0,0,0,0,5
2005,10234,2,1,0,0,0,0,0,0,0,0,0,0
2005,10235,1,1,1,1,1,1,1,1,1,1,1,1
2005,10235,2,1,12,12,12,12,12,12,12,12,12,12
2005,10236,1,1,0,0,0,0,0,0,0,0,0,0
2005,10236,2,1,0,0,0,0,0,0,0,0,0,0
2005,10237,1,1,0,0,0,0,0,0,0,0,0,0
2005,10237,2,1,0,0,0,0,0,0,0,0,0,0
2005,10238,1,1,0,0,0,0,0,0,0,0,0,0
2005,10239,1,1,0,0,0,0,0,0,0,0,0,0
2005,10239,2,1,0,0,0,0,0,0,0,0,0,0
2005,10239,3,1,0,0,0,0,0,0,0,0,0,0
2005,10239,4,1,0,0,0,0,0,0,0,0,0,0
2005,10239,5,1,0,0,0,0,0,0,0,0,0,0
2005,10240,1,1,0,0,0,0,0,0,0,0,0,0
2005,10240,2,1,0,0,0,0,0,0,0,0,0,0
2005,10241,0,1,0,0,0,0,0,0,0,23,0,0
2005,10241,1,1,0,0,0,0,0,0,0,0,0,0
2005,10242,1,1,6,6,6,6,6,6,6,6,6,6
2005,10242,2,1,0,0,0,0,0,0,0,0,0,0
2005,10243,1,1,9,9,9,9,9,9,9,9,9,9
2005,10243,2,1,0,0,0,0,0,0,0,0,0,0
2005,10244,0,1,0,0,0,0,0,0,0,0,0,0
2005,10244,1,1,0,0,0,0,0,0,0,0,0,0
2005,10245,1,1,0,0,0,0,0,0,0,0,0,0
2005,10246,1,1,0,0,0,0,0,0,0,0,0,0
2005,10246,2,1,0,0,0,0,0,0,0,0,0,0
2005,10247,1,1,0,0,0,0,0,0,0,0,0,0
2005,10247,2,1,0,0,0,0,0,0,0,0,0,0
2005,10248,1,1,23,0,0,0,0,0,0,0,0,0
2005,10248,2,1,0,0,0,0,0,0,0,0,0,0
2005,10249,1,1,0,0,0,0,0,0,0,0,0,0
2005,10249,2,1,0,0,0,0,0,0,0,0,0,0
2005,10250,1,1,0,0,0,0,0,0,0,0,0,0
2005,10250,2,1,0,0,0,0,0,0,0,0,0,0
2005,10251,1,1,0,18,0,0,0,0,0,0,17,0
2005,10252,1,1,0,0,0,0,0,0,0,0,0,0
2005,10252,2,1,0,0,0,0,0,0,0,0,0,0
2005,10253,1,1,13,13,13,13,13,13,13,13,13,13
2005,10254,1,1,0,19,3,6,0,36,23,23,32,15
2005,10255,1,1,18,18,18,18,18,18,18,18,18,18
2005,10255,2,1,0,0,0,0,0,0,0,0,0,0
2005,10256,1,1,0,0,0,0,0,0,0,0,0,0
2005,10256,2,1,0,0,0,0,0,0,0,0,0,0
2005,10257,1,1,9,1,28,21,17,5,12,16,8,29
2005,10258,1,1,16,16,16,16,16,16,16,16,16,16
2005,10259,1,1,0,0,0,0,0,18,0,0,30,13
2005,10260,1,1,15,15,15,15,15,15,15,15,15,15
2005,10261,1,1,0,0,0,0,0,0,0,0,0,0
2005,10261,2,1,0,0,0,0,0,0,0,0,0,0
2005,10262,1,1,0,0,0,0,0,0,0,0,0,0
2005,10262,2,1,0,0,0,0,0,0,0,0,0,0
2005,10263,1,1,0,0,0,0,0,0,0,0,0,0
2005,10263,2,1,0,0,0,0,24,0,0,0,0,0
2005,10263,3,1,0,0,0,0,0,0,0,16,0,0
2005,10264,1,1,0,0,0,0,0,0,0,0,0,0
2005,10264,2,1,0,0,0,0,0,0,0,0,0,0
2005,10265,1,1,0,0,0,0,0,0,0,0,0,0
2005,10265,2,1,0,0,0,0,0,0,0,0,0,0
2005,10266,1,1,0,0,0,0,0,0,0,0,0,0
2005,10267,1,1,0,0,0,17,20,33,0,0,10,10
2005,10267,2,1,0,0,0,0,0,0,0,0,0,0
2005,10268,1,1,8,26,13,11,17,9,16,24,13,0
2005,10269,0,1,0,0,0,0,0,0,0,0,0,0
2005,10269,1,1,0,0,0,0,0,0,0,0,0,0
2005,10270,1,1,0,0,0,0,0,10,0,0,0,0
2005,10270,2,1,0,0,0,0,0,0,0,0,0,0
2005,10271,1,1,0,0,9,0,0,0,0,11,0,0
2005,10272,1,1,0,0,0,23,0,0,0,0,0,0
2005,10272,2,1,0,0,0,0,0,0,0,0,0,0
2005,10273,1,1,0,0,0,0,0,0,0,0,0,0
2005,10273,2,1,0,0,0,0,0,0,0,0,0,0
2005,10274,1,1,0,0,0,0,0,0,0,0,0,0
2005,10274,2,1,0,0,0,0,0,0,0,0,8,0
2005,10275,1,1,0,0,0,0,0,0,0,0,0,0
2005,10275,2,1,0,0,0,0,0,0,0,0,0,0
2005,10276,1,1,13,13,13,13,13,13,13,13,13,13
2005,10277,1,1,25,24,22,9,24,26,22,21,10,9
2005,10278,1,1,16,16,16,16,16,16,16,16,16,16
2005,10278,2,1,0,0,0,0,0,0,0,0,0,0
2005,10279,1,1,19,19,19,19,19,19,19,19,19,19
2005,10280,1,1,0,0,6,17,0,0,9,6,0,0
2005,10280,2,1,0,0,0,0,0,0,0,0,0,0
2005,10280,3,1,0,0,0,0,0,0,0,0,0,0
2005,10281,1,1,0,0,0,0,0,0,0,0,0,0
2005,10281,2,1,0,0,0,0,0,0,0,0,0,0
2005,10282,1,1,24,24,24,24,24,24,24,24,24,24
2005,10283,1,1,0,0,0,0,0,0,0,0,0,0
