STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN
6,62874,3,2,0,29,8,9,23,12,6,3,0,6,6,20,461,20461,21,2012,1GCWGGBA3C11,1,G,C,W,G,G,B,A,3,C,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62874,4,2,0,29,8,9,23,12,6,3,0,6,6,12,461,12461,21,2012,1FTNE1EW4CDA,1,F,T,N,E,1,E,W,4,C,D,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62881,3,2,0,25,4,19,50,12,6,2,0,6,6,37,32,37032,4,2003,JHMCM566X3C0,J,H,M,C,M,5,6,6,X,3,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,62911,2,1,0,25,10,0,58,14,0,2,0,0,6,20,421,20421,15,2011,1GNLC2E09BR3,1,G,N,L,C,2,E,0,9,B,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62911,3,1,0,25,10,0,58,14,0,2,0,0,6,20,421,20421,15,2011,1GNLC2E03BR3,1,G,N,L,C,2,E,0,3,B,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62911,4,1,2,25,10,0,58,14,0,2,0,0,6,12,16,12016,4,2007,2FAFP71W07X1,2,F,A,F,P,7,1,W,0,7,X,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62911,5,1,0,25,10,0,58,14,0,2,0,6,6,37,32,37032,4,1996,1HGCD5559TA1,1,H,G,C,D,5,5,5,9,T,A,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,3,14,0,0,0,0,777777777777,777777777777,777777777777
6,62911,6,1,0,25,10,0,58,14,0,2,0,6,6,6,43,6043,1,2004,1C3EL55R24N1,1,C,3,E,L,5,5,R,2,4,N,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62964,2,1,0,17,10,10,7,14,0,2,0,6,6,98,806,98806,62,2010,5PVND8JM9A4S,5,P,V,N,D,8,J,M,9,A,4,S,0,57,2772552,572772552,2,1,1,1,0,0,0,0,0,0,0,0,98,2,3,14,0,0,0,0,777777777777,777777777777,777777777777
6,62964,3,1,0,17,10,10,7,14,0,2,0,6,6,58,32,58032,4,1999,JNKBY31A8XM6,J,N,K,B,Y,3,1,A,8,X,M,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,62972,2,1,0,23,12,16,0,14,0,2,0,6,6,12,481,12481,31,1999,1FTRX17W7XKA,1,F,T,R,X,1,7,W,7,X,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,8,12,0,0,0,0,777777777777,777777777777,777777777777
6,62982,2,1,0,1,4,16,35,14,0,2,0,6,6,12,401,12401,14,2002,1FMYU60E42UD,1,F,M,Y,U,6,0,E,4,2,U,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62986,2,1,0,25,12,19,50,33,0,3,0,6,6,37,402,37402,14,2003,JHLRD78483C0,J,H,L,R,D,7,8,4,8,3,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,62993,2,1,0,7,4,1,30,8,0,2,0,6,6,23,401,23401,14,1998,1GKCS13W5W25,1,G,K,C,S,1,3,W,5,W,2,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,62999,2,1,0,29,11,2,15,14,0,2,0,6,6,38,882,38882,61,2013,JALC4W168D70,J,A,L,C,4,W,1,6,8,D,7,0,0,88,888888888,88888888888,2,1,96,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,63008,2,1,0,22,5,3,25,39,0,3,0,6,6,20,25,20025,4,2014,1G1PC5SB8E71,1,G,1,P,C,5,S,B,8,E,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,6,2,73,0,0,0,0,777777777777,777777777777,777777777777
6,63024,2,1,0,21,11,2,35,30,0,3,0,6,6,7,482,7482,31,2016,1C6RR6FT9GS2,1,C,6,R,R,6,F,T,9,G,S,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63024,3,1,0,21,11,2,35,30,0,3,0,6,6,49,402,49402,14,1999,JT3HP10V1X71,J,T,3,H,P,1,0,V,1,X,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63028,2,1,0,16,12,22,37,8,0,2,0,6,6,12,481,12481,31,2008,1FTSW21RX8EC,1,F,T,S,W,2,1,R,X,8,E,C,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,63062,3,2,2,10,11,16,33,12,6,2,0,6,6,12,461,12461,21,2008,1FTSE34S28DA,1,F,T,S,E,3,4,S,2,8,D,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,63072,2,1,0,21,11,0,20,25,0,2,0,6,6,12,3,12003,2,2014,1ZVBP8AM0E52,1,Z,V,B,P,8,A,M,0,E,5,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
6,63115,3,2,1,8,7,13,8,12,6,2,0,6,6,12,402,12402,14,2001,1FMYU04191KF,1,F,M,Y,U,0,4,1,9,1,K,F,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63131,2,1,0,17,8,1,50,14,0,2,0,6,6,34,37,34037,4,2002,WBAGL63402DP,W,B,A,G,L,6,3,4,0,2,D,P,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63165,3,2,5,16,9,22,56,12,6,2,0,6,6,7,20,7020,4,2002,1B3ES26C12D5,1,B,3,E,S,2,6,C,1,2,D,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,1,0,777777777777,777777777777,777777777777
6,63171,2,1,0,27,10,23,51,14,0,2,0,6,6,34,36,34036,4,2016,WBA6D4C56GD9,W,B,A,6,D,4,C,5,6,G,D,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,63171,3,1,0,27,10,23,51,14,0,2,0,6,6,49,46,49046,5,2015,JTDKN3DU1F04,J,T,D,K,N,3,D,U,1,F,0,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,63176,3,2,0,28,8,16,55,12,1,2,0,6,6,12,32,12032,4,2015,3FADP4BJ7FM1,3,F,A,D,P,4,B,J,7,F,M,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63188,2,1,0,16,6,20,40,14,0,2,0,6,6,20,473,20473,30,2009,1GBDS14E8981,1,G,B,D,S,1,4,E,8,9,8,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63192,3,2,0,7,5,14,15,12,6,2,0,6,6,52,35,52035,2,1997,JA3AY11A5VU0,J,A,3,A,Y,1,1,A,5,V,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63192,4,2,0,7,5,14,15,12,6,2,0,6,6,12,422,12422,15,2006,1FMFU195X6LA,1,F,M,F,U,1,9,5,X,6,L,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,2,1,0,12,6,0,45,40,0,3,0,6,6,49,32,49032,4,1996,1NXBB02E8TZ4,1,N,X,B,B,0,2,E,8,T,Z,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,3,1,0,12,6,0,45,40,0,3,0,6,6,32,42,32042,4,1998,WAUAA24B9WN0,W,A,U,A,A,2,4,B,9,W,N,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,4,1,0,12,6,0,45,40,0,3,0,6,6,49,40,49040,4,2008,4T4BE46K28R0,4,T,4,B,E,4,6,K,2,8,R,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,5,1,0,12,6,0,45,40,0,3,0,6,6,37,402,37402,14,2010,JHLRE3H7XAC0,J,H,L,R,E,3,H,7,X,A,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,6,1,0,12,6,0,45,40,0,3,0,6,6,59,403,59403,14,2015,2T2ZK1BA3FC1,2,T,2,Z,K,1,B,A,3,F,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63201,7,1,0,12,6,0,45,40,0,3,0,6,6,2,407,2407,14,2008,1J8FT28WX8D6,1,J,8,F,T,2,8,W,X,8,D,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63204,2,1,0,27,11,17,25,8,0,2,0,6,6,37,31,37031,2,2003,1HGEM21903L0,1,H,G,E,M,2,1,9,0,3,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,8,0,0,0,0,777777777777,777777777777,777777777777
6,63209,2,1,0,8,12,20,43,8,0,2,0,6,6,49,403,49403,14,2005,JTEEP21A7500,J,T,E,E,P,2,1,A,7,5,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,8,12,0,0,0,0,777777777777,777777777777,777777777777
6,63245,2,1,2,3,8,3,45,14,0,2,0,40,6,82,881,82881,66,2015,3AKJGLD53FSG,3,A,K,J,G,L,D,5,3,F,S,G,1,57,303024,57303024,3,6,1,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,1GRAA0623DB7,777777777777,777777777777
6,63252,2,1,0,24,11,1,50,33,0,2,0,6,6,38,401,38401,14,1998,JACDJ58X6W79,J,A,C,D,J,5,8,X,6,W,7,9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63252,3,1,0,24,11,1,50,33,0,2,0,6,6,21,20,21020,4,1993,1G3AG54N0P63,1,G,3,A,G,5,4,N,0,P,6,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63318,4,3,0,19,10,19,30,12,6,2,0,6,6,20,421,20421,15,2007,1GNFK130X7R3,1,G,N,F,K,1,3,0,X,7,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63394,2,1,0,19,12,19,0,9,0,2,0,6,6,20,39,20039,4,2006,KL1TG66666B6,K,L,1,T,G,6,6,6,6,6,B,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63418,2,2,0,6,7,13,32,14,0,2,0,6,6,49,402,49402,14,2002,JTEGH20V0260,J,T,E,G,H,2,0,V,0,2,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,2,0,0,1,0,777777777777,777777777777,777777777777
6,63418,4,2,0,6,7,13,32,14,0,2,0,6,6,42,47,42047,2,2006,WDBTJ56HX6F1,W,D,B,T,J,5,6,H,X,6,F,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63418,5,2,0,6,7,13,32,14,0,3,0,6,6,55,402,55402,14,2016,KM8J33A23GU1,K,M,8,J,3,3,A,2,3,G,U,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63418,6,2,0,6,7,13,32,14,0,2,0,6,6,41,403,41403,14,2016,JM3KE2CY0G06,J,M,3,K,E,2,C,Y,0,G,0,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,5,14,0,0,0,0,777777777777,777777777777,777777777777
6,63418,7,2,0,6,7,13,32,14,0,3,0,6,6,42,421,42421,15,2008,4JGBF71E08A3,4,J,G,B,F,7,1,E,0,8,A,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,9,5,14,0,0,1,0,777777777777,777777777777,777777777777
6,63426,2,1,0,1,9,10,0,8,0,2,0,6,6,37,32,37032,4,2009,1HGCP26879A0,1,H,G,C,P,2,6,8,7,9,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
6,63426,3,1,0,1,9,10,0,8,0,3,0,6,6,49,32,49032,4,2014,5YFBURHE2EP1,5,Y,F,B,U,R,H,E,2,E,P,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,14,0,0,0,0,777777777777,777777777777,777777777777
6,63438,2,1,2,30,10,5,44,14,0,2,0,17,6,82,881,82881,66,2010,1FUJGLBG9ALA,1,F,U,J,G,L,B,G,9,A,L,A,1,57,1183746,571183746,3,6,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0,888888888888,777777777777,777777777777
6,63527,2,1,0,28,11,19,7,33,0,3,0,6,6,20,481,20481,31,2004,1GCEK19T74E1,1,G,C,E,K,1,9,T,7,4,E,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63538,2,1,0,1,9,11,34,8,0,3,0,6,6,7,881,7881,61,1996,1B6WC36C7TS6,1,B,6,W,C,3,6,C,7,T,S,6,0,77,777777777,77777777777,2,99,99,1,0,0,0,0,0,0,0,0,61,2,3,18,42,0,0,0,777777777777,777777777777,777777777777
6,63563,2,1,0,17,10,19,11,8,0,2,0,6,6,53,405,53405,14,2005,JS3TY92VX541,J,S,3,T,Y,9,2,V,X,5,4,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
6,63574,5,4,0,1,12,11,29,12,6,2,0,6,6,59,403,59403,14,2015,2T2BC1BAXFC0,2,T,2,B,C,1,B,A,X,F,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80083,2,1,0,30,3,23,28,53,0,3,0,8,6,72,706,72706,80,2008,1HD1GY4498K3,1,H,D,1,G,Y,4,4,9,8,K,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,8,8,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,2,1,0,14,4,4,10,24,0,3,0,8,6,37,32,37032,4,2012,1HGCP2F30CA0,1,H,G,C,P,2,F,3,0,C,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,6,8,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,3,1,0,14,4,4,10,24,0,3,0,8,6,30,421,30421,15,2015,WVGEF9BP7FD0,W,V,G,E,F,9,B,P,7,F,D,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,4,1,0,14,4,4,10,24,0,3,0,8,6,7,482,7482,31,1999,1B7KF2360XJ6,1,B,7,K,F,2,3,6,0,X,J,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,5,1,0,14,4,4,10,24,0,3,0,8,6,53,33,53033,4,2006,JS2RA61SX653,J,S,2,R,A,6,1,S,X,6,5,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,6,1,0,14,4,4,10,24,0,3,0,8,6,37,31,37031,4,2009,2HGFA16529H3,2,H,G,F,A,1,6,5,2,9,H,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80108,7,1,0,14,4,4,10,24,0,3,0,8,6,48,45,48045,6,2010,4S4BRBKC1A33,4,S,4,B,R,B,K,C,1,A,3,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80173,2,1,0,25,5,15,57,8,0,2,0,8,6,12,481,12481,31,1986,1FTHX25L6GKA,1,F,T,H,X,2,5,L,6,G,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80195,3,2,0,14,6,10,5,12,6,3,0,8,6,41,50,41050,4,2004,1YVHP82D945N,1,Y,V,H,P,8,2,D,9,4,5,N,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,83,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80195,4,2,0,14,6,10,5,12,6,3,0,8,6,63,33,63033,4,2008,KNAFE1214855,K,N,A,F,E,1,2,1,4,8,5,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80195,5,2,0,14,6,10,5,12,6,3,0,8,6,42,37,42037,4,1973,116032120090,1,1,6,0,3,2,1,2,0,0,9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80284,2,1,0,27,7,4,47,14,0,2,0,22,6,18,20,18020,4,2001,2G4WB55K6113,2,G,4,W,B,5,5,K,6,1,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80313,2,1,3,8,8,13,5,14,0,2,0,8,6,22,20,22020,4,2006,2G2WR5544613,2,G,2,W,R,5,5,4,4,6,1,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80438,2,1,1,5,10,15,15,14,0,2,0,48,6,20,421,20421,15,2003,1GNCS13X13K1,1,G,N,C,S,1,3,X,1,3,K,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
8,80444,5,4,0,10,10,18,40,12,1,3,0,8,6,7,461,7461,21,1999,2B5WB35Z7XK5,2,B,5,W,B,3,5,Z,7,X,K,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
8,80502,2,1,0,9,11,16,24,8,0,2,0,8,6,7,880,7880,67,2014,3C63R3HL2EG1,3,C,6,3,R,3,H,L,2,E,G,1,1,88,888888888,88888888888,2,4,97,1,0,0,0,0,0,0,0,0,6,0,3,12,0,0,0,0,16VDX1426F50,777777777777,777777777777
8,80521,2,1,0,25,11,13,50,8,0,2,0,8,6,37,31,37031,4,2010,2HGFA1F65AH5,2,H,G,F,A,1,F,6,5,A,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,2,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90049,2,1,1,23,3,11,11,8,0,2,0,9,6,12,880,12880,67,2008,1FDXF46R08EE,1,F,D,X,F,4,6,R,0,8,E,E,0,57,0236208,570236208,2,1,97,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90067,2,1,2,18,1,9,35,14,0,2,0,92,6,37,31,37031,2,1998,1HGEJ7226WLD,1,H,G,E,J,7,2,2,6,W,L,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90071,1,1,1,19,5,12,10,24,0,2,0,9,6,84,881,84881,63,2012,1HTWCAZR7DJ0,1,H,T,W,C,A,Z,R,7,D,J,0,0,77,777777777,77777777777,3,2,4,1,0,0,0,0,0,13,0,0,6,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90087,3,2,0,19,6,5,2,12,6,2,0,9,6,49,32,49032,4,2010,1NXBU4EE2AZ3,1,N,X,B,U,4,E,E,2,A,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90092,2,1,0,3,1,21,36,14,0,2,0,9,6,84,884,84884,61,1972,106620H32335,1,0,6,6,2,0,H,3,2,3,3,5,0,77,777777777,77777777777,2,1,99,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90109,2,1,0,25,4,2,18,42,0,3,0,9,6,20,421,20421,15,2011,1GNSKBE09BR3,1,G,N,S,K,B,E,0,9,B,R,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90109,3,1,0,25,4,2,18,42,0,3,0,9,6,12,461,12461,21,2011,1FTNE2EW6BDA,1,F,T,N,E,2,E,W,6,B,D,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90109,4,1,0,25,4,2,18,42,0,3,0,36,6,12,461,12461,21,1998,1FTPE2426WHA,1,F,T,P,E,2,4,2,6,W,H,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90145,2,1,1,3,9,4,23,46,0,3,0,9,6,37,31,37031,4,2013,2HGFB2F58DH5,2,H,G,F,B,2,F,5,8,D,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
9,90152,2,1,0,23,5,18,33,14,0,2,0,9,6,49,402,49402,14,2007,JTMBK31V7750,J,T,M,B,K,3,1,V,7,7,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,6,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90157,2,1,0,22,6,21,13,8,0,2,0,9,6,12,471,12471,30,2003,1FTZR45E33TA,1,F,T,Z,R,4,5,E,3,3,T,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,3,12,0,0,0,0,777777777777,777777777777,777777777777
9,90195,2,1,0,30,7,2,16,14,0,2,9,9,6,20,461,20461,21,2013,1GCWGFBA4D11,1,G,C,W,G,F,B,A,4,D,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90218,2,2,0,30,11,17,50,12,1,2,0,9,6,49,53,49053,5,2011,4T3BA3BB0BU0,4,T,3,B,A,3,B,B,0,B,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,12,0,0,0,0,777777777777,777777777777,777777777777
9,90243,1,1,2,1,12,11,28,14,0,2,0,9,6,63,34,63034,4,2013,5XXGM4A78DG1,5,X,X,G,M,4,A,7,8,D,G,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
10,100021,2,1,0,1,3,16,18,14,0,2,0,10,6,35,47,35047,4,2006,1N4AL11D46N3,1,N,4,A,L,1,1,D,4,6,N,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0,777777777777,777777777777,777777777777
10,100027,2,1,0,16,5,19,34,8,0,2,0,10,6,12,880,12880,67,2014,1FDRF3G64EEB,1,F,D,R,F,3,G,6,4,E,E,B,0,10,1658342,101658342,2,1,97,1,0,0,0,0,0,0,0,0,9,6,2,18,0,0,0,0,777777777777,777777777777,777777777777
10,100035,2,1,1,28,5,22,57,14,0,2,0,42,6,76,705,76705,80,2016,JYARM06E3GA0,J,Y,A,R,M,0,6,E,3,G,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
10,100044,1,1,1,14,6,11,35,14,0,2,0,10,6,20,16,20016,4,2002,1G1JC5246271,1,G,1,J,C,5,2,4,6,2,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,777777777777,777777777777,777777777777
10,100048,2,1,0,7,6,13,54,53,0,2,0,10,6,12,481,12481,40,2006,1FDWF36Y86EC,1,F,D,W,F,3,6,Y,8,6,E,C,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,0,6,6,2,55,0,0,0,0,777777777777,777777777777,777777777777
10,100063,2,1,0,29,9,14,55,53,0,3,0,10,6,7,24,7024,4,2014,2C3CDXHG6EH1,2,C,3,C,D,X,H,G,6,E,H,1,9,0,000000000,00000000000,0,0,0,1,0,0,0,0,99,99,9,0,99,9,9,73,0,0,0,0,777777777777,777777777777,777777777777
