YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
2016,6,60343,1,1,1,9,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60344,37,1,1,9,2,2,1,2,4,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60345,65,1,1,9,2,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60346,37,1,1,9,2,2,1,1,3,1,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60347,37,1,1,9,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2016,6,60348,59,1,1,9,1,2,4,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
2016,6,60349,37,1,1,9,2,2,1,2,4,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60350,65,1,1,9,1,1,3,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
2016,6,60351,37,1,1,9,2,2,1,2,4,2,4,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60352,29,1,1,9,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60353,53,1,1,9,1,2,3,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
2016,6,60354,65,1,1,9,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60355,19,1,1,9,1,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
2016,6,60356,67,1,1,9,2,2,1,1,5,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60357,29,1,1,9,1,2,2,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60358,59,1,1,9,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60359,59,1,1,9,2,2,1,1,4,1,1,2,1,1,13,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60360,65,1,1,9,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60361,71,1,1,9,2,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60362,73,1,1,9,2,2,4,1,4,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60363,29,1,1,9,2,2,4,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60364,37,1,1,9,2,1,4,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60365,37,1,1,9,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60366,37,1,1,9,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,6,60367,73,1,1,9,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60368,37,1,1,9,2,2,1,1,4,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60369,37,1,1,9,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60370,37,2,1,9,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60371,29,1,1,9,2,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60372,37,1,1,9,2,2,1,1,5,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60373,37,1,1,9,2,2,3,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60374,37,2,1,9,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,0,0,0
2016,6,60375,67,1,1,9,1,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60376,73,1,1,9,2,2,4,2,3,2,1,2,2,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60377,27,1,1,9,1,2,4,2,3,2,1,1,2,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60378,71,1,1,9,1,2,4,1,5,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60379,37,1,1,9,2,2,1,1,6,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60380,53,1,1,9,1,2,4,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60381,95,1,1,9,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60382,19,1,1,9,1,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2016,6,60383,67,1,1,9,1,1,1,2,1,3,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60384,73,1,1,9,1,1,1,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
2016,6,60385,77,1,1,9,2,2,1,1,3,1,4,2,1,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60386,65,1,1,9,1,1,1,2,1,2,5,1,1,3,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60387,37,1,1,9,2,2,1,2,2,2,2,1,2,2,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60388,25,2,1,9,1,1,1,2,1,3,4,2,1,2,1,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60389,73,1,1,9,2,2,3,2,5,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60390,37,1,1,9,2,2,1,1,3,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60391,99,1,1,9,1,2,1,1,5,1,5,2,1,3,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60392,37,1,1,9,2,2,4,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60393,37,1,1,9,2,2,1,1,3,1,5,2,1,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60394,59,1,1,9,2,1,1,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60395,71,1,1,9,1,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60396,65,1,1,9,2,2,1,1,5,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60397,77,1,1,9,1,1,1,2,1,2,5,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60398,37,1,1,9,1,2,1,1,3,1,4,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60399,59,1,1,9,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60400,37,1,1,9,2,2,1,1,6,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60401,37,1,1,9,2,2,1,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60402,97,2,1,9,1,2,4,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60403,83,1,1,9,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60404,37,1,1,9,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60405,59,1,1,9,2,2,1,2,3,3,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60406,37,2,1,9,2,2,1,2,4,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,0,0,0
2016,6,60407,107,1,1,9,2,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60408,31,1,1,9,1,2,1,1,4,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
2016,6,60409,67,1,1,9,1,2,4,2,5,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60410,65,1,1,9,2,2,1,1,5,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60411,111,1,1,9,2,2,1,1,4,1,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60412,65,1,1,9,1,2,4,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60413,73,1,1,9,2,2,1,1,5,1,2,2,1,2,13,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60414,107,2,1,9,1,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60415,73,1,1,9,1,2,4,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60416,107,1,1,9,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60417,65,1,1,9,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60418,37,1,1,9,2,2,4,1,4,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60419,25,4,1,9,1,2,1,2,4,2,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60420,75,1,1,9,2,1,1,2,1,2,1,2,1,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,6,60421,65,1,1,9,2,2,1,2,5,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60422,79,1,1,9,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60423,73,1,1,9,1,2,1,2,5,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60424,31,4,1,9,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60425,43,2,1,9,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60426,59,1,1,9,2,2,1,1,4,1,1,2,2,1,6,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2016,6,60427,37,1,1,9,2,1,4,2,1,3,1,2,1,1,6,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60428,19,1,1,9,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60429,37,1,1,9,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60430,99,1,1,9,1,2,1,2,5,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,6,60431,65,1,1,9,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60432,85,1,1,9,2,2,1,1,3,1,4,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60433,37,1,1,9,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60434,37,1,1,9,2,2,1,1,4,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60435,37,1,1,9,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60436,13,1,1,9,1,2,1,2,4,2,3,2,1,2,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60437,79,1,1,9,1,2,4,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60438,59,1,1,9,2,2,1,1,3,1,1,1,1,2,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60439,61,1,1,9,1,1,4,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60440,37,1,1,9,2,2,4,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60441,77,1,1,9,1,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60442,71,1,1,9,2,2,4,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60443,23,1,1,9,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60444,37,2,1,9,2,2,1,1,3,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0
2016,6,60445,37,1,1,9,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60446,41,1,1,9,1,2,4,2,5,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,2,2,2,0,0,0
2016,6,60447,75,1,1,9,2,2,3,2,3,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60448,53,1,1,9,1,2,1,1,6,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60449,59,1,1,9,2,2,1,1,4,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60450,113,2,1,9,1,1,1,2,1,2,3,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60451,73,1,1,9,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60452,31,1,1,9,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60453,73,1,1,9,2,2,1,1,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60454,37,1,1,9,2,2,1,1,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60455,31,1,1,9,1,2,1,1,2,1,4,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60456,13,1,1,9,1,2,4,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60457,71,1,1,9,1,1,3,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60458,73,1,1,9,1,2,4,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60459,67,1,1,9,2,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60460,71,1,1,9,1,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60461,65,1,1,9,2,2,4,1,6,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60462,115,1,1,9,1,2,1,2,3,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60463,45,1,1,9,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60464,81,1,1,9,1,2,1,2,2,2,5,2,2,3,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,0,0,0
2016,6,60465,73,1,1,9,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60466,37,1,1,9,2,2,1,1,4,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
2016,6,60467,37,1,1,9,2,2,1,1,4,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60468,73,1,1,9,1,1,1,2,1,2,2,2,2,3,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,0,0,0
2016,6,60469,63,1,1,9,1,2,1,2,4,2,3,1,1,2,4,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60470,37,2,1,9,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60471,65,1,1,9,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
2016,6,60472,37,1,1,9,2,2,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60473,37,1,1,9,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60474,37,1,1,9,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60475,71,1,1,9,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
2016,6,60476,37,1,1,9,2,2,1,1,3,1,3,1,2,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60477,37,1,1,9,2,1,1,2,1,2,5,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60478,65,1,1,9,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60479,37,1,1,9,2,2,4,1,5,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60480,71,1,1,9,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60481,65,1,1,9,1,2,1,2,3,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60482,37,1,1,9,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60483,37,1,1,9,2,2,1,2,4,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
2016,6,60484,37,1,1,9,2,1,1,2,1,3,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60485,93,1,1,9,1,2,4,2,3,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1,2,2,0,0,0
2016,6,60486,107,1,1,9,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60487,99,1,1,9,1,2,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60488,37,2,1,9,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60489,7,1,1,9,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60490,77,1,1,9,1,2,4,1,5,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60491,95,1,1,9,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60492,113,1,1,9,1,1,1,2,1,2,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60493,71,1,1,9,2,2,4,2,2,3,1,3,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
2016,6,60494,37,1,1,9,2,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
2016,6,60495,37,1,1,9,2,2,1,1,3,1,4,1,1,2,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60496,1,1,1,9,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
2016,6,60497,85,1,1,9,1,2,1,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
2016,6,60498,67,1,1,9,2,2,1,2,2,3,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60499,65,2,1,9,2,2,1,2,5,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
2016,6,60500,37,1,1,9,2,2,1,1,3,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
2016,6,60501,59,1,1,9,2,2,1,2,3,3,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
