YEAR,VEH_NO,ST_CASE,A_BODY,A_IMP1,A_IMP2,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_DRDIS,A_DRDRO
2002,1,10079,3,2,2,2,2,2,2,4,1,3,1999,2,2
2002,1,10080,1,2,2,1,1,1,2,4,2,3,1990,2,2
2002,1,10081,2,1,1,1,1,1,2,4,2,3,1984,2,2
2002,1,10082,4,2,2,1,1,1,2,4,2,3,2000,2,1
2002,1,10083,3,2,2,2,2,2,2,4,1,3,1993,2,2
2002,2,10083,2,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10084,1,2,2,2,2,2,2,4,1,3,1991,2,2
2002,1,10085,6,2,2,2,1,1,1,4,2,3,1992,2,2
2002,1,10086,1,2,2,2,2,2,2,4,1,3,1992,2,2
2002,1,10087,1,3,3,2,1,1,2,4,2,3,1996,2,2
2002,1,10088,2,2,2,2,1,1,2,4,2,3,1997,1,2
2002,2,10088,1,5,5,2,1,1,2,4,2,3,1986,2,2
2002,1,10089,2,2,2,2,1,1,2,4,2,3,1994,2,2
2002,1,10090,1,3,3,2,1,1,2,4,1,3,1996,2,2
2002,1,10091,4,5,5,2,2,2,2,4,2,3,1991,2,2
2002,2,10091,6,2,2,2,1,1,1,4,2,3,1989,2,2
2002,1,10092,1,5,5,2,1,1,2,4,2,3,1989,2,2
2002,2,10092,2,2,2,2,1,1,2,4,2,3,1996,2,2
2002,1,10093,2,2,2,2,1,1,2,4,1,3,2001,2,2
2002,1,10094,3,2,4,2,1,1,2,4,1,3,1989,2,2
2002,2,10094,6,3,3,2,1,1,1,4,2,3,1995,2,2
2002,1,10095,1,2,2,2,1,2,2,4,2,3,1992,2,2
2002,2,10095,2,2,2,2,1,1,2,4,2,3,1991,2,2
2002,1,10096,2,2,2,1,1,1,2,4,1,3,1998,2,2
2002,1,10097,1,5,5,2,1,1,2,4,2,3,1996,2,2
2002,2,10097,2,2,2,2,1,1,2,4,2,3,2002,2,2
2002,1,10098,2,2,2,1,1,1,2,4,2,3,1989,2,2
2002,2,10098,1,2,2,2,1,1,1,4,2,3,1989,2,2
2002,1,10099,1,2,2,2,2,2,2,4,1,3,1994,1,2
2002,1,10100,1,3,3,2,1,1,2,4,2,3,1996,2,2
2002,2,10100,2,2,2,2,1,1,2,4,2,3,1989,2,2
2002,1,10101,2,2,2,2,1,1,2,4,2,3,1991,2,2
2002,1,10102,1,2,2,1,2,2,2,4,1,3,1988,2,2
2002,1,10103,1,1,1,1,1,1,1,4,1,3,1999,2,2
2002,1,10104,1,2,3,1,1,1,1,4,2,3,1992,2,2
2002,1,10105,1,5,5,2,2,2,2,4,1,3,1990,2,2
2002,2,10105,4,2,2,1,1,1,2,4,1,3,1989,2,2
2002,1,10106,4,2,2,2,1,1,2,4,2,3,2001,2,2
2002,1,10107,1,2,2,2,1,1,2,4,2,3,1999,2,2
2002,2,10107,2,3,3,2,1,1,2,4,2,3,1995,2,2
2002,1,10108,1,3,3,2,1,1,2,4,2,3,2001,2,2
2002,2,10108,3,2,2,2,1,1,2,4,2,3,1985,2,2
2002,1,10109,1,2,2,2,1,1,2,4,2,3,1987,2,2
2002,2,10109,1,3,3,2,1,1,2,4,2,3,1999,2,2
2002,1,10110,3,1,1,1,1,1,1,4,1,3,1995,2,2
2002,1,10111,1,4,4,1,1,1,2,4,2,3,1997,2,2
2002,1,10112,1,2,2,2,1,1,1,4,1,3,1977,2,2
2002,1,10113,1,2,2,2,1,1,2,4,2,3,1989,2,2
2002,1,10114,2,4,4,2,1,1,2,4,2,3,1996,2,2
2002,2,10114,1,3,2,2,1,1,2,4,2,3,1998,2,2
2002,3,10114,1,2,2,2,1,1,2,4,2,3,1997,2,2
2002,1,10115,1,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10116,6,4,4,2,1,1,1,4,2,3,1985,2,2
2002,2,10116,1,5,5,2,1,1,2,4,2,3,1996,2,2
2002,1,10117,1,5,5,2,1,1,2,4,2,3,1998,2,2
2002,2,10117,6,2,2,2,1,1,1,4,2,3,1991,2,2
2002,1,10118,1,5,5,2,1,1,2,4,1,3,1995,2,2
2002,1,10119,1,2,2,2,1,1,2,4,1,3,1996,2,2
2002,1,10120,2,2,2,1,2,2,2,4,1,3,2002,2,2
2002,1,10121,1,2,2,1,2,2,2,4,1,3,1988,2,2
2002,1,10122,1,2,2,2,1,1,2,4,2,3,1983,2,2
2002,2,10122,2,2,2,2,1,1,2,4,2,3,1989,2,2
2002,1,10123,1,2,2,2,1,1,2,4,1,3,1996,2,2
2002,2,10123,2,2,2,2,1,1,2,4,2,3,1997,2,2
2002,1,10124,2,2,2,2,1,1,2,4,2,3,1989,2,2
2002,1,10125,1,2,2,2,1,1,2,4,1,3,1984,2,2
2002,2,10125,9,4,4,2,1,1,2,4,2,3,9999,2,2
2002,1,10126,1,2,2,2,1,1,2,4,1,3,1992,2,2
2002,1,10127,2,2,2,2,1,1,2,4,2,3,1990,2,2
2002,2,10127,3,3,3,1,1,1,1,4,2,3,1998,2,2
2002,1,10128,1,3,3,2,1,1,2,4,2,3,1993,2,2
2002,2,10128,4,2,2,2,1,1,2,4,2,3,1997,2,2
2002,1,10129,3,2,2,1,1,1,2,4,1,3,1996,2,2
2002,1,10130,1,5,5,1,1,1,2,4,2,3,1986,2,2
2002,2,10130,1,2,2,2,1,1,2,4,2,3,1995,2,2
2002,1,10131,2,2,2,2,1,1,2,4,2,3,1994,2,2
2002,2,10131,2,3,3,2,1,1,2,4,2,3,1997,2,2
2002,1,10132,1,2,2,2,1,1,2,4,2,3,2002,2,1
2002,2,10132,1,2,2,2,1,1,2,4,2,3,2002,2,2
2002,1,10133,4,2,2,2,2,2,2,4,1,3,1987,2,2
2002,1,10134,1,2,2,1,1,1,2,4,1,3,1991,2,2
2002,2,10134,1,2,2,2,1,1,2,4,2,3,1999,2,2
2002,1,10135,4,4,4,2,1,1,2,4,1,3,1999,2,2
2002,1,10136,2,2,2,1,1,1,2,4,2,3,1989,2,2
2002,2,10136,1,2,2,2,1,1,2,4,2,3,1987,2,2
2002,1,10137,4,2,2,2,1,1,2,4,2,3,1994,2,2
2002,2,10137,9,4,4,2,1,1,1,4,2,3,1979,2,2
2002,1,10138,2,2,2,2,1,1,2,4,2,3,2001,2,2
2002,1,10139,4,1,1,1,1,1,2,4,1,3,1992,2,2
2002,1,10140,3,1,1,1,1,1,2,4,2,3,1993,2,2
2002,1,10141,1,2,2,2,1,1,2,4,2,3,1988,2,2
2002,2,10141,1,2,2,2,1,1,2,4,2,3,1994,2,2
2002,1,10142,4,2,2,2,2,2,2,4,1,3,1996,2,2
2002,1,10143,1,5,5,2,2,2,2,4,2,3,1988,2,2
2002,2,10143,4,2,2,2,1,1,2,4,2,3,1999,2,2
2002,1,10144,1,2,2,2,1,1,2,4,2,3,1989,2,2
2002,2,10144,6,2,2,1,1,1,1,4,2,3,2000,2,2
2002,1,10145,1,2,2,2,1,1,2,4,2,3,1987,1,2
2002,2,10145,2,4,4,2,1,1,2,4,2,3,1997,2,2
2002,1,10146,1,2,2,1,2,2,2,4,1,3,1988,2,2
2002,1,10147,3,2,2,1,1,1,2,4,1,3,1999,2,2
2002,1,10148,6,4,4,2,1,1,1,4,2,3,1995,2,2
2002,1,10149,1,2,2,2,1,1,2,4,2,3,1993,2,2
2002,2,10149,7,3,3,2,4,1,2,1,2,3,1998,2,2
2002,1,10150,1,3,3,2,1,1,2,4,2,3,1996,2,2
2002,2,10150,1,2,2,2,3,3,3,4,2,3,2002,2,2
2002,1,10151,1,2,2,2,1,1,2,4,2,3,1993,2,2
2002,2,10151,1,5,5,2,1,1,2,4,2,3,1998,2,2
2002,1,10152,2,2,2,2,2,2,2,4,1,3,1995,2,2
2002,1,10154,1,5,5,2,1,1,2,4,2,3,1988,2,2
2002,1,10155,3,2,2,2,1,1,2,4,2,3,1989,2,2
2002,1,10156,1,2,2,1,1,1,2,4,2,3,1992,2,2
2002,1,10157,3,2,2,1,1,1,2,4,1,3,1998,2,2
2002,1,10158,6,2,2,2,1,1,1,4,2,3,1999,2,2
2002,1,10159,1,2,2,2,2,2,2,4,1,3,1996,2,2
2002,1,10160,1,2,2,2,1,1,2,4,2,3,1992,2,2
2002,1,10161,1,1,1,1,1,1,2,4,1,3,1995,2,2
2002,1,10162,1,5,2,2,1,1,2,4,2,3,1996,2,2
2002,2,10162,2,5,5,2,1,1,2,4,2,3,1997,2,2
2002,3,10162,3,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10163,2,2,2,1,1,1,2,4,1,3,2001,2,2
2002,1,10164,1,2,2,2,1,1,2,4,2,3,1998,2,2
2002,1,10165,1,4,4,2,2,2,2,4,1,3,1993,2,2
2002,1,10166,1,1,1,1,1,1,2,4,2,3,1996,2,1
2002,1,10167,1,2,2,2,1,1,2,4,1,3,1999,2,2
2002,2,10167,2,2,2,2,1,1,2,4,2,3,1992,2,2
2002,1,10168,4,1,1,1,1,1,2,4,1,3,1994,2,2
2002,1,10169,1,2,2,2,1,1,2,4,2,3,1990,2,2
2002,2,10169,1,2,2,2,1,1,2,4,2,3,2002,2,2
2002,3,10169,1,2,2,2,1,1,1,4,2,3,2001,2,2
2002,1,10170,2,2,6,1,1,1,2,4,1,3,9999,2,2
2002,1,10171,6,2,6,1,1,1,1,4,1,3,2000,2,2
2002,1,10172,6,3,3,2,1,1,1,4,2,3,1999,2,2
2002,2,10172,1,4,5,2,1,1,2,4,2,3,1995,2,2
2002,1,10173,1,2,2,2,3,3,3,4,2,3,1999,2,2
2002,2,10173,1,2,2,2,1,1,2,4,2,3,2000,2,2
2002,3,10173,1,6,6,2,1,1,2,4,2,3,1999,2,2
2002,1,10174,6,3,3,1,1,1,1,4,1,3,2000,2,2
2002,1,10175,2,3,3,1,1,1,2,4,1,3,2002,2,2
2002,1,10176,1,2,2,2,2,2,2,4,2,3,1985,2,2
2002,1,10177,1,2,2,2,1,1,2,4,2,3,2002,2,2
2002,1,10178,1,2,2,2,2,2,2,4,1,3,2002,2,1
2002,1,10179,2,2,2,2,1,1,2,4,2,3,1999,2,2
2002,1,10180,1,2,2,2,1,1,2,4,1,3,1997,2,2
2002,1,10181,1,3,3,2,2,2,2,4,1,3,1988,2,2
2002,2,10181,2,2,2,2,1,1,2,4,2,3,1996,2,2
2002,1,10182,1,2,2,2,2,2,2,4,2,3,1988,2,2
2002,2,10182,1,2,3,2,1,1,2,4,2,3,2000,2,2
2002,3,10182,3,4,4,2,1,1,2,4,2,3,1997,2,2
2002,1,10183,9,1,1,1,1,1,2,4,2,3,9999,2,2
2002,1,10184,1,1,1,1,1,1,2,4,1,3,1990,2,2
2002,1,10185,2,2,2,2,1,1,2,4,2,3,1994,2,2
2002,1,10186,1,2,2,2,1,1,2,4,1,3,1993,2,2
2002,1,10187,6,2,6,1,1,1,1,4,1,3,1990,2,2
2002,1,10188,2,5,5,2,1,1,2,4,1,3,1989,2,2
2002,1,10189,1,3,3,2,1,1,2,4,2,3,1991,2,2
2002,2,10189,1,2,2,2,1,1,1,4,2,3,1995,2,2
2002,1,10190,1,2,2,2,1,1,2,4,1,3,1993,2,2
2002,1,10191,1,2,2,2,1,1,2,4,2,3,1992,2,2
2002,1,10192,4,2,2,2,1,1,2,4,1,3,1993,2,1
2002,1,10193,1,2,2,2,1,1,2,4,2,3,1988,2,2
2002,1,10194,1,5,5,2,1,1,2,4,2,3,1986,2,2
2002,2,10194,3,2,2,2,1,1,2,4,2,3,1999,2,2
2002,3,10194,2,5,5,2,1,1,2,4,2,3,1997,2,2
2002,1,10195,1,2,2,2,1,1,2,4,1,3,1989,2,2
2002,1,10196,1,2,2,2,2,2,2,4,1,3,1989,2,2
2002,1,10197,1,2,2,2,1,1,2,4,1,3,2002,2,2
2002,1,10198,2,3,3,2,1,1,1,4,2,3,1995,2,2
2002,2,10198,1,2,2,2,1,1,1,4,2,3,2002,2,2
2002,3,10198,1,2,2,2,1,1,2,4,2,3,1998,2,2
2002,1,10199,1,5,5,2,1,1,2,4,2,3,1996,2,2
2002,2,10199,1,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10200,1,2,2,2,2,2,2,4,2,3,1998,2,2
2002,2,10200,2,2,2,2,1,1,2,4,2,3,1995,2,2
2002,1,10201,1,2,2,1,1,1,2,4,1,3,1996,2,2
2002,1,10202,3,2,2,2,1,1,2,4,1,3,2002,2,2
2002,1,10203,9,1,1,1,1,1,1,4,1,3,2001,2,2
2002,1,10204,1,2,6,1,2,2,2,4,1,3,1986,2,2
2002,1,10205,1,3,3,2,1,1,2,4,2,3,1987,2,2
2002,2,10205,7,2,2,2,4,1,2,1,2,3,2001,2,2
2002,1,10206,4,1,1,1,1,1,2,4,1,3,1993,1,2
2002,1,10207,3,1,1,1,1,1,2,4,1,3,2000,2,1
2002,1,10208,1,1,1,1,1,1,2,4,1,3,1987,2,2
2002,1,10209,1,2,2,2,1,1,2,4,2,3,1993,2,2
2002,1,10210,6,2,2,2,1,1,1,4,2,3,1998,2,2
2002,2,10210,1,3,3,2,1,1,2,4,2,3,1991,2,2
2002,1,10211,4,1,1,2,1,1,2,4,2,3,1999,2,2
2002,2,10211,1,3,3,2,1,1,2,4,2,3,1996,2,2
2002,3,10211,4,2,2,2,1,1,2,4,2,3,1987,2,2
2002,1,10212,2,5,5,1,2,2,2,4,1,3,1993,2,2
2002,2,10212,1,2,2,2,1,1,2,4,2,3,1987,2,2
2002,1,10213,1,2,6,1,1,1,2,4,1,3,2002,2,2
2002,1,10214,6,2,2,2,1,1,1,4,2,3,1999,2,2
2002,2,10214,1,5,5,2,3,3,3,4,2,3,1982,2,2
2002,1,10215,1,3,3,2,1,1,2,4,2,3,1997,2,2
2002,2,10215,4,2,2,2,1,1,2,4,2,3,2002,2,2
2002,1,10216,6,4,4,2,1,2,2,4,2,3,1994,2,2
2002,2,10216,1,2,2,2,1,1,2,4,1,3,1990,2,2
2002,1,10217,1,2,2,2,1,1,2,4,1,3,1995,2,2
2002,1,10218,1,5,5,2,2,2,2,4,2,3,1987,2,2
2002,2,10218,1,2,2,2,1,1,2,4,2,3,1992,2,2
2002,1,10219,7,2,2,2,4,1,2,1,1,3,1993,2,2
2002,2,10219,1,2,2,2,1,1,2,4,2,3,1990,2,2
2002,1,10220,2,1,1,1,1,1,2,4,2,3,1996,2,2
2002,1,10221,3,2,2,2,1,1,2,4,2,3,1995,2,2
2002,2,10221,6,2,2,2,1,1,1,4,2,3,2002,2,2
2002,1,10222,1,1,1,1,2,2,2,4,1,3,1994,2,2
2002,1,10223,3,2,2,2,1,1,2,4,2,3,1995,2,1
2002,2,10223,1,2,2,2,1,1,2,4,2,3,1985,2,2
2002,1,10224,1,2,2,2,1,1,2,4,2,3,1988,2,2
2002,1,10225,1,4,4,1,1,1,2,4,1,3,1989,2,2
2002,1,10226,7,2,2,2,4,1,2,1,2,3,1998,2,2
2002,2,10226,1,2,2,2,1,1,2,4,2,3,1993,2,2
2002,1,10227,1,2,2,2,1,1,2,4,2,3,1988,2,2
2002,1,10229,3,2,2,2,1,1,2,4,2,3,1992,2,2
2002,2,10229,1,4,4,2,3,3,3,4,2,3,1996,2,2
2002,1,10230,1,3,3,2,1,1,2,4,1,3,1992,2,2
2002,1,10231,1,2,2,1,1,1,2,4,2,3,1998,2,2
2002,1,10232,2,2,2,2,1,1,2,4,2,3,1993,2,2
2002,1,10233,2,1,1,1,1,1,2,4,1,3,1996,2,2
2002,1,10234,3,2,4,1,2,2,2,4,1,3,1997,2,2
2002,2,10234,6,2,2,2,1,1,1,4,2,3,2001,2,2
2002,1,10235,2,1,1,1,1,1,2,4,2,3,2002,2,2
2002,1,10236,1,4,4,2,1,1,2,4,1,3,1977,2,2
2002,1,10237,3,1,1,1,1,1,2,4,2,3,1986,2,2
2002,1,10238,1,2,2,2,1,1,2,4,2,3,1994,2,2
2002,1,10239,1,1,1,1,1,1,2,4,1,3,1997,2,2
2002,1,10240,2,1,1,1,1,1,2,4,1,3,1971,2,2
2002,1,10241,6,2,2,2,1,1,1,4,2,3,2000,2,2
2002,1,10242,1,3,3,2,2,2,2,4,1,3,1985,2,2
2002,1,10243,1,2,2,1,2,2,2,4,2,3,1998,2,2
2002,1,10244,1,2,2,1,1,1,2,4,2,3,1999,2,2
2002,1,10245,1,3,3,2,1,1,2,4,2,3,2002,2,2
2002,2,10245,3,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10246,1,5,5,1,1,1,2,4,1,3,1998,2,2
2002,1,10247,2,1,1,1,1,1,2,4,1,3,2001,2,2
2002,1,10248,1,2,2,2,1,1,2,4,2,3,1992,2,2
2002,2,10248,6,4,4,2,1,1,1,4,2,3,1999,2,2
2002,1,10249,2,2,2,2,1,1,2,4,1,3,1991,2,2
2002,1,10250,3,2,2,1,2,2,2,4,1,3,1981,2,2
2002,1,10251,1,2,2,2,1,1,2,4,2,3,1998,2,2
2002,1,10252,1,2,2,2,2,2,2,4,2,3,1990,2,2
2002,1,10253,2,2,2,2,1,1,2,4,2,3,1996,2,2
2002,2,10253,2,5,5,2,1,1,2,4,2,3,1997,2,2
2002,1,10254,1,5,5,2,1,1,2,4,2,3,1993,2,2
2002,2,10254,4,2,2,2,1,1,2,4,2,3,1994,2,2
2002,1,10255,3,1,1,1,1,1,2,4,2,3,1995,2,2
2002,1,10256,3,2,2,1,2,2,2,4,2,3,1995,2,2
2002,1,10258,1,2,2,2,1,1,2,4,1,3,2002,2,1
2002,1,10259,2,2,2,2,2,2,2,4,1,3,1979,2,2
2002,2,10259,1,4,4,2,1,1,2,4,2,3,1995,2,2
2002,1,10260,1,1,1,1,1,1,2,4,1,3,1970,2,2
2002,1,10261,1,1,1,1,2,2,2,4,1,3,1987,2,2
2002,1,10262,2,3,3,2,2,2,2,4,1,3,1978,2,2
2002,1,10263,1,2,2,2,1,1,2,4,2,3,1988,2,1
2002,2,10263,2,2,2,2,1,1,2,4,2,3,1993,2,2
2002,1,10264,3,5,5,1,1,1,2,4,1,3,2001,2,2
2002,1,10265,1,3,3,2,2,2,2,4,2,3,1986,2,2
2002,1,10266,1,2,2,1,1,1,1,4,2,3,2001,2,2
2002,1,10267,6,1,1,1,1,1,2,4,2,3,2002,2,2
2002,1,10268,6,2,2,2,1,1,1,4,2,3,1999,2,2
2002,2,10268,2,2,2,2,1,1,2,4,2,3,1996,2,2
2002,1,10269,2,5,5,1,1,1,2,4,2,3,2000,2,2
2002,1,10270,2,2,2,1,1,1,2,4,1,3,1998,2,2
2002,1,10271,1,2,2,2,1,1,2,4,2,3,1996,2,2
2002,2,10271,4,2,2,2,1,1,1,4,2,3,1988,2,2
2002,1,10272,1,2,2,2,1,1,2,4,1,3,1988,2,2
2002,2,10272,2,2,2,1,1,1,2,4,2,3,1991,2,2
2002,1,10273,1,5,5,2,1,1,2,4,2,3,1992,2,2
2002,2,10273,3,2,2,2,1,1,2,4,2,3,2002,2,2
2002,1,10274,1,2,2,1,1,1,2,4,2,3,1989,2,1
2002,1,10275,1,2,2,2,1,1,2,4,1,3,1991,2,2
2002,2,10275,1,2,2,2,1,1,2,4,2,3,1985,2,2
2002,1,10276,1,3,3,2,1,1,2,4,2,3,1997,2,2
2002,2,10276,2,2,2,2,1,1,2,4,2,3,2000,2,2
2002,1,10277,3,2,2,2,2,2,2,4,1,3,1992,2,2
2002,1,10278,1,2,2,2,1,1,2,4,2,3,1988,2,2
2002,1,10279,1,2,2,2,1,1,2,4,2,3,1993,2,2
2002,2,10279,6,2,2,2,1,1,1,4,2,3,2000,2,2
