ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,YEAR
10001,0,0,0,0,0,0,0,0,0,0,2002
10002,0,0,0,0,0,0,0,0,0,0,2002
10003,12,0,28,0,0,24,0,0,8,14,2002
10004,20,0,23,0,18,3,0,0,0,9,2002
10005,21,40,10,18,14,22,18,28,0,29,2002
10006,0,9,0,0,0,0,0,0,0,0,2002
10007,0,8,0,0,10,0,0,0,0,0,2002
10008,0,0,0,0,0,0,0,0,0,0,2002
10009,7,9,21,29,22,14,29,24,14,14,2002
10010,0,0,0,0,0,0,0,0,0,0,2002
10011,0,0,0,0,0,0,0,0,0,0,2002
10012,16,28,12,9,15,27,12,2,4,10,2002
10013,21,15,9,24,11,24,23,25,23,27,2002
10014,0,0,0,0,0,0,0,0,0,0,2002
10015,30,27,22,26,16,11,11,20,13,15,2002
10016,0,0,0,0,0,0,0,0,0,0,2002
10017,10,17,12,19,13,12,26,8,20,11,2002
10019,0,0,0,0,0,0,0,28,0,0,2002
10020,15,15,15,15,15,15,15,15,15,15,2002
10021,0,0,0,0,0,0,0,0,0,0,2002
10022,0,0,0,0,0,0,0,0,0,0,2002
10023,0,0,0,0,0,18,22,0,18,0,2002
10024,0,0,34,11,0,0,2,0,22,9,2002
10025,0,0,0,0,0,0,0,0,0,0,2002
10026,0,0,0,0,11,0,0,0,0,0,2002
10027,8,0,19,18,8,17,16,10,11,8,2002
10028,25,0,0,13,0,30,23,25,15,22,2002
10029,0,0,0,0,0,0,0,14,0,0,2002
10030,0,21,0,0,0,0,0,0,0,0,2002
10031,0,0,0,0,0,0,0,0,0,0,2002
10032,0,0,0,0,0,0,0,0,0,0,2002
10033,0,0,0,0,0,0,0,0,0,0,2002
10034,17,12,0,0,14,23,19,12,16,12,2002
10035,0,0,0,26,22,0,0,14,0,0,2002
10036,14,14,12,13,20,21,18,10,0,18,2002
10037,18,18,18,18,18,18,18,18,18,18,2002
10038,18,18,18,18,18,18,18,18,18,18,2002
10039,0,0,0,0,0,0,0,4,0,0,2002
10040,12,20,0,12,11,9,13,0,17,3,2002
10041,0,0,0,0,0,0,0,0,0,0,2002
10042,23,0,15,9,10,7,14,19,0,14,2002
10043,0,6,0,0,0,0,0,0,0,0,2002
10044,9,0,0,0,0,0,0,0,0,0,2002
10045,0,0,0,0,0,0,0,0,0,0,2002
10046,0,0,0,0,0,6,0,0,0,10,2002
10047,0,0,0,0,0,0,0,0,0,0,2002
10048,10,10,10,10,10,10,10,10,10,10,2002
10049,0,0,0,0,0,0,0,0,0,0,2002
10050,16,16,16,16,16,16,16,16,16,16,2002
10051,2,2,2,2,2,2,2,2,2,2,2002
10052,0,0,0,0,0,0,0,0,0,0,2002
10053,0,0,0,0,8,0,0,0,19,0,2002
10054,0,0,18,0,0,0,19,0,12,8,2002
10055,22,22,22,22,22,22,22,22,22,22,2002
10056,0,0,0,0,0,0,0,0,0,0,2002
10057,20,0,0,0,39,0,13,0,12,0,2002
10058,0,0,0,0,0,0,0,0,0,0,2002
10059,0,0,0,0,0,0,0,0,0,0,2002
10060,14,14,14,14,14,14,14,14,14,14,2002
10061,26,26,26,26,26,26,26,26,26,26,2002
10062,0,0,0,0,0,0,0,0,0,0,2002
10063,0,0,0,9,0,0,0,0,0,0,2002
10064,0,0,0,0,0,0,0,0,0,0,2002
10065,0,0,0,0,0,0,0,0,0,14,2002
10066,5,5,5,5,5,5,5,5,5,5,2002
10067,40,40,40,40,40,40,40,40,40,40,2002
10068,0,0,0,0,0,0,0,0,0,0,2002
10069,0,0,0,0,0,0,0,0,0,0,2002
10070,0,0,0,0,0,0,0,0,0,0,2002
10071,0,0,0,0,0,0,0,0,0,0,2002
10072,20,20,20,20,20,20,20,20,20,20,2002
10073,0,0,0,0,0,0,0,0,0,0,2002
10074,32,32,32,32,32,32,32,32,32,32,2002
10075,17,17,17,17,17,17,17,17,17,17,2002
10076,0,0,0,0,0,0,9,0,0,0,2002
10077,0,0,0,0,0,0,0,0,0,0,2002
10078,20,0,0,19,0,0,0,11,0,0,2002
10079,28,4,0,22,18,18,0,12,16,19,2002
10080,0,0,0,0,0,0,0,0,0,0,2002
10081,27,27,27,27,27,27,27,27,27,27,2002
10082,3,0,0,0,0,0,0,33,0,0,2002
10083,9,10,15,26,13,16,8,5,11,25,2002
10084,21,4,9,18,10,25,5,44,26,21,2002
10085,6,6,6,6,6,6,6,6,6,6,2002
10086,18,18,18,18,18,18,18,18,18,18,2002
10087,0,0,0,0,18,0,0,0,0,0,2002
10088,0,0,0,0,0,0,0,0,0,0,2002
10089,32,32,32,32,32,32,32,32,32,32,2002
10090,24,19,14,6,12,23,25,12,31,20,2002
10091,0,0,0,0,0,13,0,0,0,0,2002
10092,0,0,0,0,0,0,0,0,0,0,2002
10093,0,0,0,0,0,0,0,0,21,0,2002
10094,2,2,2,2,2,2,2,2,2,2,2002
10095,0,18,0,0,0,0,0,0,28,0,2002
10096,10,0,0,0,0,0,0,14,0,18,2002
10097,0,18,0,0,0,0,0,0,0,0,2002
10098,21,33,14,17,0,20,0,0,17,0,2002
10099,10,37,9,19,7,8,10,4,17,2,2002
10100,0,0,0,0,0,0,0,0,0,0,2002
10101,0,18,0,11,12,0,0,12,0,0,2002
10102,21,21,21,21,21,21,21,21,21,21,2002
10103,10,0,0,0,0,14,0,8,0,0,2002
10104,14,14,14,14,14,14,14,14,14,14,2002
10105,0,0,0,0,0,0,0,0,0,0,2002
10106,0,0,0,0,0,0,0,0,0,0,2002
10107,0,0,0,0,0,0,0,0,0,0,2002
10108,11,11,11,11,11,11,11,11,11,11,2002
10109,0,0,34,0,0,0,0,0,0,14,2002
10110,15,13,29,28,17,12,15,0,0,18,2002
10111,12,12,12,12,12,12,12,12,12,12,2002
10112,16,16,16,16,16,16,16,16,16,16,2002
10113,0,0,0,0,0,0,0,0,0,0,2002
10114,0,0,10,0,0,0,0,0,0,0,2002
10115,0,0,0,27,0,0,0,0,0,0,2002
10116,0,0,0,0,0,0,0,0,0,0,2002
10117,0,0,0,0,0,0,0,0,0,0,2002
10118,0,0,34,0,0,14,0,0,0,14,2002
10119,0,0,0,0,0,8,0,0,0,0,2002
10120,16,26,31,0,19,21,26,32,13,9,2002
10121,16,16,16,16,16,16,16,16,16,16,2002
10122,0,30,0,14,0,0,0,0,11,0,2002
10123,0,0,0,0,0,0,0,0,0,0,2002
10124,0,0,0,0,0,0,0,0,0,0,2002
10125,0,0,0,0,23,0,0,0,15,16,2002
10126,0,0,0,0,0,0,0,0,0,0,2002
10127,0,0,0,0,0,0,0,0,0,0,2002
10128,18,18,18,18,18,18,18,22,18,18,2002
10129,25,25,25,25,25,25,25,25,25,25,2002
10130,0,0,0,0,24,0,15,34,19,0,2002
10131,0,0,0,0,0,0,0,0,0,0,2002
10132,21,35,6,16,12,15,11,0,0,10,2002
10133,28,7,12,10,13,22,7,14,15,26,2002
10134,6,0,0,0,0,0,0,0,0,0,2002
10135,19,19,19,19,19,19,19,19,19,19,2002
10136,21,21,21,21,21,21,21,21,21,21,2002
10137,3,3,3,26,3,3,3,3,3,3,2002
10138,0,0,0,0,0,19,0,0,0,0,2002
10139,0,0,0,0,0,0,0,0,0,0,2002
10140,17,17,12,12,16,13,7,8,8,10,2002
10141,0,0,0,0,0,0,0,0,0,0,2002
10142,0,0,0,0,0,0,0,0,0,0,2002
10143,0,13,0,0,0,0,0,18,0,0,2002
10144,0,0,0,0,0,0,0,0,0,0,2002
10145,28,0,0,0,0,0,0,0,0,0,2002
10146,23,31,12,31,6,22,13,21,18,8,2002
10147,26,6,9,3,9,23,25,0,17,35,2002
10148,0,0,0,0,0,0,0,0,0,0,2002
10149,0,0,0,0,0,0,0,0,0,0,2002
10150,0,0,0,0,0,0,0,0,0,0,2002
10151,0,0,0,0,0,0,0,0,0,0,2002
10152,0,0,0,0,0,0,0,0,0,0,2002
10154,0,0,0,0,0,0,0,0,0,0,2002
10155,0,0,0,0,0,0,0,0,0,0,2002
10156,0,0,0,0,0,0,0,0,0,0,2002
10157,0,0,0,0,0,0,0,0,0,0,2002
10158,0,0,0,0,0,0,0,0,0,0,2002
10159,22,22,22,22,22,22,22,22,22,22,2002
10160,19,18,18,11,13,19,15,12,28,28,2002
10161,0,0,7,0,0,0,22,0,0,0,2002
10162,0,0,0,0,0,0,0,0,0,0,2002
10163,11,11,11,11,11,11,11,11,11,11,2002
10164,0,27,0,16,0,0,0,8,0,17,2002
10165,20,20,20,20,20,20,20,20,20,20,2002
10166,0,0,0,0,0,0,0,0,0,0,2002
10167,15,15,15,15,15,15,15,15,15,15,2002
10168,19,19,19,19,19,19,19,19,19,19,2002
10169,0,0,0,0,0,0,0,0,0,13,2002
10170,0,0,0,0,0,0,0,0,0,0,2002
10171,0,0,0,0,0,0,0,0,0,0,2002
10172,0,0,0,8,20,0,0,40,0,0,2002
10173,0,0,0,0,0,0,0,0,0,0,2002
10174,0,0,0,0,0,0,0,0,0,0,2002
10175,19,14,21,23,22,12,15,17,27,26,2002
10176,31,37,0,0,8,12,16,0,24,22,2002
10177,0,0,0,0,0,0,0,0,0,0,2002
10178,6,0,0,28,32,20,7,0,12,9,2002
10179,0,0,0,0,23,0,0,0,0,0,2002
10180,0,0,0,0,0,0,0,0,0,0,2002
10181,30,15,13,23,24,8,8,8,17,21,2002
10182,12,3,0,16,10,3,15,22,13,0,2002
10183,0,0,0,0,0,0,0,0,0,0,2002
10184,17,27,9,12,0,13,0,29,40,12,2002
10185,0,0,0,0,0,0,0,0,0,0,2002
10186,5,5,5,5,5,5,5,5,5,5,2002
10187,0,0,0,0,0,0,0,0,0,0,2002
10188,0,0,0,0,0,0,0,0,0,0,2002
10189,0,0,0,0,0,0,0,0,0,0,2002
10190,15,22,15,5,42,18,26,16,15,22,2002
10191,0,12,0,29,21,0,9,14,16,6,2002
10192,0,0,0,0,0,0,0,0,9,0,2002
10193,12,16,33,8,14,9,23,23,13,17,2002
10194,0,0,0,0,0,0,0,0,0,0,2002
10195,0,0,0,0,0,0,0,0,0,0,2002
10196,23,31,24,45,29,13,27,25,29,20,2002
10197,0,3,9,14,28,8,0,30,18,0,2002
10198,26,26,26,26,26,26,26,26,26,26,2002
10199,0,0,0,16,0,25,0,0,0,0,2002
10200,9,28,14,27,25,0,17,28,24,16,2002
10201,10,10,10,10,10,10,10,10,10,10,2002
10202,19,19,19,19,19,19,19,19,19,19,2002
10203,0,0,26,9,0,13,0,0,12,0,2002
10204,26,21,24,13,8,0,13,42,28,15,2002
10205,0,0,0,0,0,0,0,0,0,0,2002
10206,0,0,0,0,0,0,0,0,0,0,2002
10207,0,0,0,0,0,0,0,0,0,0,2002
10208,20,0,20,18,22,27,26,17,5,14,2002
10209,7,22,22,8,16,8,8,18,12,0,2002
10210,0,0,0,0,0,0,0,0,0,0,2002
10211,0,0,16,0,0,0,0,0,0,0,2002
10212,17,17,18,21,15,26,8,25,12,12,2002
10213,0,0,0,0,0,0,0,0,0,0,2002
10214,12,21,13,19,17,16,39,27,9,17,2002
10215,0,0,0,0,0,0,0,0,0,0,2002
10216,0,0,0,0,0,0,0,0,0,0,2002
10217,7,7,7,7,7,7,7,7,7,7,2002
10218,24,26,0,15,30,11,23,0,15,21,2002
10219,0,0,0,0,0,0,0,31,0,0,2002
10220,0,0,0,0,0,6,0,0,22,14,2002
10221,0,0,26,0,0,19,0,22,16,0,2002
10222,19,14,9,7,20,9,16,16,0,7,2002
10223,3,0,0,0,0,0,0,0,0,0,2002
10224,13,13,13,13,13,13,13,13,13,13,2002
10225,24,24,24,24,24,24,24,24,24,24,2002
10226,0,0,0,0,0,0,0,0,0,0,2002
10227,0,0,0,0,0,0,22,0,0,0,2002
10229,6,0,36,17,0,25,0,0,0,0,2002
10230,0,0,0,0,0,0,0,0,0,0,2002
10231,0,0,32,13,0,0,24,0,23,0,2002
10232,22,22,22,22,22,22,22,22,22,22,2002
10233,0,0,0,0,0,0,0,0,0,0,2002
10234,0,0,0,0,0,0,0,0,0,0,2002
10235,0,0,18,33,0,11,23,0,0,0,2002
10236,0,0,0,0,0,0,0,0,0,0,2002
10237,16,16,16,16,16,16,16,16,16,16,2002
10238,29,18,25,15,32,18,6,11,29,21,2002
10239,0,22,0,0,0,17,0,0,0,0,2002
10240,21,21,21,21,21,21,21,21,21,21,2002
10241,0,0,0,0,0,0,0,0,0,0,2002
10242,0,0,0,0,0,0,0,0,0,0,2002
10243,0,21,0,9,0,18,0,5,0,11,2002
10244,0,0,0,0,0,0,0,0,0,0,2002
10245,0,0,0,0,0,0,0,0,0,0,2002
10246,0,0,0,0,0,0,0,0,0,0,2002
10247,19,19,19,19,19,19,19,19,19,19,2002
10248,0,0,0,0,11,0,0,0,0,0,2002
10249,0,0,0,0,0,0,0,0,0,0,2002
10250,19,19,19,19,19,19,19,19,19,19,2002
10251,0,0,0,0,0,0,0,0,0,0,2002
10252,0,0,0,0,0,0,0,0,0,0,2002
10253,0,0,0,0,0,0,0,0,0,0,2002
10254,0,0,0,0,0,0,0,0,0,0,2002
10255,13,13,10,8,18,5,9,4,6,7,2002
10256,0,0,11,15,0,21,4,0,22,0,2002
10258,0,0,0,0,0,0,0,0,0,0,2002
10259,26,26,26,26,26,26,26,26,26,26,2002
10260,15,15,15,15,15,15,15,15,15,15,2002
10261,28,28,28,28,28,28,28,28,28,28,2002
10262,0,14,17,21,9,22,0,19,15,26,2002
10263,0,0,0,0,0,0,0,0,0,0,2002
10264,0,0,0,14,0,0,0,0,31,0,2002
10265,22,7,9,19,2,24,14,10,21,13,2002
10266,0,0,0,0,0,0,0,0,0,0,2002
10267,11,48,14,26,15,6,24,6,3,22,2002
10268,0,0,0,0,0,0,0,0,0,0,2002
10269,4,4,4,4,4,4,4,4,4,4,2002
10270,0,25,14,0,19,0,0,0,0,0,2002
10271,0,0,0,0,0,0,0,0,0,0,2002
10272,0,0,0,0,0,0,0,0,0,0,2002
10273,0,0,0,26,0,0,0,0,0,0,2002
10274,0,0,0,0,0,0,0,0,0,0,2002
10275,7,0,0,0,0,0,15,0,0,0,2002
10276,0,0,0,0,0,0,0,0,0,0,2002
10277,0,0,0,0,0,0,0,0,0,0,2002
10278,22,24,18,24,20,0,0,11,31,9,2002
10279,0,0,0,0,0,0,0,0,10,0,2002
10280,26,26,26,26,26,27,26,31,26,26,2002
10281,0,0,0,10,0,0,0,8,15,0,2002
10282,0,15,19,0,0,23,14,11,15,0,2002
10283,17,17,17,17,17,17,17,17,17,17,2002
10284,0,0,0,0,0,0,0,0,0,0,2002
10285,14,14,14,14,14,14,14,14,14,14,2002
10286,0,0,0,0,0,6,0,0,0,0,2002
10287,23,7,25,0,11,27,20,17,0,0,2002
10288,0,0,0,0,0,0,0,0,0,0,2002
10289,0,0,0,0,0,0,0,0,0,0,2002
10290,0,0,0,0,0,0,0,0,0,0,2002
10291,0,0,0,0,0,0,0,0,0,0,2002
10292,28,18,12,0,0,13,13,0,0,5,2002
10293,0,0,0,0,0,14,0,0,0,0,2002
10294,0,0,0,0,0,0,0,0,0,0,2002
10295,0,0,0,0,0,0,0,0,0,0,2002
10296,0,0,0,0,0,0,0,0,0,0,2002
10297,0,0,0,0,0,0,0,0,0,0,2002
10298,9,13,18,10,13,17,18,25,12,7,2002
10299,0,2,0,0,0,0,0,0,0,0,2002
10300,0,0,0,0,0,0,0,0,0,0,2002
10301,17,0,0,16,14,21,0,0,19,7,2002
10302,0,11,0,0,10,4,0,0,16,0,2002
10303,19,10,0,0,0,0,0,0,0,0,2002
10304,11,0,19,0,0,20,0,0,10,23,2002
10305,0,0,0,0,0,0,0,0,0,0,2002
10306,0,0,0,0,0,0,0,0,0,0,2002
10307,0,0,0,0,0,0,0,8,0,0,2002
10308,0,0,0,0,0,0,0,0,0,0,2002
10309,15,2,0,0,0,11,8,0,4,0,2002
10310,15,0,17,0,0,9,25,14,7,14,2002
10311,0,0,0,0,0,0,0,0,0,0,2002
10312,0,0,12,0,0,22,0,0,0,0,2002
10313,0,0,0,0,0,0,0,0,0,0,2002
10314,0,0,0,0,21,0,0,0,0,0,2002
10315,0,0,0,7,0,16,0,0,0,12,2002
10316,0,9,0,0,0,0,0,0,0,4,2002
10317,0,0,0,0,0,0,0,0,0,0,2002
10318,0,0,0,0,0,0,0,0,0,0,2002
10319,0,0,0,0,0,0,0,0,0,0,2002
10320,0,0,4,10,0,13,0,0,0,14,2002
10321,4,4,4,4,4,4,4,4,4,4,2002
10322,0,16,0,0,0,0,0,0,0,0,2002
10323,0,0,0,14,0,0,0,0,0,0,2002
10324,0,0,0,0,0,0,0,0,0,0,2002
10325,10,31,9,24,19,17,12,37,0,0,2002
10326,17,0,11,20,26,0,27,8,0,0,2002
10327,8,18,9,19,17,19,11,13,15,10,2002
10328,0,0,0,0,0,0,0,0,0,0,2002
10329,0,0,0,0,0,0,0,0,0,0,2002
10330,0,0,0,0,0,0,0,0,0,0,2002
10331,0,0,0,0,0,0,0,0,0,0,2002
10332,0,0,0,0,0,0,0,0,0,0,2002
10333,0,0,0,0,0,0,0,0,0,0,2002
10334,16,20,9,19,11,27,18,28,16,12,2002
10335,0,0,0,0,0,0,14,0,0,9,2002
10336,12,24,8,16,6,15,0,25,26,20,2002
10337,0,0,0,0,0,0,0,0,0,0,2002
10338,0,0,0,0,0,0,0,0,15,0,2002
10339,26,27,16,18,21,7,22,10,18,21,2002
10340,0,0,0,0,0,16,0,0,0,0,2002
10341,21,0,19,0,29,0,14,0,0,0,2002
10342,10,14,28,26,15,12,0,10,19,12,2002
10343,0,0,0,0,0,0,0,0,0,0,2002
10344,0,0,0,0,0,0,0,0,0,0,2002
10345,0,0,0,0,0,0,0,0,0,0,2002
10346,0,0,0,0,0,0,0,0,0,0,2002
10347,0,0,0,0,0,0,0,0,0,0,2002
10348,0,0,0,0,0,0,0,0,0,0,2002
10349,34,0,0,0,0,0,0,19,0,0,2002
10350,11,11,11,11,11,11,11,11,11,11,2002
10351,0,0,0,9,0,15,0,0,22,0,2002
10352,0,0,0,9,0,0,0,0,26,0,2002
10353,5,20,22,16,12,0,27,16,13,10,2002
10354,0,0,0,0,5,0,0,7,0,0,2002
10355,0,0,0,0,0,0,0,0,0,0,2002
10356,23,14,21,11,10,21,15,12,18,11,2002
10357,16,10,10,10,10,23,25,0,16,0,2002
10358,0,0,0,0,0,0,0,0,0,0,2002
10359,18,26,14,8,11,20,17,26,10,0,2002
10360,0,0,0,0,0,0,0,0,0,0,2002
10361,0,0,0,0,0,0,0,0,0,0,2002
10362,0,0,0,0,0,0,0,0,0,0,2002
10363,0,0,0,14,12,0,15,0,0,0,2002
10364,0,0,0,0,0,0,0,0,0,0,2002
10365,0,0,0,0,0,0,0,0,0,0,2002
10366,0,22,47,19,17,21,20,9,32,0,2002
10367,0,0,0,0,0,0,0,0,0,0,2002
10368,14,0,0,0,0,0,0,0,0,0,2002
10369,23,8,21,13,21,25,11,23,29,27,2002
10370,0,0,0,0,0,0,0,0,0,0,2002
10371,27,27,27,27,27,27,27,27,27,27,2002
10372,0,0,0,0,0,0,0,0,0,0,2002
10373,23,23,23,23,23,23,23,23,23,23,2002
10374,0,0,0,0,9,0,0,0,20,13,2002
10375,0,6,0,0,0,0,0,0,0,0,2002
10376,10,10,10,10,10,10,10,10,10,10,2002
10377,23,25,10,4,23,23,12,11,16,17,2002
10378,2,13,9,8,36,15,0,24,13,28,2002
10379,19,13,8,28,15,17,13,13,0,8,2002
10380,15,15,15,15,15,15,15,15,15,15,2002
10381,0,0,0,0,0,0,0,0,0,0,2002
10382,16,0,0,0,0,0,0,0,0,0,2002
10383,0,10,13,16,20,16,8,14,5,0,2002
10384,13,0,0,15,0,0,0,0,0,0,2002
10385,0,0,0,0,0,0,0,0,0,0,2002
10386,12,0,0,0,0,0,0,0,0,0,2002
10387,25,0,33,21,19,26,12,19,19,29,2002
10388,23,10,19,11,12,21,18,19,20,19,2002
10389,0,0,0,0,0,0,0,0,0,0,2002
10390,0,0,0,0,0,0,0,0,0,0,2002
10391,0,0,0,0,0,0,0,0,0,0,2002
10392,1,1,1,1,1,1,1,1,1,1,2002
10393,20,21,9,13,16,20,3,24,0,14,2002
10394,0,0,0,0,0,0,0,0,0,0,2002
10395,11,11,11,11,11,11,11,11,16,11,2002
10396,28,28,28,28,28,28,28,28,28,28,2002
10397,0,0,0,0,0,0,0,0,0,0,2002
10398,0,0,0,0,0,0,0,0,0,0,2002
10399,0,0,0,0,0,0,0,0,0,0,2002
10400,18,18,18,18,18,18,18,18,18,18,2002
10401,0,0,0,0,0,0,0,0,0,7,2002
10402,19,19,19,19,19,19,19,19,19,19,2002
10403,0,0,0,0,0,0,0,0,0,0,2002
10404,0,0,0,0,0,0,0,0,0,0,2002
10405,0,0,0,0,0,9,0,0,0,0,2002
10406,0,0,10,17,15,16,0,12,0,11,2002
10407,0,0,0,0,0,0,0,0,0,0,2002
10408,25,25,25,25,25,25,25,25,25,25,2002
10409,2,2,2,2,2,2,2,2,2,2,2002
10410,0,0,0,0,0,0,9,0,0,0,2002
10411,13,13,13,13,13,13,13,13,13,13,2002
10412,0,8,0,0,0,0,0,0,0,0,2002
10414,0,0,0,0,0,0,0,0,0,0,2002
10415,0,0,0,0,0,0,0,0,0,0,2002
10416,25,11,0,0,0,0,15,0,0,5,2002
10417,0,0,0,0,0,0,0,0,0,0,2002
10418,14,14,14,14,14,14,14,14,14,14,2002
10419,0,0,0,0,0,0,0,0,0,0,2002
10420,0,0,0,0,0,0,0,0,0,0,2002
10421,0,0,0,0,0,0,0,0,0,0,2002
10422,25,20,0,36,0,18,27,0,16,24,2002
10423,0,0,0,0,0,0,0,0,0,0,2002
10424,0,0,0,0,0,0,0,0,0,0,2002
10425,22,22,22,22,22,22,22,22,22,22,2002
10426,0,16,0,0,16,0,0,0,0,0,2002
10427,0,0,0,0,0,0,0,0,0,0,2002
10428,21,0,28,25,19,0,0,0,0,8,2002
10429,0,0,0,0,0,0,0,0,0,0,2002
10430,11,3,14,0,17,11,0,7,20,0,2002
10431,14,11,10,21,15,4,12,11,18,0,2002
10432,0,0,0,0,0,0,0,0,0,0,2002
10433,22,11,20,11,12,29,4,7,0,14,2002
10434,0,0,0,0,0,0,0,0,0,0,2002
10435,14,32,24,23,31,12,26,36,12,12,2002
10436,0,0,0,0,0,0,16,14,0,0,2002
10437,0,0,0,0,0,0,0,0,0,0,2002
10438,0,0,0,17,0,0,0,4,0,0,2002
10439,0,0,0,0,0,0,0,0,0,0,2002
10440,0,0,0,0,0,0,0,0,0,0,2002
10441,0,0,0,0,0,0,0,0,0,0,2002
10442,18,18,18,18,18,18,18,18,18,18,2002
10443,0,0,0,0,0,0,0,0,0,0,2002
10444,33,8,15,23,14,19,24,5,0,0,2002
10445,0,0,0,0,0,0,0,0,0,0,2002
10446,0,0,26,3,0,11,0,0,0,0,2002
10447,0,0,0,0,0,0,0,0,0,0,2002
10448,0,0,0,0,0,0,0,0,0,0,2002
10449,0,9,0,0,0,0,0,0,0,0,2002
10450,7,0,0,0,0,0,0,0,0,0,2002
10451,0,0,0,0,0,0,0,13,0,0,2002
10452,0,0,0,0,13,0,0,0,0,0,2002
10453,0,0,0,0,4,0,0,0,0,0,2002
10454,19,0,0,0,0,0,0,8,0,0,2002
10455,18,61,26,18,18,18,18,18,18,18,2002
10456,12,12,12,12,12,12,12,12,12,12,2002
10457,8,0,0,29,0,23,0,0,0,13,2002
10458,0,18,0,0,0,15,16,0,0,0,2002
10459,0,0,0,0,22,0,0,0,0,0,2002
10460,0,0,0,0,0,0,0,0,0,0,2002
10461,0,0,0,0,0,0,0,0,0,0,2002
10462,0,0,0,0,0,0,20,0,16,0,2002
10463,35,35,35,35,35,35,35,35,35,35,2002
10464,24,0,0,31,0,0,34,28,0,0,2002
10465,0,0,0,0,27,0,0,0,0,0,2002
10466,0,0,0,0,0,0,0,0,0,0,2002
10467,0,0,0,0,0,0,0,0,0,0,2002
10468,20,5,0,19,26,35,23,17,9,18,2002
10469,23,9,9,9,9,26,14,9,13,9,2002
10470,0,0,0,0,0,0,0,0,0,0,2002
10471,0,0,0,0,0,0,0,0,0,12,2002
10472,8,1,23,36,19,31,10,22,20,8,2002
10473,28,12,31,9,21,27,12,41,31,32,2002
10474,20,0,20,0,19,20,0,29,24,20,2002
10475,0,0,0,0,0,27,0,0,0,0,2002
10476,0,12,0,0,0,13,0,10,15,0,2002
10477,25,38,12,15,11,0,0,20,7,16,2002
10478,13,16,21,40,25,23,10,32,0,19,2002
10479,0,0,30,0,0,13,0,0,0,14,2002
10480,0,24,0,0,0,0,0,0,0,0,2002
10481,0,0,0,0,0,0,0,0,3,0,2002
10482,28,28,28,28,28,28,28,28,28,28,2002
10483,0,0,0,0,0,0,0,0,0,0,2002
10484,0,0,0,0,0,0,0,0,0,0,2002
10485,25,25,25,25,25,25,25,25,25,25,2002
10486,0,0,0,0,0,0,0,0,0,0,2002
10487,0,0,19,16,12,10,16,0,11,0,2002
10488,0,0,0,0,0,0,0,0,0,0,2002
10489,21,21,21,21,21,21,21,21,21,21,2002
10490,0,10,0,33,24,9,0,19,0,0,2002
10491,32,18,21,20,31,28,32,13,18,27,2002
10492,0,0,0,0,0,0,0,0,0,0,2002
10493,0,22,0,14,4,0,11,17,14,15,2002
10494,0,0,0,0,0,0,0,0,0,0,2002
10495,23,23,23,23,23,23,23,23,23,23,2002
10496,0,0,0,0,22,0,0,0,0,0,2002
10497,0,0,0,0,0,0,0,0,0,0,2002
10498,20,18,16,11,18,26,14,0,21,15,2002
10499,23,23,23,23,23,23,23,23,23,23,2002
10500,0,0,0,0,0,0,0,0,0,0,2002
10501,0,21,0,0,0,13,0,0,0,13,2002
10502,0,0,0,0,0,0,0,0,0,0,2002
10503,17,30,6,22,7,20,42,6,17,8,2002
10504,0,6,16,0,0,13,0,0,0,0,2002
10505,20,20,20,20,20,20,20,20,20,20,2002
10506,21,0,0,0,0,0,0,14,0,0,2002
10507,0,18,0,0,0,0,0,0,0,7,2002
10508,0,0,0,0,0,0,0,0,0,0,2002
10509,12,26,0,17,0,11,21,10,0,0,2002
10510,0,0,0,0,0,0,0,0,0,0,2002
10511,0,0,0,0,0,0,0,0,0,0,2002
10512,0,0,0,0,0,0,0,0,0,0,2002
10513,0,0,0,0,0,0,0,11,10,0,2002
10514,0,0,0,0,0,0,0,0,0,0,2002
10515,19,31,17,21,23,25,19,30,22,12,2002
10516,0,0,0,0,0,0,0,0,0,0,2002
10517,0,0,0,0,0,0,0,0,3,0,2002
10518,8,8,8,8,8,8,8,8,8,8,2002
10519,0,0,0,0,0,0,0,0,0,0,2002
10520,0,0,0,0,15,0,0,0,7,12,2002
10521,0,0,0,0,0,0,0,0,0,0,2002
10522,0,0,0,0,0,0,0,0,16,0,2002
10523,0,0,0,0,0,0,0,0,0,0,2002
10524,0,0,0,4,0,0,0,0,0,0,2002
10525,13,13,13,13,13,13,13,13,13,13,2002
10526,0,0,0,0,0,0,0,0,0,0,2002
10527,0,0,0,0,0,0,0,0,0,0,2002
10528,0,0,0,0,0,0,0,0,0,0,2002
10529,19,19,19,19,19,19,19,19,19,19,2002
10530,24,24,24,24,24,24,24,24,24,24,2002
10531,0,0,0,0,0,0,0,0,0,0,2002
10532,0,0,0,0,0,0,0,0,0,0,2002
10533,0,0,0,0,0,0,0,0,0,0,2002
10534,4,4,4,4,4,4,4,4,4,4,2002
10535,8,10,19,10,10,30,5,15,25,15,2002
10536,12,0,0,22,25,6,31,0,17,14,2002
10537,0,0,0,0,0,0,0,0,0,0,2002
10538,16,0,20,0,0,0,0,0,0,0,2002
10539,12,12,2,4,11,0,12,25,16,5,2002
10540,0,0,11,0,0,0,0,0,0,0,2002
10541,0,0,0,0,0,0,0,0,0,0,2002
