YEAR,ST_CASE,veh_no,per_no,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2002,10088,1,1,0,0,0,0,0,0,0,0,0,0
2002,10088,2,1,0,0,0,0,0,0,0,0,0,0
2002,10089,1,1,32,32,32,32,32,32,32,32,32,32
2002,10090,1,1,24,19,14,6,12,23,25,12,31,20
2002,10091,1,1,0,0,0,0,0,13,0,0,0,0
2002,10091,2,1,0,0,0,0,0,0,0,0,0,0
2002,10092,1,1,0,0,0,0,0,0,0,0,0,0
2002,10092,2,1,0,0,0,0,0,0,0,0,0,0
2002,10093,1,1,0,0,0,0,0,0,0,0,21,0
2002,10094,1,1,2,2,2,2,2,2,2,2,2,2
2002,10094,2,1,0,0,0,0,0,0,0,0,0,0
2002,10095,1,1,0,18,0,0,0,0,0,0,28,0
2002,10095,2,1,0,0,0,0,0,0,0,0,0,0
2002,10096,1,1,10,0,0,0,0,0,0,14,0,18
2002,10097,1,1,0,18,0,0,0,0,0,0,0,0
2002,10097,2,1,0,0,0,0,0,0,0,0,0,0
2002,10098,1,1,21,33,14,17,0,20,0,0,17,0
2002,10098,2,1,0,0,0,0,0,0,0,0,0,0
2002,10099,1,1,10,37,9,19,7,8,10,4,17,2
2002,10100,1,1,0,0,0,0,0,0,0,0,0,0
2002,10100,2,1,0,0,0,0,0,0,0,0,0,0
2002,10101,1,1,0,18,0,11,12,0,0,12,0,0
2002,10102,1,1,21,21,21,21,21,21,21,21,21,21
2002,10103,1,1,10,0,0,0,0,14,0,8,0,0
2002,10104,1,1,14,14,14,14,14,14,14,14,14,14
2002,10105,1,1,0,0,0,0,0,0,0,0,0,0
2002,10105,2,1,0,0,0,0,0,0,0,0,0,0
2002,10106,1,1,0,0,0,0,0,0,0,0,0,0
2002,10107,1,1,0,0,0,0,0,0,0,0,0,0
2002,10107,2,1,0,0,0,0,0,0,0,0,0,0
2002,10108,1,1,0,0,0,0,0,0,0,0,0,0
2002,10108,2,1,11,11,11,11,11,11,11,11,11,11
2002,10109,1,1,0,0,0,0,0,0,0,0,0,0
2002,10109,2,1,0,0,34,0,0,0,0,0,0,14
2002,10110,1,1,15,13,29,28,17,12,15,0,0,18
2002,10111,1,1,12,12,12,12,12,12,12,12,12,12
2002,10112,1,1,16,16,16,16,16,16,16,16,16,16
2002,10113,1,1,0,0,0,0,0,0,0,0,0,0
2002,10114,1,1,0,0,10,0,0,0,0,0,0,0
2002,10114,2,1,0,0,0,0,0,0,0,0,0,0
2002,10114,3,1,0,0,0,0,0,0,0,0,0,0
2002,10115,1,1,0,0,0,27,0,0,0,0,0,0
2002,10116,1,1,0,0,0,0,0,0,0,0,0,0
2002,10116,2,1,0,0,0,0,0,0,0,0,0,0
2002,10117,1,1,0,0,0,0,0,0,0,0,0,0
2002,10117,2,1,0,0,0,0,0,0,0,0,0,0
2002,10118,1,1,0,0,34,0,0,14,0,0,0,14
2002,10119,1,1,0,0,0,0,0,8,0,0,0,0
2002,10120,1,1,16,26,31,0,19,21,26,32,13,9
2002,10121,1,1,16,16,16,16,16,16,16,16,16,16
2002,10122,1,1,0,0,0,14,0,0,0,0,0,0
2002,10122,2,1,0,30,0,8,0,0,0,0,11,0
2002,10123,1,1,0,0,0,0,0,0,0,0,0,0
2002,10123,2,1,0,0,0,0,0,0,0,0,0,0
2002,10124,1,1,0,0,0,0,0,0,0,0,0,0
2002,10125,1,1,0,0,0,0,0,0,0,0,0,0
2002,10125,2,1,0,0,0,0,23,0,0,0,15,16
2002,10126,1,1,0,0,0,0,0,0,0,0,0,0
2002,10127,1,1,0,0,0,0,0,0,0,0,0,0
2002,10127,2,1,0,0,0,0,0,0,0,0,0,0
2002,10128,1,1,18,18,18,18,18,18,18,18,18,18
2002,10128,2,1,0,0,0,17,0,0,0,22,0,0
2002,10129,1,1,25,25,25,25,25,25,25,25,25,25
2002,10130,1,1,0,0,0,0,24,0,15,34,19,0
2002,10130,2,1,0,0,0,0,0,0,0,0,0,0
2002,10131,1,1,0,0,0,0,0,0,0,0,0,0
2002,10131,2,1,0,0,0,0,0,0,0,0,0,0
2002,10132,1,1,13,29,0,16,0,13,9,0,0,0
2002,10132,2,1,21,35,6,11,12,15,11,0,0,10
2002,10133,1,1,28,7,12,10,13,22,7,14,15,26
2002,10134,1,1,0,0,0,0,0,0,0,0,0,0
2002,10134,2,1,6,0,0,0,0,0,0,0,0,0
2002,10135,1,1,19,19,19,19,19,19,19,19,19,19
2002,10136,1,1,21,21,21,21,21,21,21,21,21,21
2002,10136,2,1,9,9,9,9,9,9,9,9,9,9
2002,10137,1,1,3,3,3,3,3,3,3,3,3,3
2002,10137,2,1,0,0,0,26,0,0,0,0,0,0
2002,10138,1,1,0,0,0,0,0,19,0,0,0,0
2002,10139,1,1,0,0,0,0,0,0,0,0,0,0
2002,10140,1,1,17,17,12,12,16,13,7,8,8,10
2002,10141,1,1,0,0,0,0,0,0,0,0,0,0
2002,10141,2,1,0,0,0,0,0,0,0,0,0,0
2002,10142,1,1,0,0,0,0,0,0,0,0,0,0
2002,10143,1,1,0,13,0,0,0,0,0,18,0,0
2002,10143,2,1,0,0,0,0,0,0,0,0,0,0
2002,10144,1,1,0,0,0,0,0,0,0,0,0,0
2002,10144,2,1,0,0,0,0,0,0,0,0,0,0
2002,10145,1,1,0,0,0,0,0,0,0,0,0,0
2002,10145,2,1,28,0,0,0,0,0,0,0,0,0
2002,10146,1,1,23,31,12,31,6,22,13,21,18,8
2002,10147,1,1,26,6,9,3,9,23,25,0,17,35
2002,10148,0,1,0,0,0,0,0,0,0,0,0,0
2002,10148,1,1,0,0,0,0,0,0,0,0,0,0
2002,10149,1,1,0,0,0,0,0,0,0,0,0,0
2002,10149,2,1,0,0,0,0,0,0,0,0,0,0
2002,10150,1,1,0,0,0,0,0,0,0,0,0,0
2002,10150,2,1,0,0,0,0,0,0,0,0,0,0
2002,10151,1,1,0,0,0,0,0,0,0,0,0,0
2002,10151,2,1,0,0,0,0,0,0,0,0,0,0
2002,10152,1,1,0,0,0,0,0,0,0,0,0,0
2002,10154,1,1,0,0,0,0,0,0,0,0,0,0
2002,10155,1,1,0,0,0,0,0,0,0,0,0,0
2002,10156,1,1,0,0,0,0,0,0,0,0,0,0
2002,10157,1,1,0,0,0,0,0,0,0,0,0,0
2002,10158,0,1,0,0,0,0,0,0,0,0,0,0
2002,10158,1,1,0,0,0,0,0,0,0,0,0,0
2002,10159,1,1,22,22,22,22,22,22,22,22,22,22
2002,10160,0,1,19,18,18,11,13,19,15,12,28,28
2002,10160,1,1,0,0,0,0,0,0,0,0,0,0
2002,10161,1,1,0,0,7,0,0,0,22,0,0,0
2002,10162,1,1,0,0,0,0,0,0,0,0,0,0
2002,10162,2,1,0,0,0,0,0,0,0,0,0,0
2002,10162,3,1,0,0,0,0,0,0,0,0,0,0
2002,10163,1,1,11,11,11,11,11,11,11,11,11,11
2002,10164,0,1,0,27,0,16,0,0,0,8,0,17
2002,10164,1,1,0,0,0,0,0,0,0,0,0,0
2002,10165,1,1,20,20,20,20,20,20,20,20,20,20
2002,10166,1,1,0,0,0,0,0,0,0,0,0,0
2002,10167,1,1,15,15,15,15,15,15,15,15,15,15
2002,10167,2,1,0,0,0,0,0,0,0,0,0,0
2002,10168,1,1,19,19,19,19,19,19,19,19,19,19
2002,10169,1,1,0,0,0,0,0,0,0,0,0,13
2002,10169,2,1,0,0,0,0,0,0,0,0,0,0
2002,10169,3,1,0,0,0,0,0,0,0,0,0,0
2002,10170,1,1,0,0,0,0,0,0,0,0,0,0
2002,10171,1,1,0,0,0,0,0,0,0,0,0,0
2002,10172,1,1,0,0,0,0,0,0,0,0,0,0
2002,10172,2,1,0,0,0,8,20,0,0,40,0,0
2002,10173,1,1,0,0,0,0,0,0,0,0,0,0
2002,10173,2,1,0,0,0,0,0,0,0,0,0,0
2002,10173,3,1,0,0,0,0,0,0,0,0,0,0
2002,10174,1,1,0,0,0,0,0,0,0,0,0,0
2002,10175,1,1,19,14,21,23,22,12,15,17,27,26
2002,10176,1,1,31,37,0,0,8,12,16,0,24,22
2002,10177,1,1,0,0,0,0,0,0,0,0,0,0
2002,10178,1,1,6,0,0,28,32,20,7,0,12,9
2002,10179,1,1,0,0,0,0,23,0,0,0,0,0
2002,10180,1,1,0,0,0,0,0,0,0,0,0,0
2002,10181,1,1,8,8,8,8,8,8,8,8,8,8
2002,10181,2,1,30,15,13,23,24,0,0,0,17,21
2002,10182,1,1,12,3,0,16,10,3,15,22,13,0
2002,10182,2,1,0,0,0,0,0,0,0,0,0,0
2002,10182,3,1,0,0,0,0,0,0,0,0,0,0
2002,10183,1,1,0,0,0,0,0,0,0,0,0,0
2002,10184,1,1,17,27,9,12,0,13,0,29,40,12
2002,10185,1,1,0,0,0,0,0,0,0,0,0,0
2002,10186,1,1,5,5,5,5,5,5,5,5,5,5
2002,10187,1,1,0,0,0,0,0,0,0,0,0,0
2002,10188,1,1,0,0,0,0,0,0,0,0,0,0
2002,10189,1,1,0,0,0,0,0,0,0,0,0,0
2002,10189,2,1,0,0,0,0,0,0,0,0,0,0
2002,10190,1,1,15,22,15,5,42,18,26,16,15,22
2002,10191,1,1,0,12,0,29,21,0,9,14,16,6
2002,10192,1,1,0,0,0,0,0,0,0,0,9,0
2002,10193,0,1,12,16,33,8,14,9,23,23,13,17
2002,10193,0,2,0,0,3,0,0,0,0,9,4,0
2002,10193,1,1,0,0,0,0,0,0,0,0,0,0
2002,10194,1,1,0,0,0,0,0,0,0,0,0,0
2002,10194,2,1,0,0,0,0,0,0,0,0,0,0
2002,10194,3,1,0,0,0,0,0,0,0,0,0,0
2002,10195,1,1,0,0,0,0,0,0,0,0,0,0
2002,10196,0,1,0,0,0,18,0,13,4,5,13,0
2002,10196,0,2,23,31,24,20,14,12,0,25,8,0
2002,10196,1,1,13,13,14,45,29,12,27,19,29,20
2002,10197,1,1,0,3,9,14,28,8,0,30,18,0
2002,10198,1,1,26,26,26,26,26,26,26,26,26,26
2002,10198,2,1,0,0,0,0,0,0,0,0,0,0
2002,10198,3,1,0,0,0,0,0,0,0,0,0,0
2002,10199,1,1,0,0,0,16,0,25,0,0,0,0
2002,10199,2,3,0,0,0,0,0,0,0,0,0,0
2002,10200,1,1,9,28,14,27,25,0,17,28,24,16
2002,10200,2,1,0,0,0,0,0,0,12,5,0,0
2002,10201,1,2,10,10,10,10,10,10,10,10,10,10
2002,10202,1,1,19,19,19,19,19,19,19,19,19,19
2002,10203,1,1,0,0,26,9,0,13,0,0,12,0
2002,10204,1,1,26,21,24,13,8,0,13,42,28,15
2002,10205,1,1,0,0,0,0,0,0,0,0,0,0
2002,10205,2,1,0,0,0,0,0,0,0,0,0,0
2002,10206,1,1,0,0,0,0,0,0,0,0,0,0
2002,10207,1,1,0,0,0,0,0,0,0,0,0,0
2002,10208,1,1,20,0,20,18,22,27,26,17,5,14
2002,10209,0,1,7,22,22,8,16,8,8,18,12,0
2002,10209,1,1,0,0,0,0,4,0,0,0,0,0
2002,10210,1,1,0,0,0,0,0,0,0,0,0,0
2002,10210,2,1,0,0,0,0,0,0,0,0,0,0
2002,10211,1,1,0,0,16,0,0,0,0,0,0,0
2002,10211,2,1,0,0,0,0,0,0,0,0,0,0
2002,10211,3,1,0,0,0,0,0,0,0,0,0,0
2002,10212,1,1,17,17,18,21,15,26,8,4,12,12
2002,10212,2,1,0,0,0,0,0,0,0,25,0,0
2002,10213,1,1,0,0,0,0,0,0,0,0,0,0
2002,10214,1,1,0,0,0,0,0,0,0,0,0,0
2002,10214,2,1,12,21,13,19,17,16,39,27,9,17
2002,10215,1,1,0,0,0,0,0,0,0,0,0,0
2002,10215,2,1,0,0,0,0,0,0,0,0,0,0
2002,10216,1,1,0,0,0,0,0,0,0,0,0,0
2002,10216,2,1,0,0,0,0,0,0,0,0,0,0
2002,10217,1,1,7,7,7,7,7,7,7,7,7,7
2002,10218,1,1,24,26,0,15,30,11,23,0,15,21
2002,10218,2,1,0,0,0,0,0,0,0,0,0,0
2002,10219,1,1,0,0,0,0,0,0,0,31,0,0
2002,10219,2,1,0,0,0,0,0,0,0,0,0,0
2002,10220,1,1,0,0,0,0,0,6,0,0,22,14
2002,10221,1,1,0,0,26,0,0,19,0,22,16,0
2002,10221,2,1,0,0,0,0,0,0,0,0,0,0
2002,10222,1,1,19,14,9,7,20,9,16,16,0,7
2002,10223,1,1,3,0,0,0,0,0,0,0,0,0
2002,10223,2,1,0,0,0,0,0,0,0,0,0,0
2002,10224,1,1,13,13,13,13,13,13,13,13,13,13
2002,10225,1,1,24,24,24,24,24,24,24,24,24,24
2002,10226,1,1,0,0,0,0,0,0,0,0,0,0
2002,10226,2,1,0,0,0,0,0,0,0,0,0,0
2002,10227,1,1,0,0,0,0,0,0,22,0,0,0
2002,10229,0,1,6,0,36,17,0,25,0,0,0,0
2002,10229,0,2,0,0,0,0,0,0,0,0,0,0
2002,10229,1,1,0,0,0,0,0,0,0,0,0,0
2002,10230,1,1,0,0,0,0,0,0,0,0,0,0
2002,10231,1,1,0,0,32,13,0,0,24,0,23,0
2002,10232,0,1,22,22,22,22,22,22,22,22,22,22
2002,10232,1,1,0,0,0,0,0,0,0,0,0,0
2002,10233,1,1,0,0,0,0,0,0,0,0,0,0
2002,10234,1,1,0,0,0,0,0,0,0,0,0,0
2002,10234,2,1,0,0,0,0,0,0,0,0,0,0
2002,10235,1,1,0,0,18,33,0,11,23,0,0,0
2002,10236,1,1,0,0,0,0,0,0,0,0,0,0
2002,10237,1,1,16,16,16,16,16,16,16,16,16,16
2002,10238,1,1,29,18,25,15,32,18,6,11,29,21
2002,10239,1,1,0,22,0,0,0,17,0,0,0,0
2002,10240,1,1,21,21,21,21,21,21,21,21,21,21
2002,10241,1,1,0,0,0,0,0,0,0,0,0,0
2002,10242,1,1,0,0,0,0,0,0,0,0,0,0
2002,10243,1,1,0,21,0,9,0,18,0,5,0,11
2002,10244,1,1,0,0,0,0,0,0,0,0,0,0
2002,10245,1,1,0,0,0,0,0,0,0,0,0,0
2002,10245,2,1,0,0,0,0,0,0,0,0,0,0
2002,10246,1,1,0,0,0,0,0,0,0,0,0,0
2002,10247,1,1,19,19,19,19,19,19,19,19,19,19
2002,10248,1,1,0,0,0,0,11,0,0,0,0,0
2002,10248,2,1,0,0,0,0,0,0,0,0,0,0
2002,10249,1,1,0,0,0,0,0,0,0,0,0,0
2002,10250,1,1,19,19,19,19,19,19,19,19,19,19
2002,10251,0,1,0,0,0,0,0,0,0,0,0,0
2002,10251,1,1,0,0,0,0,0,0,0,0,0,0
2002,10252,1,1,0,0,0,0,0,0,0,0,0,0
2002,10253,1,1,0,0,0,0,0,0,0,0,0,0
2002,10253,2,1,0,0,0,0,0,0,0,0,0,0
2002,10254,1,1,0,0,0,0,0,0,0,0,0,0
2002,10254,2,1,0,0,0,0,0,0,0,0,0,0
2002,10255,1,4,13,13,10,8,18,5,9,4,6,7
2002,10256,1,1,0,0,11,15,0,21,4,0,22,0
2002,10258,1,1,0,0,0,0,0,0,0,0,0,0
2002,10259,1,1,26,26,26,26,26,26,26,26,26,26
2002,10259,2,1,0,0,0,0,0,0,0,0,0,0
2002,10260,1,1,15,15,15,15,15,15,15,15,15,15
2002,10261,1,1,28,28,28,28,28,28,28,28,28,28
2002,10262,1,1,0,14,17,21,9,22,0,19,15,26
2002,10263,1,1,0,0,0,0,0,0,0,0,0,0
2002,10263,2,1,0,0,0,0,0,0,0,0,0,0
2002,10264,1,1,0,0,0,14,0,0,0,0,31,0
2002,10265,1,1,22,7,9,19,2,24,14,10,21,13
2002,10266,1,1,0,0,0,0,0,0,0,0,0,0
2002,10267,1,2,11,48,14,26,15,6,24,6,3,22
2002,10268,1,1,0,0,0,0,0,0,0,0,0,0
2002,10268,2,1,0,0,0,0,0,0,0,0,0,0
2002,10269,1,1,4,4,4,4,4,4,4,4,4,4
2002,10270,1,1,0,25,14,0,19,0,0,0,0,0
2002,10271,1,1,0,0,0,0,0,0,0,0,0,0
2002,10271,2,1,0,0,0,0,0,0,0,0,0,0
2002,10272,1,1,0,0,0,0,0,0,0,0,0,0
2002,10272,2,1,0,0,0,0,0,0,0,0,0,0
2002,10273,1,1,0,0,0,26,0,0,0,0,0,0
2002,10273,2,1,0,0,0,0,0,0,0,0,0,0
2002,10274,1,1,0,0,0,0,0,0,0,0,0,0
2002,10275,1,1,7,0,0,0,0,0,0,0,0,0
2002,10275,2,1,0,0,0,0,0,0,15,0,0,0
2002,10276,1,1,0,0,0,0,0,0,0,0,0,0
2002,10276,2,1,0,0,0,0,0,0,0,0,0,0
2002,10277,1,1,0,0,0,0,0,0,0,0,0,0
2002,10278,1,1,22,24,18,24,20,0,0,11,31,9
2002,10279,1,1,0,0,0,0,0,0,0,0,10,0
2002,10279,2,1,0,0,0,0,0,0,0,0,0,0
2002,10280,1,1,26,26,26,26,26,26,26,26,26,26
2002,10280,2,1,18,12,13,10,8,27,10,31,11,5
2002,10281,1,1,0,0,0,10,0,0,0,0,15,0
2002,10281,2,1,0,0,0,0,0,0,0,8,0,0
2002,10282,1,1,0,15,19,0,0,23,14,11,15,0
2002,10283,1,1,17,17,17,17,17,17,17,17,17,17
2002,10284,1,1,0,0,0,0,0,0,0,0,0,0
2002,10285,1,1,14,14,14,14,14,14,14,14,14,14
2002,10286,1,1,0,0,0,0,0,6,0,0,0,0
2002,10286,2,1,0,0,0,0,0,0,0,0,0,0
2002,10287,1,1,23,7,25,0,11,27,20,17,0,0
2002,10288,1,1,0,0,0,0,0,0,0,0,0,0
2002,10289,1,1,0,0,0,0,0,0,0,0,0,0
2002,10290,1,1,0,0,0,0,0,0,0,0,0,0
2002,10291,1,1,0,0,0,0,0,0,0,0,0,0
2002,10292,1,1,28,18,12,0,0,13,13,0,0,5
2002,10292,2,1,0,0,0,0,0,0,0,0,0,0
2002,10293,1,1,0,0,0,0,0,14,0,0,0,0
2002,10294,1,1,0,0,0,0,0,0,0,0,0,0
2002,10294,2,1,0,0,0,0,0,0,0,0,0,0
2002,10295,1,1,0,0,0,0,0,0,0,0,0,0
2002,10296,1,1,0,0,0,0,0,0,0,0,0,0
2002,10297,1,1,0,0,0,0,0,0,0,0,0,0
2002,10297,2,1,0,0,0,0,0,0,0,0,0,0
2002,10298,1,1,9,13,18,10,13,17,18,25,12,7
2002,10298,2,1,0,0,0,0,0,0,0,0,0,0
2002,10299,1,1,0,0,0,0,0,0,0,0,0,0
2002,10299,2,1,0,2,0,0,0,0,0,0,0,0
2002,10300,1,1,0,0,0,0,0,0,0,0,0,0
2002,10300,2,1,0,0,0,0,0,0,0,0,0,0
2002,10301,1,1,17,0,0,16,14,21,0,0,19,7
2002,10301,2,1,0,0,0,0,0,0,0,0,0,0
2002,10302,1,1,0,11,0,0,10,4,0,0,16,0
2002,10303,1,1,19,10,0,0,0,0,0,0,0,0
2002,10304,1,1,0,0,19,0,0,20,0,0,10,23
2002,10304,2,1,11,0,0,0,0,0,0,0,0,0
2002,10305,1,1,0,0,0,0,0,0,0,0,0,0
2002,10305,2,1,0,0,0,0,0,0,0,0,0,0
2002,10306,1,1,0,0,0,0,0,0,0,0,0,0
2002,10307,1,1,0,0,0,0,0,0,0,0,0,0
2002,10307,2,1,0,0,0,0,0,0,0,8,0,0
2002,10308,1,1,0,0,0,0,0,0,0,0,0,0
2002,10308,2,1,0,0,0,0,0,0,0,0,0,0
2002,10309,1,1,15,2,0,0,0,11,8,0,4,0
2002,10310,1,1,15,0,17,0,0,9,25,14,7,14
2002,10311,1,1,0,0,0,0,0,0,0,0,0,0
2002,10312,1,1,0,0,12,0,0,22,0,0,0,0
2002,10312,2,1,0,0,0,0,0,0,0,0,0,0
2002,10313,0,1,0,0,0,0,0,0,0,0,0,0
2002,10313,0,2,0,0,0,0,0,0,0,0,0,0
2002,10313,1,1,0,0,0,0,0,0,0,0,0,0
2002,10314,1,1,0,0,0,0,21,0,0,0,0,0
